# note: symbols with little price history are not optimized on their own; instead the best config from among the symbols with more price history is chosen.

+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                             long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| UNFIUSDT      | 0.001344      | 0.001595    | 0.06364      | 56.62         | 0.0182       | 0.01853     | 0.01225        | 0.8256                 | 0.009542     | 891.71  | -480179.301344 |
| FTMUSDT       | 0.001332      | 0.002237    | 0.06756      | 59.73         | 0.01816      | 0.01959     | 0.0473         | 0.8078                 | 0.01274      | 1038.71 | -480179.301332 |
| OCEANUSDT     | 0.001323      | 0.001936    | 0.06975      | 39.53         | 0.01534      | 0.01608     | 0.01111        | 0.8392                 | 0.009904     | 998.71  | -480179.301323 |
| TRBUSDT       | 0.001312      | 0.001622    | 0.06865      | 86.23         | 0.01959      | 0.01864     | 0.07187        | 0.8386                 | 0.008276     | 1059.71 | -480179.301312 |
| AAVEUSDT      | 0.001295      | 0.001819    | 0.06677      | 79.85         | 0.01417      | 0.01993     | 0.04562        | 0.8149                 | 0.01247      | 1016.71 | -480179.301295 |
| ICXUSDT       | 0.001295      | 0.001881    | 0.06562      | 23.42         | 0.01084      | 0.01142     | 0.05458        | 0.8312                 | 0.007841     | 1047.71 | -480179.301295 |
| SKLUSDT       | 0.001293      | 0.002174    | 0.06007      | 47.58         | 0.0134       | 0.01873     | 0.03208        | 0.801                  | 0.01232      | 964.68  | -480179.301293 |
| REEFUSDT      | 0.001292      | 0.001537    | 0.06738      | 46.68         | 0.01244      | 0.01917     | 0.05293        | 0.8212                 | 0.01313      | 888.7   | -480179.301292 |
| UNIUSDT       | 0.001289      | 0.00186     | 0.06364      | 56.15         | 0.01021      | 0.01549     | 0.02474        | 0.7819                 | 0.009651     | 1044.71 | -480179.301289 |
| ANKRUSDT      | 0.00127       | 0.001799    | 0.05777      | 65.98         | 0.01015      | 0.01269     | 0.05175        | 0.809                  | 0.00821      | 915.71  | -480179.30127  |
| NEARUSDT      | 0.001268      | 0.002095    | 0.06998      | 78.73         | 0.01291      | 0.01699     | 0.0461         | 0.843                  | 0.01155      | 1017.66 | -480179.301268 |
| IDUSDT        | 0.001266      | 0.001661    | 0.0432       | 64.92         | 0.01211      | 0.01037     | 0.003677       | 0.9838                 | 0.00158      | 129.39  | -480179.301266 |
| OPUSDT        | 0.001264      | 0.001863    | 0.04745      | 59.45         | 0.013        | 0.01692     | 0.005668       | 0.8235                 | 0.0106       | 424.41  | -480179.301264 |
| SPELLUSDT     | 0.001256      | 0.001245    | 0.0647       | 48.0          | 0.008982     | 0.01033     | 0.01308        | 0.9265                 | 0.006585     | 327.5   | -480179.301256 |
| ENJUSDT       | 0.001253      | 0.001224    | 0.06282      | 52.28         | 0.01592      | 0.01552     | 0.02111        | 0.8465                 | 0.007346     | 1033.71 | -480179.301253 |
| CTKUSDT       | 0.001244      | 0.002121    | 0.06484      | 60.73         | 0.01229      | 0.01402     | 0.03406        | 0.8239                 | 0.008624     | 983.71  | -480179.301244 |
| HBARUSDT      | 0.001241      | 0.001681    | 0.06254      | 50.85         | 0.01094      | 0.01253     | 0.02272        | 0.8309                 | 0.007951     | 865.71  | -480179.301241 |
| DASHUSDT      | 0.001237      | 0.001265    | 0.06954      | 46.98         | 0.01521      | 0.0182      | 0.05717        | 0.7753                 | 0.01288      | 1270.66 | -480179.301237 |
| ZENUSDT       | 0.001223      | 0.001834    | 0.06833      | 44.22         | 0.01425      | 0.01782     | 0.06182        | 0.7752                 | 0.01143      | 978.71  | -480179.301223 |
| SNXUSDT       | 0.001209      | 0.001749    | 0.0638       | 63.23         | 0.01493      | 0.01857     | 0.01967        | 0.7997                 | 0.01243      | 1079.7  | -480179.301209 |
| LQTYUSDT      | 0.001205      | 0.001707    | 0.06511      | 21.0          | 0.01165      | 0.009053    | 0.0493         | 0.9619                 | 0.003411     | 142.5   | -480179.301205 |
| EGLDUSDT      | 0.001196      | 0.001657    | 0.06965      | 58.22         | 0.01074      | 0.01704     | 0.01826        | 0.8148                 | 0.01186      | 1048.71 | -480179.301196 |
| MINAUSDT      | 0.001186      | 0.001347    | 0.05596      | 40.37         | 0.008633     | 0.008448    | 0.04221        | 0.9634                 | 0.002816     | 173.54  | -480179.301186 |
| 1000FLOKIUSDT | 0.001185      | 0.001557    | 0.04906      | 39.45         | 0.01103      | 0.009819    | 0.01374        | 0.9901                 | 0.001303     | 85.31   | -480179.301185 |
| THETAUSDT     | 0.001184      | 0.001892    | 0.06851      | 53.38         | 0.01135      | 0.01572     | 0.02167        | 0.7879                 | 0.01026      | 1158.66 | -480179.301184 |
| ASTRUSDT      | 0.001178      | 0.001498    | 0.06295      | 32.42         | 0.008126     | 0.007343    | 0.001383       | 0.9685                 | 0.002791     | 166.89  | -480179.301178 |
| BLZUSDT       | 0.001177      | 0.001177    | 0.05956      | 67.1          | 0.01408      | 0.01774     | 0.01069        | 0.7884                 | 0.009574     | 1045.7  | -480179.301177 |
| SANDUSDT      | 0.001176      | 0.002091    | 0.06832      | 58.97         | 0.01111      | 0.01688     | 0.04369        | 0.7831                 | 0.01137      | 916.71  | -480179.301176 |
| XRPUSDT       | 0.001176      | 0.001427    | 0.06999      | 53.67         | 0.01055      | 0.01025     | 0.01094        | 0.8934                 | 0.005178     | 1300.65 | -480179.301176 |
| CFXUSDT       | 0.001168      | 0.001243    | 0.05644      | 45.17         | 0.01608      | 0.01416     | 0.01721        | 0.9549                 | 0.003896     | 160.39  | -480179.301168 |
| MKRUSDT       | 0.001167      | 0.001821    | 0.06925      | 50.27         | 0.01088      | 0.01899     | 0.06386        | 0.7932                 | 0.01244      | 1080.71 | -480179.301167 |
| SUSHIUSDT     | 0.001166      | 0.002206    | 0.05662      | 48.63         | 0.01023      | 0.01281     | 0.03508        | 0.8598                 | 0.008699     | 1058.71 | -480179.301166 |
| HFTUSDT       | 0.001166      | 0.0009001   | 0.0404       | 41.4          | 0.01162      | 0.01016     | 0.005462       | 0.9831                 | 0.001465     | 115.5   | -480179.301166 |
| AVAXUSDT      | 0.001155      | 0.001674    | 0.05473      | 58.7          | 0.01206      | 0.01883     | 0.03082        | 0.7656                 | 0.0125       | 1039.71 | -480179.301155 |
| SFPUSDT       | 0.001154      | 0.001236    | 0.0695       | 55.9          | 0.01574      | 0.0175      | 0.03098        | 0.8307                 | 0.01039      | 886.71  | -480179.301154 |
| HIGHUSDT      | 0.001154      | 0.001288    | 0.05226      | 32.52         | 0.01238      | 0.01216     | 0.004635       | 0.9505                 | 0.004503     | 173.89  | -480179.301154 |
| RDNTUSDT      | 0.001151      | 0.00136     | 0.06089      | 42.58         | 0.01253      | 0.01265     | 0.0108         | 0.9273                 | 0.0075       | 116.5   | -480179.301151 |
| OGNUSDT       | 0.001149      | 0.001403    | 0.06586      | 52.17         | 0.01962      | 0.01862     | 0.05645        | 0.8456                 | 0.007096     | 850.71  | -480179.301149 |
| KAVAUSDT      | 0.001142      | 0.001115    | 0.06961      | 49.38         | 0.01772      | 0.01921     | 0.05606        | 0.8513                 | 0.01138      | 1096.7  | -480179.301142 |
| TUSDT         | 0.00113       | 0.001206    | 0.06743      | 27.18         | 0.01008      | 0.01195     | 0.03894        | 0.9038                 | 0.007238     | 179.46  | -480179.30113  |
| BLURUSDT      | 0.00112       | 0.001153    | 0.05962      | 37.07         | 0.00965      | 0.008969    | 0.03863        | 0.9831                 | 0.001926     | 93.5    | -480179.30112  |
| LEVERUSDT     | 0.001114      | 0.0008893   | 0.06369      | 44.67         | 0.01688      | 0.01379     | 0.06167        | 0.9656                 | 0.004245     | 122.49  | -480179.301114 |
| STXUSDT       | 0.001109      | 0.001174    | 0.068        | 66.05         | 0.01507      | 0.01517     | 0.02649        | 0.9276                 | 0.006034     | 159.39  | -480179.301109 |
| FILUSDT       | 0.001109      | 0.001375    | 0.06148      | 57.9          | 0.009918     | 0.0185      | 0.06182        | 0.7941                 | 0.0129       | 1016.75 | -480179.301109 |
| RADUSDT       | 0.001094      | 0.001113    | 0.0693       | 24.77         | 0.009002     | 0.01287     | 0.01843        | 0.903                  | 0.009189     | 81.5    | -480179.301094 |
| LITUSDT       | 0.001092      | 0.001129    | 0.06812      | 49.48         | 0.01768      | 0.01898     | 0.0307         | 0.8406                 | 0.009163     | 892.71  | -480179.301092 |
| STMXUSDT      | 0.001089      | 0.001286    | 0.06999      | 54.47         | 0.01519      | 0.01791     | 0.04001        | 0.8375                 | 0.01181      | 860.71  | -480179.301089 |
| AXSUSDT       | 0.001082      | 0.001445    | 0.06899      | 90.32         | 0.01608      | 0.01943     | 0.02386        | 0.8389                 | 0.01264      | 982.7   | -480179.301082 |
| RSRUSDT       | 0.001079      | 0.001992    | 0.04695      | 51.68         | 0.01218      | 0.01927     | 0.03249        | 0.7802                 | 0.01126      | 1013.7  | -480179.301079 |
| COMPUSDT      | 0.001079      | 0.00151     | 0.06152      | 69.95         | 0.01172      | 0.01888     | 0.01693        | 0.8062                 | 0.01291      | 1124.62 | -480179.301079 |
| ALPHAUSDT     | 0.00107       | 0.001435    | 0.06896      | 58.6          | 0.01702      | 0.01813     | 0.04269        | 0.7822                 | 0.01121      | 979.71  | -480179.30107  |
| UMAUSDT       | 0.001069      | 0.001043    | 0.06533      | 20.65         | 0.01276      | 0.01107     | 0.02651        | 0.9732                 | 0.002717     | 81.48   | -480179.301069 |
| VETUSDT       | 0.001064      | 0.001042    | 0.06937      | 49.45         | 0.0176       | 0.01673     | 0.06472        | 0.8233                 | 0.008573     | 1261.66 | -480179.301064 |
| 1000SHIBUSDT  | 0.00104       | 0.002042    | 0.05033      | 78.57         | 0.0101       | 0.01809     | 0.02186        | 0.7904                 | 0.01189      | 811.26  | -480179.30104  |
| ETHUSDT       | 0.001039      | 0.0009987   | 0.06907      | 58.38         | 0.01174      | 0.01396     | 0.05622        | 0.7821                 | 0.008563     | 1306.0  | -480179.301039 |
| DEFIUSDT      | 0.001021      | 0.001403    | 0.06273      | 48.7          | 0.01182      | 0.01128     | 0.03903        | 0.9082                 | 0.005358     | 1065.71 | -480179.301021 |
| KEYUSDT       | 0.001015      | 0.001401    | 0.03729      | 23.88         | 0.007888     | 0.008086    | 0.01694        | 0.9514                 | 0.004312     | 67.5    | -480179.301015 |
| 1000LUNCUSDT  | 0.001005      | 0.001524    | 0.0612       | 54.9          | 0.0098       | 0.01101     | 0.01012        | 0.8889                 | 0.006977     | 324.46  | -480179.301005 |
| ZILUSDT       | 0.0009927     | 0.001775    | 0.03971      | 69.08         | 0.009698     | 0.0135      | 0.02701        | 0.8192                 | 0.007848     | 1136.62 | -480179.300993 |
| AGIXUSDT      | 0.0009869     | 0.001586    | 0.06236      | 33.83         | 0.00988      | 0.00876     | 0.007343       | 0.9429                 | 0.004591     | 164.4   | -480179.300987 |
| ZECUSDT       | 0.0009871     | 0.0011      | 0.06771      | 48.02         | 0.01149      | 0.01376     | 0.04144        | 0.8422                 | 0.008584     | 1269.66 | -480179.300987 |
| PHBUSDT       | 0.0009828     | 0.0014      | 0.06791      | 19.98         | 0.01255      | 0.01414     | 0.05298        | 0.9045                 | 0.009474     | 164.39  | -480179.300983 |
| EOSUSDT       | 0.0009722     | 0.001171    | 0.07         | 67.02         | 0.01319      | 0.0148      | 0.0376         | 0.8591                 | 0.009041     | 1298.66 | -480179.300972 |
| TLMUSDT       | 0.0009691     | 0.0009388   | 0.05035      | 41.37         | 0.007701     | 0.007394    | 0.05093        | 0.9634                 | 0.003289     | 122.48  | -480179.300969 |
| XMRUSDT       | 0.0009664     | 0.00131     | 0.06877      | 52.58         | 0.009968     | 0.01468     | 0.01403        | 0.8119                 | 0.01052      | 1272.66 | -480179.300966 |
| XLMUSDT       | 0.0009649     | 0.001072    | 0.06719      | 50.67         | 0.01468      | 0.01685     | 0.02072        | 0.8253                 | 0.006092     | 1286.66 | -480179.300965 |
| BATUSDT       | 0.0009635     | 0.001029    | 0.06991      | 62.38         | 0.01899      | 0.01807     | 0.06816        | 0.8614                 | 0.01071      | 1262.66 | -480179.300964 |
| LUNA2USDT     | 0.0009608     | 0.001412    | 0.06571      | 18.78         | 0.01244      | 0.01211     | 0.04225        | 0.9177                 | 0.00494      | 323.87  | -480179.300961 |
| CHRUSDT       | 0.0009509     | 0.001546    | 0.06872      | 61.32         | 0.0135       | 0.01588     | 0.02908        | 0.8475                 | 0.01071      | 870.71  | -480179.300951 |
| NEOUSDT       | 0.0009385     | 0.0008691   | 0.06046      | 62.87         | 0.01548      | 0.01934     | 0.02665        | 0.7637                 | 0.01061      | 1258.63 | -480179.300938 |
| LTCUSDT       | 0.0009362     | 0.0009377   | 0.06564      | 50.97         | 0.01291      | 0.01666     | 0.0413         | 0.7843                 | 0.01012      | 1297.66 | -480179.300936 |
| BCHUSDT       | 0.0009287     | 0.000897    | 0.06712      | 60.0          | 0.01356      | 0.01445     | 0.0349         | 0.8835                 | 0.005851     | 1306.0  | -480179.300929 |
| TRXUSDT       | 0.0009218     | 0.001227    | 0.06919      | 63.53         | 0.01192      | 0.0167      | 0.01966        | 0.817                  | 0.009291     | 1291.66 | -480179.300922 |
| ETCUSDT       | 0.0009104     | 0.001731    | 0.0692       | 63.18         | 0.01257      | 0.01616     | 0.07038        | 0.8135                 | 0.00987      | 1290.66 | -480179.30091  |
| YFIUSDT       | 0.0009073     | 0.001606    | 0.06733      | 36.27         | 0.01465      | 0.01449     | 0.07387        | 0.8355                 | 0.00904      | 1062.71 | -480179.300907 |
| APEUSDT       | 0.0009017     | 0.001812    | 0.03506      | 46.3          | 0.01007      | 0.009879    | 0.04464        | 0.9111                 | 0.004416     | 500.37  | -480179.300902 |
| QTUMUSDT      | 0.0008925     | 0.001045    | 0.06082      | 84.42         | 0.01441      | 0.01813     | 0.02188        | 0.7895                 | 0.01113      | 1255.66 | -480179.300893 |
| PEOPLEUSDT    | 0.0008871     | 0.001197    | 0.04874      | 49.5          | 0.01397      | 0.01361     | 0.01138        | 0.9206                 | 0.004855     | 583.83  | -480179.300887 |
| BALUSDT       | 0.0008855     | 0.001023    | 0.0619       | 48.95         | 0.01521      | 0.01845     | 0.02477        | 0.8295                 | 0.01115      | 1061.71 | -480179.300885 |
| BNBUSDT       | 0.000876      | 0.0009461   | 0.06942      | 91.73         | 0.01212      | 0.01458     | 0.01655        | 0.8853                 | 0.005878     | 1265.66 | -480179.300876 |
| KSMUSDT       | 0.0008696     | 0.001731    | 0.05807      | 66.02         | 0.01535      | 0.0163      | 0.08927        | 0.8004                 | 0.01005      | 1018.71 | -480179.30087  |
| FETUSDT       | 0.0008627     | 0.001032    | 0.06855      | 42.73         | 0.01195      | 0.01398     | 0.04822        | 0.9099                 | 0.009741     | 194.89  | -480179.300863 |
| XTZUSDT       | 0.0008506     | 0.001134    | 0.06995      | 65.52         | 0.01595      | 0.01565     | 0.03604        | 0.8568                 | 0.0101       | 1268.66 | -480179.300851 |
| ONTUSDT       | 0.0008413     | 0.00108     | 0.06993      | 40.88         | 0.01837      | 0.01949     | 0.07264        | 0.7821                 | 0.0132       | 1264.66 | -480179.300841 |
| STORJUSDT     | 0.000837      | 0.001454    | 0.03494      | 70.6          | 0.01457      | 0.01853     | 0.07786        | 0.7991                 | 0.01043      | 1046.7  | -480179.300837 |
| APTUSDT       | 0.0008361     | 0.001347    | 0.05664      | 51.88         | 0.008481     | 0.00813     | 0.003787       | 0.9335                 | 0.004309     | 284.92  | -480179.300836 |
| LDOUSDT       | 0.0008344     | 0.001008    | 0.05889      | 57.08         | 0.01746      | 0.01639     | 0.04088        | 0.8199                 | 0.0092       | 311.5   | -480179.300834 |
| 1INCHUSDT     | 0.0008189     | 0.00127     | 0.03813      | 50.82         | 0.01157      | 0.01823     | 0.02923        | 0.7725                 | 0.01131      | 947.58  | -480179.300819 |
| GMXUSDT       | 0.0008176     | 0.0007994   | 0.05615      | 54.85         | 0.01056      | 0.01002     | 0.0117         | 0.9674                 | 0.002773     | 163.39  | -480179.300818 |
| ARPAUSDT      | 0.0007988     | 0.0008724   | 0.0433       | 75.02         | 0.01473      | 0.01472     | 0.01263        | 0.9238                 | 0.004031     | 649.85  | -480179.300799 |
| MAGICUSDT     | 0.0007844     | 0.001203    | 0.0652       | 57.32         | 0.01578      | 0.01589     | 0.04503        | 0.9116                 | 0.0111       | 186.87  | -480179.300784 |
| ONEUSDT       | 0.000774      | 0.001926    | 0.03656      | 34.35         | 0.01278      | 0.01936     | 0.07227        | 0.7689                 | 0.0113       | 864.71  | -480179.300774 |
| SXPUSDT       | 0.0007464     | 0.001242    | 0.04484      | 55.28         | 0.01078      | 0.01518     | 0.08342        | 0.8281                 | 0.009265     | 1103.62 | -480179.300746 |
| QNTUSDT       | 0.0007351     | 0.0008014   | 0.06931      | 87.65         | 0.01143      | 0.009789    | 0.03848        | 0.9494                 | 0.004287     | 283.89  | -480179.300735 |
| KNCUSDT       | 0.0007304     | 0.001234    | 0.05787      | 51.12         | 0.0134       | 0.01853     | 0.03491        | 0.8228                 | 0.01268      | 1132.63 | -480179.30073  |
| ICPUSDT       | 0.0007302     | 0.0009726   | 0.03902      | 44.88         | 0.00724      | 0.00633     | 0.02291        | 0.9691                 | 0.002077     | 306.89  | -480179.30073  |
| IOTAUSDT      | 0.0007182     | 0.0009924   | 0.06611      | 56.02         | 0.01733      | 0.01635     | 0.06754        | 0.8142                 | 0.00823      | 1263.66 | -480179.300718 |
| IMXUSDT       | 0.0006943     | 0.001195    | 0.03536      | 42.23         | 0.01056      | 0.009447    | 0.009732       | 0.9182                 | 0.003806     | 534.85  | -480179.300694 |
| PERPUSDT      | 0.0006912     | 0.001154    | 0.06869      | 32.85         | 0.009408     | 0.008051    | 0.02106        | 0.9594                 | 0.004246     | 146.5   | -480179.300691 |
| BLUEBIRDUSDT  | 0.0006424     | 0.000818    | 0.05142      | 44.23         | 0.007024     | 0.007034    | 0.04305        | 0.9809                 | 0.001381     | 270.5   | -480179.300642 |
| XEMUSDT       | 0.0006399     | 0.001006    | 0.05469      | 33.03         | 0.009638     | 0.01804     | 0.03394        | 0.8233                 | 0.0118       | 879.71  | -480179.30064  |
| ANTUSDT       | 0.0006375     | 0.0009814   | 0.03318      | 68.28         | 0.01376      | 0.01279     | 0.009777       | 0.9238                 | 0.003065     | 580.83  | -480179.300637 |
| CELOUSDT      | 0.0006355     | 0.0007453   | 0.04982      | 64.55         | 0.01293      | 0.01503     | 0.01779        | 0.8387                 | 0.009289     | 671.85  | -480179.300636 |
| DARUSDT       | 0.0006282     | 0.001045    | 0.0346       | 41.35         | 0.009569     | 0.009025    | 0.02336        | 0.9315                 | 0.003944     | 457.85  | -480179.300628 |
| ROSEUSDT      | 0.0006002     | 0.001008    | 0.04517      | 23.92         | 0.007776     | 0.01182     | 0.01973        | 0.8636                 | 0.007582     | 576.85  | -480179.3006   |
| DUSKUSDT      | 0.0005691     | 0.001114    | 0.06499      | 48.0          | 0.01217      | 0.01318     | 0.04898        | 0.9028                 | 0.008948     | 569.85  | -480179.300569 |
| FLMUSDT       | 0.000567      | 0.001106    | 0.03896      | 52.92         | 0.01998      | 0.01965     | 0.06174        | 0.8436                 | 0.007996     | 1033.71 | -480179.300567 |
| API3USDT      | 0.0005594     | 0.0007926   | 0.04822      | 46.73         | 0.0113       | 0.009678    | 0.006425       | 0.9414                 | 0.003425     | 523.85  | -480179.300559 |
| SSVUSDT       | 0.0005289     | 0.0008832   | 0.04667      | 39.45         | 0.01549      | 0.01734     | 0.02499        | 0.8917                 | 0.01096      | 156.5   | -480179.300529 |
