+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| YFIUSDT      | 0.0007156     | 0.001256    | 0.07224      | 67.97         | 0.01576      | 0.01605     | 0.04139        | 0.8455                 | 0.01071      | 1015.71 | -240179.250716 |
| ATOMUSDT     | 0.0007311     | 0.001256    | 0.07498      | 48.53         | 0.0191       | 0.01796     | 0.0495         | 0.8337                 | 0.009382     | 1220.49 | -240179.250731 |
| MTLUSDT      | 0.0008038     | 0.001247    | 0.05229      | 76.6          | 0.01635      | 0.01878     | 0.05801        | 0.774                  | 0.01167      | 802.71  | -240179.250804 |
| ENJUSDT      | 0.0007979     | 0.001244    | 0.07263      | 58.7          | 0.01687      | 0.017       | 0.02947        | 0.8067                 | 0.009626     | 985.71  | -240179.250798 |
| BATUSDT      | 0.0007218     | 0.00124     | 0.07498      | 45.9          | 0.01729      | 0.01602     | 0.07216        | 0.8071                 | 0.009725     | 1214.66 | -240179.250722 |
| CHZUSDT      | 0.000644      | 0.001235    | 0.06825      | 54.9          | 0.02         | 0.01911     | 0.05567        | 0.8667                 | 0.007262     | 871.71  | -240179.250644 |
| RENUSDT      | 0.0008637     | 0.001226    | 0.06342      | 54.43         | 0.01838      | 0.01995     | 0.04156        | 0.7935                 | 0.0127       | 971.71  | -240179.250864 |
| ZILUSDT      | 0.0006391     | 0.001215    | 0.07499      | 50.85         | 0.01572      | 0.01844     | 0.04962        | 0.8258                 | 0.01323      | 1089.62 | -240179.250639 |
| MINAUSDT     | 0.001023      | 0.001207    | 0.04573      | 41.95         | 0.00697      | 0.007245    | 0.001977       | 0.9626                 | 0.002853     | 125.54  | -240179.251023 |
| COMPUSDT     | 0.0006878     | 0.001207    | 0.07457      | 38.87         | 0.01553      | 0.01742     | 0.08965        | 0.8249                 | 0.01222      | 1076.62 | -240179.250688 |
| ZRXUSDT      | 0.0008084     | 0.001205    | 0.07471      | 36.62         | 0.01652      | 0.01739     | 0.06417        | 0.8368                 | 0.01139      | 1083.62 | -240179.250808 |
| EGLDUSDT     | 0.0006864     | 0.001204    | 0.05986      | 61.1          | 0.01188      | 0.02        | 0.01813        | 0.7742                 | 0.0136       | 1000.71 | -240179.250686 |
| XMRUSDT      | 0.0008166     | 0.001197    | 0.07498      | 39.4          | 0.01091      | 0.01785     | 0.02353        | 0.8106                 | 0.01211      | 1225.66 | -240179.250817 |
| RVNUSDT      | 0.0007736     | 0.001169    | 0.07489      | 65.4          | 0.01555      | 0.01987     | 0.03432        | 0.8166                 | 0.01272      | 838.71  | -240179.250774 |
| MANAUSDT     | 0.0006548     | 0.001162    | 0.06857      | 76.83         | 0.01466      | 0.01796     | 0.04162        | 0.7973                 | 0.01184      | 818.71  | -240179.250655 |
| XTZUSDT      | 0.0007292     | 0.001155    | 0.06551      | 52.4          | 0.01193      | 0.01704     | 0.01851        | 0.6949                 | 0.009938     | 1222.66 | -240179.250729 |
| ANKRUSDT     | 0.0007985     | 0.001146    | 0.07072      | 49.63         | 0.01718      | 0.01946     | 0.06806        | 0.799                  | 0.01331      | 866.71  | -240179.250799 |
| TRXUSDT      | 0.0005555     | 0.001127    | 0.07463      | 65.5          | 0.01262      | 0.01679     | 0.06197        | 0.7719                 | 0.01175      | 1243.66 | -240179.250555 |
| DASHUSDT     | 0.0007174     | 0.001119    | 0.07494      | 29.67         | 0.01544      | 0.01676     | 0.05431        | 0.7855                 | 0.01144      | 1223.66 | -240179.250717 |
| AXSUSDT      | 0.0005513     | 0.001067    | 0.06153      | 90.07         | 0.01905      | 0.01983     | 0.08875        | 0.8131                 | 0.01205      | 933.7   | -240179.250551 |
| SXPUSDT      | 0.0005815     | 0.001066    | 0.04203      | 39.63         | 0.01125      | 0.0148      | 0.04784        | 0.834                  | 0.008605     | 1056.62 | -240179.250582 |
| MAGICUSDT    | 0.0005335     | 0.001063    | 0.07962      | 57.32         | 0.02         | 0.0186      | 0.04075        | 0.9101                 | 0.01312      | 137.87  | -240179.204312 |
| COCOSUSDT    | 0.0002595     | 0.001058    | 0.06255      | 52.13         | 0.01626      | 0.01061     | 0.02576        | 0.9568                 | 0.004276     | 110.38  | -240179.250259 |
| IOSTUSDT     | 0.0006956     | 0.001052    | 0.07019      | 49.87         | 0.0165       | 0.01835     | 0.03207        | 0.7959                 | 0.01107      | 1206.66 | -240179.250696 |
| ATAUSDT      | 0.000619      | 0.001048    | 0.06348      | 52.77         | 0.01482      | 0.0143      | 0.04648        | 0.8634                 | 0.007559     | 649.85  | -240179.250619 |
| ALPHAUSDT    | 0.0006938     | 0.001044    | 0.06723      | 58.6          | 0.01859      | 0.0198      | 0.02189        | 0.81                   | 0.01209      | 930.71  | -240179.250694 |
| UNIUSDT      | 0.0006143     | 0.001043    | 0.07495      | 54.13         | 0.01837      | 0.01959     | 0.05015        | 0.8238                 | 0.01309      | 997.71  | -240179.250614 |
| LQTYUSDT     | 0.001215      | 0.001037    | 0.05148      | 41.18         | 0.01059      | 0.009883    | 0.004938       | 0.9642                 | 0.003402     | 94.5    | -240179.251215 |
| SSVUSDT      | 0.0009484     | 0.001029    | 0.07005      | 31.65         | 0.01811      | 0.01624     | 0.02991        | 0.9114                 | 0.01073      | 108.5   | -240179.250948 |
| CTSIUSDT     | 0.0009617     | 0.001028    | 0.0666       | 73.3          | 0.01474      | 0.01759     | 0.05552        | 0.8005                 | 0.01276      | 593.85  | -240179.250962 |
| HFTUSDT      | 0.001849      | 0.001025    | 0.07053      | 39.72         | 0.01156      | 0.009621    | 0.05706        | 0.9703                 | 0.003178     | 66.5    | -240179.251849 |
| LINKUSDT     | 0.000568      | 0.001014    | 0.05667      | 70.72         | 0.01546      | 0.01705     | 0.03092        | 0.7542                 | 0.009691     | 1242.66 | -240179.250568 |
| LDOUSDT      | 0.001028      | 0.001013    | 0.06849      | 71.4          | 0.01794      | 0.01862     | 0.02814        | 0.7967                 | 0.0109       | 263.5   | -240179.251028 |
| EOSUSDT      | 0.0007334     | 0.001011    | 0.07494      | 39.88         | 0.01241      | 0.01609     | 0.04539        | 0.8005                 | 0.01126      | 1250.66 | -240179.250733 |
| DEFIUSDT     | 0.0005956     | 0.001011    | 0.07396      | 62.9          | 0.0144       | 0.01939     | 0.04311        | 0.8148                 | 0.01307      | 1017.71 | -240179.250596 |
| ETHUSDT      | 0.0006928     | 0.001009    | 0.07271      | 48.22         | 0.01244      | 0.01771     | 0.0273         | 0.6546                 | 0.01029      | 1258.0  | -240179.250693 |
| QTUMUSDT     | 0.0007201     | 0.001006    | 0.07466      | 84.95         | 0.014        | 0.01816     | 0.07345        | 0.7941                 | 0.01217      | 1208.66 | -240179.25072  |
| APTUSDT      | 0.0007182     | 0.001003    | 0.06499      | 49.0          | 0.01169      | 0.01339     | 0.01672        | 0.888                  | 0.009361     | 235.92  | -240179.250718 |
| SFPUSDT      | 0.000572      | 0.001003    | 0.06422      | 47.98         | 0.01913      | 0.01959     | 0.06663        | 0.8222                 | 0.01153      | 837.71  | -240179.250572 |
| RSRUSDT      | 0.0006258     | 0.001001    | 0.06681      | 58.83         | 0.01851      | 0.01984     | 0.04401        | 0.8432                 | 0.0129       | 965.7   | -240179.250626 |
| TRUUSDT      | 0.001097      | 0.0009823   | 0.07186      | 37.48         | 0.0169       | 0.01434     | 0.03196        | 0.9462                 | 0.005867     | 97.5    | -240179.251097 |
| LTCUSDT      | 0.0006758     | 0.0009794   | 0.07492      | 53.58         | 0.01555      | 0.01848     | 0.05454        | 0.8157                 | 0.01138      | 1249.66 | -240179.250676 |
| SPELLUSDT    | 0.0008894     | 0.0009776   | 0.06486      | 25.02         | 0.008385     | 0.0076      | 0.02044        | 0.9645                 | 0.002856     | 279.5   | -240179.250889 |
| PHBUSDT      | 0.00117       | 0.0009653   | 0.06739      | 44.55         | 0.01834      | 0.01406     | 0.06123        | 0.9608                 | 0.005105     | 116.39  | -240179.25117  |
| QNTUSDT      | 0.000656      | 0.0009513   | 0.0645       | 41.32         | 0.008993     | 0.008656    | 0.02961        | 0.9311                 | 0.004395     | 234.89  | -240179.250656 |
| WOOUSDT      | 0.0007191     | 0.0009486   | 0.04596      | 54.63         | 0.01848      | 0.01765     | 0.06228        | 0.8136                 | 0.009213     | 429.85  | -240179.250719 |
| ZECUSDT      | 0.0005082     | 0.0009475   | 0.05161      | 77.63         | 0.01594      | 0.01628     | 0.07522        | 0.8411                 | 0.008567     | 1223.66 | -240179.250508 |
| STMXUSDT     | 0.0006946     | 0.0009443   | 0.07487      | 45.05         | 0.01535      | 0.01824     | 0.04169        | 0.8206                 | 0.0114       | 812.71  | -240179.250695 |
| SANDUSDT     | 0.0005913     | 0.0009432   | 0.07038      | 67.43         | 0.01834      | 0.01681     | 0.04358        | 0.8382                 | 0.009124     | 868.71  | -240179.250591 |
| AAVEUSDT     | 0.0005342     | 0.0009342   | 0.07212      | 78.13         | 0.01966      | 0.01875     | 0.06704        | 0.8677                 | 0.01014      | 968.71  | -240179.250534 |
| FXSUSDT      | 0.0003744     | 0.0009338   | 0.05368      | 44.63         | 0.01394      | 0.0108      | 0.03107        | 0.9572                 | 0.004225     | 142.87  | -240179.250374 |
| STGUSDT      | 0.0006612     | 0.0009338   | 0.06862      | 71.92         | 0.01448      | 0.01569     | 0.0478         | 0.8826                 | 0.0113       | 290.5   | -240179.250661 |
| REEFUSDT     | 0.0005946     | 0.000933    | 0.07476      | 46.62         | 0.01663      | 0.01677     | 0.04937        | 0.8866                 | 0.01052      | 839.7   | -240179.250595 |
| VETUSDT      | 0.0004572     | 0.0009288   | 0.06012      | 56.67         | 0.01587      | 0.01815     | 0.07376        | 0.7274                 | 0.01051      | 1214.66 | -240179.250457 |
| ALICEUSDT    | 0.0004909     | 0.0009221   | 0.06035      | 60.05         | 0.02         | 0.01844     | 0.04029        | 0.8624                 | 0.006956     | 817.87  | -240179.250491 |
| ONEUSDT      | 0.0005826     | 0.0009211   | 0.07469      | 62.23         | 0.01967      | 0.01829     | 0.08055        | 0.8502                 | 0.01053      | 815.71  | -240179.250583 |
| APEUSDT      | 0.0005153     | 0.0009162   | 0.05701      | 64.73         | 0.01048      | 0.0102      | 0.03425        | 0.9294                 | 0.005116     | 451.37  | -240179.250515 |
| ACHUSDT      | 0.001203      | 0.0008977   | 0.04431      | 37.63         | 0.01639      | 0.01316     | 0.01903        | 0.9456                 | 0.005149     | 109.39  | -240179.251203 |
| ONTUSDT      | 0.0005972     | 0.0008941   | 0.075        | 54.73         | 0.01817      | 0.01907     | 0.04999        | 0.8622                 | 0.01195      | 1216.66 | -240179.250597 |
| BNXUSDT      | 0.0005536     | 0.0008934   | 0.07401      | 32.78         | 0.0177       | 0.01618     | 0.02495        | 0.9128                 | 0.01016      | 109.38  | -240179.250554 |
| BLURUSDT     | 0.001931      | 0.0008864   | 0.05604      | 29.55         | 0.01442      | 0.01093     | 0.0269         | 0.9745                 | 0.00302      | 44.5    | -240179.251931 |
| OGNUSDT      | 0.000636      | 0.0008775   | 0.05381      | 52.47         | 0.01996      | 0.0198      | 0.05423        | 0.8065                 | 0.0105       | 802.71  | -240179.250636 |
| ICXUSDT      | 0.0006555     | 0.0008573   | 0.05471      | 56.77         | 0.01185      | 0.0167      | 0.06197        | 0.7807                 | 0.009844     | 999.71  | -240179.250656 |
| FOOTBALLUSDT | 0.0006019     | 0.0008566   | 0.03661      | 44.85         | 0.009286     | 0.007905    | 0.01733        | 0.9733                 | 0.001775     | 283.87  | -240179.250602 |
| CKBUSDT      | 0.0006119     | 0.0008535   | 0.06749      | 22.28         | 0.01575      | 0.01267     | 0.05743        | 0.9654                 | 0.003886     | 103.5   | -240179.250612 |
| KSMUSDT      | 0.0005388     | 0.0008508   | 0.05934      | 48.07         | 0.01718      | 0.01997     | 0.03835        | 0.7705                 | 0.01243      | 970.71  | -240179.250539 |
| BANDUSDT     | 0.0005547     | 0.0008486   | 0.06248      | 54.52         | 0.01967      | 0.01865     | 0.05737        | 0.8686                 | 0.01027      | 1047.71 | -240179.250555 |
| ICPUSDT      | 0.0006464     | 0.0008448   | 0.05654      | 17.57         | 0.008287     | 0.007324    | 0.09979        | 0.9527                 | 0.003045     | 257.89  | -240179.250646 |
| NEARUSDT     | 0.0005078     | 0.0008374   | 0.06185      | 76.67         | 0.01917      | 0.01995     | 0.04818        | 0.7774                 | 0.01109      | 970.66  | -240179.250508 |
| GALAUSDT     | 0.0005788     | 0.0008281   | 0.07211      | 53.08         | 0.01765      | 0.02267     | 0.05673        | 0.8059                 | 0.01594      | 631.85  | -240152.525637 |
| ENSUSDT      | 0.0003946     | 0.0008235   | 0.07309      | 47.72         | 0.01734      | 0.0184      | 0.03352        | 0.8274                 | 0.01094      | 558.85  | -240179.250395 |
| ASTRUSDT     | 0.0009652     | 0.0008181   | 0.07386      | 30.33         | 0.01627      | 0.0136      | 0.0409         | 0.9813                 | 0.003277     | 117.89  | -240179.250965 |
| CELOUSDT     | 0.0004377     | 0.000816    | 0.05861      | 51.23         | 0.01704      | 0.01462     | 0.08916        | 0.9168                 | 0.00519      | 622.85  | -240179.250438 |
| LITUSDT      | 0.0005425     | 0.0008121   | 0.05198      | 52.45         | 0.01796      | 0.01943     | 0.04595        | 0.8355                 | 0.01058      | 844.71  | -240179.250542 |
| ADAUSDT      | 0.0004858     | 0.0008061   | 0.07493      | 62.72         | 0.01707      | 0.01756     | 0.05721        | 0.7875                 | 0.01004      | 1227.66 | -240179.250486 |
| BLZUSDT      | 0.0006025     | 0.0008018   | 0.06395      | 53.13         | 0.01935      | 0.01955     | 0.04137        | 0.8354                 | 0.01084      | 997.7   | -240179.250602 |
| API3USDT     | 0.0005442     | 0.0007925   | 0.05566      | 37.0          | 0.01495      | 0.01273     | 0.02192        | 0.9414                 | 0.003893     | 474.85  | -240179.250544 |
| BNBUSDT      | 0.0004414     | 0.0007848   | 0.07498      | 67.0          | 0.01422      | 0.01529     | 0.04795        | 0.8556                 | 0.007346     | 1217.66 | -240179.250441 |
| AGIXUSDT     | 0.0007145     | 0.0007816   | 0.06245      | 41.8          | 0.01794      | 0.01423     | 0.04251        | 0.9667                 | 0.00401      | 115.4   | -240179.250714 |
| JASMYUSDT    | 0.000694      | 0.0007717   | 0.0652       | 58.78         | 0.01589      | 0.01399     | 0.02673        | 0.9018                 | 0.005715     | 417.85  | -240179.250694 |
| MASKUSDT     | 0.0004289     | 0.0007659   | 0.04424      | 55.2          | 0.02011      | 0.01977     | 0.05248        | 0.8043                 | 0.01038      | 654.85  | -240179.136004 |
| FLMUSDT      | 0.0003761     | 0.0007653   | 0.05991      | 43.07         | 0.01969      | 0.01999     | 0.07045        | 0.8362                 | 0.01164      | 985.71  | -240179.250376 |
| STORJUSDT    | 0.0002746     | 0.0007636   | 0.04423      | 50.88         | 0.01726      | 0.01776     | 0.1041         | 0.8392                 | 0.009805     | 999.7   | -239765.07047  |
| LPTUSDT      | 0.0004674     | 0.0007397   | 0.06492      | 42.17         | 0.01673      | 0.01791     | 0.03753        | 0.8227                 | 0.01119      | 578.85  | -240179.250467 |
| DYDXUSDT     | 0.0004917     | 0.0007374   | 0.07248      | 54.28         | 0.0241       | 0.02221     | 0.08214        | 0.8362                 | 0.01376      | 639.85  | -240153.034913 |
| PEOPLEUSDT   | 0.000315      | 0.0007366   | 0.04203      | 44.52         | 0.01494      | 0.0175      | 0.03426        | 0.8476                 | 0.01056      | 535.83  | -240179.250315 |
| AUDIOUSDT    | 0.000479      | 0.0007202   | 0.06351      | 69.43         | 0.01815      | 0.01934     | 0.04877        | 0.8264                 | 0.01106      | 661.85  | -240179.250479 |
| BCHUSDT      | 0.0004954     | 0.0007102   | 0.07155      | 40.37         | 0.01268      | 0.0139      | 0.03855        | 0.8105                 | 0.008039     | 1258.0  | -240179.250495 |
| CVXUSDT      | 0.0007109     | 0.0006919   | 0.07265      | 59.08         | 0.01006      | 0.01074     | 0.0195         | 0.9066                 | 0.007346     | 262.49  | -240179.250711 |
| GMXUSDT      | 0.0006572     | 0.0006726   | 0.07492      | 40.67         | 0.01529      | 0.01269     | 0.0478         | 0.9796                 | 0.003371     | 114.39  | -240179.250657 |
| NEOUSDT      | 0.0004668     | 0.000649    | 0.05332      | 59.65         | 0.0177       | 0.01691     | 0.04848        | 0.8793                 | 0.007472     | 1211.63 | -240179.250467 |
| FILUSDT      | 0.0005278     | 0.0006419   | 0.06657      | 63.68         | 0.01765      | 0.01999     | 0.07946        | 0.8236                 | 0.01209      | 968.75  | -240179.250528 |
| TLMUSDT      | 0.001443      | 0.0006365   | 0.07015      | 23.03         | 0.009694     | 0.009015    | 0.02608        | 0.9604                 | 0.00506      | 74.48   | -240179.251443 |
| CRVUSDT      | 0.000366      | 0.0006296   | 0.04112      | 51.03         | 0.01934      | 0.01999     | 0.03976        | 0.7658                 | 0.009838     | 1013.71 | -240179.250366 |
| LINAUSDT     | 0.0005884     | 0.0006251   | 0.04053      | 64.78         | 0.01994      | 0.01721     | 0.04735        | 0.9116                 | 0.005325     | 814.71  | -240179.250588 |
| C98USDT      | 0.0004522     | 0.0006147   | 0.0899       | 53.48         | 0.02676      | 0.03471     | 0.1432         | 0.7189                 | 0.02443      | 656.85  | -235709.369411 |
| ARUSDT       | 0.0003269     | 0.0006124   | 0.04909      | 52.43         | 0.01875      | 0.01606     | 0.07103        | 0.9365                 | 0.005243     | 621.85  | -240179.250327 |
