# note: symbols with little price history are not optimized on their own; instead the best config from among the symbols with more price history is chosen.

+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                             long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| ETHUSDT       | 0.0003156     | 0.0007422   | 0.02471      | 92.27         | 0.007716     | 0.007257    | 0.05719        | 0.9312                 | 0.001984     | 1309.0  | -480179.300316 |
| BNXUSDT       | 0.0003104     | 0.0006247   | 0.02871      | 84.1          | 0.01388      | 0.01469     | 0.0            | 0.957                  | 0.003948     | 161.42  | -480179.30031  |
| 1000FLOKIUSDT | 0.0003036     | 0.0005353   | 0.02256      | 46.73         | 0.01171      | 0.0102      | 0.0            | 0.9871                 | 0.001494     | 88.33   | -480179.300304 |
| ONTUSDT       | 0.0003009     | 0.0006503   | 0.03407      | 90.07         | 0.0153       | 0.0168      | 0.006865       | 0.9244                 | 0.004509     | 1267.67 | -480179.300301 |
| TUSDT         | 0.0002792     | 0.0004026   | 0.04058      | 77.03         | 0.01554      | 0.01675     | 0.0            | 0.9259                 | 0.007454     | 182.46  | -480179.300279 |
| FXSUSDT       | 0.0002609     | 0.0003664   | 0.02567      | 68.23         | 0.01632      | 0.01315     | 0.0            | 0.9737                 | 0.001845     | 194.88  | -480179.300261 |
| TLMUSDT       | 0.0002578     | 0.0003466   | 0.01186      | 33.97         | 0.006572     | 0.005699    | 0.0            | 0.9957                 | 0.0003766    | 125.5   | -480179.300258 |
| ARUSDT        | 0.0002566     | 0.0008576   | 0.04067      | 81.9          | 0.01178      | 0.01115     | 0.05592        | 0.8768                 | 0.006056     | 673.88  | -480179.300257 |
| DARUSDT       | 0.0002566     | 0.0005591   | 0.0271       | 71.38         | 0.01285      | 0.01179     | 0.008968       | 0.9321                 | 0.003507     | 460.88  | -480179.300257 |
| TRXUSDT       | 0.0002551     | 0.0009172   | 0.03557      | 88.3          | 0.01021      | 0.01234     | 0.04908        | 0.8812                 | 0.005678     | 1294.67 | -480179.300255 |
| ENJUSDT       | 0.0002493     | 0.0008298   | 0.05087      | 78.33         | 0.01144      | 0.01812     | 0.09784        | 0.8264                 | 0.0121       | 1037.71 | -480179.300249 |
| TRBUSDT       | 0.0002282     | 0.0005261   | 0.01656      | 93.03         | 0.01969      | 0.01737     | 0.0            | 0.9362                 | 0.002906     | 1063.71 | -480179.300228 |
| BNBUSDT       | 0.0001775     | 0.000496    | 0.02708      | 90.02         | 0.01195      | 0.01437     | 0.0            | 0.9337                 | 0.003412     | 1268.67 | -480179.300178 |
| STORJUSDT     | 0.0001266     | 0.0007006   | 0.0321       | 70.83         | 0.01551      | 0.01732     | 0.06331        | 0.8716                 | 0.008826     | 1050.71 | -480179.300127 |
| COCOSUSDT     | 5.534e-05     | 0.0004867   | 0.05066      | 68.6          | 0.0111       | 0.01323     | 0.01535        | 0.9513                 | 0.004648     | 162.42  | -480179.300055 |
| USDCUSDT      | 8.552e-08     | 8.552e-07   | 0.01291      | 56.17         | 0.001753     | 0.0008868   | 0.0            | 1.0                    | 1.419e-05    | 143.29  | -480179.3      |
| RENUSDT       | 0.0004859     | 0.0009055   | 0.03431      | 61.97         | 0.01634      | 0.02001     | 0.02378        | 0.8049                 | 0.008463     | 1023.71 | -480179.164296 |
| LINAUSDT      | 0.0007499     | 0.001084    | 0.04245      | 86.92         | 0.01878      | 0.02088     | 0.06759        | 0.7874                 | 0.01114      | 865.71  | -480170.521083 |
| APTUSDT       | 0.0003302     | 0.0006682   | 0.04728      | 98.88         | 0.01521      | 0.01506     | 0.02556        | 0.896                  | 0.007156     | 287.92  | -479890.966997 |
| QTUMUSDT      | 0.0006539     | 0.001144    | 0.05972      | 100.6         | 0.01372      | 0.01805     | 0.06215        | 0.7802                 | 0.009889     | 1258.67 | -479719.300654 |
| PERPUSDT      | 0.0002318     | 0.0003492   | 0.03379      | 103.1         | 0.01723      | 0.01517     | 0.0            | 0.9613                 | 0.002691     | 149.5   | -479470.966898 |
| APEUSDT       | 0.0005774     | 0.0009576   | 0.03008      | 103.6         | 0.009127     | 0.008066    | 0.003477       | 0.9656                 | 0.002449     | 503.38  | -479420.967244 |
| ATAUSDT       | 0.000692      | 0.001187    | 0.07299      | 104.2         | 0.014        | 0.01961     | 0.09601        | 0.8078                 | 0.01327      | 701.88  | -479360.937455 |
| IOTXUSDT      | 0.0002547     | 0.0004564   | 0.03389      | 107.1         | 0.01473      | 0.01557     | 0.05398        | 0.8854                 | 0.007489     | 720.88  | -479067.633588 |
| XTZUSDT       | 0.0007501     | 0.00181     | 0.06163      | 110.8         | 0.01238      | 0.01584     | 0.03491        | 0.8041                 | 0.008927     | 1272.67 | -478695.967417 |
| PEOPLEUSDT    | 0.0004095     | 0.0007874   | 0.02996      | 113.4         | 0.0138       | 0.01448     | 0.0            | 0.9356                 | 0.003186     | 586.83  | -478437.633743 |
| GTCUSDT       | 0.0001645     | 0.0005826   | 0.05151      | 88.38         | 0.01731      | 0.01808     | 0.1176         | 0.8685                 | 0.01004      | 782.88  | -478419.841884 |
| JASMYUSDT     | 0.0004979     | 0.0007422   | 0.02741      | 115.6         | 0.01287      | 0.0121      | 0.0            | 0.9627                 | 0.002055     | 469.88  | -478215.967165 |
| KAVAUSDT      | 0.000357      | 0.0007559   | 0.03648      | 116.3         | 0.02322      | 0.01753     | 0.09976        | 0.8972                 | 0.00393      | 1100.71 | -478142.751667 |
| MASKUSDT      | 0.000247      | 0.0003982   | 0.02901      | 129.6         | 0.02219      | 0.0207      | 0.02689        | 0.8684                 | 0.006727     | 705.88  | -476813.456511 |
| 1000XECUSDT   | 0.0002845     | 0.0005191   | 0.0448       | 81.9          | 0.01118      | 0.01939     | 0.1391         | 0.86                   | 0.01333      | 684.88  | -476265.795882 |
| C98USDT       | 0.0002469     | 0.0005576   | 0.03588      | 144.8         | 0.01515      | 0.01394     | 0.02647        | 0.9069                 | 0.005829     | 708.88  | -475297.63358  |
| EOSUSDT       | 0.0004081     | 0.0006443   | 0.02825      | 148.5         | 0.0131       | 0.01465     | 0.01272        | 0.7727                 | 0.005582     | 1301.67 | -474932.633741 |
| NEOUSDT       | 0.0003905     | 0.0006313   | 0.03407      | 149.6         | 0.01726      | 0.01805     | 0.01373        | 0.8117                 | 0.00559      | 1261.67 | -474820.967057 |
| LPTUSDT       | -3.253e-05    | 0.0003961   | 0.04687      | 84.3          | 0.01755      | 0.02021     | 0.1541         | 0.8586                 | 0.01202      | 629.88  | -474762.292701 |
| FLOWUSDT      | 0.0002035     | 0.0002429   | 0.02239      | 150.9         | 0.01993      | 0.01807     | 0.0002092      | 0.9212                 | 0.003771     | 538.88  | -474690.96687  |
| BLZUSDT       | 0.0005502     | 0.0009812   | 0.04976      | 153.9         | 0.01831      | 0.01996     | 0.06837        | 0.864                  | 0.009108     | 1049.71 | -474385.967217 |
| BTCDOMUSDT    | 8.463e-05     | 0.0001706   | 0.08254      | 178.8         | 0.01042      | 0.009872    | 0.0217         | 0.9428                 | 0.003667     | 772.88  | -471900.841328 |
| SANDUSDT      | 0.0004349     | 0.0008583   | 0.03365      | 184.3         | 0.01711      | 0.01717     | 0.06718        | 0.8363                 | 0.006682     | 919.71  | -471345.967102 |
| BAKEUSDT      | 0.0001775     | 0.0003228   | 0.06931      | 141.3         | 0.0245       | 0.02982     | 0.355          | 0.7705                 | 0.01745      | 805.71  | -450049.660609 |
| GMTUSDT       | 0.0001263     | 0.0002913   | 0.06737      | 258.2         | 0.03188      | 0.03474     | 0.2379         | 0.8153                 | 0.0165       | 505.83  | -450008.842078 |
| KLAYUSDT      | 0.0002311     | 0.0001568   | 0.06389      | 284.9         | 0.02221      | 0.02686     | 0.5177         | 0.7887                 | 0.01651      | 659.88  | -419451.975562 |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+

+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            short                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| LQTYUSDT      | 0.002673      | 0.002879    | 0.04611      | 58.92         | 0.008052     | 0.008867    | 0.003139       | 0.9364                 | 0.004351     | 145.5   | -230179.302673 |
| TOMOUSDT      | 0.002036      | 0.001421    | 0.06521      | 92.75         | 0.01921      | 0.01988     | 0.08832        | 0.7648                 | 0.01146      | 1024.71 | -230179.302036 |
| ASTRUSDT      | 0.001855      | 0.001336    | 0.0472       | 85.83         | 0.008087     | 0.01208     | 0.07591        | 0.8517                 | 0.009617     | 169.92  | -230179.301855 |
| ANKRUSDT      | 0.001754      | 0.00325     | 0.06889      | 94.3          | 0.01075      | 0.01751     | 0.01772        | 0.7182                 | 0.01371      | 918.71  | -230179.301754 |
| STMXUSDT      | 0.001733      | 0.001817    | 0.06949      | 59.63         | 0.01056      | 0.01344     | 0.06938        | 0.7687                 | 0.01191      | 862.71  | -230179.301733 |
| MINAUSDT      | 0.001681      | 0.001719    | 0.03446      | 53.33         | 0.007781     | 0.00752     | 0.0007291      | 0.9469                 | 0.002871     | 176.54  | -230179.301681 |
| LUNA2USDT     | 0.00159       | 0.002083    | 0.03785      | 86.17         | 0.006561     | 0.009213    | 0.0            | 0.9311                 | 0.003464     | 326.88  | -230179.30159  |
| CELOUSDT      | 0.00141       | 0.001261    | 0.05432      | 75.73         | 0.01203      | 0.01482     | 0.09848        | 0.8322                 | 0.01183      | 674.88  | -230179.30141  |
| KEYUSDT       | 0.00141       | 0.002575    | 0.05832      | 72.05         | 0.01052      | 0.01249     | 0.0            | 0.9358                 | 0.006078     | 70.5    | -230179.30141  |
| XVSUSDT       | 0.001404      | 0.001974    | 0.03595      | 89.2          | 0.006186     | 0.004612    | 0.0004916      | 0.9793                 | 0.001693     | 111.92  | -230179.301404 |
| UMAUSDT       | 0.001352      | 0.001171    | 0.03249      | 64.52         | 0.006016     | 0.004655    | 0.001284       | 0.9775                 | 0.001929     | 84.5    | -230179.301352 |
| COMBOUSDT     | 0.001342      | 0.002017    | 0.01611      | 42.2          | 0.005555     | 0.004092    | 0.0            | 0.9936                 | 0.0006406    | 61.5    | -230179.301342 |
| OCEANUSDT     | 0.001311      | 0.001772    | 0.06981      | 76.6          | 0.0133       | 0.01514     | 0.08436        | 0.8071                 | 0.009344     | 1002.71 | -230179.301311 |
| HIGHUSDT      | 0.00131       | 0.002328    | 0.03898      | 64.03         | 0.008333     | 0.008611    | 0.008672       | 0.9268                 | 0.004448     | 176.92  | -230179.30131  |
| XEMUSDT       | 0.001287      | 0.00205     | 0.06968      | 71.13         | 0.009286     | 0.01632     | 0.03628        | 0.7408                 | 0.01508      | 882.71  | -230179.301287 |
| CELRUSDT      | 0.001279      | 0.002129    | 0.05715      | 67.62         | 0.01098      | 0.01924     | 0.09454        | 0.689                  | 0.01697      | 855.71  | -230179.301279 |
| JASMYUSDT     | 0.001277      | 0.002154    | 0.05219      | 68.77         | 0.007339     | 0.009929    | 0.02971        | 0.8542                 | 0.007538     | 469.88  | -230179.301277 |
| RDNTUSDT      | 0.001237      | 0.001895    | 0.0544       | 53.0          | 0.007636     | 0.006952    | 0.0            | 0.9697                 | 0.002742     | 119.5   | -230179.301237 |
| INJUSDT       | 0.001234      | 0.001805    | 0.06686      | 66.55         | 0.01305      | 0.01327     | 0.02877        | 0.9039                 | 0.005997     | 350.92  | -230179.301234 |
| CTSIUSDT      | 0.001223      | 0.001512    | 0.05456      | 82.05         | 0.01203      | 0.01522     | 0.06083        | 0.815                  | 0.01176      | 645.88  | -230179.301223 |
| TRUUSDT       | 0.001219      | 0.002596    | 0.03261      | 75.45         | 0.007263     | 0.01255     | 0.00651        | 0.8245                 | 0.01088      | 148.5   | -230179.301219 |
| ONTUSDT       | 0.001217      | 0.001782    | 0.06594      | 53.9          | 0.007664     | 0.01225     | 0.07814        | 0.8478                 | 0.009471     | 1267.67 | -230179.301217 |
| NKNUSDT       | 0.001211      | 0.001856    | 0.06935      | 69.65         | 0.01322      | 0.01989     | 0.09862        | 0.6962                 | 0.01598      | 844.71  | -230179.301211 |
| ZRXUSDT       | 0.00121       | 0.002006    | 0.06604      | 67.32         | 0.01174      | 0.01771     | 0.05145        | 0.6347                 | 0.01479      | 1134.62 | -230179.30121  |
| RSRUSDT       | 0.001202      | 0.0024      | 0.06576      | 79.63         | 0.01385      | 0.01969     | 0.08258        | 0.7614                 | 0.01695      | 1017.71 | -230179.301202 |
| AGIXUSDT      | 0.001193      | 0.002209    | 0.06081      | 41.6          | 0.01075      | 0.01313     | 0.0            | 0.9459                 | 0.004939     | 167.42  | -230179.301193 |
| 1000LUNCUSDT  | 0.00119       | 0.002057    | 0.04621      | 86.1          | 0.007728     | 0.01528     | 0.02236        | 0.806                  | 0.0118       | 327.46  | -230179.30119  |
| SUIUSDT       | 0.00118       | 0.001681    | 0.05703      | 37.27         | 0.008238     | 0.01031     | 0.04103        | 0.9501                 | 0.005058     | 91.33   | -230179.30118  |
| GRTUSDT       | 0.001179      | 0.002158    | 0.06665      | 90.95         | 0.01513      | 0.01787     | 0.05129        | 0.6489                 | 0.01683      | 956.71  | -230179.301179 |
| GALUSDT       | 0.001178      | 0.002569    | 0.06114      | 62.82         | 0.00919      | 0.01253     | 0.03796        | 0.8691                 | 0.007813     | 454.42  | -230179.301178 |
| TUSDT         | 0.001159      | 0.001477    | 0.03266      | 53.23         | 0.005135     | 0.008888    | 0.05459        | 0.9006                 | 0.006189     | 182.46  | -230179.301159 |
| REEFUSDT      | 0.001147      | 0.002059    | 0.06973      | 85.78         | 0.01173      | 0.01425     | 0.05876        | 0.8103                 | 0.01028      | 891.71  | -230179.301147 |
| HOOKUSDT      | 0.001135      | 0.002279    | 0.06847      | 57.85         | 0.01105      | 0.01185     | 0.01779        | 0.9171                 | 0.007414     | 191.88  | -230179.301135 |
| SUSHIUSDT     | 0.001118      | 0.002563    | 0.06813      | 64.18         | 0.01112      | 0.01555     | 0.03788        | 0.7122                 | 0.01291      | 1062.71 | -230179.301118 |
| LITUSDT       | 0.001114      | 0.001968    | 0.06761      | 90.37         | 0.01545      | 0.01964     | 0.06857        | 0.6408                 | 0.01573      | 895.71  | -230179.301114 |
| WOOUSDT       | 0.001109      | 0.001498    | 0.05696      | 71.55         | 0.008575     | 0.01063     | 0.02442        | 0.8748                 | 0.007489     | 481.88  | -230179.301109 |
| ZENUSDT       | 0.001062      | 0.001846    | 0.06993      | 95.22         | 0.01492      | 0.01771     | 0.02836        | 0.6732                 | 0.01415      | 981.71  | -230179.301062 |
| SSVUSDT       | 0.001043      | 0.002043    | 0.04631      | 80.08         | 0.007254     | 0.007263    | 0.0            | 0.9323                 | 0.004224     | 159.5   | -230179.301043 |
| EDUUSDT       | 0.001041      | 0.002378    | 0.06524      | 79.72         | 0.01056      | 0.01843     | 0.05168        | 0.871                  | 0.0152       | 94.5    | -230179.301041 |
| AMBUSDT       | 0.001032      | 0.001995    | 0.02504      | 63.57         | 0.007467     | 0.006776    | 0.0            | 0.9852                 | 0.001096     | 125.5   | -230179.301032 |
| SXPUSDT       | 0.001031      | 0.001455    | 0.03846      | 61.27         | 0.01102      | 0.01143     | 0.05558        | 0.9274                 | 0.00339      | 1107.62 | -230179.301031 |
| SPELLUSDT     | 0.00102       | 0.001647    | 0.04866      | 78.97         | 0.00709      | 0.00991     | 0.0279         | 0.8863                 | 0.008417     | 330.5   | -230179.30102  |
| DGBUSDT       | 0.001019      | 0.001648    | 0.06862      | 79.2          | 0.009908     | 0.0139      | 0.08847        | 0.7253                 | 0.01182      | 832.88  | -230179.301019 |
| FLMUSDT       | 0.001019      | 0.0006049   | 0.01851      | 95.35         | 0.01884      | 0.01461     | 0.002525       | 0.8759                 | 0.003659     | 1037.71 | -230179.301019 |
| 1000PEPEUSDT  | 0.001015      | 0.002356    | 0.02148      | 38.25         | 0.00697      | 0.007085    | 0.0            | 0.9753                 | 0.002075     | 89.33   | -230179.301015 |
| BNXUSDT       | 0.001001      | 0.002376    | 0.05591      | 71.33         | 0.007383     | 0.01032     | 0.01081        | 0.8828                 | 0.008363     | 161.42  | -230179.301001 |
| PHBUSDT       | 0.0009974     | 0.001616    | 0.052        | 83.28         | 0.01083      | 0.01417     | 0.02924        | 0.8707                 | 0.01051      | 167.42  | -230179.300997 |
| RLCUSDT       | 0.0009868     | 0.001738    | 0.06945      | 86.72         | 0.01577      | 0.01574     | 0.03965        | 0.811                  | 0.01045      | 1097.71 | -230179.300987 |
| RENUSDT       | 0.0009727     | 0.001383    | 0.0663       | 93.6          | 0.01948      | 0.01979     | 0.04788        | 0.7322                 | 0.0144       | 1023.71 | -230179.300973 |
| BLURUSDT      | 0.0009482     | 0.001604    | 0.04936      | 49.7          | 0.007989     | 0.009746    | 0.0            | 0.9751                 | 0.00267      | 96.5    | -230179.300948 |
| LINAUSDT      | 0.0009447     | 0.0007418   | 0.03051      | 87.07         | 0.01973      | 0.01942     | 0.02158        | 0.7634                 | 0.009841     | 865.71  | -230179.300945 |
| IDEXUSDT      | 0.0009241     | 0.001377    | 0.04799      | 43.55         | 0.008448     | 0.009931    | 0.0            | 0.9723                 | 0.002734     | 91.5    | -230179.300924 |
| LEVERUSDT     | 0.0009192     | 0.001538    | 0.05203      | 79.73         | 0.008373     | 0.008261    | 0.0            | 0.9796                 | 0.002166     | 125.5   | -230179.300919 |
| BLZUSDT       | 0.0009177     | 0.001749    | 0.06562      | 95.53         | 0.01519      | 0.0159      | 0.05144        | 0.7914                 | 0.01158      | 1049.71 | -230179.300918 |
| HOTUSDT       | 0.0009096     | 0.001973    | 0.07         | 88.23         | 0.01126      | 0.0155      | 0.0577         | 0.8144                 | 0.009824     | 854.71  | -230179.30091  |
| HFTUSDT       | 0.0009093     | 0.001114    | 0.06552      | 48.43         | 0.009918     | 0.01059     | 0.0            | 0.9768                 | 0.00296      | 118.5   | -230179.300909 |
| APEUSDT       | 0.0009024     | 0.001531    | 0.05071      | 81.92         | 0.01092      | 0.01676     | 0.09839        | 0.7539                 | 0.0123       | 503.38  | -230179.300902 |
| SKLUSDT       | 0.0008938     | 0.00211     | 0.05729      | 62.7          | 0.01418      | 0.01497     | 0.05809        | 0.7954                 | 0.007772     | 967.71  | -230179.300894 |
| RADUSDT       | 0.0008809     | 0.001809    | 0.02515      | 53.15         | 0.005503     | 0.004176    | 0.0            | 0.9917                 | 0.0008038    | 84.5    | -230179.300881 |
| NEOUSDT       | 0.0008759     | 0.001232    | 0.068        | 91.92         | 0.01096      | 0.01334     | 0.04622        | 0.8408                 | 0.0091       | 1261.67 | -230179.300876 |
| FLOWUSDT      | 0.0008736     | 0.001121    | 0.05087      | 85.12         | 0.01168      | 0.01261     | 0.009779       | 0.9029                 | 0.004874     | 538.88  | -230179.300874 |
| CTKUSDT       | 0.0008393     | 0.002304    | 0.06971      | 87.38         | 0.01092      | 0.01689     | 0.0466         | 0.5928                 | 0.01376      | 986.71  | -230179.300839 |
| ICXUSDT       | 0.0008383     | 0.0009775   | 0.04554      | 88.43         | 0.01955      | 0.01985     | 0.06356        | 0.7122                 | 0.009167     | 1051.71 | -230179.300838 |
| 1000FLOKIUSDT | 0.000837      | 0.001777    | 0.01816      | 39.32         | 0.003593     | 0.003775    | 0.0            | 0.9885                 | 0.001056     | 88.33   | -230179.300837 |
| BELUSDT       | 0.0008314     | 0.001194    | 0.03837      | 65.55         | 0.01241      | 0.0179      | 0.0178         | 0.6594                 | 0.01182      | 987.71  | -230179.300831 |
| MANAUSDT      | 0.0008283     | 0.001743    | 0.05352      | 94.43         | 0.01458      | 0.01211     | 0.02176        | 0.7432                 | 0.009524     | 870.71  | -230179.300828 |
| HBARUSDT      | 0.0008234     | 0.001553    | 0.06928      | 92.5          | 0.0141       | 0.01741     | 0.03925        | 0.8259                 | 0.008071     | 867.71  | -230179.300823 |
| 1INCHUSDT     | 0.0008112     | 0.001522    | 0.06659      | 94.8          | 0.01829      | 0.01814     | 0.02005        | 0.7902                 | 0.009787     | 950.58  | -230179.300811 |
| ACHUSDT       | 0.0007956     | 0.001853    | 0.0364       | 54.48         | 0.007147     | 0.007245    | 0.0            | 0.9503                 | 0.00294      | 161.42  | -230179.300796 |
| ATAUSDT       | 0.0007906     | 0.001961    | 0.05591      | 87.23         | 0.0109       | 0.01236     | 0.02202        | 0.835                  | 0.008822     | 701.88  | -230179.300791 |
| EOSUSDT       | 0.0007883     | 0.001263    | 0.06792      | 90.9          | 0.01161      | 0.01585     | 0.0552         | 0.6887                 | 0.01361      | 1301.67 | -230179.300788 |
| ZILUSDT       | 0.000787      | 0.001277    | 0.05296      | 65.23         | 0.01239      | 0.01133     | 0.08503        | 0.8207                 | 0.00878      | 1140.62 | -230179.300787 |
| TRBUSDT       | 0.0007792     | 0.001553    | 0.06688      | 86.37         | 0.01359      | 0.01875     | 0.08246        | 0.6794                 | 0.01461      | 1063.71 | -230179.300779 |
| UNIUSDT       | 0.0007767     | 0.001597    | 0.04963      | 76.2          | 0.01025      | 0.01521     | 0.0555         | 0.6306                 | 0.0134       | 1048.71 | -230179.300777 |
| ONEUSDT       | 0.0007741     | 0.001527    | 0.05928      | 79.17         | 0.01488      | 0.01855     | 0.062          | 0.7754                 | 0.01234      | 866.71  | -230179.300774 |
| PERPUSDT      | 0.0007651     | 0.0009972   | 0.05787      | 78.85         | 0.009649     | 0.009665    | 0.0            | 0.9701                 | 0.003126     | 149.5   | -230179.300765 |
| COTIUSDT      | 0.000764      | 0.001348    | 0.04472      | 87.87         | 0.01207      | 0.01396     | 0.06199        | 0.7353                 | 0.009013     | 875.71  | -230179.300764 |
| FETUSDT       | 0.000763      | 0.001417    | 0.02662      | 86.03         | 0.01084      | 0.009808    | 0.001803       | 0.9293                 | 0.003685     | 197.92  | -230179.300763 |
| FOOTBALLUSDT  | 0.0007471     | 0.00118     | 0.04913      | 86.67         | 0.006931     | 0.008752    | 0.004134       | 0.943                  | 0.00294      | 335.88  | -230179.300747 |
| CHZUSDT       | 0.0007452     | 0.001793    | 0.06263      | 71.78         | 0.01213      | 0.01581     | 0.03366        | 0.7183                 | 0.01279      | 923.71  | -230179.300745 |
| ZECUSDT       | 0.0007403     | 0.00129     | 0.06987      | 93.87         | 0.01484      | 0.01586     | 0.02467        | 0.752                  | 0.01107      | 1273.67 | -230179.30074  |
| ICPUSDT       | 0.00072       | 0.0009708   | 0.05169      | 64.07         | 0.007945     | 0.00805     | 0.02189        | 0.9346                 | 0.00447      | 309.92  | -230179.30072  |
| NEARUSDT      | 0.0007089     | 0.001471    | 0.0697       | 94.23         | 0.01812      | 0.01768     | 0.04811        | 0.8339                 | 0.009449     | 1021.67 | -230179.300709 |
| SNXUSDT       | 0.0007016     | 0.000811    | 0.03492      | 94.02         | 0.01987      | 0.01806     | 0.03274        | 0.8757                 | 0.005235     | 1083.71 | -230179.300702 |
| CRVUSDT       | 0.0007007     | 0.001457    | 0.05795      | 87.15         | 0.01482      | 0.01919     | 0.06816        | 0.7249                 | 0.01453      | 1065.71 | -230179.300701 |
| SANDUSDT      | 0.0006964     | 0.001679    | 0.05964      | 84.0          | 0.01457      | 0.01961     | 0.05866        | 0.7246                 | 0.01412      | 919.71  | -230179.300696 |
| ENJUSDT       | 0.0006911     | 0.001494    | 0.06416      | 62.93         | 0.01549      | 0.01882     | 0.08848        | 0.7701                 | 0.01239      | 1037.71 | -230179.300691 |
| KAVAUSDT      | 0.0006883     | 0.000673    | 0.03497      | 93.32         | 0.01806      | 0.01825     | 0.06027        | 0.7979                 | 0.008472     | 1100.71 | -230179.300688 |
| CKBUSDT       | 0.0006827     | 0.001415    | 0.06862      | 82.07         | 0.01105      | 0.01064     | 0.006949       | 0.9363                 | 0.004821     | 155.5   | -230179.300683 |
| YFIUSDT       | 0.000675      | 0.001354    | 0.04072      | 87.18         | 0.01371      | 0.01387     | 0.06946        | 0.7267                 | 0.01121      | 1066.71 | -230179.300675 |
| KSMUSDT       | 0.0006734     | 0.001516    | 0.06889      | 73.82         | 0.01094      | 0.01703     | 0.07073        | 0.8031                 | 0.01403      | 1022.71 | -230179.300673 |
| CHRUSDT       | 0.0006703     | 0.001891    | 0.06963      | 82.42         | 0.0122       | 0.01763     | 0.0554         | 0.6341                 | 0.01632      | 873.71  | -230179.30067  |
| GMXUSDT       | 0.0006644     | 0.0009748   | 0.06934      | 60.78         | 0.008795     | 0.008066    | 0.02956        | 0.9468                 | 0.004552     | 166.42  | -230179.300664 |
| IDUSDT        | 0.0006552     | 0.001428    | 0.02371      | 54.22         | 0.008452     | 0.007458    | 0.0            | 0.9789                 | 0.001555     | 132.42  | -230179.300655 |
| LDOUSDT       | 0.0006516     | 0.001372    | 0.06586      | 66.02         | 0.01208      | 0.01521     | 0.05653        | 0.8694                 | 0.01168      | 314.5   | -230179.300652 |
| TLMUSDT       | 0.0006375     | 0.0009418   | 0.04069      | 63.0          | 0.006199     | 0.005226    | 0.002978       | 0.9594                 | 0.002853     | 125.5   | -230179.300638 |
| ALPHAUSDT     | 0.0006355     | 0.001017    | 0.04439      | 95.62         | 0.01795      | 0.01954     | 0.07146        | 0.7294                 | 0.01302      | 982.71  | -230179.300636 |
| DASHUSDT      | 0.0006329     | 0.0009671   | 0.06815      | 93.35         | 0.01586      | 0.01726     | 0.05534        | 0.628                  | 0.01236      | 1274.67 | -230179.300633 |
| THETAUSDT     | 0.0006324     | 0.001324    | 0.06087      | 75.6          | 0.0122       | 0.0128      | 0.06621        | 0.8125                 | 0.00834      | 1162.67 | -230179.300632 |
| DARUSDT       | 0.0006322     | 0.001118    | 0.03379      | 76.47         | 0.009373     | 0.01063     | 0.02767        | 0.8665                 | 0.005581     | 460.88  | -230179.300632 |
| ATOMUSDT      | 0.0006285     | 0.001378    | 0.06667      | 90.38         | 0.01199      | 0.01979     | 0.07692        | 0.7217                 | 0.01584      | 1271.5  | -230179.300628 |
| ALICEUSDT     | 0.0006242     | 0.001473    | 0.06397      | 83.68         | 0.01357      | 0.01868     | 0.04806        | 0.7882                 | 0.01327      | 868.88  | -230179.300624 |
| ENSUSDT       | 0.000616      | 0.001429    | 0.05005      | 82.75         | 0.009162     | 0.01394     | 0.09634        | 0.8073                 | 0.01166      | 610.88  | -230179.300616 |
| MATICUSDT     | 0.0006089     | 0.001695    | 0.05668      | 91.88         | 0.01239      | 0.01687     | 0.08083        | 0.7299                 | 0.01398      | 1014.71 | -230179.300609 |
| XTZUSDT       | 0.0006043     | 0.001216    | 0.05347      | 88.22         | 0.01234      | 0.01463     | 0.08956        | 0.7538                 | 0.01089      | 1272.67 | -230179.300604 |
| VETUSDT       | 0.0005845     | 0.001187    | 0.06118      | 80.47         | 0.01162      | 0.01968     | 0.08547        | 0.7539                 | 0.01665      | 1264.67 | -230179.300585 |
| LINKUSDT      | 0.0005644     | 0.001088    | 0.06702      | 83.43         | 0.01465      | 0.01305     | 0.07557        | 0.8617                 | 0.007209     | 1292.67 | -230179.300564 |
| BATUSDT       | 0.0005575     | 0.001054    | 0.06626      | 95.93         | 0.01703      | 0.0188      | 0.06088        | 0.6911                 | 0.00981      | 1265.67 | -230179.300558 |
