# note: symbols with little price history are not optimized on their own; instead the best config from among the symbols with more price history is chosen.

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| LRCUSDT      | 0.001294      | 0.001783    | 0.06015      | 74.13         | 0.01122      | 0.01086     | 0.0            | 0.9032                 | 0.005702     | 985.7   | -480179.301294 |
| RUNEUSDT     | 0.001204      | 0.00178     | 0.06923      | 86.13         | 0.01386      | 0.01627     | 0.0            | 0.7949                 | 0.01108      | 1030.7  | -480179.301204 |
| CFXUSDT      | 0.001447      | 0.001761    | 0.06127      | 48.77         | 0.01088      | 0.01335     | 0.0            | 0.9065                 | 0.009015     | 133.39  | -480179.301447 |
| ATOMUSDT     | 0.00118       | 0.001744    | 0.05574      | 91.12         | 0.008676     | 0.01408     | 0.0            | 0.768                  | 0.008269     | 1240.49 | -480179.30118  |
| COTIUSDT     | 0.0009574     | 0.001725    | 0.06852      | 43.07         | 0.01431      | 0.01167     | 0.0            | 0.8137                 | 0.006719     | 843.71  | -480179.300957 |
| HIGHUSDT     | 0.001608      | 0.00171     | 0.05107      | 32.7          | 0.00985      | 0.008623    | 0.0            | 0.9532                 | 0.003846     | 146.89  | -480179.301608 |
| MAGICUSDT    | 0.001412      | 0.001692    | 0.06236      | 43.05         | 0.01782      | 0.01434     | 0.0            | 0.9167                 | 0.008855     | 159.87  | -480179.301412 |
| CTKUSDT      | 0.0008512     | 0.001659    | 0.06625      | 95.93         | 0.0111       | 0.01296     | 0.0            | 0.8251                 | 0.007662     | 954.71  | -480179.300851 |
| MANAUSDT     | 0.001007      | 0.001648    | 0.04392      | 35.05         | 0.008245     | 0.007032    | 0.0            | 0.8869                 | 0.004017     | 838.71  | -480179.301007 |
| FETUSDT      | 0.001427      | 0.001629    | 0.06537      | 27.62         | 0.01298      | 0.01013     | 0.0            | 0.9458                 | 0.004588     | 167.89  | -480179.301427 |
| DOTUSDT      | 0.001109      | 0.001603    | 0.06657      | 64.68         | 0.009446     | 0.01028     | 0.0            | 0.8219                 | 0.00719      | 1043.71 | -480179.301109 |
| IMXUSDT      | 0.0009962     | 0.001596    | 0.04016      | 41.42         | 0.008696     | 0.008659    | 0.0            | 0.9033                 | 0.004728     | 507.85  | -480179.300996 |
| TOMOUSDT     | 0.001589      | 0.001591    | 0.06737      | 81.25         | 0.01646      | 0.01686     | 0.0            | 0.796                  | 0.01063      | 992.71  | -480179.301589 |
| STXUSDT      | 0.001234      | 0.001569    | 0.06233      | 66.1          | 0.01231      | 0.01292     | 0.0            | 0.904                  | 0.007978     | 132.39  | -480179.301234 |
| OCEANUSDT    | 0.001336      | 0.001565    | 0.06949      | 80.43         | 0.01495      | 0.01446     | 0.0            | 0.819                  | 0.008502     | 970.71  | -480179.301336 |
| RVNUSDT      | 0.0008463     | 0.00153     | 0.04287      | 56.75         | 0.008638     | 0.01375     | 0.0            | 0.7801                 | 0.007755     | 858.71  | -480179.300846 |
| YFIUSDT      | 0.0008002     | 0.001498    | 0.05219      | 83.73         | 0.008562     | 0.008798    | 0.0            | 0.8718                 | 0.006676     | 1034.71 | -480179.3008   |
| INJUSDT      | 0.001407      | 0.001486    | 0.05293      | 20.62         | 0.01433      | 0.01133     | 0.0            | 0.9437                 | 0.004087     | 320.88  | -480179.301407 |
| BLURUSDT     | 0.001276      | 0.001474    | 0.03734      | 32.52         | 0.007328     | 0.006759    | 0.0            | 0.9884                 | 0.001337     | 66.5    | -480179.301276 |
| ONEUSDT      | 0.0001454     | 0.001454    | 0.9916       | 4024.0        | 10.33        | 10.37       | 0.0            | 0.03503                | 0.2804       | 836.71  | 3295913.96181  |
| 1000LUNCUSDT | 0.001265      | 0.001434    | 0.0686       | 48.57         | 0.01359      | 0.0125      | 0.0            | 0.8798                 | 0.006075     | 297.46  | -480179.301265 |
| APTUSDT      | 0.001137      | 0.001426    | 0.06808      | 46.98         | 0.01555      | 0.01233     | 0.0            | 0.9347                 | 0.005962     | 257.92  | -480179.301137 |
| MATICUSDT    | 0.0006926     | 0.001403    | 0.03161      | 62.22         | 0.009335     | 0.01341     | 0.0            | 0.7691                 | 0.007276     | 982.71  | -480179.300693 |
| MINAUSDT     | 0.001091      | 0.001376    | 0.05934      | 36.02         | 0.01254      | 0.01133     | 0.0            | 0.9257                 | 0.005362     | 146.54  | -480179.301091 |
| CRVUSDT      | 0.001291      | 0.001369    | 0.05551      | 79.65         | 0.01314      | 0.0182      | 0.0            | 0.8                    | 0.01024      | 1033.71 | -480179.301291 |
| PHBUSDT      | 0.0009134     | 0.001357    | 0.05589      | 41.85         | 0.008952     | 0.008875    | 0.0            | 0.9238                 | 0.00533      | 137.39  | -480179.300913 |
| OPUSDT       | 0.0009735     | 0.001356    | 0.06329      | 89.33         | 0.01349      | 0.01678     | 0.0            | 0.816                  | 0.01242      | 397.41  | -480179.300974 |
| SUSHIUSDT    | 0.000713      | 0.001353    | 0.03344      | 66.72         | 0.0112       | 0.0169      | 0.0            | 0.7695                 | 0.00946      | 1030.71 | -480179.300713 |
| ARBUSDT      | 0.001085      | 0.001351    | 0.04108      | 53.88         | 0.007412     | 0.006901    | 0.0            | 0.9812                 | 0.00152      | 102.37  | -480179.301085 |
| EDUUSDT      | 0.001883      | 0.001337    | 0.04979      | 34.42         | 0.01296      | 0.01351     | 0.0            | 0.9797                 | 0.002444     | 64.5    | -480179.301883 |
| RSRUSDT      | 0.0009347     | 0.001331    | 0.02995      | 51.82         | 0.01094      | 0.01021     | 0.0            | 0.9029                 | 0.003818     | 985.7   | -480179.300935 |
| CELRUSDT     | 0.001008      | 0.001329    | 0.06063      | 66.23         | 0.01658      | 0.01359     | 0.0            | 0.9129                 | 0.005077     | 825.71  | -480179.301008 |
| HBARUSDT     | 0.000783      | 0.001313    | 0.05804      | 70.52         | 0.009283     | 0.008403    | 0.0            | 0.9051                 | 0.004961     | 837.71  | -480179.300783 |
| HFTUSDT      | 0.0009068     | 0.0013      | 0.05951      | 23.27         | 0.01439      | 0.01421     | 0.0            | 0.9727                 | 0.002776     | 88.5    | -480179.300907 |
| MTLUSDT      | 0.001171      | 0.00129     | 0.06774      | 90.88         | 0.01747      | 0.0186      | 0.0            | 0.8587                 | 0.007798     | 823.71  | -480179.301171 |
| THETAUSDT    | 0.0009527     | 0.001283    | 0.05282      | 91.15         | 0.01177      | 0.01061     | 0.0            | 0.9041                 | 0.005254     | 1130.66 | -480179.300953 |
| ALGOUSDT     | 0.000973      | 0.001269    | 0.04743      | 87.23         | 0.0115       | 0.01069     | 0.0            | 0.8963                 | 0.004807     | 1110.62 | -480179.300973 |
| XMRUSDT      | 0.001084      | 0.001267    | 0.06989      | 91.58         | 0.009878     | 0.00957     | 0.0            | 0.9027                 | 0.00468      | 1244.66 | -480179.301084 |
| LQTYUSDT     | 0.001259      | 0.001256    | 0.06618      | 40.65         | 0.01286      | 0.01338     | 0.0            | 0.9671                 | 0.003816     | 115.5   | -480179.301259 |
| RDNTUSDT     | 0.0009087     | 0.001254    | 0.06859      | 33.1          | 0.01231      | 0.01307     | 0.0            | 0.9635                 | 0.004143     | 89.5    | -480179.300909 |
| AVAXUSDT     | 0.0006813     | 0.001251    | 0.05139      | 59.42         | 0.01205      | 0.01        | 0.0            | 0.8762                 | 0.00519      | 1011.71 | -480179.300681 |
| BELUSDT      | 0.001309      | 0.001231    | 0.06161      | 93.07         | 0.0192       | 0.01998     | 0.0            | 0.8614                 | 0.008655     | 955.71  | -480179.301309 |
| BANDUSDT     | 0.0009728     | 0.001227    | 0.04915      | 93.32         | 0.01233      | 0.01302     | 0.0            | 0.8547                 | 0.00761      | 1067.71 | -480179.300973 |
| UNFIUSDT     | 0.00119       | 0.001224    | 0.04957      | 62.3          | 0.01531      | 0.01656     | 0.0            | 0.8757                 | 0.006406     | 862.71  | -480179.30119  |
| ANKRUSDT     | 0.0008179     | 0.001194    | 0.05118      | 86.18         | 0.007485     | 0.009284    | 0.0            | 0.875                  | 0.007394     | 886.71  | -480179.300818 |
| LINKUSDT     | 0.0007615     | 0.00119     | 0.06637      | 94.85         | 0.01246      | 0.0172      | 0.0            | 0.7581                 | 0.01236      | 1261.66 | -480179.300761 |
| DENTUSDT     | 0.0008302     | 0.001178    | 0.04702      | 67.65         | 0.01213      | 0.01239     | 0.0            | 0.8426                 | 0.006409     | 830.83  | -480179.30083  |
| LDOUSDT      | 0.0009826     | 0.001178    | 0.06092      | 27.18         | 0.01673      | 0.01259     | 0.0            | 0.9553                 | 0.003871     | 284.5   | -480179.300983 |
| XRPUSDT      | 0.0007959     | 0.00117     | 0.06999      | 87.1          | 0.01152      | 0.01169     | 0.0            | 0.9037                 | 0.004448     | 1272.65 | -480179.300796 |
| EGLDUSDT     | 0.0006319     | 0.001169    | 0.0571       | 90.37         | 0.01192      | 0.01177     | 0.0            | 0.8477                 | 0.008092     | 1020.71 | -480179.300632 |
| IDUSDT       | 0.001332      | 0.001158    | 0.04888      | 64.72         | 0.01306      | 0.009593    | 0.0            | 0.97                   | 0.002851     | 102.39  | -480179.301332 |
| COMPUSDT     | 0.0009107     | 0.001144    | 0.06501      | 95.35         | 0.01632      | 0.01605     | 0.0            | 0.8247                 | 0.01061      | 1096.62 | -480179.300911 |
| ASTRUSDT     | 0.0008871     | 0.001064    | 0.06563      | 45.17         | 0.008422     | 0.008726    | 0.0            | 0.9634                 | 0.003839     | 139.89  | -480179.300887 |
| BLZUSDT      | 0.001017      | 0.001043    | 0.05043      | 82.15         | 0.01422      | 0.01808     | 0.0            | 0.7767                 | 0.009562     | 1017.7  | -480179.301017 |
| PEOPLEUSDT   | 0.0005778     | 0.00104     | 0.01756      | 49.58         | 0.01073      | 0.009718    | 0.0            | 0.9365                 | 0.002161     | 556.83  | -480179.300578 |
| HOOKUSDT     | 0.0008819     | 0.001037    | 0.0424       | 15.4          | 0.01386      | 0.01153     | 0.0            | 0.965                  | 0.002431     | 161.87  | -480179.300882 |
| SPELLUSDT    | 0.001021      | 0.001036    | 0.05036      | 26.77         | 0.008091     | 0.007624    | 0.0            | 0.9691                 | 0.002302     | 300.5   | -480179.301021 |
| WAVESUSDT    | 0.0007719     | 0.001035    | 0.04697      | 95.53         | 0.01415      | 0.01608     | 0.0            | 0.791                  | 0.009489     | 1053.71 | -480179.300772 |
| ALPHAUSDT    | 0.0007894     | 0.001016    | 0.04659      | 95.97         | 0.0182       | 0.01809     | 0.0            | 0.8015                 | 0.009182     | 950.71  | -480179.300789 |
| ACHUSDT      | 0.0008442     | 0.00101     | 0.04915      | 28.83         | 0.01872      | 0.01541     | 0.0            | 0.9372                 | 0.005345     | 131.39  | -480179.300844 |
| QNTUSDT      | 0.0008889     | 0.001009    | 0.06095      | 77.18         | 0.008352     | 0.007314    | 0.0            | 0.9554                 | 0.004437     | 256.89  | -480179.300889 |
| BNXUSDT      | 0.0008099     | 0.0009976   | 0.06832      | 28.82         | 0.01227      | 0.01056     | 0.0            | 0.9477                 | 0.004961     | 131.38  | -480179.30081  |
| DUSKUSDT     | 0.0007419     | 0.0009969   | 0.05692      | 54.18         | 0.01696      | 0.01465     | 0.0            | 0.9175                 | 0.005761     | 542.85  | -480179.300742 |
| APEUSDT      | 0.0007792     | 0.0009864   | 0.04818      | 60.95         | 0.01253      | 0.01129     | 0.0            | 0.9593                 | 0.00236      | 473.37  | -480179.300779 |
| ZILUSDT      | 0.0006006     | 0.0009676   | 0.02807      | 63.1          | 0.01134      | 0.01336     | 0.0            | 0.8286                 | 0.006727     | 1108.62 | -480179.300601 |
| COCOSUSDT    | 0.0002085     | 0.0009645   | 0.04494      | 38.87         | 0.01391      | 0.01038     | 0.0            | 0.9645                 | 0.003163     | 132.38  | -480179.300209 |
| ENJUSDT      | 0.001083      | 0.0009496   | 0.07         | 70.73         | 0.01936      | 0.01986     | 0.0            | 0.8691                 | 0.006674     | 1005.71 | -480179.301083 |
| AAVEUSDT     | 0.0007712     | 0.0009408   | 0.05137      | 91.77         | 0.01938      | 0.01874     | 0.0            | 0.8601                 | 0.005987     | 988.71  | -480179.300771 |
| ZRXUSDT      | 0.0006684     | 0.0009394   | 0.04491      | 78.92         | 0.01163      | 0.01288     | 0.0            | 0.8658                 | 0.00776      | 1102.62 | -480179.300668 |
| XLMUSDT      | 0.0008956     | 0.0009336   | 0.06901      | 52.12         | 0.01404      | 0.01676     | 0.0            | 0.83                   | 0.005839     | 1258.66 | -480179.300896 |
| OMGUSDT      | 0.0007601     | 0.0009307   | 0.04867      | 87.33         | 0.01672      | 0.01856     | 0.0            | 0.7664                 | 0.01093      | 1094.62 | -480179.30076  |
| CHRUSDT      | 0.0008474     | 0.0009245   | 0.06161      | 88.68         | 0.01978      | 0.01834     | 0.0            | 0.8874                 | 0.007054     | 841.71  | -480179.300847 |
| GRTUSDT      | 0.0007694     | 0.0009241   | 0.03504      | 59.28         | 0.01492      | 0.01435     | 0.0            | 0.8012                 | 0.006022     | 924.71  | -480179.300769 |
| AGIXUSDT     | 0.0006369     | 0.0009143   | 0.06935      | 53.93         | 0.01857      | 0.01667     | 0.0            | 0.9348                 | 0.00624      | 137.4   | -480179.300637 |
| DEFIUSDT     | 0.0007431     | 0.0009039   | 0.06112      | 68.07         | 0.01466      | 0.01413     | 0.0            | 0.8731                 | 0.005495     | 1037.71 | -480179.300743 |
| SFPUSDT      | 0.00102       | 0.0008849   | 0.05511      | 52.73         | 0.01919      | 0.01942     | 0.0            | 0.8596                 | 0.005734     | 857.71  | -480179.30102  |
| FTMUSDT      | 0.0006602     | 0.0008788   | 0.03577      | 50.67         | 0.0191       | 0.01753     | 0.0            | 0.788                  | 0.007619     | 1010.71 | -480179.30066  |
| TUSDT        | 0.000862      | 0.0008785   | 0.04032      | 27.62         | 0.009767     | 0.008911    | 0.0            | 0.967                  | 0.002348     | 152.46  | -480179.300862 |
| ETHUSDT      | 0.0008644     | 0.0008577   | 0.06995      | 69.48         | 0.01404      | 0.01503     | 0.0            | 0.8041                 | 0.006431     | 1278.0  | -480179.300864 |
| SNXUSDT      | 0.000689      | 0.0008571   | 0.03387      | 63.67         | 0.01617      | 0.01377     | 0.0            | 0.8878                 | 0.005467     | 1051.7  | -480179.300689 |
| AMBUSDT      | 0.0008285     | 0.0008563   | 0.05883      | 41.4          | 0.01611      | 0.01284     | 0.0            | 0.9384                 | 0.005579     | 95.5    | -480179.300828 |
| EOSUSDT      | 0.000666      | 0.0008539   | 0.06829      | 94.97         | 0.01317      | 0.01249     | 0.0            | 0.9126                 | 0.005263     | 1270.66 | -480179.300666 |
| ZENUSDT      | 0.0008186     | 0.0008538   | 0.05967      | 95.65         | 0.01731      | 0.01869     | 0.0            | 0.8225                 | 0.009542     | 949.71  | -480179.300819 |
| API3USDT     | 0.0005952     | 0.0008495   | 0.06287      | 71.35         | 0.01635      | 0.01439     | 0.0            | 0.9174                 | 0.005511     | 496.85  | -480179.300595 |
| GMXUSDT      | 0.0006127     | 0.0008488   | 0.06236      | 22.18         | 0.01439      | 0.01303     | 0.0            | 0.9696                 | 0.002745     | 136.39  | -480179.300613 |
| CKBUSDT      | 0.0006394     | 0.0008417   | 0.04509      | 48.82         | 0.01005      | 0.009305    | 0.0            | 0.9506                 | 0.004209     | 125.5   | -480179.300639 |
| MKRUSDT      | 0.0008652     | 0.0008351   | 0.05684      | 75.37         | 0.01687      | 0.01679     | 0.0            | 0.8494                 | 0.006972     | 1052.71 | -480179.300865 |
| ANTUSDT      | 0.0006556     | 0.0008324   | 0.0311       | 68.25         | 0.01858      | 0.01783     | 0.0            | 0.9605                 | 0.002027     | 553.83  | -480179.300656 |
| ENSUSDT      | 0.0006347     | 0.0008226   | 0.04914      | 82.18         | 0.01452      | 0.01334     | 0.0            | 0.8916                 | 0.006472     | 580.85  | -480179.300635 |
| LTCUSDT      | 0.0007508     | 0.0008214   | 0.06782      | 90.7          | 0.0156       | 0.01829     | 0.0            | 0.8073                 | 0.01023      | 1269.66 | -480179.300751 |
| ZECUSDT      | 0.0009063     | 0.0008197   | 0.05802      | 77.1          | 0.0176       | 0.01781     | 0.0            | 0.889                  | 0.006686     | 1242.66 | -480179.300906 |
| DGBUSDT      | 0.0006086     | 0.000812    | 0.06979      | 90.8          | 0.01805      | 0.01765     | 0.0            | 0.8333                 | 0.009314     | 802.85  | -480179.300609 |
| UNIUSDT      | 0.001         | 0.0008106   | 0.06142      | 82.63         | 0.01929      | 0.01921     | 0.0            | 0.8964                 | 0.006257     | 1016.71 | -480179.301    |
| ICXUSDT      | 0.0006361     | 0.0008018   | 0.03377      | 74.97         | 0.01502      | 0.01305     | 0.0            | 0.9034                 | 0.004509     | 1019.71 | -480179.300636 |
| JASMYUSDT    | 0.0006891     | 0.0007963   | 0.04447      | 25.58         | 0.01788      | 0.01612     | 0.0            | 0.965                  | 0.002582     | 439.85  | -480179.300689 |
| FXSUSDT      | 0.0007252     | 0.0007947   | 0.05241      | 36.18         | 0.01753      | 0.01383     | 0.0            | 0.9665                 | 0.003323     | 164.87  | -480179.300725 |
| AXSUSDT      | 0.000657      | 0.0007891   | 0.03292      | 62.6          | 0.01726      | 0.01612     | 0.0            | 0.9463                 | 0.002608     | 953.7   | -480179.300657 |
| DYDXUSDT     | 0.0006403     | 0.0007799   | 0.03048      | 47.25         | 0.0176       | 0.01586     | 0.0            | 0.9602                 | 0.00218      | 661.85  | -480179.30064  |
| ETCUSDT      | 0.0005667     | 0.0007742   | 0.06083      | 80.62         | 0.01474      | 0.01545     | 0.0            | 0.8342                 | 0.008707     | 1262.66 | -480179.300567 |
| SANDUSDT     | 0.0005552     | 0.0007706   | 0.05217      | 73.7          | 0.01994      | 0.01711     | 0.0            | 0.8876                 | 0.007218     | 887.71  | -480179.300555 |
| ARPAUSDT     | 0.0007404     | 0.0007704   | 0.05239      | 50.57         | 0.01742      | 0.01644     | 0.0            | 0.9108                 | 0.005524     | 622.85  | -480179.30074  |
| IOSTUSDT     | 0.0007096     | 0.0007686   | 0.06278      | 95.87         | 0.0176       | 0.0175      | 0.0            | 0.8592                 | 0.008386     | 1226.66 | -480179.30071  |
| SKLUSDT      | 0.0006497     | 0.0007662   | 0.05413      | 94.17         | 0.01833      | 0.01649     | 0.0            | 0.9014                 | 0.005529     | 935.68  | -480179.30065  |
| TLMUSDT      | 0.0007593     | 0.000759    | 0.06013      | 42.92         | 0.008732     | 0.008226    | 0.0            | 0.9639                 | 0.004043     | 95.48   | -480179.300759 |
| XVSUSDT      | 0.0006721     | 0.0007443   | 0.06194      | 41.37         | 0.01604      | 0.01523     | 0.0            | 0.9253                 | 0.008463     | 81.89   | -480179.300672 |
| DARUSDT      | 0.0005256     | 0.000722    | 0.04833      | 70.15         | 0.01381      | 0.0122      | 0.0            | 0.9266                 | 0.004893     | 430.85  | -480179.300526 |
| CTSIUSDT     | 0.0007042     | 0.0007218   | 0.04688      | 76.02         | 0.01812      | 0.01752     | 0.0            | 0.9291                 | 0.003789     | 615.85  | -480179.300704 |
| ONTUSDT      | 0.0005169     | 0.0007155   | 0.06635      | 93.42         | 0.01947      | 0.01779     | 0.0            | 0.8726                 | 0.00819      | 1236.66 | -480179.300517 |
| TRXUSDT      | 0.0008062     | 0.0007125   | 0.06998      | 49.85         | 0.01205      | 0.01455     | 0.0            | 0.8664                 | 0.004257     | 1263.66 | -480179.300806 |
| XTZUSDT      | 0.0006047     | 0.0007056   | 0.05207      | 80.23         | 0.01701      | 0.01577     | 0.0            | 0.8405                 | 0.005418     | 1241.66 | -480179.300605 |
| DASHUSDT     | 0.0006741     | 0.0007011   | 0.05121      | 93.03         | 0.0166       | 0.01695     | 0.0            | 0.8393                 | 0.005627     | 1243.66 | -480179.300674 |
| GALUSDT      | 0.0004185     | 0.000696    | 0.04639      | 52.3          | 0.0185       | 0.01512     | 0.0            | 0.9442                 | 0.004055     | 424.41  | -480179.300418 |
| OGNUSDT      | 0.0006122     | 0.0006929   | 0.05663      | 52.53         | 0.03016      | 0.02811     | 0.0            | 0.8822                 | 0.007171     | 822.71  | -480088.00544  |
| VETUSDT      | 0.0006811     | 0.0006903   | 0.03872      | 92.05         | 0.01675      | 0.01611     | 0.0            | 0.8478                 | 0.004799     | 1233.66 | -480179.300681 |
| RENUSDT      | 0.0006328     | 0.0006891   | 0.04022      | 72.0          | 0.01914      | 0.0172      | 0.0            | 0.8129                 | 0.007505     | 991.71  | -480179.300633 |
| SSVUSDT      | 0.0006956     | 0.0006833   | 0.02908      | 26.3          | 0.01693      | 0.01462     | 0.0            | 0.9789                 | 0.001807     | 129.5   | -480179.300696 |
| BATUSDT      | 0.0004972     | 0.0006741   | 0.04307      | 88.73         | 0.0144       | 0.01343     | 0.0            | 0.8427                 | 0.00578      | 1234.66 | -480179.300497 |
| TRUUSDT      | 0.0004561     | 0.0006543   | 0.04162      | 53.25         | 0.0199       | 0.01741     | 0.0            | 0.9359                 | 0.00553      | 118.5   | -480179.300456 |
| ARUSDT       | 0.0004697     | 0.0006532   | 0.04374      | 68.48         | 0.02018      | 0.01686     | 0.0            | 0.8668                 | 0.006167     | 643.85  | -480179.122958 |
| BLUEBIRDUSDT | 0.0006088     | 0.0006512   | 0.04531      | 61.8          | 0.005939     | 0.006683    | 0.0            | 0.9701                 | 0.002019     | 243.5   | -480179.300609 |
| PERPUSDT     | 0.0004412     | 0.0006443   | 0.04416      | 30.82         | 0.009485     | 0.008397    | 0.0            | 0.9527                 | 0.00374      | 119.5   | -480179.300441 |
| WOOUSDT      | 0.0005818     | 0.0006345   | 0.02997      | 44.32         | 0.01709      | 0.01754     | 0.0            | 0.8222                 | 0.00726      | 451.85  | -480179.300582 |
| REEFUSDT     | 0.0005608     | 0.000634    | 0.03399      | 60.93         | 0.01528      | 0.0147      | 0.0            | 0.8941                 | 0.004014     | 859.7   | -480179.300561 |
| FOOTBALLUSDT | 0.0006701     | 0.0006317   | 0.04797      | 54.93         | 0.01275      | 0.01349     | 0.0            | 0.9654                 | 0.002378     | 305.87  | -480179.30067  |
| 1INCHUSDT    | 0.0003898     | 0.0006293   | 0.03427      | 42.5          | 0.01747      | 0.01581     | 0.0            | 0.8733                 | 0.004954     | 918.58  | -480179.30039  |
| NEARUSDT     | 0.0004538     | 0.0006287   | 0.04182      | 88.1          | 0.01915      | 0.01601     | 0.0            | 0.8865                 | 0.006601     | 989.66  | -480179.300454 |
| NEOUSDT      | 0.0005437     | 0.000624    | 0.03659      | 74.02         | 0.01508      | 0.01728     | 0.0            | 0.7581                 | 0.00757      | 1230.63 | -480179.300544 |
| ADAUSDT      | 0.0005067     | 0.0006204   | 0.06987      | 79.3          | 0.01934      | 0.01768     | 0.0            | 0.8565                 | 0.008081     | 1247.66 | -480179.300507 |
| TRBUSDT      | 0.0004869     | 0.0006199   | 0.03301      | 95.62         | 0.01765      | 0.0162      | 0.0            | 0.9132                 | 0.004264     | 1031.71 | -480179.300487 |
| ROSEUSDT     | 0.0003721     | 0.0006034   | 0.02398      | 57.15         | 0.007422     | 0.01119     | 0.0            | 0.86                   | 0.00632      | 549.85  | -480179.300372 |
| XEMUSDT      | 0.0004007     | 0.0005972   | 0.03033      | 49.93         | 0.007825     | 0.01101     | 0.0            | 0.8426                 | 0.00625      | 850.71  | -480179.300401 |
| QTUMUSDT     | 0.0004941     | 0.0005935   | 0.04072      | 56.67         | 0.01823      | 0.01598     | 0.0            | 0.9213                 | 0.003641     | 1227.66 | -480179.300494 |
| LUNA2USDT    | 0.0006047     | 0.0005881   | 0.05087      | 92.98         | 0.01292      | 0.01388     | 0.0            | 0.8637                 | 0.006407     | 296.87  | -480179.300605 |
| ICPUSDT      | 0.0005618     | 0.0005844   | 0.0293       | 54.32         | 0.007551     | 0.007064    | 0.0            | 0.9496                 | 0.003114     | 279.89  | -480179.300562 |
| LEVERUSDT    | 0.0005455     | 0.0005736   | 0.04281      | 19.62         | 0.01318      | 0.01188     | 0.0            | 0.9801                 | 0.001999     | 95.49   | -480179.300546 |
| BCHUSDT      | 0.0004392     | 0.0005539   | 0.0533       | 68.85         | 0.0169       | 0.01429     | 0.0            | 0.8601                 | 0.005022     | 1278.0  | -480179.300439 |
| CVXUSDT      | 0.000574      | 0.0005471   | 0.06728      | 72.2          | 0.01331      | 0.01348     | 0.0            | 0.9175                 | 0.007359     | 284.49  | -480179.300574 |
| STMXUSDT     | 0.0004553     | 0.0005409   | 0.0408       | 82.57         | 0.01869      | 0.01775     | 0.0            | 0.8939                 | 0.005215     | 832.71  | -480179.300455 |
| ATAUSDT      | 0.0004426     | 0.0005347   | 0.04057      | 64.33         | 0.01774      | 0.01486     | 0.0            | 0.9371                 | 0.003383     | 671.85  | -480179.300443 |
| CELOUSDT     | 0.0005074     | 0.0005237   | 0.0485       | 35.37         | 0.01854      | 0.01637     | 0.0            | 0.9227                 | 0.004554     | 644.85  | -480179.300507 |
| LPTUSDT      | 0.0004085     | 0.0005225   | 0.03558      | 44.1          | 0.01847      | 0.0158      | 0.0            | 0.8965                 | 0.004649     | 599.85  | -480179.300409 |
| KAVAUSDT     | 0.0003918     | 0.0004759   | 0.04623      | 59.2          | 0.03041      | 0.02669     | 0.0            | 0.855                  | 0.007081     | 1068.7  | -480102.018547 |
