+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| 1000XECUSDT  | 0.0004959     | 0.0008456   | 0.04875      | 163.2         | 0.01678      | 0.01654     | 0.02386        | 0.9309                 | 0.004258     | 632.83  | -233457.583829 |
| FOOTBALLUSDT | 0.0005709     | 0.0008391   | 0.03362      | 94.02         | 0.009465     | 0.007697    | 0.0            | 0.9647                 | 0.001986     | 286.83  | -240179.250571 |
| ARPAUSDT     | 0.0007875     | 0.0008258   | 0.03366      | 60.9          | 0.01104      | 0.01377     | 0.07699        | 0.8542                 | 0.008194     | 600.83  | -240179.250788 |
| GTCUSDT      | 0.0004921     | 0.0008204   | 0.04821      | 132.1         | 0.01794      | 0.01798     | 0.351          | 0.8225                 | 0.01108      | 735.83  | -211467.72907  |
| BTCUSDT      | 0.0003857     | 0.0008085   | 0.02324      | 91.17         | 0.005435     | 0.005572    | 0.05292        | 0.9245                 | 0.002489     | 1257.96 | -240179.250386 |
| GMXUSDT      | 0.001103      | 0.0008063   | 0.07471      | 81.42         | 0.01264      | 0.01153     | 0.0            | 0.9697                 | 0.004281     | 119.38  | -240179.251103 |
| RENUSDT      | 0.000548      | 0.0008052   | 0.03596      | 78.08         | 0.01741      | 0.01975     | 0.00622        | 0.8065                 | 0.009322     | 975.67  | -240179.250548 |
| BATUSDT      | 0.0004265     | 0.0007993   | 0.03987      | 92.53         | 0.01597      | 0.01309     | 0.09498        | 0.8702                 | 0.004415     | 1214.62 | -240179.250426 |
| FILUSDT      | 0.0005607     | 0.0007856   | 0.03043      | 92.27         | 0.01331      | 0.01199     | 0.07267        | 0.9191                 | 0.003527     | 968.71  | -240179.250561 |
| LTCUSDT      | 0.0005674     | 0.000771    | 0.02813      | 93.27         | 0.01286      | 0.01053     | 0.06934        | 0.9049                 | 0.002749     | 1253.62 | -240179.250567 |
| TRUUSDT      | 0.0009068     | 0.0007687   | 0.04547      | 43.53         | 0.01755      | 0.01456     | 0.0            | 0.9416                 | 0.005712     | 101.46  | -240179.250907 |
| KNCUSDT      | 0.0003984     | 0.0007358   | 0.02962      | 94.15         | 0.01669      | 0.01451     | 0.09167        | 0.8979                 | 0.004498     | 1084.62 | -240179.250398 |
| TLMUSDT      | 0.00144       | 0.0007351   | 0.03123      | 73.53         | 0.008175     | 0.006566    | 0.0            | 0.9889                 | 0.00111      | 78.46   | -240179.25144  |
| ROSEUSDT     | 0.0004512     | 0.0006964   | 0.01792      | 69.12         | 0.01014      | 0.007925    | 0.003629       | 0.9564                 | 0.001883     | 532.83  | -240179.250451 |
| BNXUSDT      | 0.000758      | 0.0006949   | 0.03241      | 88.0          | 0.01703      | 0.0138      | 0.0            | 0.9642                 | 0.004063     | 109.38  | -240179.250758 |
| ONTUSDT      | 0.0003846     | 0.0006615   | 0.03291      | 93.42         | 0.01832      | 0.0158      | 0.01296        | 0.8377                 | 0.005748     | 1219.62 | -240179.250385 |
| CVXUSDT      | 0.0005403     | 0.0006565   | 0.06307      | 79.05         | 0.01139      | 0.009885    | 0.09604        | 0.9305                 | 0.006018     | 262.46  | -240179.25054  |
| BLUEBIRDUSDT | 0.0004906     | 0.0006398   | 0.0367       | 82.63         | 0.006206     | 0.006149    | 0.0            | 0.9789                 | 0.001838     | 221.46  | -240179.250491 |
| TRBUSDT      | 0.0003008     | 0.0006231   | 0.01801      | 89.28         | 0.01779      | 0.01489     | 0.05833        | 0.9125                 | 0.003084     | 1016.67 | -240179.250301 |
| XVSUSDT      | 0.001349      | 0.0006041   | 0.04422      | 78.67         | 0.01634      | 0.01436     | 0.0            | 0.9454                 | 0.006269     | 64.88   | -240179.251349 |
| IOTXUSDT     | 0.0003449     | 0.0005987   | 0.0272       | 82.13         | 0.01464      | 0.01193     | 0.1555         | 0.9094                 | 0.003338     | 673.83  | -234628.422458 |
| PHBUSDT      | 0.0007866     | 0.0005858   | 0.04214      | 50.7          | 0.0185       | 0.01466     | 0.0            | 0.9576                 | 0.004542     | 120.38  | -240179.250787 |
| BAKEUSDT     | 0.0002328     | 0.0004644   | 0.07694      | 133.6         | 0.02501      | 0.02946     | 0.2758         | 0.7549                 | 0.02018      | 757.67  | -218747.124127 |
| FLOWUSDT     | 0.0001837     | 0.00043     | 0.04882      | 111.4         | 0.0149       | 0.01366     | 0.138          | 0.8903                 | 0.007552     | 486.83  | -234837.638598 |
| CTSIUSDT     | 0.0003084     | 0.0003852   | 0.02055      | 104.2         | 0.01834      | 0.0143      | 0.0            | 0.9538                 | 0.002358     | 593.83  | -239360.916975 |
| DUSKUSDT     | 0.0002581     | 0.0003818   | 0.02209      | 71.17         | 0.01917      | 0.01514     | 0.0            | 0.9757                 | 0.001986     | 520.83  | -240179.250258 |
| PERPUSDT     | 0.0001353     | 0.0003465   | 0.09725      | 59.57         | 0.02282      | 0.01953     | 0.0            | 0.9221                 | 0.01341      | 102.46  | -240176.209412 |
| FXSUSDT      | 0.0002358     | 0.0003118   | 0.02033      | 46.37         | 0.02005      | 0.01321     | 0.0            | 0.9856                 | 0.001193     | 147.83  | -240179.202712 |
| FLMUSDT      | 0.0001434     | 0.000303    | 0.01358      | 69.3          | 0.01864      | 0.01352     | 0.002915       | 0.9448                 | 0.001809     | 988.67  | -240179.250143 |
| PEOPLEUSDT   | 0.0001337     | 0.0002878   | 0.01598      | 73.32         | 0.018        | 0.01363     | 0.0            | 0.9511                 | 0.002405     | 539.79  | -240179.250134 |
| MASKUSDT     | 0.0002113     | 0.0002759   | 0.0192       | 92.55         | 0.0199       | 0.01494     | 0.0            | 0.9359                 | 0.00373      | 658.83  | -240179.250211 |
| BTCDOMUSDT   | 5.88e-05      | 0.0001303   | 0.03563      | 196.2         | 0.00635      | 0.005237    | 0.04031        | 0.9572                 | 0.002634     | 720.83  | -230154.250059 |
| TUSDT        | 8.482e-05     | 0.0001157   | 0.0149       | 96.57         | 0.01918      | 0.01308     | 0.0            | 0.9878                 | 0.001046     | 135.42  | -240122.583418 |
| USDCUSDT     | 1.494e-07     | 1.494e-06   | 0.01444      | 52.72         | 0.001797     | 0.001174    | 0.0            | 1.0                    | 2.004e-05    | 96.25   | -240179.25     |
| KLAYUSDT     | 0.0002669     | -1.676e-05  | 0.07356      | 191.0         | 0.01491      | 0.01435     | 0.9724         | 0.8697                 | 0.008431     | 612.83  | -143440.897444 |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                           short                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| LQTYUSDT     | 0.001376      | 0.003667    | 0.02403      | 57.98         | 0.008393     | 0.00666     | 0.0            | 0.9864                 | 0.001207     | 98.46   | -230179.251376 |
| HOOKUSDT     | 0.001394      | 0.003579    | 0.0591       | 49.37         | 0.009169     | 0.01046     | 0.01459        | 0.9079                 | 0.008625     | 139.83  | -230179.251394 |
| AMBUSDT      | 0.00704       | 0.003327    | 0.02567      | 46.68         | 0.00776      | 0.006336    | 0.0            | 0.9872                 | 0.001192     | 73.46   | -230179.25704  |
| STMXUSDT     | 0.001709      | 0.003183    | 0.07459      | 90.85         | 0.01236      | 0.017       | 0.03613        | 0.7477                 | 0.01491      | 816.67  | -230179.251709 |
| SSVUSDT      | 0.001987      | 0.003166    | 0.04385      | 39.77         | 0.008221     | 0.007055    | 0.002634       | 0.9538                 | 0.003925     | 112.46  | -230179.251987 |
| HIGHUSDT     | 0.003158      | 0.003109    | 0.02613      | 62.37         | 0.007557     | 0.007904    | 0.0005736      | 0.9339                 | 0.004523     | 129.88  | -230179.253158 |
| GALUSDT      | 0.001186      | 0.0031      | 0.05242      | 84.55         | 0.01053      | 0.009619    | 0.06757        | 0.8948                 | 0.006054     | 402.38  | -230179.251186 |
| ACHUSDT      | 0.00171       | 0.003073    | 0.05241      | 68.0          | 0.007248     | 0.008477    | 0.004933       | 0.9374                 | 0.005444     | 109.38  | -230179.25171  |
| FETUSDT      | 0.001769      | 0.003042    | 0.06056      | 73.43         | 0.01363      | 0.01531     | 0.03325        | 0.8408                 | 0.01151      | 150.88  | -230179.251769 |
| AGIXUSDT     | 0.001721      | 0.002963    | 0.04956      | 82.67         | 0.007238     | 0.01028     | 0.01487        | 0.9183                 | 0.007195     | 115.38  | -230179.251721 |
| CTKUSDT      | 0.001085      | 0.002843    | 0.07487      | 61.88         | 0.00987      | 0.01859     | 0.08292        | 0.5049                 | 0.01821      | 938.67  | -230179.251085 |
| TRUUSDT      | 0.004435      | 0.002734    | 0.03625      | 49.22         | 0.009414     | 0.01449     | 0.01952        | 0.8078                 | 0.01431      | 101.46  | -230179.254435 |
| RSRUSDT      | 0.001536      | 0.00269     | 0.06149      | 67.53         | 0.01369      | 0.01327     | 0.0685         | 0.7917                 | 0.01001      | 970.67  | -230179.251536 |
| SUSHIUSDT    | 0.001153      | 0.002671    | 0.07212      | 84.7          | 0.01483      | 0.01738     | 0.0608         | 0.7072                 | 0.01461      | 1015.67 | -230179.251153 |
| BNXUSDT      | 0.001312      | 0.002628    | 0.05483      | 60.95         | 0.01157      | 0.01923     | 0.08284        | 0.8484                 | 0.01574      | 109.38  | -230179.251312 |
| JOEUSDT      | 0.00209       | 0.002623    | 0.04815      | 55.25         | 0.00873      | 0.007806    | 0.0            | 0.9651                 | 0.003231     | 79.46   | -230179.25209  |
| HBARUSDT     | 0.001404      | 0.002595    | 0.07078      | 66.85         | 0.01116      | 0.01315     | 0.04569        | 0.8614                 | 0.01058      | 821.67  | -230179.251404 |
| MINAUSDT     | 0.0008357     | 0.002568    | 0.04118      | 78.38         | 0.009965     | 0.01096     | 0.0261         | 0.9034                 | 0.007731     | 129.5   | -230179.250836 |
| LUNA2USDT    | 0.001061      | 0.002526    | 0.04068      | 74.88         | 0.007792     | 0.007506    | 0.007915       | 0.9076                 | 0.005477     | 274.83  | -230179.251061 |
| GRTUSDT      | 0.001629      | 0.002525    | 0.06755      | 89.97         | 0.01317      | 0.01656     | 0.05           | 0.737                  | 0.01535      | 909.67  | -230179.251629 |
| OCEANUSDT    | 0.001998      | 0.002494    | 0.07471      | 64.28         | 0.0137       | 0.01665     | 0.05181        | 0.7998                 | 0.01463      | 955.67  | -230179.251998 |
| REEFUSDT     | 0.00127       | 0.002409    | 0.06215      | 85.35         | 0.01146      | 0.01089     | 0.06833        | 0.8309                 | 0.006856     | 843.67  | -230179.25127  |
| ATOMUSDT     | 0.001095      | 0.002327    | 0.07318      | 67.02         | 0.009058     | 0.01277     | 0.0617         | 0.7847                 | 0.01224      | 1220.46 | -230179.251095 |
| LITUSDT      | 0.001474      | 0.002321    | 0.06742      | 80.5          | 0.01508      | 0.01744     | 0.04304        | 0.7544                 | 0.01547      | 844.67  | -230179.251474 |
| SKLUSDT      | 0.00125       | 0.0023      | 0.04632      | 95.42         | 0.01338      | 0.01375     | 0.0511         | 0.6672                 | 0.01141      | 920.67  | -230179.25125  |
| SANDUSDT     | 0.0008476     | 0.002285    | 0.02371      | 72.15         | 0.01095      | 0.01007     | 0.08841        | 0.8725                 | 0.004822     | 871.67  | -230179.250848 |
| PHBUSDT      | 0.001712      | 0.002261    | 0.03993      | 80.68         | 0.007882     | 0.01033     | 0.02101        | 0.9067                 | 0.007697     | 120.38  | -230179.251712 |
| ATAUSDT      | 0.001258      | 0.002215    | 0.0546       | 80.32         | 0.008862     | 0.01332     | 0.05147        | 0.8134                 | 0.01128      | 649.83  | -230179.251258 |
| CHRUSDT      | 0.0009012     | 0.002199    | 0.06969      | 76.83         | 0.01344      | 0.01709     | 0.0699         | 0.6609                 | 0.01529      | 821.67  | -230179.250901 |
| CKBUSDT      | 0.0009419     | 0.002194    | 0.04007      | 80.7          | 0.005691     | 0.005236    | 0.0            | 0.978                  | 0.002003     | 104.46  | -230179.250942 |
| RDNTUSDT     | 0.001933      | 0.002165    | 0.0608       | 67.0          | 0.01085      | 0.009439    | 0.001241       | 0.9574                 | 0.004435     | 72.46   | -230179.251933 |
| LEVERUSDT    | 0.002088      | 0.002154    | 0.03291      | 46.77         | 0.008366     | 0.006841    | 0.0            | 0.9862                 | 0.001325     | 78.46   | -230179.252088 |
| FXSUSDT      | 0.001135      | 0.002135    | 0.0307       | 53.82         | 0.006248     | 0.006924    | 0.01257        | 0.9411                 | 0.0044       | 147.83  | -230179.251135 |
| XVSUSDT      | 0.001941      | 0.002129    | 0.06106      | 33.6          | 0.008194     | 0.006576    | 0.005577       | 0.9662                 | 0.003403     | 64.88   | -230179.251941 |
| BLZUSDT      | 0.001311      | 0.002091    | 0.07428      | 92.6          | 0.01689      | 0.0159      | 0.08033        | 0.7922                 | 0.01341      | 997.67  | -230179.251311 |
| COCOSUSDT    | 0.0006581     | 0.002086    | 0.01261      | 46.68         | 0.00928      | 0.007999    | 0.0            | 0.9783                 | 0.001527     | 115.38  | -230179.250658 |
| EDUUSDT      | 0.001351      | 0.002038    | 0.07315      | 21.93         | 0.01167      | 0.01389     | 0.00987        | 0.9369                 | 0.00866      | 47.46   | -230179.251351 |
| APEUSDT      | 0.0007718     | 0.002033    | 0.06031      | 87.75         | 0.009449     | 0.01442     | 0.06009        | 0.8276                 | 0.01361      | 451.33  | -230179.250772 |
| XEMUSDT      | 0.001536      | 0.00202     | 0.06917      | 87.7          | 0.01103      | 0.01473     | 0.04169        | 0.7146                 | 0.0148       | 833.67  | -230179.251536 |
| ENJUSDT      | 0.001043      | 0.001995    | 0.07408      | 62.42         | 0.01303      | 0.0195      | 0.0848         | 0.7499                 | 0.01689      | 985.67  | -230179.251043 |
| ZENUSDT      | 0.0009519     | 0.00199     | 0.07484      | 89.4          | 0.01506      | 0.01755     | 0.03409        | 0.6763                 | 0.01479      | 934.67  | -230179.250952 |
| TUSDT        | 0.0008596     | 0.00196     | 0.02841      | 81.98         | 0.008352     | 0.006878    | 0.001383       | 0.9675                 | 0.002203     | 135.42  | -230179.25086  |
| JASMYUSDT    | 0.001311      | 0.001942    | 0.04059      | 70.83         | 0.01088      | 0.008745    | 0.000284       | 0.94                   | 0.002624     | 422.83  | -230179.251311 |
| XTZUSDT      | 0.001028      | 0.001929    | 0.06732      | 68.28         | 0.009987     | 0.01706     | 0.08946        | 0.7313                 | 0.01533      | 1226.62 | -230179.251028 |
| ASTRUSDT     | 0.001057      | 0.001885    | 0.04932      | 49.77         | 0.009846     | 0.01278     | 0.07789        | 0.8894                 | 0.01018      | 117.88  | -230179.251057 |
| MANAUSDT     | 0.0007978     | 0.001884    | 0.03465      | 82.6          | 0.008705     | 0.01014     | 0.05168        | 0.8421                 | 0.005912     | 823.67  | -230179.250798 |
| CHZUSDT      | 0.0008505     | 0.00186     | 0.07362      | 85.1          | 0.01477      | 0.01775     | 0.06655        | 0.5947                 | 0.01834      | 871.67  | -230179.250851 |
| LINKUSDT     | 0.001018      | 0.00184     | 0.06355      | 75.95         | 0.01087      | 0.0191      | 0.05856        | 0.7004                 | 0.0171       | 1242.62 | -230179.251018 |
| ONEUSDT      | 0.0008943     | 0.001833    | 0.03783      | 78.87         | 0.01149      | 0.01183     | 0.08901        | 0.819                  | 0.00744      | 820.67  | -230179.250894 |
| BLURUSDT     | 0.001578      | 0.001833    | 0.04319      | 30.98         | 0.007514     | 0.007178    | 0.007609       | 0.9563                 | 0.004909     | 44.46   | -230179.251578 |
| RLCUSDT      | 0.001211      | 0.00183     | 0.06656      | 85.98         | 0.01394      | 0.01429     | 0.09817        | 0.7269                 | 0.01138      | 1049.67 | -230179.251211 |
| ALGOUSDT     | 0.000922      | 0.001812    | 0.06702      | 92.15         | 0.01346      | 0.01197     | 0.02636        | 0.832                  | 0.009368     | 1090.58 | -230179.250922 |
| CELRUSDT     | 0.001502      | 0.001799    | 0.03972      | 54.33         | 0.0106       | 0.01989     | 0.07658        | 0.6101                 | 0.01851      | 804.67  | -230179.251502 |
| CRVUSDT      | 0.0009508     | 0.00178     | 0.07385      | 90.33         | 0.0155       | 0.01787     | 0.09837        | 0.7185                 | 0.01581      | 1017.67 | -230179.250951 |
| HOTUSDT      | 0.0009206     | 0.001752    | 0.07374      | 91.93         | 0.01251      | 0.01325     | 0.06221        | 0.8267                 | 0.009925     | 808.67  | -230179.250921 |
| UNIUSDT      | 0.000812      | 0.001752    | 0.05967      | 76.03         | 0.01301      | 0.01649     | 0.04           | 0.6447                 | 0.01447      | 1001.67 | -230179.250812 |
| FLMUSDT      | 0.0009583     | 0.001747    | 0.07264      | 83.07         | 0.01761      | 0.01568     | 0.08924        | 0.7608                 | 0.01192      | 988.67  | -230179.250958 |
| ENSUSDT      | 0.000744      | 0.001735    | 0.073        | 89.42         | 0.01091      | 0.01316     | 0.05641        | 0.867                  | 0.009439     | 558.83  | -230179.250744 |
| DGBUSDT      | 0.0009602     | 0.001721    | 0.07181      | 79.2          | 0.009222     | 0.01554     | 0.07102        | 0.7261                 | 0.01329      | 786.83  | -230179.25096  |
| COTIUSDT     | 0.001061      | 0.001709    | 0.05609      | 86.63         | 0.0134       | 0.01443     | 0.04798        | 0.7597                 | 0.01102      | 823.67  | -230179.251061 |
| ONTUSDT      | 0.001292      | 0.001707    | 0.0639       | 60.23         | 0.01075      | 0.01083     | 0.0401         | 0.8561                 | 0.00857      | 1219.62 | -230179.251292 |
| NKNUSDT      | 0.001128      | 0.001702    | 0.06136      | 71.83         | 0.01556      | 0.02        | 0.07507        | 0.7224                 | 0.0144       | 798.67  | -230179.251128 |
| ZECUSDT      | 0.0009083     | 0.001701    | 0.07277      | 63.45         | 0.009483     | 0.01295     | 0.05933        | 0.8002                 | 0.01175      | 1227.62 | -230179.250908 |
| SPELLUSDT    | 0.0007302     | 0.001679    | 0.03648      | 92.57         | 0.008389     | 0.007606    | 0.005984       | 0.928                  | 0.004071     | 283.46  | -230179.25073  |
| KSMUSDT      | 0.0008509     | 0.001628    | 0.06712      | 80.87         | 0.01647      | 0.01424     | 0.07313        | 0.7566                 | 0.01227      | 970.67  | -230179.250851 |
| THETAUSDT    | 0.000757      | 0.001605    | 0.06727      | 81.6          | 0.01394      | 0.01491     | 0.05002        | 0.8633                 | 0.009009     | 1113.62 | -230179.250757 |
| RENUSDT      | 0.001487      | 0.001602    | 0.0729       | 89.42         | 0.01889      | 0.01993     | 0.07106        | 0.707                  | 0.01633      | 975.67  | -230179.251487 |
| 1INCHUSDT    | 0.0007877     | 0.001567    | 0.07478      | 81.07         | 0.01498      | 0.01712     | 0.07093        | 0.7601                 | 0.01104      | 898.54  | -230179.250788 |
| IDUSDT       | 0.0008519     | 0.001555    | 0.02374      | 26.87         | 0.007539     | 0.007471    | 0.001733       | 0.9446                 | 0.004332     | 85.38   | -230179.250852 |
| WOOUSDT      | 0.001186      | 0.001548    | 0.03955      | 71.98         | 0.01309      | 0.0111      | 0.01753        | 0.903                  | 0.005272     | 434.83  | -230179.251186 |
| DOGEUSDT     | 0.0004684     | 0.001542    | 0.01111      | 79.35         | 0.008131     | 0.01425     | 0.03838        | 0.7651                 | 0.009136     | 1066.58 | -230179.250468 |
| ZILUSDT      | 0.0009823     | 0.001533    | 0.03816      | 76.02         | 0.009835     | 0.0131      | 0.06101        | 0.8224                 | 0.0107       | 1093.58 | -230179.250982 |
| ZRXUSDT      | 0.0009704     | 0.001527    | 0.06924      | 87.65         | 0.01383      | 0.01768     | 0.06801        | 0.7029                 | 0.01482      | 1087.58 | -230179.25097  |
| PERPUSDT     | 0.0006911     | 0.001508    | 0.03546      | 54.17         | 0.008827     | 0.006547    | 0.0006201      | 0.9811                 | 0.001452     | 102.46  | -230179.250691 |
| 1000XECUSDT  | 0.0007275     | 0.001507    | 0.02617      | 72.17         | 0.00556      | 0.005742    | 0.003809       | 0.923                  | 0.003628     | 632.83  | -230179.250728 |
| YFIUSDT      | 0.0008578     | 0.001495    | 0.04888      | 70.5          | 0.01212      | 0.01778     | 0.08515        | 0.6693                 | 0.01731      | 1018.67 | -230179.250858 |
| NEARUSDT     | 0.0007299     | 0.001492    | 0.04576      | 74.42         | 0.013        | 0.01695     | 0.0641         | 0.7169                 | 0.01335      | 970.62  | -230179.25073  |
| MAGICUSDT    | 0.0007169     | 0.001492    | 0.03728      | 26.72         | 0.0126       | 0.01064     | 0.02392        | 0.885                  | 0.008391     | 142.83  | -230179.250717 |
| GMXUSDT      | 0.001209      | 0.001492    | 0.06187      | 66.08         | 0.008317     | 0.006722    | 0.01593        | 0.9599                 | 0.00342      | 119.38  | -230179.251209 |
| CELOUSDT     | 0.0009357     | 0.001488    | 0.06436      | 47.32         | 0.009332     | 0.01174     | 0.04721        | 0.8442                 | 0.01041      | 627.83  | -230179.250936 |
| IOSTUSDT     | 0.0007633     | 0.001473    | 0.03943      | 80.57         | 0.0118       | 0.01449     | 0.02547        | 0.7228                 | 0.01093      | 1206.62 | -230179.250763 |
| XLMUSDT      | 0.0005928     | 0.001465    | 0.05976      | 67.08         | 0.008937     | 0.01571     | 0.08074        | 0.8216                 | 0.01332      | 1241.62 | -230179.250593 |
| IOTAUSDT     | 0.0008257     | 0.001447    | 0.05317      | 66.38         | 0.009304     | 0.008746    | 0.08142        | 0.8538                 | 0.007011     | 1215.62 | -230179.250826 |
| LDOUSDT      | 0.0009822     | 0.00143     | 0.04636      | 42.58         | 0.01065      | 0.01071     | 0.02792        | 0.9065                 | 0.006866     | 267.46  | -230179.250982 |
| STXUSDT      | 0.001016      | 0.001424    | 0.04248      | 65.4          | 0.01359      | 0.01198     | 0.03209        | 0.901                  | 0.008457     | 115.38  | -230179.251016 |
| ALICEUSDT    | 0.0006389     | 0.001408    | 0.06685      | 90.13         | 0.01907      | 0.01803     | 0.02082        | 0.8426                 | 0.01203      | 817.83  | -230179.250639 |
| INJUSDT      | 0.001079      | 0.001406    | 0.04292      | 41.25         | 0.00987      | 0.009328    | 0.02394        | 0.9213                 | 0.004937     | 303.88  | -230179.251079 |
| EOSUSDT      | 0.0009579     | 0.001404    | 0.0601       | 74.28         | 0.009175     | 0.01351     | 0.05151        | 0.6512                 | 0.01363      | 1250.62 | -230179.250958 |
| ICPUSDT      | 0.0009348     | 0.001399    | 0.05518      | 64.28         | 0.006281     | 0.006751    | 0.003559       | 0.9381                 | 0.004025     | 262.88  | -230179.250935 |
| ANKRUSDT     | 0.000829      | 0.001379    | 0.05697      | 85.25         | 0.0172       | 0.01793     | 0.05018        | 0.7907                 | 0.01305      | 866.67  | -230179.250829 |
| PEOPLEUSDT   | 0.0005702     | 0.001374    | 0.0472       | 81.45         | 0.01587      | 0.01613     | 0.08554        | 0.6777                 | 0.01572      | 539.79  | -230179.25057  |
| DARUSDT      | 0.0006139     | 0.001339    | 0.03808      | 92.28         | 0.0111       | 0.0107      | 0.01446        | 0.851                  | 0.007031     | 413.83  | -230179.250614 |
| HFTUSDT      | 0.001246      | 0.001329    | 0.04216      | 36.38         | 0.007513     | 0.00685     | 0.01525        | 0.9524                 | 0.004191     | 66.46   | -230179.251246 |
| NEOUSDT      | 0.001058      | 0.001329    | 0.0749       | 95.25         | 0.01053      | 0.01171     | 0.08551        | 0.8523                 | 0.01007      | 1213.62 | -230179.251058 |
| KAVAUSDT     | 0.0009849     | 0.001317    | 0.0528       | 95.1          | 0.01732      | 0.01912     | 0.07379        | 0.6848                 | 0.01414      | 1050.67 | -230179.250985 |
| AVAXUSDT     | 0.0006551     | 0.00131     | 0.04557      | 95.98         | 0.01415      | 0.01612     | 0.07403        | 0.714                  | 0.01293      | 991.67  | -230179.250655 |
| OGNUSDT      | 0.0005147     | 0.00129     | 0.02501      | 88.97         | 0.01356      | 0.0126      | 0.009304       | 0.7894                 | 0.007252     | 806.67  | -230179.250515 |
| 1000LUNCUSDT | 0.0008446     | 0.001267    | 0.02651      | 93.13         | 0.009531     | 0.01199     | 0.09412        | 0.8551                 | 0.008811     | 275.42  | -230179.250845 |
| DEFIUSDT     | 0.0007057     | 0.001265    | 0.07041      | 87.92         | 0.016        | 0.01589     | 0.0785         | 0.8123                 | 0.01221      | 1017.67 | -230179.250706 |
| KNCUSDT      | 0.0006814     | 0.001256    | 0.04189      | 92.65         | 0.01573      | 0.01387     | 0.07167        | 0.7585                 | 0.01103      | 1084.62 | -230179.250681 |
| DUSKUSDT     | 0.000682      | 0.001253    | 0.03005      | 86.48         | 0.0135       | 0.01039     | 0.0            | 0.8648                 | 0.004847     | 520.83  | -230179.250682 |
| GTCUSDT      | 0.0007028     | 0.001245    | 0.06612      | 99.92         | 0.01969      | 0.02239     | 0.06611        | 0.5654                 | 0.02         | 735.83  | -229763.679284 |
| XMRUSDT      | 0.0006196     | 0.001243    | 0.07385      | 72.57         | 0.008486     | 0.01405     | 0.09076        | 0.8191                 | 0.0118       | 1226.62 | -230179.25062  |
| VETUSDT      | 0.0005181     | 0.001233    | 0.02967      | 79.78         | 0.01116      | 0.00963     | 0.03216        | 0.838                  | 0.005404     | 1218.62 | -230179.250518 |
| STGUSDT      | 0.0008099     | 0.001217    | 0.0502       | 69.47         | 0.009695     | 0.01227     | 0.09295        | 0.8807                 | 0.01011      | 295.46  | -230179.25081  |
| TOMOUSDT     | 0.001448      | 0.001201    | 0.04455      | 95.95         | 0.01914      | 0.01872     | 0.02115        | 0.8483                 | 0.00724      | 977.67  | -230179.251448 |
| CFXUSDT      | 0.000505      | 0.001197    | 0.04547      | 88.4          | 0.01704      | 0.01844     | 0.0            | 0.9323                 | 0.008211     | 111.38  | -230179.250505 |
| SOLUSDT      | 0.0008366     | 0.001197    | 0.02445      | 53.18         | 0.01196      | 0.01123     | 0.03474        | 0.8137                 | 0.006874     | 1005.67 | -230179.250837 |
| FLOWUSDT     | 0.00054       | 0.001184    | 0.0356       | 78.9          | 0.0113       | 0.007338    | 0.008087       | 0.9478                 | 0.002651     | 486.83  | -230179.25054  |
| ALPHAUSDT    | 0.0009795     | 0.001169    | 0.02983      | 75.68         | 0.01533      | 0.01233     | 0.02403        | 0.8345                 | 0.0058       | 930.67  | -230179.250979 |
| ADAUSDT      | 0.00063       | 0.001158    | 0.04735      | 75.28         | 0.009596     | 0.01239     | 0.05974        | 0.7865                 | 0.0118       | 1227.62 | -230179.25063  |
| APTUSDT      | 0.0003385     | 0.001143    | 0.01073      | 41.77         | 0.008473     | 0.007251    | 0.0            | 0.9799                 | 0.001074     | 236.88  | -230179.250339 |
| XRPUSDT      | 0.0005282     | 0.00114     | 0.04778      | 95.37         | 0.01223      | 0.01112     | 0.09178        | 0.7065                 | 0.01135      | 1257.62 | -230179.250528 |
| ANTUSDT      | 0.0007507     | 0.001122    | 0.03768      | 62.72         | 0.01227      | 0.01256     | 0.07723        | 0.8371                 | 0.008812     | 531.79  | -230179.250751 |
| FTMUSDT      | 0.0005176     | 0.00112     | 0.01667      | 60.38         | 0.01311      | 0.01213     | 0.04391        | 0.9017                 | 0.003396     | 990.67  | -230179.250518 |
| WAVESUSDT    | 0.0002434     | 0.001118    | 0.06538      | 76.35         | 0.01031      | 0.007502    | 0.7822         | 0.9079                 | 0.003405     | 1037.67 | -161955.989187 |
