trade_id,qty,price,side,type,fee_paid,pnl,pside,long_psize,long_pprice,shrt_psize,shrt_pprice,liq_price,liq_diff,equity,available_margin,balance,timestamp,gain,n_days,closest_liq,average_daily_gain
92985,-0.147,84.89,sel,shrt_reentry,-0.0022461893999999997,0.0,shrt,0.0,77.23,-0.207,84.46391304347827,4877.86337884058,56.45422118775712,1002.2405966142,996.4125866142,1002.3308666142,1581314343711.0,1.0022405966141998,3.4073635300925926,1.0,1.0006570550499707
93064,0.207,83.74,buy,shrt_close,-0.0031201523999999994,0.14985000000000323,shrt,0.0,77.23,0.0,84.46391304347827,0.0,1.0,1002.4775964618,1002.4775964618,1002.4775964618,1581314355201.0,1.0024775964618,3.407496516203704,1.0,1.0007264661875082
93084,-0.06,83.88,sel,initial_shrt_entry,-0.000905904,0.0,shrt,0.0,77.23,-0.06,83.88,16625.569151118812,197.01773643543132,1002.4718905578,1000.7942905578,1002.4766905578,1581314357029.0,1.0024718905578,3.4075176736111112,1.0,1.0007247900922944
94125,-0.147,85.36,sel,shrt_reentry,-0.0022586256,0.0,shrt,0.0,77.23,-0.207,84.93101449275363,4879.0125409298325,56.12460532642352,1002.3752819322,996.5150419322,1002.4744319322,1581320136717.0,1.0023752819322,3.4744122106481483,1.0,1.000683072547558
94965,0.207,84.2,buy,shrt_close,-0.0031372920000000003,0.1513200000000014,shrt,0.0,77.23,0.0,84.93101449275363,0.0,1.0,1002.6226146402,1002.6226146402,1002.6226146402,1581327023164.0,1.0026226146402,3.554116458333333,1.0,1.0007372147056028
94982,-0.06,84.12,sel,initial_shrt_entry,-0.0009084960000000001,0.0,shrt,0.0,77.23,-0.06,84.12,16628.199771356434,196.6253835435754,1002.6205061442,1000.9381061442,1002.6217061442001,1581327042577.0,1.0026205061442,3.5543411458333334,1.0,1.00073657598343
97115,-0.147,85.6,sel,shrt_reentry,-0.0022649759999999997,0.0,shrt,0.0,77.23,-0.207,85.17101449275363,4879.943756484432,56.00202962836622,1002.5285711682001,996.6517711682001,1002.6194411682001,1581345354656.0,1.0025285711682002,3.7662865046296297,1.0,1.0006707473154133
98883,0.207,84.44,buy,shrt_close,-0.0031462344,0.1513200000000014,shrt,0.0,77.23,0.0,85.17101449275363,0.0,1.0,1002.7676149338,1002.7676149338,1002.7676149338,1581373760720.0,1.0027676149338,4.095060393518518,1.0,1.000675136563873
98901,-0.06,84.32,sel,initial_shrt_entry,-0.000910656,0.0,shrt,0.0,77.23,-0.06,84.32,16630.790499633666,196.18746146115325,1002.7655042778,1001.0791042778,1002.7667042778,1581374436471.0,1.0027655042778,4.102881585648148,1.0,1.0006733357802124
100473,0.06,83.59,buy,shrt_close,-0.000902772,0.04379999999999938,shrt,0.0,77.23,0.0,84.32,0.0,1.0,1002.8096015058001,1002.8096015058001,1002.8096015058001,1581383709509.0,1.0028096015058001,4.210208414351852,1.0,1.0006666171181755
100476,-0.06,83.6,sel,initial_shrt_entry,-0.0009028799999999999,0.0,shrt,0.0,77.23,-0.06,83.6,16630.77060438614,197.90886980488148,1002.8080986258001,1001.1360986258001,1002.8086986258,1581383722094.0,1.0028080986258001,4.210354074074074,1.0,1.000666237862467
101806,0.06,82.88,buy,shrt_close,-0.000895104,0.04319999999999993,shrt,0.0,77.23,0.0,83.6,0.0,1.0,1002.8510035218001,1002.8510035218001,1002.8510035218001,1581396665013.0,1.0028510035218001,4.360156377314815,1.0,1.0006531593196903
101824,-0.061,82.85,sel,initial_shrt_entry,-0.000909693,0.0,shrt,0.0,77.23,-0.061,82.85,16359.421260003248,196.41065838063528,1002.8488738288,1001.1642571621334,1002.8500938288,1581396821592.0,1.0028488738288,4.361968634259259,1.0,1.0006524006930584
104271,-0.149,84.32,sel,shrt_reentry,-0.0022614624,0.0,shrt,0.0,77.23,-0.21,83.893,4811.246404367751,56.052607664742695,1002.7560623664,996.8835523664,1002.8478323664,1581424694213.0,1.0027560623664,4.684568414351852,1.0,1.0005876912899165
110748,-0.515,86.5,sel,shrt_reentry,-0.008018550000000001,0.0,shrt,0.0,77.23,-0.725,85.74486896551726,1454.4279191756916,15.812251984460659,1002.2850938164,981.5634171497334,1002.8398138164,1581440951124.0,1.0022850938164,4.872727106481482,1.0,1.0004685305735108
115993,-1.781,92.17,sel,shrt_reentry,-0.0295478586,0.0,shrt,0.0,77.23,-2.506,90.31117318435756,485.61869965856215,4.268156863295315,998.1269859578,922.6870526244667,1002.8102659578,1581468423268.0,0.9981269859578,5.190691736111111,1.0,0.9996388859330658
156286,0.056,89.94,buy,initial_long_entry,-0.0009065952000000001,0.0,long,0.056,89.94,-2.506,90.31117318435756,494.45897163643855,4.500711665774152,1003.8620193626,926.7432060292666,1002.8093593625999,1581784570229.0,1.0038620193626,8.849800081018518,1.0,1.000435650572922
156763,2.506,89.53,buy,shrt_close,-0.0403851924,1.9576200000000346,shrt,0.056,89.94,0.0,90.31117318435756,0.0,1.0,1004.7030741702,1003.0241941702,1004.7265941702,1581785642537.0,1.0047030741702,8.86221105324074,1.0,1.0005295847223248
156958,-0.056,90.58,sel,initial_shrt_entry,-0.0009130464,0.0,shrt,0.056,89.94,-0.056,90.58,897108.5010033905,9901.952875630759,1004.7615211238,1001.3918144571334,1004.7256811238,1581786457692.0,1.0047615211238,8.871645717592592,1.0,1.0005355819024482
156963,-0.056,90.72,sel,long_close,-0.0009144576000000001,0.043680000000000066,long,0.0,89.94,-0.056,90.58,17854.33038660184,195.78530129617369,1004.7600466662,1003.0692199995333,1004.7684466662,1581786466212.0,1.0047600466662,8.871744328703704,1.0,1.0005354104496293
157198,0.056,89.94,buy,initial_long_entry,-0.0009065952000000001,0.0,long,0.056,89.94,-0.056,90.58,897145.8750633905,9979.48587232607,1004.803380071,1001.4336734043334,1004.767540071,1581787188744.0,1.004803380071,8.880106967592592,1.0,1.0005397653200554
157351,0.056,89.8,buy,shrt_close,-0.0009051840000000002,0.043680000000000066,shrt,0.056,89.94,0.0,90.58,0.0,1.0,1004.800234887,1003.1213548869999,1004.810314887,1581788198327.0,1.004800234887,8.891791956018519,1.0,1.0005387035890125
157696,0.137,88.36,buy,long_reentry,-0.0021789576000000002,0.0,long,0.193,88.81844559585493,0.0,90.58,0.0,1.0,1004.7042159294,998.9902292627334,1004.8081359294,1581789517288.0,1.0047042159294,8.907057708333333,1.0,1.000527045236513
159911,-0.193,89.58,sel,long_close,-0.0031120092000000003,0.14697999999999914,long,0.0,88.81844559585493,0.0,90.58,0.0,1.0,1004.9520039202,1004.9520039202,1004.9520039202,1581800235754.0,1.0049520039202,9.031114027777777,1.0,1.0005471234528196
159920,0.056,89.6,buy,initial_long_entry,-0.000903168,0.0,long,0.056,89.6,0.0,90.58,0.0,1.0,1004.9499807522,1003.2774474188666,1004.9511007522,1581800243224.0,1.0049499807522,9.03120048611111,1.0,1.000546895175503
160668,-0.056,90.37,sel,long_close,-0.0009109296000000002,0.043120000000000575,long,0.0,89.6,0.0,90.58,0.0,1.0,1004.9933098225999,1004.9933098225999,1004.9933098225999,1581808798378.0,1.0049933098226,9.130218472222221,1.0,1.000545687213297
160739,0.056,89.77,buy,initial_long_entry,-0.0009048816,0.0,long,0.056,89.77,0.0,90.58,0.0,1.0,1004.991844941,1003.3161382743333,1004.9924049409999,1581809828564.0,1.004991844941,9.142141921296297,1.0,1.0005448157933368
160863,0.137,88.18,buy,long_reentry,-0.0021745188000000006,0.0,long,0.193,88.64134715025908,0.0,90.58,0.0,1.0,1004.8896104221999,999.1870170888666,1004.9902304221999,1581810489387.0,1.0048896104221998,9.149790335648149,1.0,1.0005332357669894
161281,-0.193,89.41,sel,long_close,-0.0031061034,0.148349999999997,long,0.0,88.64134715025908,0.0,90.58,0.0,1.0,1005.1354743188,1005.1354743188,1005.1354743188,1581811182763.0,1.0051354743188,9.157815520833333,1.0,1.0005594964827411
161301,0.056,89.31,buy,initial_long_entry,-0.0009002448000000001,0.0,long,0.056,89.31,0.0,90.58,0.0,1.0,1005.131774074,1003.464654074,1005.1345740739999,1581811202250.0,1.005131774074,9.158041064814816,1.0,1.0005590804951523
162507,-0.056,90.08,sel,long_close,-0.0009080064000000001,0.04311999999999978,long,0.0,89.31,0.0,90.58,0.0,1.0,1005.1767860675999,1005.1767860675999,1005.1767860675999,1581812567083.0,1.0051767860676,9.173837743055556,1.0,1.0005630016679072
162532,0.056,89.71,buy,initial_long_entry,-0.0009042767999999999,0.0,long,0.056,89.71,0.0,90.58,0.0,1.0,1005.1730817907999,1003.4984951241332,1005.1758817907998,1581812595248.0,1.0051730817907998,9.174163726851852,1.0,1.0005625797372273
163231,-0.056,90.35,sel,initial_shrt_entry,-0.000910728,0.0,shrt,0.056,89.71,-0.056,90.35,897509.6527346404,9926.105991976998,1005.2108110627998,1001.8496910627998,1005.1749710627998,1581813685020.0,1.0052108110627997,9.186776828703703,1.0,1.0005658951210017
163289,-0.056,90.48,sel,long_close,-0.0009120384000000001,0.043120000000000575,long,0.0,89.71,-0.056,90.35,17862.03640425035,196.39237931539782,1005.2093390243998,1003.5228056910664,1005.2171790243998,1581813839267.0,1.0052093390244,9.188562094907407,1.0,1.0005656256777202
166013,-0.137,91.99,sel,shrt_reentry,-0.0022684734,0.0,shrt,0.0,89.71,-0.193,91.5141450777202,5247.407482434719,56.03703785255129,1005.1211405509998,999.2337305509998,1005.2149105509998,1581821233462.0,1.0051211405509999,9.274143055555555,1.0,1.0005509381367867
167707,0.193,90.72,buy,shrt_close,-0.0031516128000000005,0.15326999999999902,shrt,0.0,89.71,0.0,91.5141450777202,0.0,1.0,1005.3650289381998,1005.3650289381998,1005.3650289381998,1581840275237.0,1.0053650289381997,9.494533969907408,1.0,1.0005637134420553
167713,-0.056,90.75,sel,initial_shrt_entry,-0.00091476,0.0,shrt,0.0,89.71,-0.056,90.75,17865.030307252473,195.68645059179204,1005.3596341781998,1003.6656341781999,1005.3641141781998,1581840344741.0,1.0053596341781998,9.495338414351853,1.0,1.000563100234544
167838,0.056,89.97,buy,shrt_close,-0.0009068976,0.043680000000000066,shrt,0.0,89.71,0.0,90.75,0.0,1.0,1005.4068872805998,1005.4068872805998,1005.4068872805998,1581841405516.0,1.0054068872805997,9.507615902777777,1.0,1.0005673190877962
167850,0.056,89.86,buy,initial_long_entry,-0.0009057888000000001,0.0,long,0.056,89.86,0.0,90.75,0.0,1.0,1005.4048614917998,1003.7274748251332,1005.4059814917998,1581841469328.0,1.0054048614917999,9.508354467592593,1.0,1.000567062980385
167990,-0.056,90.5,sel,initial_shrt_entry,-0.0009122400000000001,0.0,shrt,0.056,89.86,-0.056,90.5,897715.0975462474,9916.312169092438,1005.4409092517998,1002.0741892517998,1005.4050692517998,1581842752318.0,1.0054409092517997,9.523203888888888,1.0,1.0005699454932782
168005,-0.056,90.63,sel,long_close,-0.0009135504000000001,0.04311999999999978,long,0.0,89.86,-0.056,90.5,17866.253106460394,196.0904920734737,1005.4388757013998,1003.7495423680664,1005.4472757013998,1581842812880.0,1.0054388757013997,9.523904837962963,1.0,1.0005696910475417
168518,0.056,89.86,buy,initial_long_entry,-0.0009057888000000001,0.0,long,0.056,89.86,-0.056,90.5,897751.9731362475,9990.67471492763,1005.4822099125998,1002.1154899125999,1005.4463699125998,1581845989761.0,1.0054822099125997,9.560674293981481,1.0,1.0005720099479176
168552,0.056,89.72,buy,shrt_close,-0.0009043776000000001,0.043680000000000066,shrt,0.056,89.86,0.0,90.5,0.0,1.0,1005.4807455349998,1003.8033588683331,1005.4891455349998,1581846244807.0,1.0054807455349997,9.563626215277777,1.0,1.0005716809682947
169058,-0.056,90.5,sel,initial_shrt_entry,-0.0009122400000000001,0.0,shrt,0.056,89.86,-0.056,90.5,897789.3511562474,9916.036906619323,1005.5240732949998,1002.1573532949998,1005.4882332949998,1581849407228.0,1.0055240732949997,9.600228310185186,1.0,1.000573991810863
169064,-0.056,90.63,sel,long_close,-0.0009135504000000001,0.04311999999999978,long,0.0,89.86,-0.056,90.5,17867.723474975242,196.12845846177453,1005.5225997445998,1003.8332664112664,1005.5304397445998,1581849407228.0,1.0055225997445998,9.600228310185186,1.0,1.0005738390751995
169152,0.056,89.86,buy,initial_long_entry,-0.0009057888000000001,0.0,long,0.056,89.86,-0.056,90.5,897826.2267462475,9992.613387647456,1005.5653739557998,1002.1986539557998,1005.5295339557998,1581849485169.0,1.0055653739558,9.601130405092592,1.0,1.0005782182549008
169280,0.056,89.72,buy,shrt_close,-0.0009043776000000001,0.043680000000000066,shrt,0.056,89.86,0.0,90.5,0.0,1.0,1005.5633495781998,1003.8859629115332,1005.5723095781998,1581849830318.0,1.0055633495781997,9.605125185185186,1.0,1.0005777679889223
170220,0.137,88.15,buy,long_reentry,-0.0021737790000000002,0.0,long,0.193,88.64616580310881,0.0,90.5,0.0,1.0,1005.4724457991997,999.7695424658664,1005.5701357991998,1581855247546.0,1.0054724457991997,9.667824583333333,1.0,1.000564663437386
170392,-0.193,89.41,sel,long_close,-0.0031061034,0.14741999999999808,long,0.0,88.64616580310881,0.0,90.5,0.0,1.0,1005.7144496957998,1005.7144496957998,1005.7144496957998,1581855920053.0,1.0057144496957997,9.675608229166667,1.0,1.0005890960292643
170397,0.056,89.55,buy,initial_long_entry,-0.0009026640000000001,0.0,long,0.056,89.55,0.0,90.5,0.0,1.0,1005.7096270317998,1004.0380270317997,1005.7135470317997,1581855933543.0,1.0057096270317998,9.675764363425927,1.0,1.0005885906322918
170838,0.137,87.84,buy,long_reentry,-0.0021661344000000003,0.0,long,0.193,88.33616580310881,0.0,90.5,0.0,1.0,1005.6117608973998,999.9288008973998,1005.7113808973997,1581858181969.0,1.0056117608973998,9.7017878125,1.0,1.0005769748811861
172417,-0.193,89.1,sel,long_close,-0.0030953340000000004,0.14741999999999808,long,0.0,88.33616580310881,0.0,90.5,0.0,1.0,1005.8557055633997,1005.8557055633997,1005.8557055633997,1581861726178.0,1.0058557055633996,9.74280875,1.0,1.0005994552011885
172422,0.057,89.21,buy,initial_long_entry,-0.0009152946000000001,0.0,long,0.057,89.21,0.0,90.5,0.0,1.0,1005.8525102687997,1004.1575202687998,1005.8547902687998,1581861759722.0,1.0058525102687996,9.74319699074074,1.0,1.0005991050692722
173311,0.14,87.47,buy,long_reentry,-0.002204244,0.0,long,0.197,87.97345177664974,0.0,90.5,0.0,1.0,1005.7494660247997,999.9725426914664,1005.8525860247997,1581864784521.0,1.0057494660247996,9.778206238425925,1.0,1.0005864758580905
174638,0.483,85.07,buy,long_reentry,-0.007395985799999999,0.0,long,0.68,85.91114705882352,0.0,90.5,0.0,1.0,1005.2664100389998,985.7932167056664,1005.8451900389997,1581867585186.0,1.0052664100389999,9.810621342592592,1.0,1.000535541754203
175861,-0.68,86.65,sel,long_close,-0.010605960000000003,0.5024200000000127,long,0.0,85.91114705882352,0.0,90.5,0.0,1.0,1006.3370040789997,1006.3370040789997,1006.3370040789997,1581869077844.0,1.0063370040789996,9.827897476851852,1.0,1.000642969700702
175867,0.058,86.57,buy,initial_long_entry,-0.0009037908000000001,0.0,long,0.058,86.57,0.0,90.5,0.0,1.0,1006.3355202881997,1004.6618336215331,1006.3361002881998,1581869081647.0,1.0063355202881998,9.827941493055556,1.0,1.0006428166975119
176573,0.142,84.89,buy,long_reentry,-0.0021697884,0.0,long,0.2,85.37719999999999,0.0,90.5,0.0,1.0,1006.2344904997998,1000.5426771664664,1006.3339304997997,1581869785119.0,1.0062344904997997,9.836083530092592,1.0,1.000632070726218
177522,0.491,82.61,buy,long_reentry,-0.0073010718,0.0,long,0.691,83.41092619392185,0.0,90.5,0.0,1.0,1005.7455494279997,986.533232761333,1006.3266294279997,1581871187843.0,1.0057455494279997,9.852318761574073,1.0,1.0005816674130215
181519,-0.691,84.13,sel,long_close,-0.0104640894,0.4968799999999966,long,0.0,83.41092619392185,0.0,90.5,0.0,1.0,1006.8130453385997,1006.8130453385997,1006.8130453385997,1581877931059.0,1.0068130453385997,9.930365243055556,1.0,1.0006839892710073
181543,0.06,84.23,buy,initial_long_entry,-0.000909684,0.0,long,0.06,84.23,0.0,90.5,0.0,1.0,1006.8091356545997,1005.1245356545996,1006.8121356545997,1581877939891.0,1.0068091356545996,9.930467465277777,1.0,1.000683590917852
186155,-0.06,84.96,sel,long_close,-0.0009175679999999999,0.04379999999999938,long,0.0,84.23,0.0,90.5,0.0,1.0,1006.8550180865998,1006.8550180865998,1006.8550180865998,1581888434482.0,1.0068550180865998,10.05193263888889,1.0,1.0006798644151031
186161,0.059,85.0,buy,initial_long_entry,-0.0009027,0.0,long,0.059,85.0,0.0,90.5,0.0,1.0,1006.8535253865998,1005.1818587199332,1006.8541153865998,1581888441839.0,1.0068535253865998,10.052017789351853,1.0,1.0006797110671322
186852,-0.059,85.73,sel,long_close,-0.0009104526000000001,0.04307000000000023,long,0.0,85.0,0.0,90.5,0.0,1.0,1006.8962749339998,1006.8962749339998,1006.8962749339998,1581892447095.0,1.0068962749339998,10.09837491898148,1.0,1.0006807970200657
186867,0.059,85.81,buy,initial_long_entry,-0.0009113022,0.0,long,0.059,85.81,0.0,90.5,0.0,1.0,1006.8930036317998,1005.2054069651332,1006.8953636317998,1581892519123.0,1.0068930036317998,10.09920857638889,1.0,1.000680418885689
186934,-0.059,86.55,sel,long_close,-0.000919161,0.0436599999999997,long,0.0,85.81,0.0,90.5,0.0,1.0,1006.9381044707998,1006.9381044707998,1006.9381044707998,1581893009700.0,1.0069381044707997,10.104886550925926,1.0,1.0006844720661092
186949,0.058,86.61,buy,initial_long_entry,-0.0009042084000000001,0.0,long,0.058,86.61,0.0,90.5,0.0,1.0,1006.9366202623997,1005.2621602623998,1006.9372002623998,1581893057557.0,1.0069366202623997,10.105440451388889,1.0,1.0006842885757703
187142,-0.058,87.36,sel,long_close,-0.0009120384000000001,0.043500000000000004,long,0.0,86.61,0.0,90.5,0.0,1.0,1006.9797882239998,1006.9797882239998,1006.9797882239998,1581894032285.0,1.0069797882239997,10.116722025462963,1.0,1.0006877656475932
187165,0.058,87.46,buy,initial_long_entry,-0.0009130824000000001,0.0,long,0.058,87.46,0.0,90.5,0.0,1.0,1006.9730751415998,1005.2821818082665,1006.9788751415998,1581894068815.0,1.0069730751415997,10.11714482638889,1.0,1.0006870775044265
187339,-0.058,88.21,sel,long_close,-0.0009209124,0.043500000000000004,long,0.0,87.46,0.0,90.5,0.0,1.0,1007.0214542291998,1007.0214542291998,1007.0214542291998,1581894562974.0,1.0070214542291998,10.12286425925926,1.0,1.0006914384223944
187405,0.058,87.67,buy,initial_long_entry,-0.0009152748,0.0,long,0.058,87.67,0.0,90.5,0.0,1.0,1007.0187989543997,1005.3238456210663,1007.0205389543997,1581894654519.0,1.0070187989543997,10.123923807870371,1.0,1.000691105404003
187725,-0.057,88.29,sel,initial_shrt_entry,-0.0009058554000000001,0.0,shrt,0.058,87.67,-0.057,88.29,6713115.353993449,76008.00536677366,1007.0556230989997,1003.6831597656663,1007.0196330989997,1581894980707.0,1.0070556230989998,10.127699131944444,1.0,1.000694460765966
187807,-0.058,88.43,sel,long_close,-0.0009232092000000002,0.0440800000000003,long,0.0,87.67,-0.057,88.29,17580.25568681257,197.7367814471238,1007.0530998897998,1005.3755898897998,1007.0627898897998,1581895144237.0,1.0070530998897997,10.129591840277778,1.0,1.0006940834416307
188167,-0.14,89.83,sel,shrt_reentry,-0.0022637160000000007,0.0,shrt,0.0,87.67,-0.197,89.38441624365483,5149.868101592198,56.322663641943436,1006.9707761737998,1001.1011995071331,1007.0605261737998,1581895710012.0,1.0069707761737998,10.136140162037037,1.0,1.0006855640725156
188384,0.197,88.61,buy,shrt_close,-0.0031421106000000002,0.15256000000000083,shrt,0.0,87.67,0.0,89.38441624365483,0.0,1.0,1007.2099440631997,1007.2099440631997,1007.2099440631997,1581896142257.0,1.0072099440631996,10.141142997685185,1.0,1.0007086599520225
188386,-0.057,88.64,sel,initial_shrt_entry,-0.0009094464000000001,0.0,shrt,0.0,87.67,-0.057,88.64,17583.1425154907,197.2986637587764,1007.2073246167997,1005.5231646167997,1007.2090346167997,1581896146460.0,1.0072073246167996,10.141191643518518,1.0,1.0007083999207322
189004,0.057,87.88,buy,shrt_close,-0.0009016488,0.043320000000000296,shrt,0.0,87.67,0.0,88.64,0.0,1.0,1007.2514529679997,1007.2514529679997,1007.2514529679997,1581897597241.0,1.0072514529679997,10.157983090277778,1.0,1.0007115445838253
189023,0.058,87.7,buy,initial_long_entry,-0.0009155880000000002,0.0,long,0.058,87.7,0.0,88.64,0.0,1.0,1007.2499573799997,1005.5544240466664,1007.2505373799997,1581897620161.0,1.0072499573799998,10.158248368055556,1.0,1.0007113797224814
189130,-0.057,88.33,sel,initial_shrt_entry,-0.0009062658000000001,0.0,shrt,0.058,87.7,-0.057,88.33,6714652.274094783,75999.59167056913,1007.2861911141997,1003.9123877808664,1007.2496311141997,1581897879374.0,1.0072861911141997,10.16124851851852,1.0,1.0007147122781304
189136,-0.058,88.46,sel,long_close,-0.0009235224,0.044079999999999474,long,0.0,87.7,-0.057,88.33,17584.290387212084,197.69254674815915,1007.2830975917997,1005.6048275917997,1007.2927875917997,1581897882793.0,1.0072830975917997,10.161288090277777,1.0,1.0007144070375764
189939,0.058,87.71,buy,initial_long_entry,-0.0009156924000000001,0.0,long,0.058,87.71,-0.057,88.33,6714930.012662782,76574.77845435948,1007.3271918993996,1003.9531952327329,1007.2918718993997,1581899784966.0,1.0073271918993996,10.183303981481481,1.0,1.000717163698421
190040,0.057,87.57,buy,shrt_close,-0.0008984682,0.043320000000000296,shrt,0.058,87.71,0.0,88.33,0.0,1.0,1007.3255934311996,1005.629866764533,1007.3342934311996,1581900007290.0,1.0073255934311995,10.185877175925926,1.0,1.0007168265607378
193163,0.142,86.17,buy,long_reentry,-0.0022025052,0.0,long,0.2,86.61659999999998,0.0,88.33,0.0,1.0,1007.2347709259997,1001.4603309259996,1007.3320909259996,1581907010157.0,1.0072347709259997,10.266928877314815,1.0,1.0007023772083412
193956,0.491,84.05,buy,long_reentry,-0.007428339,0.0,long,0.691,84.79286541244574,0.0,88.33,0.0,1.0,1006.7975225869997,987.2668992536663,1007.3246625869997,1581910578936.0,1.0067975225869996,10.308234189814815,1.0,1.0006574113520594
