trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type,adg
1,1611100801000.0,0.0,-5.57466426584459e-07,0.09999944253357342,0.09999864984772383,0.027873476714497556,1.0,35876.6,1.0,35876.6,long_ientry,0.3114428447129375
738,1611101538000.0,1.0819211031156545e-05,-5.553025843782277e-07,0.10000970644202019,0.10000970644202019,0.0,-1.0,36016.4,0.0,35876.6,long_nclose,1.011427893084996
771,1611101571000.0,0.0,-5.545404384751247e-07,0.10000915190158172,0.10000912883775753,0.027724484606211037,1.0,36065.9,1.0,36065.9,long_ientry,1.0102820150512446
986,1611101786000.0,1.0767180706448097e-05,-5.523870023338351e-07,0.10001936669528583,0.10001936669528583,0.0,-1.0,36206.5,0.0,36065.9,long_nclose,1.0171135547099024
993,1611101793000.0,0.0,-5.523442872411231e-07,0.10001881435099859,0.10001821167819185,0.02761201933981976,1.0,36209.3,1.0,36209.3,long_ientry,1.015970555483816
2589,1611103389000.0,1.0720071708938692e-05,-5.502002728993354e-07,0.10002898422243463,0.10002898422243463,0.0,-1.0,36350.4,0.0,36209.3,long_nclose,1.0097181183187767
2597,1611103397000.0,0.0,-5.500837502509758e-07,0.10002843413868438,0.10002757905015144,0.027496369156809572,1.0,36358.1,1.0,36358.1,long_ientry,1.0092162630173342
12248,1611113048000.0,0.0,-1.123955423927887e-06,0.10002731018326046,0.09996675239693237,0.08367059704659574,2.0,35588.6,3.0,35845.09999999999,long_primary_rentry,0.9976570024244666
14298,1611115098000.0,0.0,-3.993598831587085e-06,0.10002331658442887,0.09982728146193288,0.2832778607844515,7.0,35056.1,10.0,35292.799999999996,long_primary_rentry,0.9896083055819472
17440,1611118240000.0,1.1004143962030073e-05,-5.644869942196532e-07,0.10003375624139668,0.10013422736116734,0.254923467774268,-1.0,35430.4,9.0,35292.799999999996,long_nclose,1.0066674661843409
17495,1611118295000.0,9.903729565827066e-05,-5.080382947976879e-06,0.10012771315410697,0.10012771315410697,0.0,-9.0,35430.4,0.0,35292.799999999996,long_nclose,1.0063230655010786
17497,1611118297000.0,0.0,-5.645475433713651e-07,0.1001271486065636,0.1001271007986646,0.028191532028425177,1.0,35426.6,1.0,35426.6,long_ientry,1.0062919504177845
23415,1611124215000.0,1.0960870714442093e-05,-5.623553692284767e-07,0.10013754712190882,0.10013754712190882,0.0,-1.0,35564.7,0.0,35426.6,long_nclose,1.0050848061228954
23419,1611124219000.0,0.0,-5.623269087484009e-07,0.10013698479500008,0.10013678714888717,0.02807788300694262,1.0,35566.5,1.0,35566.5,long_ientry,1.005055794102798
26491,1611127291000.0,1.0914198469200409e-05,-5.601440690545609e-07,0.10014733884940022,0.10014733884940022,0.0,-1.0,35705.1,0.0,35566.5,long_nclose,1.0048134454455633
26494,1611127294000.0,0.0,-5.597897429725396e-07,0.10014677905965724,0.10014663020357681,0.02794846465501771,1.0,35727.7,1.0,35727.7,long_ientry,1.0047897124576548
30457,1611131257000.0,1.0870537150594846e-05,-5.576156355424207e-07,0.1001570919811723,0.1001570919811723,0.0,-1.0,35867.0,0.0,35727.7,long_nclose,1.0044627958937824
30459,1611131259000.0,0.0,-5.572598419053829e-07,0.10015653472133039,0.10015458472829658,0.0278194450045556,1.0,35889.9,1.0,35889.9,long_ientry,1.0043911777797976
34531,1611135331000.0,0.0,-1.1382326661392858e-06,0.10015539648866426,0.10009486609169035,0.08463475639172297,2.0,35142.2,3.0,35391.433333333334,long_primary_rentry,1.0023753355352296
34842,1611135642000.0,0.0,-4.04415056950306e-06,0.10015135233809475,0.09992867787380016,0.28651073456331333,7.0,34617.9,10.0,34849.96,long_primary_rentry,0.9982323115023242
50436,1611151236000.0,1.1141241285086834e-05,-5.716605022609173e-07,0.10016192191887757,0.10026454580450564,0.2578324504817614,-1.0,34985.8,9.0,34849.96,long_nclose,1.0045361072006036
50486,1611151286000.0,1.4242432344582895e-05,-5.710402640490181e-07,0.1001755933109581,0.10029103267133933,0.22915312265194543,-1.0,35023.8,8.0,34849.96,long_nclose,1.0049857870847825
50490,1611151290000.0,1.7328766721902826e-05,-5.704229971735542e-07,0.10019235165468283,0.10031900412752041,0.20047544484588328,-1.0,35061.7,7.0,34849.96,long_nclose,1.005465084975061
50569,1611151369000.0,0.00012130136705331978,-3.992960980214879e-06,0.10030966006075594,0.10030966006075594,0.0,-7.0,35061.7,0.0,34849.96,long_nclose,1.0052965199668178
50573,1611151373000.0,0.0,-5.703530485370444e-07,0.1003090897077074,0.10030892704713001,0.028429778906328786,1.0,35066.0,1.0,35066.0,long_ientry,1.0052835495496433
57043,1611157843000.0,0.0,-1.1649885976741003e-06,0.10030792471910972,0.10024582859511426,0.08649219702655309,2.0,34335.1,3.0,34578.73333333333,long_primary_rentry,1.0037257894752751
57665,1611158465000.0,0.0,-4.1393543198597364e-06,0.10030378536478986,0.10010622116227383,0.29280651716074574,7.0,33821.7,10.0,34048.81,long_primary_rentry,1.0015919425755415
