trade_id,price,side,pos_side,type,qty,pnl,fee_paid,long_pos_size,long_pos_price,shrt_pos_size,shrt_pos_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,actual_balance,apparent_balance,liq_price,timestamp,progress,drawdown,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
814,2.2184,sel,shrt,entry,-8.5,0.0,-0.0033941520000000005,8.4,2.2385,-8.5,2.2184,1.0,49.91710996959999,0.08598996959999729,0.0,0.1265999999999973,-0.0406100304,50.08598996959999,16.6786346598768,248.9522838609737,1614605569140.0,0.00010140042204499986,0.003383208685415703,0.9983421993919999,0.0022077662037037035,0.4716499934035389,0.05261222222222222,0.0003083333333333333,0.05261222222222222
953,2.2154,buy,shrt,close,8.5,0.025500000000000966,-0.003389562,8.4,2.2385,-0.0,,111.37858703605546,49.913220407599994,0.10810040759999825,0.0,0.15209999999999826,-0.043999592399999995,50.10810040759999,16.685997435730798,0.0,1614605595057.0,0.00011871572752934259,0.0039043764038580145,0.9982644081519999,0.0025077314814814814,0.5002248101328546,0.059811388888888886,0.0,0.059811388888888886
974,2.2145,sel,shrt,entry,-8.5,0.0,-0.0033881850000000006,8.4,2.2385,-8.5,2.2145,1.0,49.90310222259999,0.10471222259999825,0.0,0.15209999999999826,-0.0473877774,50.10471222259999,16.684869170125797,248.88064658689225,1614605596145.0,0.00012133170893345192,0.004040029397384791,0.9980620444519999,0.002520324074074074,0.463162582997541,0.06011361111111111,0.0003022222222222222,0.06011361111111111
1035,2.2115,buy,shrt,close,8.5,0.025500000000000966,-0.0033835950000000005,8.4,2.2385,-0.0,,111.54947161709956,49.898348627599994,0.12682862759999922,0.0,0.17759999999999923,-0.0507713724,50.12682862759999,16.6922339329908,0.0,1614605599546.0,0.00012893051205967429,0.004578909047775976,0.9979669725519998,0.0025596875,0.4515556033367688,0.06105833333333333,0.0,0.06105833333333333
1063,2.2129,sel,shrt,entry,-8.5,0.0,-0.0033857369999999998,8.4,2.2385,-8.5,2.2129,1.0,49.90839289059999,0.12344289059999922,0.0,0.17759999999999923,-0.0541571094,50.12344289059999,16.691106482569797,248.90612160178793,1614605600466.0,0.0001324184872651534,0.004308894507410629,0.9981678578119998,0.002570335648148148,0.489947774666934,0.06131388888888889,0.0002555555555555556,0.06131388888888889
1729,2.2099,buy,shrt,close,8.5,0.02549999999999719,-0.003381147,8.4,2.2385,-0.0,,111.63739777436327,49.90448174359998,0.1455617435999964,0.0,0.20309999999999642,-0.0575382564,50.145561743599984,16.698472060618794,0.0,1614605854554.0,0.0002153824689383351,0.0048308286465858575,0.9980896348719996,0.0055111689814814815,0.7068288539672282,0.1318938888888889,0.0,0.1318938888888889
1749,2.2097,sel,shrt,entry,-8.5,0.0,-0.0033808410000000003,8.4,2.2385,-8.5,2.2097,1.0,49.90025090259998,0.1421809025999964,0.0,0.20309999999999642,-0.060919097400000004,50.14218090259998,16.697346240565796,248.86410577259227,1614605856211.0,0.0002178738797993916,0.004848272215549083,0.9980050180519996,0.005530347222222222,0.6969135642504742,0.13235416666666666,0.00046027777777777777,0.13235416666666666
1861,2.2067,buy,shrt,close,8.5,0.025500000000000966,-0.0033762510000000003,8.4,2.2385,-0.0,,111.78170296954241,49.89634465159998,0.16430465159999738,0.0,0.2285999999999974,-0.06429534840000001,50.164304651599984,16.704713448982794,0.0,1614605885854.0,0.00023182578062130803,0.005370333275333622,0.9979268930319997,0.0058734375,0.7023457211305834,0.14058833333333334,0.0,0.14058833333333334
1878,2.2077,sel,shrt,entry,-8.5,0.0,-0.0033777810000000003,8.4,2.2385,-8.5,2.2077,1.0,49.902186870599984,0.16092687059999738,0.0,0.2285999999999974,-0.0676731294,50.16092687059999,16.703588647909797,248.87277492850095,1614605886631.0,0.00023394347985320607,0.005184943110227509,0.9980437374119997,0.005882430555555556,0.7168519360944465,0.14080416666666667,0.00021583333333333334,0.14080416666666667
1964,2.2047,buy,shrt,close,8.5,0.025500000000000966,-0.003373191,8.4,2.2385,-0.0,,111.88795016261496,49.89829367959999,0.18305367959999835,0.0,0.2540999999999983,-0.0710463204,50.183053679599986,16.710956875306795,0.0,1614605910043.0,0.00024465654655574906,0.005706808369609992,0.9979658735919997,0.006153402777777778,0.7182726656004885,0.1473075,0.0,0.1473075
1982,2.2052,sel,shrt,entry,-8.5,0.0,-0.003373956,8.4,2.2385,-8.5,2.2052,1.0,49.89994972359999,0.17967972359999834,0.0,0.2540999999999983,-0.0744202764,50.17967972359999,16.709833347958796,248.8603759860978,1614605911270.0,0.00024689881633069993,0.005605817271348942,0.9979989944719998,0.006167604166666667,0.722698544687826,0.14764833333333333,0.00034083333333333334,0.14764833333333333
2250,2.2022,buy,shrt,close,8.5,0.025500000000000966,-0.003369366,8.4,2.2385,-0.0,,112.01047908182997,49.89605035759999,0.20181035759999932,0.0,0.2795999999999993,-0.0777896424,50.20181035759999,16.7172028490808,0.0,1614605970804.0,0.0002802837218688571,0.006127939943315114,0.9979210071519998,0.006856655092592593,0.7382124330978853,0.16418555555555556,0.0,0.16418555555555556
2257,2.2023,sel,shrt,entry,-8.6,0.0,-0.0034091604,8.4,2.2385,-8.6,2.2023,1.0,49.894281197199994,0.19840119719999932,0.0,0.2795999999999993,-0.0811988028,50.19840119719999,16.7160675986676,166.67146091788098,1614605972236.0,0.0002811557156702269,0.006095287730431606,0.9978856239439999,0.006873229166666666,0.7349516815629815,0.16458333333333333,0.00039777777777777777,0.16458333333333333
6486,2.1993,buy,shrt,close,8.6,0.025800000000000975,-0.0034045164,8.4,2.2385,-0.0,,74.7873139859408,49.89067668079999,0.2207966808000003,0.0,0.3054000000000003,-0.0846033192,50.22079668079999,16.7235252947064,0.0,1614607151056.0,0.0008079645422406254,0.006616867558484024,0.9978135336159998,0.020516979166666668,0.8988084785193869,0.4920333333333333,0.0,0.4920333333333333
6491,2.2,sel,shrt,entry,-8.6,0.0,-0.0034056000000000004,8.4,2.2385,-8.6,2.2,1.0,49.89397108079999,0.2173910808000003,0.0,0.3054000000000003,-0.0880089192,50.21739108079999,16.7223912299064,166.66884463841077,1614607151847.0,0.0008085873949558895,0.006482145898474213,0.9978794216159999,0.020526134259259258,0.9017474045692258,0.49225305555555554,0.00021972222222222223,0.49225305555555554
6568,2.197,buy,shrt,close,8.6,0.025800000000000975,-0.0034009560000000006,8.4,2.2385,-0.0,,74.86546708471518,49.890350124799994,0.23979012480000128,0.0,0.33120000000000127,-0.09140987519999999,50.239790124799995,16.7298501115584,0.0,1614607178094.0,0.0008181793267709571,0.007004160105629288,0.9978070024959999,0.020829918981481482,0.8999673948261968,0.4995438888888889,0.0,0.4995438888888889
6600,2.1948,sel,shrt,entry,-8.6,0.0,-0.0033975503999999998,8.4,2.2385,-8.6,2.1948,1.0,49.869232574399994,0.23639257440000128,0.0,0.33120000000000127,-0.0948074256,50.23639257439999,16.728718727275197,166.58368402119223,1614607181928.0,0.0008221655841486476,0.007362455386740346,0.9973846514879999,0.02087429398148148,0.8820958821274439,0.5006088888888889,0.001065,0.5006088888888889
6646,2.1918,buy,shrt,close,8.6,0.02579999999999716,-0.0033929064000000004,8.4,2.2385,-0.0,,75.00660857836029,49.865679667999984,0.25879966799999843,0.0,0.35699999999999843,-0.098200332,50.25879966799999,16.736180289443997,0.0,1614607185548.0,0.0008278958291290775,0.007883578497623044,0.9973135933599997,0.02091619212962963,0.8793172511344735,0.5016144444444445,0.0,0.5016144444444445
6669,2.191,sel,shrt,entry,-8.6,0.0,-0.0033916679999999996,8.4,2.2385,-8.6,2.191,1.0,49.85632799999999,0.2554079999999984,0.0,0.35699999999999843,-0.101592,50.25540799999999,16.735050863999998,166.53843708609287,1614607187569.0,0.0008307609516192925,0.00800460073995016,0.9971265599999998,0.020939583333333334,0.8716016316480828,0.5021758333333334,0.0005613888888888889,0.5021758333333334
6803,2.188,buy,shrt,close,8.6,0.02579999999999716,-0.003387024,8.4,2.2385,-0.0,,75.1179382449348,49.852780975999984,0.27782097599999556,0.0,0.3827999999999956,-0.104979024,50.27782097599999,16.742514385007997,0.0,1614607209575.0,0.0008474534043883711,0.00852590350385116,0.9970556195199997,0.021194282407407408,0.8701164176072863,0.5082886111111111,0.0,0.5082886111111111
6839,2.1874,sel,shrt,entry,-8.6,0.0,-0.0033860951999999996,8.4,2.2385,-8.6,2.1874,1.0,49.84511488079998,0.27443488079999556,0.0,0.3827999999999956,-0.1083651192,50.27443488079999,16.741386815306395,166.49892344635776,1614607211395.0,0.0008519379439382728,0.00861308076080642,0.9969022976159997,0.021215347222222222,0.8639512335536639,0.5087941666666667,0.0005055555555555555,0.5087941666666667
7211,2.1844,buy,shrt,close,8.6,0.02579999999999716,-0.0033814512000000002,8.4,2.2385,-0.0,,75.22530030048884,49.84157342959998,0.2968534295999927,0.0,0.40859999999999275,-0.1117465704,50.296853429599985,16.748852192056795,0.0,1614607286801.0,0.0008982781859539239,0.009134543086667878,0.9968314685919997,0.022088101851851852,0.8661670976279016,0.5297402777777778,0.0,0.5297402777777778
7236,2.1869,sel,shrt,entry,-8.6,0.0,-0.0033853212000000002,8.4,2.2385,-8.6,2.1869,1.0,49.86000810839999,0.2934681083999927,0.0,0.40859999999999275,-0.1151318916,50.293468108399985,16.747724880097195,166.54770896821208,1614607287733.0,0.0009013924495302445,0.008693540503595927,0.9972001621679998,0.02209888888888889,0.880845039442779,0.5299991666666667,0.0002588888888888889,0.5299991666666667
7261,2.1839,buy,shrt,close,8.6,0.025800000000000975,-0.0033806772,8.4,2.2385,-0.0,,75.26509248475688,49.85640743119998,0.3158874311999937,0.0,0.43439999999999374,-0.1185125688,50.31588743119998,16.755190514589597,0.0,1614607293020.0,0.0009045067131065651,0.00921606717519839,0.9971281486239997,0.022160081018518518,0.8782867410958806,0.5314677777777778,0.0,0.5314677777777778
7272,2.1831,sel,shrt,entry,-8.7,0.0,-0.0034187346000000003,8.4,2.2385,-8.7,2.1831,1.0,49.84692869659998,0.3124686965999937,0.0,0.43439999999999374,-0.1219313034,50.312468696599986,16.754052075967795,125.43973844162949,1614607295765.0,0.0009058769890801462,0.009339391857692496,0.9969385739319996,0.02219185185185185,0.8709555764060358,0.5322302777777778,0.0007625,0.5322302777777778
7432,2.1801,buy,shrt,close,8.7,0.026100000000000987,-0.0034140365999999994,8.4,2.2385,-0.0,,56.54116442276581,49.84375465999999,0.3351546599999947,0.0,0.46049999999999475,-0.12534534,50.335154659999986,16.761606501779998,0.0,1614607330634.0,0.0009258082759685982,0.009858807855708173,0.9968750931999998,0.02259542824074074,0.8706504313193126,0.5419161111111112,0.0,0.5419161111111112
7554,2.1736,sel,shrt,entry,-8.7,0.0,-0.0034038576,8.4,2.2385,-8.7,2.1736,1.0,49.78653080239999,0.3317508023999947,0.0,0.46049999999999475,-0.1287491976,50.33175080239999,16.760473017199196,125.28234178440148,1614607331625.0,0.0009410058822210429,0.010951154684064025,0.9957306160479997,0.022606898148148147,0.8275734241739052,0.5421913888888888,0.00027527777777777777,0.5421913888888888
7576,2.1707,buy,shrt,close,8.7,0.025229999999999152,-0.0033993162,8.4,2.2385,-0.0,,56.72049840331788,49.78238148619999,0.35358148619999386,0.0,0.4857299999999939,-0.1321485138,50.353581486199985,16.767742634904597,0.0,1614607332017.0,0.0009437464341682052,0.011473938830313652,0.9956476297239998,0.022611435185185186,0.8245599204704095,0.5423002777777778,0.0,0.5423002777777778
7608,2.171,sel,shrt,entry,-8.7,0.0,-0.0033997859999999993,8.4,2.2385,-8.7,2.171,1.0,49.78315170019998,0.35018170019999384,0.0,0.4857299999999939,-0.1355482998,50.35018170019998,16.766610506166597,125.27193666219578,1614607332929.0,0.0009477326915458955,0.011389998034168753,0.9956630340039996,0.02262199074074074,0.8251983149620439,0.5425536111111111,0.00025333333333333333,0.5425536111111111
7631,2.1681,buy,shrt,close,8.7,0.025229999999999152,-0.0033952445999999997,8.4,2.2385,-0.0,,56.78225860802388,49.779816455599985,0.37201645559999297,0.0,0.5109599999999931,-0.1389435444,50.37201645559998,16.773881479714795,0.0,1614607333720.0,0.0009505978140361105,0.011896387776523807,0.9955963291119997,0.022631145833333335,0.822822944545328,0.5427733333333333,0.0,0.5427733333333333
7743,2.1629,sel,shrt,entry,-8.7,0.0,-0.0033871014,8.4,2.2385,-8.7,2.1629,1.0,49.73355935419998,0.368629354199993,0.0,0.5109599999999931,-0.14233064580000002,50.36862935419998,16.772753574948595,125.14272070094393,1614607334631.0,0.0009645497148580269,0.01276944598871481,0.9946711870839997,0.022641689814814816,0.7897938284508103,0.5430263888888889,0.0002530555555555556,0.5430263888888889
7825,2.16,buy,shrt,close,8.7,0.025229999999999152,-0.0033825599999999997,8.4,2.2385,-0.0,,56.93912713595256,49.73023679419998,0.39047679419999215,0.0,0.5361899999999923,-0.14571320580000002,50.390476794199984,16.780028772468594,0.0,1614607336013.0,0.0009747644993883586,0.013276429845534241,0.9946047358839997,0.022657685185185183,0.7875996367919595,0.5434102777777777,0.0,0.5434102777777777
7859,2.1628,sel,shrt,entry,-8.8,0.0,-0.0034258752,8.4,2.2385,-8.8,2.1628,1.0,49.751130918999976,0.38705091899999217,0.0,0.5361899999999923,-0.14913908100000003,50.38705091899998,16.778887956026995,100.58881343203501,1614607336990.0,0.0009789998978521547,0.012782020996373928,0.9950226183799995,0.022668993055555555,0.8024256415790896,0.5436816666666666,0.0002713888888888889,0.5436816666666666
7864,2.1599,buy,shrt,close,8.8,0.025519999999999144,-0.0034212816,8.4,2.2385,-0.0,,45.573207441445966,49.748069637399986,0.40914963739999133,0.0,0.5617099999999914,-0.15256036260000003,50.409149637399985,16.786246829254196,0.0,1614607336998.0,0.0009796227505674189,0.013288555813691443,0.9949613927479998,0.02266908564814815,0.8002511811618384,0.5436838888888889,0.0,0.5436838888888889
7876,2.1627,sel,shrt,entry,-8.8,0.0,-0.0034257168000000004,8.4,2.2385,-8.8,2.1627,1.0,49.76896392059999,0.40572392059999135,0.0,0.5617099999999914,-0.15598607940000003,50.40572392059998,16.785106065559795,100.6241731331479,1614607337768.0,0.0009811175970840527,0.012794318985942011,0.9953792784119997,0.022677997685185185,0.815278335975827,0.5438977777777778,0.0002138888888888889,0.5438977777777778
7974,2.1598,buy,shrt,close,8.8,0.025519999999999144,-0.0034211232000000004,8.4,2.2385,-0.0,,45.59173641392226,49.76590279739998,0.4278227973999905,0.0,0.5872299999999905,-0.15940720260000002,50.42782279739998,16.792464991534196,0.0,1614607341783.0,0.0009933255103032296,0.013300673006872168,0.9953180559479996,0.02272446759259259,0.813414229889507,0.5450130555555556,0.0,0.5450130555555556
7994,2.1599,sel,shrt,entry,-8.8,0.0,-0.0034212816,8.4,2.2385,-8.8,2.1599,1.0,49.764121515799985,0.4244015157999905,0.0,0.5872299999999905,-0.1628284842,50.424401515799985,16.791325704761395,100.61232415699527,1614607342567.0,0.0009958169211642862,0.013268193628021003,0.9952824303159997,0.022733541666666666,0.8122014678979307,0.5452308333333333,0.00021777777777777778,0.5452308333333333
30279,2.2415,sel,long,close,-8.4,0.025199999999997225,-0.003389148,0.0,,-8.8,2.1599,43.8841560300657,49.72725236779998,0.44621236779998774,0.0,0.6124299999999877,-0.16621763220000002,50.44621236779998,16.798588718477394,7.845352020581058,1614613431040.0,0.0037718714730965,0.01445806807668209,0.9945450473559996,0.09320197916666667,0.9430004592244136,0.0,1.6914602777777779,1.6914602777777779
30315,2.2417,buy,long,entry,8.5,0.0,-0.003429801,8.5,2.2417,-8.8,2.1599,2.5003578372288664,49.72306256679998,0.44278256679998773,0.0,0.6124299999999877,-0.16964743320000003,50.44278256679998,16.797446594744393,124.8030028895491,1614613431886.0,0.0037763560126464015,0.014474571010848218,0.9944612513359996,0.09321177083333333,0.9421542235170163,0.0,1.6916952777777778,1.6916952777777778
30379,2.2447,sel,long,close,-8.4,0.025200000000000958,-0.0033939864,0.1,2.2417,-8.8,2.1599,54.59649095222252,49.71777858039997,0.4645885803999887,0.0,0.6376299999999887,-0.17304141960000002,50.464588580399976,16.804707997273194,7.910930447643198,1614613435480.0,0.0037843285274017824,0.015020984873495841,0.9943555716079995,0.09325336805555555,0.9411061453535489,0.0,1.692693611111111,1.692693611111111
30386,2.2451,sel,long,close,-0.1,0.00034000000000000696,-4.04118e-05,0.0,,-8.8,2.1599,2.5234858576711194,49.71424816859997,0.4648881685999887,0.0,0.6379699999999887,-0.17308183140000002,50.46488816859998,16.80480776014379,7.847461613116752,1614613435529.0,0.003785200521203152,0.015099091863046941,0.9942849633719995,0.09325393518518518,0.9403901261614989,0.0,1.6927072222222221,1.6927072222222221
30410,2.2459,buy,long,entry,8.4,0.0,-0.0033958008,8.4,2.2459,-8.8,2.1599,2.495217180258664,49.704972367799975,0.4614923677999887,0.0,0.6379699999999887,-0.1764776322,50.46149236779998,16.803676958477393,100.56250470548491,1614613436511.0,0.00378819021423642,0.0152202076364113,0.9940994473559995,0.09326530092592593,0.938517558951093,0.0,1.69298,1.69298
43914,2.2489,sel,long,close,-8.4,0.025200000000000958,-0.0034003368,0.0,,-8.8,2.1599,43.71233146835842,49.69833203099998,0.48329203099998963,0.0,0.6631699999999897,-0.179877969,50.483292030999976,16.810936246322992,7.849540487868242,1614616165756.0,0.0054703908276217735,0.015794493857668485,0.9939666406199996,0.12485378472222222,0.9526861431195491,0.0,2.4511036111111113,2.4511036111111113
43922,2.2488,buy,long,entry,8.4,0.0,-0.0034001856000000007,8.4,2.2488,-8.8,2.1599,2.491477843549614,49.697811845399976,0.47989184539998964,0.0,0.6631699999999897,-0.1832781546,50.479891845399976,16.809803984518194,100.5506594701908,1614616166919.0,0.005471387391966197,0.015736708940685278,0.9939562369079995,0.12486724537037037,0.9526112655632956,0.0,2.451426666666667,2.451426666666667
44252,2.2518,sel,long,close,-8.4,0.025199999999997225,-0.0034047216,0.0,,-8.8,2.1599,43.65147629565735,49.69208712379997,0.5016871237999868,0.0,0.6883699999999869,-0.1866828762,50.501687123799975,16.817061812225393,7.8516183720178905,1614616207470.0,0.005512495671173629,0.016292332378453192,0.9938417424759994,0.12533658564814815,0.9519091574230563,0.0,2.4626908333333333,2.4626908333333333
44282,2.2532,buy,long,entry,8.4,0.0,-0.0034068384000000003,8.4,2.2532,-8.8,2.1599,2.484806875867867,49.67728028539997,0.4982802853999868,0.0,0.6883699999999869,-0.1900897146,50.49828028539998,16.815927335038193,100.51375255445153,1614616208641.0,0.005516232787465214,0.016526669642204523,0.9935456057079994,0.12535013888888888,0.9496537709935383,0.0,2.463016111111111,2.463016111111111
44376,2.2562,sel,long,close,-8.4,0.025200000000000958,-0.0034113744000000006,0.0,,-8.8,2.1599,43.54607009149598,49.67086891099998,0.5200689109999878,0.0,0.7135699999999879,-0.193501089,50.52006891099998,16.823182947362994,7.85369475318543,1614616215307.0,0.005527942418512179,0.01709654005694154,0.9934173782199995,0.12542729166666666,0.9487071939190088,0.0,2.4648677777777777,2.4648677777777777
44391,2.2551,buy,long,entry,8.4,0.0,-0.0034097112000000002,8.4,2.2551,-8.8,2.1599,2.4827914648272422,49.67893919979998,0.5166591997999878,0.0,0.7135699999999879,-0.19691080019999999,50.51665919979998,16.822047513533395,100.51855961804453,1614616216345.0,0.005529810976657972,0.016862678903646504,0.9935787839959995,0.12543930555555555,0.9499414938957835,0.0,2.4651561111111113,2.4651561111111113
44478,2.2581,sel,long,close,-8.4,0.025200000000000958,-0.0034142472000000005,0.0,,-8.8,2.1599,43.51269135508127,49.67340495259998,0.5384449525999887,0.0,0.7387699999999889,-0.20032504739999998,50.53844495259998,16.829302169215794,7.85577048533797,1614616222997.0,0.005540648613903567,0.017414550116414417,0.9934680990519996,0.1255162962962963,0.9491286111863401,0.0,2.4670038888888888,2.4670038888888888
44502,2.2578,buy,long,entry,8.4,0.0,-0.0034137936000000007,8.4,2.2578,-8.8,2.1599,2.481241906114495,49.67399115899998,0.5350311589999887,0.0,0.7387699999999889,-0.20373884099999998,50.535031158999985,16.828165375946995,100.50999832869638,1614616224221.0,0.005543638306936835,0.017333819568553,0.9934798231799996,0.12553046296296297,0.949223436175929,0.0,2.467343888888889,2.467343888888889
44941,2.2608,sel,shrt,reentry,-13.4,0.0,-0.005453049600000001,8.4,2.2578,-22.2,2.2208036036036036,43.45574697186801,49.66547810939999,0.5295781093999886,0.0,0.7387699999999889,-0.20919189059999999,50.529578109399985,16.826349510430195,5.782909845061356,1614616267135.0,0.0055983247753370255,0.017398402932850224,0.9933095621879998,0.1260271527777778,0.9481281019464246,0.011920555555555556,2.4792644444444445,2.4792644444444445
44942,2.2609,sel,long,close,-8.4,0.026039999999998998,-0.0034184808,0.0,,-22.2,2.2208036036036036,1.5576779500492506,49.65983962859998,0.5521996285999876,0.0,0.7648099999999879,-0.2126103714,50.552199628599986,16.833882476323797,4.4711030944334,1614616267135.0,0.005598449345880078,0.017969449895002834,0.9931967925719997,0.1260271527777778,0.9472743348293466,0.0,2.4792644444444445,2.4792644444444445
44955,2.2593,buy,long,entry,8.4,0.0,-0.0034160616000000004,8.4,2.2593,-22.2,2.2208036036036036,0.9790647549722912,49.69554356699999,0.5487835669999876,0.0,0.7648099999999879,-0.216026433,50.54878356699999,16.832744927810996,5.783382216811121,1614616268211.0,0.005600068762939765,0.017169346358987977,0.9939108713399998,0.1260396064814815,0.9526964767962551,0.0,2.479563333333333,2.479563333333333
45296,2.2624,sel,long,close,-8.4,0.026039999999998998,-0.0034207488,0.0,,-22.2,2.2208036036036036,1.5561910350546388,49.645742818199984,0.5714028181999866,0.0,0.7908499999999868,-0.2194471818,50.571402818199985,16.840277138460596,4.471962943877276,1614616303180.0,0.005642547318120778,0.018645304661664894,0.9929148563639997,0.1264443402777778,0.9453187173425494,0.0,2.4892769444444443,2.4892769444444443
45335,2.2632,buy,long,entry,8.4,0.0,-0.0034219584000000003,8.4,2.2632,-22.2,2.2208036036036036,0.9760341760758589,49.62816085979999,0.5679808597999866,0.0,0.7908499999999868,-0.2228691402,50.56798085979999,16.8391376263134,5.782412315841413,1614616304834.0,0.0056474055692998385,0.018937232081901997,0.9925632171959998,0.1264634837962963,0.9426827067471002,0.0,2.489736388888889,2.489736388888889
45405,2.2663,sel,long,close,-8.4,0.026040000000002728,-0.0034266456000000005,0.0,,-22.2,2.2208036036036036,1.5509142032121994,49.56947421419999,0.5905942141999894,0.0,0.8168899999999896,-0.2262957858,50.59059421419999,16.8466678733286,4.47282226524636,1614616306273.0,0.005656125507313536,0.020599774683659637,0.9913894842839999,0.1264801388888889,0.9339122524821944,0.0,2.490136111111111,2.490136111111111
45422,2.2656,buy,long,entry,8.4,0.0,-0.0034255872000000004,8.4,2.2656,-22.2,2.2208036036036036,0.9743201347368616,49.59406862699999,0.5871686269999894,0.0,0.8168899999999896,-0.229721373,50.58716862699999,16.845527152790996,5.782342789195915,1614616307030.0,0.005658243206545435,0.02002457204044225,0.9918813725399999,0.12648890046296296,0.9375863030100815,0.0,2.490346388888889,2.490346388888889
