trade_id,price,side,pos_side,type,qty,pnl,fee_paid,long_pos_size,long_pos_price,shrt_pos_size,shrt_pos_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,actual_balance,apparent_balance,liq_price,timestamp,progress,drawdown,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
43967,0.51415,sel,shrt,entry,-47.0,0.0,-0.004349709,44.0,0.53596,-47.0,0.51415,0.8787791222423831,19.891957764600008,0.8517477646000137,0.0,1.0725400000000134,-0.22079223540000004,20.85174776460001,11.864644478057404,6.04471454162437,1613832900870,0.006272942852972703,0.04825015271790174,0.9945978882300004,0.15713475694444445,0.9661153499730856,1.12214,0.0002238888888888889,1.12214
44649,0.51321,buy,shrt,close,47.0,0.04417999999999722,-0.004341756600000001,44.0,0.53596,-0.0,,10.778477282978118,19.89014600800001,0.8915860080000109,0.0,1.1167200000000106,-0.22513399200000003,20.891586008000008,11.887312438552003,0.06152034918602504,1613832939468,0.0063702464448877165,0.050348549457465516,0.9945073004000005,0.15758149305555555,0.9656514502551625,1.1328616666666667,0.0,1.1328616666666667
44652,0.51341,sel,shrt,entry,-47.0,0.0,-0.004343448600000001,44.0,0.53596,-47.0,0.51341,0.8801963950341277,19.894742559400008,0.8872425594000108,0.0,1.1167200000000106,-0.22947744060000003,20.887242559400008,11.884841016298603,6.0449161194021475,1613832940247,0.006370674466553032,0.049887551801018726,0.9947371279700004,0.15759050925925927,0.9670703283195027,1.1330780555555555,0.0002163888888888889,1.1330780555555555
44863,0.51248,buy,shrt,close,47.0,0.04370999999999936,-0.004335580800000001,44.0,0.53596,-0.0,,10.7956487587608,19.893056978600004,0.9266169786000102,0.0,1.16043000000001,-0.23381302140000002,20.926616978600006,11.907245060823403,0.06071938497804997,1613832954374,0.006400778657013542,0.05195581559495133,0.9946528489300002,0.15775401620370372,0.9665846062705988,1.1370022222222222,0.0,1.1370022222222222
44958,0.51235,sel,shrt,entry,-47.0,0.0,-0.004334481,44.0,0.53596,-47.0,0.51235,0.8815231512623415,19.882992497600004,0.9222824976000102,0.0,1.16043000000001,-0.23814750240000002,20.922282497600005,11.904778741134402,6.040748025267911,1613832955502,0.006414332676415193,0.05227030086771142,0.9941496248800001,0.15776707175925925,0.9634918438166962,1.1373155555555556,0.0003133333333333333,1.1373155555555556
44985,0.51142,buy,shrt,close,47.0,0.04370999999999936,-0.0043266132,44.0,0.53596,-0.0,,10.81217838339443,19.881025884400003,0.9616658844000096,0.0,1.2041400000000095,-0.2424741156,20.961665884400006,11.927187888223601,0.0599180106914211,1613832957106,0.006418184871403031,0.05435534394872177,0.9940512942200002,0.15778563657407407,0.9628922433536768,1.137761111111111,0.0,1.137761111111111
45035,0.51171,sel,shrt,entry,-48.0,0.0,-0.004421174400000001,44.0,0.53596,-48.0,0.51171,0.8829520605352091,19.889444710000006,0.9572447100000095,0.0,1.2041400000000095,-0.24689529000000002,20.957244710000005,11.924672239990002,4.819218960896311,1613832958115,0.006425318565824952,0.05368676780921542,0.9944722355000003,0.15779731481481482,0.9654818569467678,1.138041388888889,0.0002802777777777778,1.138041388888889
45089,0.51078,buy,shrt,close,48.0,0.04463999999999935,-0.0044131392,44.0,0.53596,-0.0,,8.435203635484292,19.889111570800004,0.9974715708000089,0.0,1.2487800000000089,-0.2513084292,20.997471570800005,11.947561323785202,0.05909933302542513,1613832959764,0.006433022955800628,0.05572697382960175,0.9944555785400002,0.15781640046296297,0.9653834930813048,1.1384994444444445,0.0,1.1384994444444445
45111,0.5112399999999999,sel,shrt,entry,-48.0,0.0,-0.0044171136,44.0,0.53596,-48.0,0.5112399999999999,0.8844022825908555,19.905334457200002,0.993054457200009,0.0,1.2487800000000089,-0.25572554280000004,20.993054457200007,11.945047986146802,4.822129713796135,1613832960728,0.006436161781346273,0.0546446482644537,0.9952667228600001,0.15782755787037037,0.9703859671021323,1.1387672222222223,0.00026777777777777775,1.1387672222222223
45176,0.51031,buy,shrt,close,48.0,0.04463999999999402,-0.0044090784000000004,44.0,0.53596,-0.0,,8.449597714670068,19.904245378800002,1.033285378800003,0.0,1.293420000000003,-0.2601346212,21.033285378800002,11.9679393805372,0.05828046966343508,1613832962091,0.006445435584094772,0.05672357723255057,0.9952122689400001,0.15784333333333334,0.9700525678849733,1.1391458333333333,0.0,1.1391458333333333
