
# Note: coins with less than ~730 days worth of price history are not optimized on their own,
# but instead the best config from among the coins with longer price history is selected.

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| CKBUSDT      | 0.001208      | 0.001831    | 0.07167      | 50.68         | 0.006582     | 0.008756    | 0.007383       | 0.9449                 | 0.005228     | 91.5    | -230179.251208 |
| FTMUSDT      | 0.001063      | 0.001823    | 0.06089      | 56.8          | 0.01522      | 0.01996     | 0.03053        | 0.7942                 | 0.0138       | 975.71  | -230179.251063 |
| SNXUSDT      | 0.001274      | 0.001812    | 0.07275      | 44.52         | 0.01487      | 0.01463     | 0.06752        | 0.8484                 | 0.01075      | 1016.7  | -230179.251274 |
| LDOUSDT      | 0.00138       | 0.001806    | 0.07328      | 60.45         | 0.009408     | 0.009695    | 0.006365       | 0.9163                 | 0.006822     | 250.5   | -230179.25138  |
| BANDUSDT     | 0.001145      | 0.001786    | 0.06122      | 41.32         | 0.01359      | 0.01428     | 0.02577        | 0.8071                 | 0.008659     | 1032.71 | -230179.251145 |
| BELUSDT      | 0.001298      | 0.00177     | 0.06795      | 56.42         | 0.01334      | 0.01999     | 0.05423        | 0.7976                 | 0.01274      | 920.71  | -230179.251298 |
| ALGOUSDT     | 0.001113      | 0.001728    | 0.05893      | 47.3          | 0.01299      | 0.01287     | 0.03209        | 0.8416                 | 0.007228     | 1075.62 | -230179.251113 |
| AGIXUSDT     | 0.001533      | 0.001719    | 0.07249      | 21.95         | 0.01184      | 0.0101      | 0.009899       | 0.9453                 | 0.005575     | 103.4   | -230179.251533 |
| EGLDUSDT     | 0.001376      | 0.001717    | 0.05695      | 64.52         | 0.009239     | 0.01812     | 0.01285        | 0.8121                 | 0.01067      | 985.71  | -230179.251376 |
| ATOMUSDT     | 0.001541      | 0.001703    | 0.07373      | 51.53         | 0.009601     | 0.01704     | 0.01355        | 0.7181                 | 0.01042      | 1205.49 | -230179.251541 |
| APTUSDT      | 0.001283      | 0.001692    | 0.05528      | 45.37         | 0.006413     | 0.009931    | 0.009752       | 0.9385                 | 0.005886     | 223.92  | -230179.251283 |
| DENTUSDT     | 0.001238      | 0.00169     | 0.07498      | 64.07         | 0.01481      | 0.01993     | 0.05875        | 0.8122                 | 0.01347      | 794.83  | -230179.251238 |
| MINAUSDT     | 0.0007436     | 0.001678    | 0.04102      | 40.37         | 0.007088     | 0.005913    | 0.0002048      | 0.9829                 | 0.001384     | 112.54  | -230179.250744 |
| REEFUSDT     | 0.001136      | 0.001661    | 0.06683      | 37.57         | 0.0138       | 0.0191      | 0.02709        | 0.8238                 | 0.01342      | 824.7   | -230179.251136 |
| WOOUSDT      | 0.001592      | 0.001656    | 0.05804      | 42.15         | 0.01065      | 0.01121     | 0.02306        | 0.9051                 | 0.00709      | 416.85  | -230179.251592 |
| CTKUSDT      | 0.001059      | 0.001633    | 0.06973      | 55.0          | 0.01124      | 0.01245     | 0.0101         | 0.8281                 | 0.007882     | 919.71  | -230179.251059 |
| NEARUSDT     | 0.0008674     | 0.001629    | 0.07297      | 78.72         | 0.01583      | 0.01999     | 0.0597         | 0.8596                 | 0.01428      | 954.66  | -230179.250867 |
| ALPHAUSDT    | 0.0009838     | 0.001586    | 0.04185      | 48.3          | 0.0127       | 0.01369     | 0.04263        | 0.7764                 | 0.007259     | 915.71  | -230179.250984 |
| ZENUSDT      | 0.001198      | 0.001572    | 0.07438      | 40.17         | 0.01866      | 0.019       | 0.02194        | 0.8008                 | 0.01076      | 914.71  | -230179.251198 |
| LINKUSDT     | 0.001074      | 0.001548    | 0.07491      | 65.28         | 0.01333      | 0.01939     | 0.04387        | 0.765                  | 0.01438      | 1226.66 | -230179.251074 |
| AXSUSDT      | 0.001154      | 0.001539    | 0.06536      | 90.32         | 0.01585      | 0.01866     | 0.01989        | 0.8344                 | 0.01174      | 918.7   | -230179.251154 |
| FILUSDT      | 0.001244      | 0.001524    | 0.05336      | 46.0          | 0.008373     | 0.01387     | 0.03964        | 0.8096                 | 0.008801     | 953.75  | -230179.251244 |
| BNXUSDT      | 0.0009262     | 0.001502    | 0.05986      | 26.62         | 0.01298      | 0.01178     | 0.01836        | 0.9392                 | 0.006041     | 97.38   | -230179.250926 |
| SKLUSDT      | 0.001101      | 0.001461    | 0.075        | 47.73         | 0.0189       | 0.0189      | 0.02485        | 0.8188                 | 0.01124      | 900.68  | -230179.251101 |
| WAVESUSDT    | 0.001059      | 0.001453    | 0.07167      | 44.88         | 0.01119      | 0.01671     | 0.03355        | 0.7936                 | 0.0123       | 1018.71 | -230179.251059 |
| ACHUSDT      | 0.001247      | 0.001443    | 0.0658       | 27.92         | 0.01213      | 0.01099     | 0.006577       | 0.9515                 | 0.004573     | 97.39   | -230179.251247 |
| SPELLUSDT    | 0.001157      | 0.001396    | 0.07419      | 27.45         | 0.007909     | 0.009802    | 0.0349         | 0.9201                 | 0.007267     | 266.5   | -230179.251157 |
| CHRUSDT      | 0.001047      | 0.001391    | 0.06889      | 46.65         | 0.01684      | 0.01739     | 0.02021        | 0.8463                 | 0.009559     | 806.71  | -230179.251047 |
| ARPAUSDT     | 0.001115      | 0.001389    | 0.06296      | 41.15         | 0.01169      | 0.01127     | 0.0182         | 0.8956                 | 0.005818     | 588.85  | -230179.251115 |
| UNFIUSDT     | 0.001269      | 0.00138     | 0.06391      | 55.75         | 0.01437      | 0.01956     | 0.02142        | 0.8222                 | 0.01241      | 827.71  | -230179.251269 |
| MTLUSDT      | 0.001218      | 0.001377    | 0.07409      | 46.58         | 0.01711      | 0.01566     | 0.05106        | 0.872                  | 0.00731      | 787.71  | -230179.251218 |
| STORJUSDT    | 0.0007317     | 0.001371    | 0.05912      | 51.18         | 0.01303      | 0.01873     | 0.08208        | 0.7797                 | 0.01238      | 983.7   | -230179.250732 |
| IOSTUSDT     | 0.001135      | 0.001359    | 0.07428      | 50.83         | 0.01529      | 0.01658     | 0.02209        | 0.8499                 | 0.009169     | 1191.66 | -230179.251135 |
| YFIUSDT      | 0.0007396     | 0.001357    | 0.07406      | 69.02         | 0.01751      | 0.01763     | 0.02699        | 0.8419                 | 0.01088      | 999.71  | -230179.25074  |
| CRVUSDT      | 0.0009856     | 0.001344    | 0.04385      | 74.35         | 0.01205      | 0.01394     | 0.0115         | 0.8441                 | 0.007646     | 998.71  | -230179.250986 |
| TUSDT        | 0.001126      | 0.001344    | 0.06179      | 17.7          | 0.008733     | 0.007237    | 0.02232        | 0.9628                 | 0.002871     | 118.46  | -230179.251126 |
| SFPUSDT      | 0.001548      | 0.001336    | 0.06909      | 28.32         | 0.01812      | 0.01871     | 0.04687        | 0.8352                 | 0.007475     | 822.71  | -230179.251548 |
| XLMUSDT      | 0.0009778     | 0.00133     | 0.07272      | 57.48         | 0.01331      | 0.01774     | 0.03034        | 0.7921                 | 0.009688     | 1223.66 | -230179.250978 |
| ASTRUSDT     | 0.00105       | 0.001326    | 0.06688      | 32.17         | 0.01032      | 0.009464    | 0.007841       | 0.9531                 | 0.00463      | 105.89  | -230179.25105  |
| GALUSDT      | 0.0008017     | 0.001312    | 0.06894      | 46.92         | 0.01912      | 0.01863     | 0.06828        | 0.8676                 | 0.01017      | 390.41  | -230179.250802 |
| BLZUSDT      | 0.0007782     | 0.001296    | 0.0563       | 56.05         | 0.009688     | 0.01988     | 0.03284        | 0.7887                 | 0.01473      | 982.7   | -230179.250778 |
| ARBUSDT      | 0.001247      | 0.001293    | 0.065        | 48.5          | 0.01434      | 0.0142      | 0.01327        | 0.9445                 | 0.006328     | 68.37   | -230179.251247 |
| ETCUSDT      | 0.0008296     | 0.00129     | 0.05944      | 70.47         | 0.01097      | 0.01163     | 0.04306        | 0.8594                 | 0.007506     | 1227.66 | -230179.25083  |
| SUSHIUSDT    | 0.0006663     | 0.00129     | 0.04682      | 47.3          | 0.01166      | 0.01231     | 0.0263         | 0.8854                 | 0.007917     | 995.71  | -230179.250666 |
| TRBUSDT      | 0.0009477     | 0.001289    | 0.05472      | 86.23         | 0.01995      | 0.01849     | 0.05872        | 0.8414                 | 0.007977     | 996.71  | -230179.250948 |
| 1000LUNCUSDT | 0.001201      | 0.001285    | 0.0504       | 55.1          | 0.0128       | 0.01321     | 0.01154        | 0.9307                 | 0.005478     | 263.46  | -230179.251201 |
| CTSIUSDT     | 0.0008981     | 0.001283    | 0.0571       | 79.67         | 0.01732      | 0.01969     | 0.04491        | 0.8288                 | 0.01239      | 581.85  | -230179.250898 |
| STMXUSDT     | 0.001118      | 0.001276    | 0.07404      | 70.78         | 0.01511      | 0.01848     | 0.01712        | 0.8132                 | 0.01239      | 796.71  | -230179.251118 |
| DEFIUSDT     | 0.0009948     | 0.001263    | 0.07498      | 60.55         | 0.01613      | 0.01686     | 0.04235        | 0.8328                 | 0.009947     | 1002.71 | -230179.250995 |
| LINAUSDT     | 0.001298      | 0.001262    | 0.07407      | 59.5          | 0.01795      | 0.01552     | 0.02306        | 0.8973                 | 0.008197     | 799.71  | -230179.251298 |
| IOTAUSDT     | 0.0006949     | 0.001245    | 0.07419      | 57.03         | 0.01616      | 0.01895     | 0.05196        | 0.8091                 | 0.01244      | 1200.66 | -230179.250695 |
| XMRUSDT      | 0.001046      | 0.001245    | 0.0733       | 44.92         | 0.01053      | 0.01616     | 0.01411        | 0.8038                 | 0.0113       | 1209.66 | -230179.251046 |
| EOSUSDT      | 0.001177      | 0.001244    | 0.07049      | 59.45         | 0.01367      | 0.01349     | 0.02202        | 0.8825                 | 0.007022     | 1235.66 | -230179.251177 |
| KNCUSDT      | 0.0008293     | 0.001233    | 0.05873      | 32.13         | 0.01291      | 0.0133      | 0.04852        | 0.8667                 | 0.009253     | 1069.63 | -230179.250829 |
| FTTUSDT      | 0.0002652     | 0.00123     | 0.05738      | 38.93         | 0.01643      | 0.01867     | 0.03605        | 0.8559                 | 0.007186     | 410.85  | -230179.250265 |
| BATUSDT      | 0.0008749     | 0.001229    | 0.07449      | 41.48         | 0.01751      | 0.01494     | 0.05111        | 0.8655                 | 0.008141     | 1199.66 | -230179.250875 |
| HOOKUSDT     | 0.001724      | 0.001226    | 0.06019      | 42.22         | 0.01894      | 0.01557     | 0.02556        | 0.9693                 | 0.003419     | 127.87  | -230179.251724 |
| CELOUSDT     | 0.0009353     | 0.001222    | 0.06228      | 40.58         | 0.01583      | 0.01466     | 0.03207        | 0.877                  | 0.007271     | 610.85  | -230179.250935 |
| AAVEUSDT     | 0.001054      | 0.00122     | 0.07182      | 67.18         | 0.01934      | 0.01869     | 0.07872        | 0.8355                 | 0.008966     | 953.71  | -230179.251054 |
| OGNUSDT      | 0.001176      | 0.00122     | 0.06379      | 53.3          | 0.0197       | 0.01911     | 0.07833        | 0.8005                 | 0.008723     | 786.71  | -230179.251176 |
| RENUSDT      | 0.001017      | 0.00121     | 0.05723      | 24.88         | 0.01417      | 0.01652     | 0.04859        | 0.8001                 | 0.01178      | 956.71  | -230179.251017 |
| ALICEUSDT    | 0.001038      | 0.001209    | 0.07487      | 51.65         | 0.01862      | 0.01964     | 0.02004        | 0.809                  | 0.01093      | 802.87  | -230179.251038 |
| GALAUSDT     | 0.0007408     | 0.001202    | 0.03742      | 23.9          | 0.007837     | 0.01041     | 0.01518        | 0.8967                 | 0.006564     | 619.85  | -230179.250741 |
| IMXUSDT      | 0.0007639     | 0.001187    | 0.02899      | 23.97         | 0.007185     | 0.006495    | 0.007209       | 0.9401                 | 0.002749     | 473.85  | -230179.250764 |
| UNIUSDT      | 0.001312      | 0.001184    | 0.07292      | 47.9          | 0.018        | 0.01821     | 0.03515        | 0.836                  | 0.009173     | 981.71  | -230179.251312 |
| SXPUSDT      | 0.000632      | 0.001168    | 0.05386      | 71.22         | 0.0106       | 0.01981     | 0.01814        | 0.7967                 | 0.01206      | 1040.62 | -230179.250632 |
| QTUMUSDT     | 0.0008248     | 0.001162    | 0.07268      | 38.18         | 0.01495      | 0.0189      | 0.0741         | 0.7645                 | 0.01204      | 1192.66 | -230179.250825 |
| MAGICUSDT    | 0.0004923     | 0.00116     | 0.04063      | 57.42         | 0.009273     | 0.01257     | 0.005765       | 0.9202                 | 0.008251     | 125.87  | -230179.250492 |
| RSRUSDT      | 0.0007859     | 0.001154    | 0.04007      | 50.87         | 0.01125      | 0.01795     | 0.019          | 0.7967                 | 0.0103       | 950.7   | -230179.250786 |
| SANDUSDT     | 0.001089      | 0.001151    | 0.066        | 43.02         | 0.01942      | 0.01938     | 0.05998        | 0.8007                 | 0.0102       | 852.71  | -230179.251089 |
| COCOSUSDT    | 0.0007987     | 0.001149    | 0.0651       | 26.78         | 0.008493     | 0.00901     | 0.02665        | 0.9365                 | 0.007543     | 98.38   | -230179.250799 |
| TLMUSDT      | 0.0008993     | 0.001144    | 0.05549      | 24.32         | 0.007306     | 0.00602     | 0.004285       | 0.9903                 | 0.00115      | 61.48   | -230179.250899 |
| ZRXUSDT      | 0.001169      | 0.001132    | 0.05368      | 66.38         | 0.01097      | 0.0143      | 0.01126        | 0.8795                 | 0.008134     | 1067.62 | -230179.251169 |
| ETHUSDT      | 0.001059      | 0.001128    | 0.0733       | 40.35         | 0.01266      | 0.01732     | 0.01989        | 0.6525                 | 0.009242     | 1243.0  | -230179.251059 |
| LTCUSDT      | 0.001033      | 0.001121    | 0.07379      | 77.65         | 0.01449      | 0.01727     | 0.06512        | 0.8233                 | 0.01059      | 1234.66 | -230179.251033 |
| ONEUSDT      | 0.0007245     | 0.001111    | 0.05332      | 63.03         | 0.01993      | 0.01868     | 0.06624        | 0.8496                 | 0.009982     | 800.71  | -230179.250724 |
| ONTUSDT      | 0.0008659     | 0.001111    | 0.07265      | 36.52         | 0.01583      | 0.01621     | 0.0316         | 0.8501                 | 0.01068      | 1201.66 | -230179.250866 |
| ENSUSDT      | 0.0008543     | 0.001107    | 0.069        | 37.23         | 0.01598      | 0.01519     | 0.0349         | 0.8788                 | 0.008061     | 546.85  | -230179.250854 |
| DASHUSDT     | 0.0008959     | 0.001098    | 0.07322      | 64.85         | 0.01582      | 0.01903     | 0.04173        | 0.7682                 | 0.01112      | 1208.66 | -230179.250896 |
| SSVUSDT      | 0.0006594     | 0.00107     | 0.04871      | 33.63         | 0.01973      | 0.01652     | 0.04547        | 0.9426                 | 0.00622      | 95.5    | -230179.250659 |
| CVXUSDT      | 0.00139       | 0.001041    | 0.07491      | 58.45         | 0.01211      | 0.01163     | 0.008052       | 0.9721                 | 0.002671     | 250.49  | -230179.25139  |
| GTCUSDT      | 0.0008493     | 0.001038    | 0.09683      | 37.4          | 0.02284      | 0.02207     | 0.08635        | 0.8185                 | 0.01431      | 718.85  | -230155.526634 |
| LITUSDT      | 0.0009517     | 0.001027    | 0.0618       | 39.83         | 0.01712      | 0.0167      | 0.01881        | 0.8923                 | 0.005974     | 828.71  | -230179.250952 |
| ATAUSDT      | 0.0008706     | 0.001023    | 0.05565      | 53.4          | 0.0154       | 0.01599     | 0.0309         | 0.8448                 | 0.008997     | 637.85  | -230179.250871 |
| PERPUSDT     | 0.0008325     | 0.001021    | 0.07363      | 29.3          | 0.008837     | 0.007552    | 0.01122        | 0.9653                 | 0.004116     | 85.5    | -230179.250833 |
| JASMYUSDT    | 0.0009408     | 0.001009    | 0.06233      | 47.12         | 0.0156       | 0.01526     | 0.03891        | 0.9438                 | 0.004893     | 405.85  | -230179.250941 |
| KSMUSDT      | 0.0006434     | 0.001004    | 0.05541      | 36.78         | 0.01871      | 0.01869     | 0.06094        | 0.7787                 | 0.01137      | 955.71  | -230179.250643 |
| LUNA2USDT    | 0.0007368     | 0.001002    | 0.04461      | 29.57         | 0.01381      | 0.01283     | 0.04709        | 0.9252                 | 0.0059       | 262.87  | -230179.250737 |
| DUSKUSDT     | 0.0008267     | 0.0009962   | 0.0436       | 41.68         | 0.01059      | 0.01011     | 0.00768        | 0.9363                 | 0.004481     | 508.85  | -230179.250827 |
| LEVERUSDT    | 0.0006092     | 0.0009816   | 0.05261      | 44.68         | 0.01279      | 0.01204     | 0.02073        | 0.9842                 | 0.002134     | 61.49   | -230179.250609 |
| AMBUSDT      | 0.002123      | 0.0009773   | 0.05219      | 32.9          | 0.01736      | 0.01402     | 0.02722        | 0.969                  | 0.003602     | 61.5    | -230179.252123 |
| ROSEUSDT     | 0.0005913     | 0.0009746   | 0.04228      | 24.0          | 0.007796     | 0.01126     | 0.01969        | 0.8685                 | 0.007028     | 514.85  | -230179.250591 |
| APEUSDT      | 0.0007681     | 0.0009706   | 0.05465      | 52.47         | 0.01052      | 0.01209     | 0.01678        | 0.9079                 | 0.007043     | 439.37  | -230179.250768 |
| VETUSDT      | 0.0009079     | 0.0009644   | 0.07487      | 82.25         | 0.0163       | 0.0191      | 0.04598        | 0.8065                 | 0.0127       | 1198.66 | -230179.250908 |
| ZECUSDT      | 0.0008882     | 0.0009561   | 0.04743      | 48.02         | 0.01139      | 0.0114      | 0.01629        | 0.8926                 | 0.00477      | 1207.66 | -230179.250888 |
| JOEUSDT      | 0.0003149     | 0.0009499   | 0.1093       | 35.28         | 0.02187      | 0.02411     | 0.06893        | 0.8916                 | 0.0187       | 62.49   | -230135.971129 |
| FXSUSDT      | 0.0004248     | 0.0009466   | 0.03769      | 25.1          | 0.007971     | 0.006704    | 0.01341        | 0.9505                 | 0.003404     | 130.87  | -230179.250425 |
| XEMUSDT      | 0.0006994     | 0.0009446   | 0.04889      | 33.78         | 0.009547     | 0.01764     | 0.03434        | 0.8237                 | 0.01124      | 815.71  | -230179.250699 |
| MASKUSDT     | 0.0009166     | 0.0009266   | 0.0875       | 57.05         | 0.02309      | 0.03026     | 0.06322        | 0.7545                 | 0.02037      | 641.85  | -230073.399862 |
| XTZUSDT      | 0.0009729     | 0.0009244   | 0.06466      | 39.68         | 0.01501      | 0.01774     | 0.03036        | 0.703                  | 0.01009      | 1206.66 | -230179.250973 |
| ENJUSDT      | 0.00102       | 0.0009202   | 0.07486      | 57.35         | 0.01711      | 0.01921     | 0.02703        | 0.8082                 | 0.01023      | 970.71  | -230179.25102  |
| KAVAUSDT     | 0.0008751     | 0.0009186   | 0.06184      | 43.97         | 0.01923      | 0.0193      | 0.08558        | 0.8753                 | 0.008523     | 1033.7  | -230179.250875 |
| DARUSDT      | 0.0005347     | 0.0009185   | 0.05487      | 27.05         | 0.01185      | 0.01343     | 0.06852        | 0.8819                 | 0.009905     | 396.85  | -230179.250535 |
| BCHUSDT      | 0.0008039     | 0.00091     | 0.07134      | 53.93         | 0.01327      | 0.01519     | 0.04081        | 0.8618                 | 0.008238     | 1243.0  | -230179.250804 |
| PHBUSDT      | 0.0009684     | 0.0009054   | 0.03423      | 14.97         | 0.01202      | 0.009468    | 0.04467        | 0.9833                 | 0.001598     | 103.39  | -230179.250968 |
| DYDXUSDT     | 0.0007548     | 0.0009014   | 0.0673       | 42.43         | 0.01696      | 0.03374     | 0.09787        | 0.7475                 | 0.02397      | 627.85  | -230041.831779 |
| BNBUSDT      | 0.0008701     | 0.0008986   | 0.07255      | 72.4          | 0.0123       | 0.01356     | 0.02908        | 0.8964                 | 0.005367     | 1202.66 | -230179.25087  |
| PEOPLEUSDT   | 0.0006223     | 0.00089     | 0.04462      | 46.52         | 0.01471      | 0.01287     | 0.01158        | 0.939                  | 0.003856     | 521.83  | -230179.250622 |
| NEOUSDT      | 0.0007614     | 0.0008867   | 0.05632      | 56.43         | 0.01669      | 0.01964     | 0.0656         | 0.8072                 | 0.01032      | 1195.63 | -230179.250761 |
| FOOTBALLUSDT | 0.0006023     | 0.0008721   | 0.03348      | 55.03         | 0.01091      | 0.01048     | 0.04485        | 0.9759                 | 0.00166      | 271.87  | -230179.250602 |
| API3USDT     | 0.0006169     | 0.0008564   | 0.04467      | 73.3          | 0.008808     | 0.01043     | 0.01504        | 0.9069                 | 0.006        | 462.85  | -230179.250617 |
| GMXUSDT      | 0.001039      | 0.0008482   | 0.06563      | 30.77         | 0.01711      | 0.01387     | 0.08033        | 0.9831                 | 0.002949     | 102.39  | -230179.251039 |
| FLOWUSDT     | 0.0005074     | 0.0008101   | 0.06804      | 65.03         | 0.01618      | 0.01778     | 0.04436        | 0.8619                 | 0.01161      | 474.85  | -230179.250507 |
