
# Note: coins with less than ~730 days worth of price history are not optimized on their own,
# but instead the best config from among the coins with longer price history is selected.

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| ATAUSDT      | 0.0005443     | 0.0009295   | 0.02001      | 88.9          | 0.01334      | 0.01106     | 0.001877       | 0.9611                 | 0.001719     | 634.83  | -230179.250544 |
| KAVAUSDT     | 0.0005444     | 0.001042    | 0.03589      | 95.73         | 0.0174       | 0.01846     | 0.02803        | 0.7617                 | 0.009629     | 1033.67 | -230179.250544 |
| FLOWUSDT     | 0.0005388     | 0.0008238   | 0.03745      | 66.93         | 0.006831     | 0.007946    | 0.04897        | 0.9292                 | 0.004757     | 471.83  | -230179.250539 |
| GTCUSDT      | 0.0005394     | 0.0007761   | 0.02881      | 91.38         | 0.01542      | 0.01202     | 0.006544       | 0.9125                 | 0.003637     | 715.83  | -230179.250539 |
| TRBUSDT      | 0.0005373     | 0.0008555   | 0.02235      | 93.05         | 0.01803      | 0.01723     | 0.02381        | 0.8273                 | 0.006911     | 996.67  | -230179.250537 |
| NEOUSDT      | 0.0005287     | 0.001036    | 0.02411      | 93.8          | 0.01326      | 0.01083     | 0.04978        | 0.8993                 | 0.002927     | 1195.62 | -230179.250529 |
| BCHUSDT      | 0.0005061     | 0.001597    | 0.03065      | 81.93         | 0.01067      | 0.01068     | 0.06817        | 0.7479                 | 0.006251     | 1242.96 | -230179.250506 |
| ARPAUSDT     | 0.000454      | 0.0007923   | 0.02673      | 83.97         | 0.01343      | 0.01152     | 0.08853        | 0.9153                 | 0.004025     | 585.83  | -230179.250454 |
| IOTAUSDT     | 0.0004543     | 0.001383    | 0.04753      | 95.87         | 0.01573      | 0.01498     | 0.06824        | 0.8569                 | 0.007715     | 1200.62 | -230179.250454 |
| BATUSDT      | 0.0004269     | 0.0008435   | 0.03913      | 93.12         | 0.01714      | 0.01561     | 0.001167       | 0.8676                 | 0.006006     | 1199.62 | -230179.250427 |
| BNBUSDT      | 0.000423      | 0.001345    | 0.01632      | 88.33         | 0.00576      | 0.005509    | 0.06224        | 0.9207                 | 0.002092     | 1202.62 | -230179.250423 |
| DASHUSDT     | 0.0004163     | 0.0008958   | 0.05041      | 94.73         | 0.01773      | 0.01494     | 0.0            | 0.8422                 | 0.007438     | 1208.62 | -230179.250416 |
| IOTXUSDT     | 0.0004113     | 0.0007873   | 0.02934      | 80.73         | 0.01523      | 0.01765     | 0.09204        | 0.8133                 | 0.01037      | 653.83  | -230179.250411 |
| GALUSDT      | 0.0003922     | 0.0009403   | 0.02464      | 63.3          | 0.01492      | 0.01076     | 0.0            | 0.9608                 | 0.002417     | 387.38  | -230179.250392 |
| BTCUSDT      | 0.0003774     | 0.0007917   | 0.02219      | 91.17         | 0.005408     | 0.00552     | 0.05882        | 0.9247                 | 0.002452     | 1242.96 | -230179.250377 |
| ROSEUSDT     | 0.0003616     | 0.0008498   | 0.02112      | 48.68         | 0.008655     | 0.008882    | 0.09238        | 0.8941                 | 0.004549     | 512.83  | -230179.250362 |
| TRXUSDT      | 0.0003421     | 0.001394    | 0.02286      | 73.65         | 0.006447     | 0.009753    | 0.01996        | 0.8615                 | 0.005207     | 1228.62 | -230179.250342 |
| FLMUSDT      | 0.0003311     | 0.0006988   | 0.023        | 90.82         | 0.01902      | 0.01775     | 0.0            | 0.8694                 | 0.00538      | 970.67  | -230179.250331 |
| BAKEUSDT     | 0.0003016     | 0.0006402   | 0.03143      | 91.57         | 0.01829      | 0.01199     | 0.08946        | 0.8934                 | 0.004214     | 738.67  | -230179.250302 |
| BTCDOMUSDT   | 0.0001303     | 0.0002221   | 0.03737      | 87.13         | 0.006142     | 0.004745    | 0.02048        | 0.9753                 | 0.001133     | 705.83  | -230179.25013  |
| USDCUSDT     | 8.727e-07     | 8.727e-06   | 0.01638      | 14.13         | 0.003241     | 0.0009792   | 0.0            | 1.0                    | 1.768e-05    | 76.25   | -230179.250001 |
| FTTUSDT      | 0.0001385     | 0.000567    | 0.03079      | 79.92         | 0.0212       | 0.0267      | 0.0            | 0.7113                 | 0.01048      | 407.83  | -230111.003729 |
| JASMYUSDT    | 0.0004144     | 0.0005584   | 0.01605      | 97.57         | 0.01632      | 0.01315     | 0.0            | 0.9725                 | 0.001342     | 402.83  | -230022.583748 |
| DARUSDT      | 0.000554      | 0.0012      | 0.03101      | 97.88         | 0.01088      | 0.009096    | 0.01579        | 0.9448                 | 0.002614     | 393.83  | -229990.917221 |
| LPTUSDT      | 0.0005746     | 0.0008411   | 0.04811      | 118.1         | 0.01548      | 0.01513     | 0.09557        | 0.8804                 | 0.007265     | 562.83  | -227970.917241 |
| 1000XECUSDT  | 0.0005203     | 0.0009927   | 0.0298       | 72.1          | 0.006286     | 0.009672    | 0.1244         | 0.8614                 | 0.005213     | 617.83  | -227742.94997  |
| ANTUSDT      | 0.0004148     | 0.0007243   | 0.03223      | 99.05         | 0.01478      | 0.01186     | 0.1377         | 0.9229                 | 0.004402     | 516.79  | -226099.288093 |
| GMTUSDT      | 0.0004353     | 0.001117    | 0.04388      | 62.38         | 0.01177      | 0.03625     | 0.2091         | 0.6802                 | 0.01726      | 438.79  | -219105.44252  |
| RAYUSDT      | 0.0001108     | 0.0004429   | 0.04118      | 78.52         | 0.0195       | 0.02402     | 0.2983         | 0.809                  | 0.01412      | 645.83  | -210304.814338 |
| KLAYUSDT     | 0.0002518     | 0.0001862   | 0.03439      | 184.5         | 0.02043      | 0.03091     | 0.3303         | 0.7896                 | 0.01316      | 592.83  | -198195.961659 |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                           short                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| HIGHUSDT     | 0.004065      | 0.003024    | 0.01761      | 61.43         | 0.009782     | 0.008121    | 0.0            | 0.9705                 | 0.002075     | 109.88  | -230179.254065 |
| PHBUSDT      | 0.003372      | 0.002215    | 0.0347       | 80.7          | 0.007586     | 0.01035     | 0.02325        | 0.9083                 | 0.007593     | 100.38  | -230179.253372 |
| RNDRUSDT     | 0.003141      | 0.001299    | 0.02855      | 55.63         | 0.01422      | 0.01618     | 0.03041        | 0.9276                 | 0.005734     | 113.88  | -230179.253141 |
| AGIXUSDT     | 0.003054      | 0.003503    | 0.02863      | 82.88         | 0.007385     | 0.0074      | 0.0            | 0.9464                 | 0.004237     | 100.38  | -230179.253054 |
| COCOSUSDT    | 0.002954      | 0.002107    | 0.02355      | 46.77         | 0.009508     | 0.009011    | 0.0            | 0.9558                 | 0.00345      | 95.38   | -230179.252954 |
| ACHUSDT      | 0.002566      | 0.003015    | 0.02673      | 67.98         | 0.006376     | 0.005342    | 0.0            | 0.969                  | 0.002369     | 94.38   | -230179.252566 |
| SSVUSDT      | 0.002302      | 0.003384    | 0.04553      | 37.32         | 0.008223     | 0.007177    | 0.003079       | 0.9542                 | 0.00421      | 92.46   | -230179.252302 |
| AMBUSDT      | 0.002236      | 0.002471    | 0.06881      | 11.83         | 0.005111     | 0.00401     | 0.001537       | 0.9768                 | 0.002734     | 58.46   | -230179.252236 |
| FXSUSDT      | 0.002017      | 0.001131    | 0.008935     | 58.3          | 0.006285     | 0.005232    | 0.0            | 0.9947                 | 0.0003986    | 127.83  | -230179.252017 |
| BNXUSDT      | 0.001981      | 0.002894    | 0.03582      | 75.02         | 0.01273      | 0.009623    | 0.000542       | 0.9786                 | 0.001764     | 94.38   | -230179.251981 |
| LEVERUSDT    | 0.00193       | 0.002107    | 0.05524      | 12.27         | 0.004946     | 0.003559    | 0.0            | 0.9875                 | 0.001411     | 58.46   | -230179.25193  |
| XEMUSDT      | 0.001857      | 0.002049    | 0.06916      | 87.7          | 0.01101      | 0.01486     | 0.04365        | 0.7138                 | 0.01496      | 815.67  | -230179.251857 |
| STMXUSDT     | 0.001834      | 0.003181    | 0.07474      | 90.85         | 0.01235      | 0.01701     | 0.03875        | 0.7478                 | 0.01489      | 796.67  | -230179.251834 |
| FETUSDT      | 0.001797      | 0.003291    | 0.06131      | 73.43         | 0.01407      | 0.01588     | 0.04225        | 0.8408                 | 0.01232      | 130.88  | -230179.251797 |
| JASMYUSDT    | 0.001792      | 0.002233    | 0.05336      | 66.23         | 0.008765     | 0.01671     | 0.09755        | 0.804                  | 0.01489      | 402.83  | -230179.251792 |
| LQTYUSDT     | 0.001771      | 0.004129    | 0.02686      | 57.98         | 0.008199     | 0.006738    | 0.0            | 0.9789                 | 0.001916     | 78.46   | -230179.251771 |
| LDOUSDT      | 0.001651      | 0.001956    | 0.0665       | 71.78         | 0.01389      | 0.01482     | 0.08746        | 0.8666                 | 0.01018      | 247.46  | -230179.251651 |
| GRTUSDT      | 0.001644      | 0.002451    | 0.05383      | 84.83         | 0.01222      | 0.01214     | 0.01698        | 0.8155                 | 0.009024     | 889.67  | -230179.251644 |
| TRUUSDT      | 0.001637      | 0.003063    | 0.06856      | 16.53         | 0.006238     | 0.01485     | 0.02881        | 0.786                  | 0.0178       | 81.46   | -230179.251637 |
| CELRUSDT     | 0.001624      | 0.001768    | 0.03939      | 54.33         | 0.01054      | 0.01961     | 0.09068        | 0.6114                 | 0.01818      | 789.67  | -230179.251624 |
| OCEANUSDT    | 0.00161       | 0.001875    | 0.07436      | 88.98         | 0.01667      | 0.01843     | 0.07806        | 0.7737                 | 0.01498      | 935.67  | -230179.25161  |
| LITUSDT      | 0.001596      | 0.002185    | 0.06839      | 79.87         | 0.01533      | 0.01854     | 0.06518        | 0.7486                 | 0.01549      | 828.67  | -230179.251596 |
| HBARUSDT     | 0.001572      | 0.002567    | 0.07195      | 67.47         | 0.01123      | 0.01326     | 0.0426         | 0.86                   | 0.01069      | 801.67  | -230179.251572 |
| RSRUSDT      | 0.001553      | 0.002652    | 0.07453      | 86.73         | 0.01623      | 0.0182      | 0.07172        | 0.7624                 | 0.01552      | 950.67  | -230179.251553 |
| CKBUSDT      | 0.001551      | 0.002437    | 0.05188      | 61.37         | 0.0132       | 0.01236     | 0.02979        | 0.9008                 | 0.008697     | 88.46   | -230179.251551 |
| ANTUSDT      | 0.001549      | 0.001896    | 0.06842      | 66.38         | 0.009823     | 0.01386     | 0.08022        | 0.8108                 | 0.01255      | 516.79  | -230179.251549 |
| JOEUSDT      | 0.001474      | 0.002316    | 0.03418      | 55.25         | 0.008546     | 0.007169    | 0.0            | 0.9897                 | 0.001248     | 59.46   | -230179.251474 |
| GALUSDT      | 0.001396      | 0.002812    | 0.0636       | 38.98         | 0.008887     | 0.011       | 0.03857        | 0.8779                 | 0.007467     | 387.38  | -230179.251396 |
| REEFUSDT     | 0.001386      | 0.002401    | 0.06533      | 85.98         | 0.01385      | 0.01312     | 0.04308        | 0.8285                 | 0.00738      | 824.67  | -230179.251386 |
| LUNA2USDT    | 0.001365      | 0.00284     | 0.05238      | 26.3          | 0.005678     | 0.008124    | 0.02779        | 0.8854                 | 0.008466     | 259.83  | -230179.251365 |
| ATAUSDT      | 0.001355      | 0.002158    | 0.04435      | 80.42         | 0.008038     | 0.01165     | 0.03575        | 0.8133                 | 0.009563     | 634.83  | -230179.251355 |
| BAKEUSDT     | 0.001334      | 0.0021      | 0.06083      | 79.87         | 0.01477      | 0.01265     | 0.08648        | 0.8344                 | 0.009854     | 738.67  | -230179.251334 |
| HOOKUSDT     | 0.001315      | 0.00387     | 0.05764      | 26.17         | 0.009245     | 0.01083     | 0.01561        | 0.9079                 | 0.009057     | 124.83  | -230179.251315 |
| TOMOUSDT     | 0.001297      | 0.001146    | 0.04213      | 95.23         | 0.01927      | 0.01828     | 0.06496        | 0.8935                 | 0.005665     | 957.67  | -230179.251297 |
| BLZUSDT      | 0.001281      | 0.002152    | 0.04644      | 95.23         | 0.0183       | 0.01882     | 0.05059        | 0.7427                 | 0.01238      | 982.67  | -230179.251281 |
| RLCUSDT      | 0.001251      | 0.001802    | 0.06465      | 65.32         | 0.01396      | 0.01436     | 0.09843        | 0.728                  | 0.01133      | 1030.67 | -230179.251251 |
| WOOUSDT      | 0.001203      | 0.001336    | 0.03562      | 71.57         | 0.0114       | 0.01136     | 0.01203        | 0.9136                 | 0.004822     | 414.83  | -230179.251203 |
| MINAUSDT     | 0.001202      | 0.003169    | 0.05758      | 23.53         | 0.005175     | 0.00506     | 0.001521       | 0.938                  | 0.004329     | 109.5   | -230179.251202 |
| SKLUSDT      | 0.001154      | 0.002072    | 0.03785      | 94.97         | 0.01304      | 0.01038     | 0.06148        | 0.8822                 | 0.004572     | 900.67  | -230179.251154 |
| NEOUSDT      | 0.001139      | 0.001465    | 0.07499      | 93.73         | 0.01036      | 0.01346     | 0.0769         | 0.8342                 | 0.01063      | 1195.62 | -230179.251139 |
| NKNUSDT      | 0.001127      | 0.001805    | 0.061        | 80.42         | 0.01558      | 0.01998     | 0.07424        | 0.726                  | 0.0141       | 778.67  | -230179.251127 |
| YFIUSDT      | 0.001127      | 0.001945    | 0.04942      | 86.42         | 0.01268      | 0.01811     | 0.073          | 0.6979                 | 0.01608      | 999.67  | -230179.251127 |
| RENUSDT      | 0.001101      | 0.001114    | 0.04466      | 93.07         | 0.01788      | 0.01964     | 0.07239        | 0.7092                 | 0.01468      | 956.67  | -230179.251101 |
| ATOMUSDT     | 0.001074      | 0.002403    | 0.06124      | 63.43         | 0.00862      | 0.009988    | 0.04302        | 0.8178                 | 0.008842     | 1205.46 | -230179.251074 |
| LINKUSDT     | 0.001071      | 0.001826    | 0.06663      | 75.95         | 0.01111      | 0.01874     | 0.06866        | 0.7182                 | 0.01662      | 1226.62 | -230179.251071 |
| ICPUSDT      | 0.001044      | 0.001246    | 0.03746      | 42.3          | 0.007065     | 0.00564     | 5.358e-05      | 0.9755                 | 0.001664     | 242.88  | -230179.251044 |
| CELOUSDT     | 0.001035      | 0.001369    | 0.06851      | 78.25         | 0.0125       | 0.01461     | 0.07765        | 0.8444                 | 0.01147      | 607.83  | -230179.251035 |
| ALGOUSDT     | 0.001033      | 0.001838    | 0.0632       | 84.12         | 0.01319      | 0.01333     | 0.0359         | 0.8144                 | 0.01082      | 1075.58 | -230179.251033 |
| DGBUSDT      | 0.001032      | 0.001753    | 0.07484      | 53.75         | 0.01049      | 0.01529     | 0.08023        | 0.7365                 | 0.01412      | 766.83  | -230179.251032 |
| FLMUSDT      | 0.001031      | 0.001748    | 0.0709       | 83.07         | 0.01753      | 0.01552     | 0.0881         | 0.7618                 | 0.01169      | 970.67  | -230179.251031 |
| ZILUSDT      | 0.001029      | 0.001502    | 0.04153      | 76.02         | 0.01013      | 0.0137      | 0.08034        | 0.8429                 | 0.01129      | 1073.58 | -230179.251029 |
| ONTUSDT      | 0.001028      | 0.001664    | 0.0742       | 88.65         | 0.01265      | 0.01264     | 0.05182        | 0.858                  | 0.009521     | 1201.62 | -230179.251028 |
| ZRXUSDT      | 0.001022      | 0.001527    | 0.07012      | 87.7          | 0.01398      | 0.01775     | 0.07249        | 0.7032                 | 0.0149       | 1067.58 | -230179.251022 |
| COTIUSDT     | 0.001009      | 0.001636    | 0.05105      | 94.88         | 0.0171       | 0.01643     | 0.03047        | 0.7518                 | 0.009829     | 808.67  | -230179.251009 |
| ZENUSDT      | 0.001008      | 0.001897    | 0.07443      | 86.42         | 0.01442      | 0.01806     | 0.04333        | 0.6784                 | 0.01567      | 914.67  | -230179.251008 |
| CTKUSDT      | 0.0009846     | 0.002366    | 0.07497      | 94.52         | 0.01057      | 0.01624     | 0.0599         | 0.5128                 | 0.0164       | 919.67  | -230179.250985 |
| ENJUSDT      | 0.0009827     | 0.00187     | 0.06798      | 66.32         | 0.01226      | 0.0171      | 0.09227        | 0.6826                 | 0.01643      | 970.67  | -230179.250983 |
| ARBUSDT      | 0.0009718     | 0.001913    | 0.05851      | 49.08         | 0.009653     | 0.01078     | 0.01761        | 0.9349                 | 0.007773     | 65.33   | -230179.250972 |
| XTZUSDT      | 0.0009631     | 0.0019      | 0.05466      | 68.28         | 0.008871     | 0.01432     | 0.06862        | 0.7392                 | 0.01247      | 1206.62 | -230179.250963 |
| EOSUSDT      | 0.0009606     | 0.001389    | 0.06211      | 74.28         | 0.009222     | 0.01358     | 0.05371        | 0.6521                 | 0.0137       | 1235.62 | -230179.250961 |
| CRVUSDT      | 0.0009537     | 0.001736    | 0.07462      | 87.95         | 0.01785      | 0.01776     | 0.04578        | 0.7491                 | 0.01368      | 998.67  | -230179.250954 |
| ZECUSDT      | 0.0009533     | 0.001691    | 0.07255      | 63.45         | 0.009464     | 0.01287     | 0.06435        | 0.8023                 | 0.01166      | 1207.62 | -230179.250953 |
| KAVAUSDT     | 0.0009498     | 0.001216    | 0.04959      | 95.1          | 0.01738      | 0.01894     | 0.09552        | 0.688                  | 0.01386      | 1033.67 | -230179.25095  |
| ALPHAUSDT    | 0.0009474     | 0.001174    | 0.02978      | 75.68         | 0.01526      | 0.0123      | 0.02438        | 0.8351                 | 0.005785     | 915.67  | -230179.250947 |
| HOTUSDT      | 0.0009352     | 0.001625    | 0.07441      | 94.73         | 0.01656      | 0.01712     | 0.07901        | 0.8349                 | 0.01084      | 788.67  | -230179.250935 |
| SOLUSDT      | 0.000906      | 0.001077    | 0.02473      | 40.07         | 0.01205      | 0.01161     | 0.05782        | 0.8168                 | 0.007349     | 985.67  | -230179.250906 |
| AUDIOUSDT    | 0.0009021     | 0.001055    | 0.04126      | 75.72         | 0.01423      | 0.01675     | 0.07329        | 0.7676                 | 0.01088      | 646.83  | -230179.250902 |
| ANKRUSDT     | 0.0008998     | 0.001376    | 0.0553       | 85.25         | 0.01708      | 0.01771     | 0.06052        | 0.7943                 | 0.01272      | 851.67  | -230179.2509   |
| SPELLUSDT    | 0.0008846     | 0.002145    | 0.03514      | 45.02         | 0.007983     | 0.008527    | 0.01347        | 0.9031                 | 0.005697     | 263.46  | -230179.250885 |
| FOOTBALLUSDT | 0.0008779     | 0.001673    | 0.04929      | 51.77         | 0.00504      | 0.005143    | 0.01491        | 0.9385                 | 0.004808     | 268.83  | -230179.250878 |
| ENSUSDT      | 0.0008635     | 0.001914    | 0.07119      | 82.93         | 0.01203      | 0.01464     | 0.07007        | 0.8451                 | 0.01152      | 543.83  | -230179.250864 |
| QNTUSDT      | 0.0008549     | 0.001857    | 0.05322      | 39.8          | 0.005029     | 0.003863    | 0.00189        | 0.962                  | 0.002508     | 219.88  | -230179.250855 |
| TRBUSDT      | 0.000851      | 0.001498    | 0.03457      | 81.78         | 0.01776      | 0.01703     | 0.04343        | 0.7926                 | 0.0107       | 996.67  | -230179.250851 |
| C98USDT      | 0.0008497     | 0.0009379   | 0.03366      | 86.92         | 0.01726      | 0.01636     | 0.01928        | 0.8616                 | 0.005498     | 641.83  | -230179.25085  |
| KSMUSDT      | 0.0008419     | 0.001562    | 0.05904      | 80.87         | 0.01588      | 0.01253     | 0.05387        | 0.8295                 | 0.009028     | 955.67  | -230179.250842 |
| CHZUSDT      | 0.0008265     | 0.001795    | 0.07012      | 85.1          | 0.01463      | 0.01725     | 0.05354        | 0.6069                 | 0.01745      | 856.67  | -230179.250826 |
| 1000SHIBUSDT | 0.000817      | 0.001933    | 0.05712      | 65.88         | 0.01116      | 0.009353    | 0.02439        | 0.7913                 | 0.008906     | 747.25  | -230179.250817 |
| UNIUSDT      | 0.0008129     | 0.00169     | 0.05496      | 63.08         | 0.01291      | 0.01645     | 0.04062        | 0.6463                 | 0.01435      | 981.67  | -230179.250813 |
| 1INCHUSDT    | 0.0008073     | 0.001584    | 0.07307      | 77.15         | 0.01509      | 0.0172      | 0.05418        | 0.7628                 | 0.01073      | 883.54  | -230179.250807 |
| BELUSDT      | 0.0008021     | 0.001043    | 0.04603      | 91.67         | 0.01392      | 0.0182      | 0.07295        | 0.5884                 | 0.01636      | 920.67  | -230179.250802 |
| DASHUSDT     | 0.0007919     | 0.001188    | 0.0533       | 78.83         | 0.01154      | 0.01319     | 0.06489        | 0.7561                 | 0.009639     | 1208.62 | -230179.250792 |
| APEUSDT      | 0.0007851     | 0.002041    | 0.06127      | 87.75         | 0.009537     | 0.01461     | 0.06178        | 0.8279                 | 0.0138       | 436.33  | -230179.250785 |
| QTUMUSDT     | 0.0007847     | 0.001228    | 0.03482      | 81.15         | 0.01091      | 0.01146     | 0.008153       | 0.8074                 | 0.006653     | 1192.62 | -230179.250785 |
| 1000XECUSDT  | 0.0007825     | 0.001426    | 0.04287      | 79.62         | 0.007769     | 0.007643    | 0.05355        | 0.8839                 | 0.00607      | 617.83  | -230179.250782 |
| IOTAUSDT     | 0.0007659     | 0.001353    | 0.04056      | 80.48         | 0.01192      | 0.01579     | 0.04046        | 0.6768                 | 0.01298      | 1200.62 | -230179.250766 |
| TLMUSDT      | 0.0007562     | 0.001081    | 0.03476      | 76.42         | 0.01069      | 0.006956    | 0.04573        | 0.9933                 | 0.0008155    | 58.46   | -230179.250756 |
| AVAXUSDT     | 0.0007482     | 0.001391    | 0.05075      | 95.98         | 0.01406      | 0.01703     | 0.09623        | 0.7149                 | 0.01408      | 976.67  | -230179.250748 |
| LINAUSDT     | 0.0007449     | 0.0006122   | 0.02456      | 86.28         | 0.01491      | 0.01781     | 0.05521        | 0.7018                 | 0.01358      | 799.67  | -230179.250745 |
| NEARUSDT     | 0.0007352     | 0.001468    | 0.03421      | 74.42         | 0.01172      | 0.01306     | 0.03622        | 0.759                  | 0.00904      | 954.62  | -230179.250735 |
| CHRUSDT      | 0.0007289     | 0.001781    | 0.05814      | 75.27         | 0.0127       | 0.01702     | 0.07095        | 0.6517                 | 0.01522      | 806.67  | -230179.250729 |
| DEFIUSDT     | 0.0007294     | 0.001284    | 0.05543      | 89.38         | 0.01306      | 0.01143     | 0.07321        | 0.8627                 | 0.00782      | 1002.67 | -230179.250729 |
| IMXUSDT      | 0.0007257     | 0.001065    | 0.03547      | 56.97         | 0.01123      | 0.01161     | 0.01094        | 0.8802                 | 0.007652     | 470.83  | -230179.250726 |
| SUSHIUSDT    | 0.000723      | 0.001513    | 0.04887      | 50.83         | 0.01111      | 0.0118      | 0.05561        | 0.8476                 | 0.007342     | 995.67  | -230179.250723 |
| THETAUSDT    | 0.0007233     | 0.001473    | 0.05903      | 81.6          | 0.01358      | 0.01371     | 0.06264        | 0.8905                 | 0.006964     | 1095.62 | -230179.250723 |
| ASTRUSDT     | 0.000708      | 0.001911    | 0.05315      | 49.82         | 0.01019      | 0.01356     | 0.08423        | 0.8892                 | 0.01095      | 102.88  | -230179.250708 |
| LTCUSDT      | 0.000703      | 0.001024    | 0.04588      | 95.95         | 0.01345      | 0.0112      | 0.01908        | 0.8775                 | 0.005415     | 1234.62 | -230179.250703 |
| ONEUSDT      | 0.0006894     | 0.001142    | 0.03505      | 87.03         | 0.01747      | 0.01594     | 0.06266        | 0.8851                 | 0.005355     | 800.67  | -230179.250689 |
| KNCUSDT      | 0.0006773     | 0.001181    | 0.03845      | 92.65         | 0.0156       | 0.01378     | 0.07964        | 0.7612                 | 0.01094      | 1069.62 | -230179.250677 |
| ALICEUSDT    | 0.0006756     | 0.001413    | 0.06226      | 90.13         | 0.01866      | 0.01704     | 0.02157        | 0.8525                 | 0.01071      | 802.83  | -230179.250676 |
| IOSTUSDT     | 0.0006668     | 0.001213    | 0.02499      | 75.73         | 0.01018      | 0.01191     | 0.02356        | 0.7329                 | 0.007987     | 1191.62 | -230179.250667 |
| TUSDT        | 0.0006535     | 0.002118    | 0.02928      | 81.97         | 0.008274     | 0.006863    | 0.001448       | 0.9686                 | 0.002257     | 115.42  | -230179.250654 |
| SANDUSDT     | 0.000654      | 0.001307    | 0.05431      | 95.52         | 0.01476      | 0.01617     | 0.08318        | 0.7193                 | 0.0147       | 852.67  | -230179.250654 |
| DENTUSDT     | 0.000653      | 0.001049    | 0.03677      | 89.17         | 0.01605      | 0.01436     | 0.08151        | 0.8343                 | 0.009609     | 794.79  | -230179.250653 |
| GTCUSDT      | 0.0006496     | 0.001039    | 0.06078      | 75.32         | 0.01995      | 0.01972     | 0.08496        | 0.6613                 | 0.015        | 715.83  | -230179.25065  |
| CTSIUSDT     | 0.0006411     | 0.0005689   | 0.01611      | 95.22         | 0.01496      | 0.01094     | 0.0            | 0.9061                 | 0.00318      | 578.83  | -230179.250641 |
| INJUSDT      | 0.0006387     | 0.0007558   | 0.02479      | 61.83         | 0.0119       | 0.009829    | 0.0            | 0.9503                 | 0.002866     | 283.88  | -230179.250639 |
| DOGEUSDT     | 0.0006316     | 0.001586    | 0.01888      | 85.35         | 0.01122      | 0.01259     | 0.002775       | 0.712                  | 0.008074     | 1051.58 | -230179.250632 |
| IDUSDT       | 0.000625      | 0.001748    | 0.02505      | 21.95         | 0.007657     | 0.007958    | 0.002224       | 0.9446                 | 0.004927     | 65.38   | -230179.250625 |
| PEOPLEUSDT   | 0.0006199     | 0.001313    | 0.04421      | 81.45         | 0.01571      | 0.01605     | 0.09516        | 0.6778                 | 0.01565      | 519.79  | -230179.25062  |
| ADAUSDT      | 0.0006191     | 0.001142    | 0.0477       | 67.87         | 0.009562     | 0.01207     | 0.07491        | 0.7957                 | 0.0114       | 1212.62 | -230179.250619 |
| CFXUSDT      | 0.0006066     | 0.001029    | 0.0366       | 49.45         | 0.01781      | 0.01765     | 0.00187        | 0.9445                 | 0.005659     | 96.38   | -230179.250607 |
| STXUSDT      | 0.0005839     | 0.001513    | 0.04575      | 44.48         | 0.0133       | 0.01229     | 0.04179        | 0.9015                 | 0.009221     | 95.38   | -230179.250584 |
| EGLDUSDT     | 0.0005831     | 0.001233    | 0.0395       | 90.8          | 0.01207      | 0.01425     | 0.05805        | 0.8265                 | 0.01002      | 985.67  | -230179.250583 |
| FLOWUSDT     | 0.000568      | 0.001086    | 0.03458      | 59.55         | 0.008842     | 0.007818    | 0.04557        | 0.9198                 | 0.005334     | 471.83  | -230179.250568 |
| ETCUSDT      | 0.0005546     | 0.0008354   | 0.02195      | 88.85         | 0.01085      | 0.01219     | 0.09647        | 0.66                   | 0.009434     | 1227.62 | -230179.250555 |
| ICXUSDT      | 0.0005334     | 0.0006167   | 0.01811      | 65.08         | 0.0137       | 0.01246     | 0.006137       | 0.9478                 | 0.002347     | 984.67  | -230179.250533 |
| VETUSDT      | 0.0005324     | 0.001125    | 0.02684      | 79.95         | 0.01162      | 0.009514    | 0.09773        | 0.9171                 | 0.003607     | 1198.62 | -230179.250532 |
| BATUSDT      | 0.0005288     | 0.0008107   | 0.04263      | 94.4          | 0.0169       | 0.01314     | 0.008475       | 0.8813                 | 0.006016     | 1199.62 | -230179.250529 |
| STGUSDT      | 0.000525      | 0.0007613   | 0.01844      | 83.02         | 0.01101      | 0.008627    | 0.02039        | 0.9597                 | 0.002139     | 275.46  | -230179.250525 |
| OGNUSDT      | 0.0005111     | 0.001122    | 0.03815      | 85.03         | 0.01674      | 0.01261     | 0.0            | 0.9273                 | 0.003754     | 786.67  | -230179.250511 |
