trade_id,side,type,price,qty,pos_price,pos_size,liq_price,pnl,fee_paid,pnl_plus_fee,fee_paid_cumsum,apparent_balance,actual_balance,profit_cumsum,loss_cumsum,pnl_plus_fees_cumsum,average_daily_gain,timestamp,closest_long_liq,closest_shrt_liq,closest_liq,avg_gain_per_tick,millis_since_prev_trade,progress,reentry_price
41882,long,entry,1122.35,27979.0,1122.35,27979.0,376.7902548401095,0.0,0.006232235933532321,0.006232235933532321,0.006232235933532321,20.65257391344055,50.00623223593353,0.0,0.0,0.006232235933532321,1.0007829587543715,1610583157310.0,1.0,1.0,1.0,1.0001246447186707,0.0,0.005108035649166422,1110.0
42161,long,close,1123.15,-27979.0,1122.35,0.0,0.0,0.017756448370482188,0.0062277968214397,0.02398424519192189,0.012460032754972022,20.66247940670481,50.03021648112546,0.017756448370482188,0.0,0.03021648112545421,1.0037649384551963,1610583288561.0,0.6634749655337744,1.0,0.6634749655337744,1.000302119173257,131251.0,0.005142063201482869,
42661,long,entry,1120.8,27958.0,1120.8,27958.0,376.2767298406531,0.0,0.006236170592433976,0.006236170592433976,0.018696203347405998,20.66505494515949,50.036452651717894,0.017756448370482188,0.0,0.03645265171788818,1.0044571516309833,1610583556855.0,1.0,1.0,1.0,1.000242958644436,268294.0,0.005203044478035642,1108.0
43444,long,close,1121.6,-27958.0,1120.8,0.0,0.0,0.017792212817216987,0.0062317225392296725,0.02402393535644666,0.02492792588663567,20.674976830461702,50.06047658707434,0.03554866118769917,0.0,0.06047658707433484,1.007263270351689,1610583829568.0,0.6628495767746488,1.0,0.6628495767746488,1.0003022458789017,272713.0,0.005298541157117283,
44504,long,entry,1117.15,27883.0,1117.15,27883.0,375.04404399262734,0.0,0.006239761894105536,0.006239761894105536,0.031167687780741207,20.677553852123967,50.06671634896845,0.03554866118769917,0.0,0.06671634896844038,1.0075906370558996,1610584633469.0,1.0,1.0,1.0,1.0002667230755207,803901.0,0.005427821463409161,1105.0
44564,long,close,1117.9,-27883.0,1117.15,0.0,0.0,0.01674504488980668,0.006235575632883084,0.022980620522689763,0.037403263413624294,20.68704484839984,50.08969696949114,0.05229370607750585,0.0,0.08969696949113014,1.0101878876335875,1610584675615.0,0.6639691389726481,1.0,0.6639691389726481,1.0002987666556031,42146.0,0.005435139216595494,
46296,long,entry,1114.4,27831.0,1114.4,27831.0,374.1244645074103,0.0,0.006243494256999282,0.006243494256999282,0.04364675767062358,20.689623411527982,50.09594046374814,0.05229370607750585,0.0,0.09594046374812942,1.0095858667655142,1610586759014.0,1.0,1.0,1.0,1.0002738904599977,2083399.0,0.005646378358574297,1102.0
46964,long,close,1115.15,-27831.0,1114.4,0.0,0.0,0.016796379653855897,0.0062392951620858185,0.023035674815941716,0.049886052832709395,20.699137145226967,50.118976138564086,0.06909008573136174,0.0,0.11897613856407113,1.0116912687603508,1610587064728.0,0.6622205990362854,1.0,0.6622205990362854,1.0002971311584739,305714.0,0.005727849344048801,
47038,long,entry,1112.4,27797.0,1112.4,27797.0,373.4503970942599,0.0,0.00624707838906868,0.00624707838906868,0.05613313122177807,20.701717188601652,50.12522321695315,0.06909008573136174,0.0,0.12522321695313982,1.0122315129007113,1610587174720.0,1.0,1.0,1.0,1.0002779645577369,109992.0,0.005736874572978611,1100.0
47069,long,close,1113.15,-27797.0,1112.4,0.0,0.0,0.016836217191937078,0.006242869334770695,0.023079086526707773,0.062376000556548766,20.71124885133718,50.14830230347986,0.08592630292329882,0.0,0.14830230347984757,1.0144746348896991,1610587204106.0,0.663997123492501,1.0,0.663997123492501,1.0002962094647134,29386.0,0.005740655412124883,
47086,long,entry,1112.25,27810.0,1112.25,27810.0,373.4044263079735,0.0,0.006250842886041808,0.006250842886041808,0.06862684344259057,20.713830449449116,50.1545531463659,0.08592630292329882,0.0,0.15455314636588938,1.0150585214480494,1610587239130.0,1.0,1.0,1.0,1.0002806116744771,35024.0,0.005742728775527677,1100.0
47215,long,close,1113.0,-27810.0,1112.25,0.0,0.0,0.01684863311601397,0.0062466307277628036,0.023095263843776775,0.07487347417035337,20.723368793416597,50.17764841020968,0.10277493603931279,0.0,0.17764841020966615,1.0171998166350666,1610587366967.0,0.6635541502833955,1.0,0.6635541502833955,1.0002955996245724,127837.0,0.005758461944878292,
47264,long,entry,1111.85,27816.0,1111.85,27816.0,373.2677291441819,0.0,0.006254440796870082,0.006254440796870082,0.08112791496722345,20.725951877465704,50.18390285100655,0.10277493603931279,0.0,0.18390285100653622,1.0177682846948963,1610587408391.0,1.0,1.0,1.0,1.000282448304744,41424.0,0.005764438109980464,1099.0
47272,long,close,1112.6,-27816.0,1111.85,0.0,0.0,0.0168643918664484,0.006250224698903469,0.023114616565351867,0.08737813966612692,20.735498214107196,50.2070174675719,0.11963932790576118,0.0,0.2070174675718881,1.0200116067892198,1610587415094.0,0.664176581966548,1.0,0.664176581966548,1.000295172246934,6703.0,0.0057654138104053084,
47278,long,entry,1111.8,27831.0,1111.8,27831.0,373.25068041175604,0.0,0.006258094981111711,0.006258094981111711,0.09363623464723864,20.738082807334393,50.213275562553015,0.11963932790576118,0.0,0.21327556255299981,1.0206111241024947,1610587424029.0,1.0,1.0,1.0,1.0002838029141092,8935.0,0.005766145585723942,1099.0
47282,long,close,1112.55,-27831.0,1111.8,0.0,0.0,0.016875003319700446,0.006253876230281786,0.02312887954998223,0.09989011087752042,20.747635034588537,50.236404442102994,0.13651433122546164,0.0,0.23640444210298206,1.022847751070797,1610587438551.0,0.6641314852769225,1.0,0.6641314852769225,1.000294852619079,14522.0,0.005766633435936364,
47289,long,entry,1111.8,27847.0,1111.8,27847.0,373.2480656895424,0.0,0.006261692750494694,0.006261692750494694,0.10615180362801512,20.75022111369449,50.242666134853486,0.13651433122546164,0.0,0.24266613485347677,1.0234485491046759,1610587446110.0,1.0,1.0,1.0,1.000284839576417,7559.0,0.005767487173808102,1099.0
47294,long,close,1112.55,-27847.0,1111.8,0.0,0.0,0.016884704733703362,0.006257471574311267,0.023142176308014628,0.11240927520232638,20.7597788325097,50.2658083111615,0.153399035959165,0.0,0.2658083111614914,1.025693068191587,1610587455959.0,0.6643754467318205,1.0,0.6643754467318205,1.000294603681249,9849.0,0.00576809698657363,
47332,long,entry,1111.7,27861.0,1111.7,27861.0,373.2163600419715,0.0,0.006265404335702078,0.006265404335702078,0.11867467953802846,20.762366444500344,50.2720737154972,0.153399035959165,0.0,0.27207371549719345,1.0262362156783669,1610587502637.0,1.0,1.0,1.0,1.0002856577912123,46678.0,0.005772731563591641,1099.0
47365,long,close,1112.45,-27861.0,1111.7,0.0,0.0,0.016896231747140927,0.006261180277765293,0.023157412024906218,0.12493585981579375,20.77193045566663,50.29523112752211,0.1702952677063059,0.0,0.2952311275220997,1.0284571594386398,1610587525857.0,0.6639355634217536,1.0,0.6639355634217536,1.0002944062582664,23220.0,0.005776756327844124,
48886,long,entry,1109.8,27830.0,1109.8,27830.0,372.5815307125004,0.0,0.006269147594161111,0.006269147594161111,0.13120500740995486,20.774519613623017,50.30150027511627,0.1702952677063059,0.0,0.30150027511626076,1.0253305595544278,1610590162771.0,1.0,1.0,1.0,1.0002863218287394,2636914.0,0.005962261371117657,1097.0
48935,long,close,1110.55,-27830.0,1109.8,0.0,0.0,0.01693525080589295,0.006264913781459638,0.023200164587352586,0.1374699211914145,20.784101281597593,50.32470043970362,0.18723051851219885,0.0,0.32470043970361334,1.0272619703525365,1610590191138.0,0.6638867562359041,1.0,0.6638867562359041,1.0002942711786078,28367.0,0.005968237536219829,
48958,long,entry,1109.65,27842.0,1109.65,27842.0,372.5262876016433,0.0,0.006272698598657234,0.006272698598657234,0.14374261979007172,20.78669190611884,50.33097313830228,0.18723051851219885,0.0,0.3309731383022706,1.0277666191737254,1610590211455.0,1.0,1.0,1.0,1.0002868955087003,20317.0,0.005971042674941257,1097.0
49016,long,close,1110.4,-27842.0,1109.65,0.0,0.0,0.016947132381098597,0.0062684618155619595,0.023215594196660555,0.15001108160563367,20.79627994652206,50.35418873249893,0.20417765089329745,0.0,0.3541887324989311,1.0296620607594382,1610590262577.0,0.6639365921500737,1.0,0.6639365921500737,1.0002941600307453,51122.0,0.005978116503021378,
49024,long,entry,1109.5,27855.0,1109.5,27855.0,372.4799926905176,0.0,0.00627647589004056,0.00627647589004056,0.15628755749567425,20.798872131064645,50.36046520838897,0.20417765089329745,0.0,0.36046520838897167,1.0301835581388605,1610590269443.0,1.0,1.0,1.0,1.0002873789398974,6866.0,0.005979092203446223,1097.0
49121,long,close,1110.25,-27855.0,1109.5,0.0,0.0,0.016959628615287,0.006272235982886737,0.023231864598173738,0.16255979347856098,20.80846689114369,50.38369707298715,0.22113727950858444,0.0,0.3836970729871454,1.0319908651624503,1610590373114.0,0.6636749501665756,1.0,0.6636749501665756,1.0002940680967463,103671.0,0.00599092257109746,
49144,long,entry,1109.2,27864.0,1109.2,27864.0,372.3811898237947,0.0,0.006280201947349441,0.006280201947349441,0.1688399954259104,20.811060614547944,50.389977274934495,0.22113727950858444,0.0,0.38997727493449486,1.0324546521191376,1610590415214.0,1.0,1.0,1.0,1.000287792748116,42100.0,0.0059937277098188885,1097.0
49168,long,close,1109.95,-27864.0,1109.2,0.0,0.0,0.016974283383980365,0.0062759583765034455,0.02325024176048381,0.17511595380241385,20.820662964395027,50.41322751669498,0.2381115628925648,0.0,0.41322751669497865,1.034359908871484,1610590448008.0,0.6642492202472322,1.0,0.6642492202472322,1.0002939927053545,32794.0,0.005996654811093421,
