trade_id,side,type,price,qty,pos_price,pos_size,liq_price,pnl,fee_paid,pnl_plus_fee,fee_paid_cumsum,apparent_balance,actual_balance,profit_cumsum,loss_cumsum,pnl_plus_fees_cumsum,average_daily_gain,timestamp,closest_long_liq,closest_shrt_liq,closest_liq,avg_gain_per_tick,millis_since_prev_trade,progress,reentry_price
41598,long,entry,1124.2,25831.0,1124.2,25831.0,357.00765890669675,0.0,0.0057443070628002135,0.0057443070628002135,0.0057443070628002135,21.25244133050169,50.0057443070628,0.0,0.0,0.0057443070628002135,1.0007275071055473,1610583046414.0,1.0,1.0,1.0,1.0001148861412559,0.0,0.005073398284084448,1118.25
41626,long,close,1125.0,-25831.0,1124.2,0.0,0.0,0.016339362311962168,0.005740222222222222,0.02207958453418439,0.011484529285022436,21.261825153928715,50.02782389159698,0.016339362311962168,0.0,0.027823891596984604,1.0035266664314395,1610583051568.0,0.6822078877455077,1.0,0.6822078877455077,1.000278200218289,5154.0,0.005076813235571403,
41818,long,entry,1123.7,25834.0,1123.7,25834.0,356.8500265237901,0.0,0.0057475304796653914,0.0057475304796653914,0.017232059764687828,21.264267854382574,50.03357142207665,0.016339362311962168,0.0,0.033571422076649995,1.0042301806944975,1610583136230.0,1.0,1.0,1.0,1.0002237594085037,84662.0,0.005100230045767667,1117.2
42199,long,close,1124.5,-25834.0,1123.7,0.0,0.0,0.0163558003867744,0.005743441529568697,0.022099241916343097,0.022975501294256524,21.27366003219702,50.05567066399299,0.03269516269873657,0.0,0.05567066399299309,1.0069380565041117,1610583303860.0,0.6812843062351717,1.0,0.6812843062351717,1.0002782371745356,167630.0,0.0051466977785008805,
42527,long,entry,1122.25,25815.0,1122.25,25815.0,356.3893099987033,0.0,0.005750723991980396,0.005750723991980396,0.02872622528623692,21.27610408989361,50.06142138798497,0.03269516269873657,0.0,0.061421387984973486,1.007546322742161,1610583507116.0,1.0,1.0,1.0,1.0002455649180622,203256.0,0.005186701495919499,1116.15
42568,long,close,1123.05,-25815.0,1122.25,0.0,0.0,0.016386017340578197,0.005746627487645252,0.022132644828223448,0.03447285277388217,21.28551046394561,50.0835540328132,0.04908118003931476,0.0,0.08355403281319693,1.0102681762100263,1610583519484.0,0.6821925182818769,1.0,0.6821925182818769,1.0002783197161706,12368.0,0.005191701960596826,
42613,long,entry,1122.05,25825.0,1122.05,25825.0,356.3279210407524,0.0,0.005753977095494854,0.005753977095494854,0.04022682986937703,21.287955904211195,50.08930800990869,0.04908118003931476,0.0,0.08930800990869178,1.0109664769841078,1610583534922.0,1.0,1.0,1.0,1.000254970629631,15438.0,0.005197190275486575,1116.15
43086,long,reentry,1116.15,47698.0,1118.2223787114237,73523.0,644.2587397875811,0.0,0.010683599874568829,0.010683599874568829,0.050910429743945856,21.292496434157886,50.09999160978326,0.04908118003931476,0.0,0.0999916097832606,1.0121867651385992,1610583648260.0,0.6807383558455761,1.0,0.6807383558455761,1.00024976058414,113338.0,0.005254878563105498,1109.85
43157,long,close,1119.0,-10503.0,1118.2223787114237,63020.0,600.3145818790622,0.006527144706270207,0.0023465147453083112,0.008873659451578518,0.053256944489254165,21.296267739424803,50.10886526923483,0.05560832474558497,0.0,0.10886526923483912,1.0132545398194768,1610583669293.0,0.42273308562557127,1.0,0.42273308562557127,1.0002416890343495,21033.0,0.005263537904375992,1109.85
43443,long,close,1121.55,-12604.0,1118.2223787114237,50416.0,536.1515105491075,0.03344224847966469,0.0028095047033123806,0.03625175318297707,0.05606644919256654,21.31167473452757,50.145117022417814,0.08905057322524966,0.0,0.14511702241781618,1.0175023776924255,1610583829568.0,0.4635498128957042,1.0,0.4635498128957042,1.00028985567904,160275.0,0.005298419194564178,1110.9
43546,long,close,1122.2,-12604.0,1118.2223787114237,37812.0,455.0484287805179,0.03995152688691193,0.002807877383710569,0.0427594042706225,0.058874326576277114,21.329847481342583,50.18787642668843,0.1290021001121616,0.0,0.18787642668843868,1.0225973164935633,1610583899423.0,0.5214001244819393,1.0,0.5214001244819393,1.0003410114637348,69855.0,0.005310981337534049,1111.95
43609,long,close,1119.1,-37812.0,1118.2223787114237,0.0,0.0,0.026517936326862217,0.008446966312215174,0.034964902639077394,0.06732129288849228,21.34470756496419,50.22284132932751,0.15552003643902382,0.0,0.22284132932751607,1.0268032818484192,1610583924017.0,0.5933436740120483,1.0,0.5933436740120483,1.0003706457009622,24594.0,0.005318664978379698,
43611,long,entry,1119.4,25835.0,1119.4,25835.0,355.4800923600675,0.0,0.005769832052885474,0.005769832052885474,0.07309112494137776,21.347159743586666,50.22861116138039,0.15552003643902382,0.0,0.22861116138040155,1.0274820121648458,1610583936073.0,1.0,1.0,1.0,1.0003509694497739,12056.0,0.005318908903485909,1113.0
43621,long,close,1120.2,-25835.0,1119.4,0.0,0.0,0.016482291170533223,0.005765711480092841,0.022248002650626063,0.07885683642147061,21.35661514471318,50.25085916403102,0.17200232760955703,0.0,0.2508591640310276,1.03016455908506,1610583948019.0,0.6824085657463884,1.0,0.6824085657463884,1.000357538126992,11946.0,0.005320128529016965,
44265,long,entry,1118.65,25832.0,1118.65,25832.0,355.2410328547666,0.0,0.005773029991507621,0.005773029991507621,0.08462986641297823,21.359068682459576,50.25663219402253,0.17200232760955703,0.0,0.25663219402253523,1.0299744939365696,1610584374988.0,1.0,1.0,1.0,1.0003413593673578,426969.0,0.005398672413216936,1113.0
44283,long,close,1119.45,-25832.0,1118.65,0.0,0.0,0.01650247529842647,0.005768904372683014,0.022271379671109485,0.09039877078566125,21.368534018819794,50.27890357369363,0.1885048029079835,0.0,0.2789035736936447,1.0325992072794743,1610584380057.0,0.682238890062376,1.0,0.682238890062376,1.0003477211688643,5069.0,0.005400867739172835,
44463,long,entry,1118.25,25838.0,1118.25,25838.0,355.1218422890149,0.0,0.005776436396154706,0.005776436396154706,0.09617520718181595,21.37098900428816,50.28468001008979,0.1885048029079835,0.0,0.28468001008979943,1.0328150742136726,1610584590477.0,1.0,1.0,1.0,1.0003340235923988,210420.0,0.005422820998731833,1111.95
