trade_id,price,side,pos_side,type,qty,pnl,fee_paid,long_pos_size,long_pos_price,shrt_pos_size,shrt_pos_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,balance,liq_price,timestamp,progress,drawdown,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
2837,5.7644,buy,long,entry,144.0,0.0,-0.14941324800000003,144.0,5.7644,0.0,,1.0,99.64898675199996,-0.14941324800000003,0.0,0.0,-0.14941324800000003,99.850586752,5.101602764140399,1615698378778.0,0.0008395714249779157,0.0020231013537726278,0.9964898675199996,0.027457870370370372,0.8797989051009332,0.0,0.0,0.0
9136,5.818,sel,long,close,-142.0,7.6111999999999185,-0.14870808,2.0,5.7644,0.0,,0.12316476502347828,107.42067867199992,7.313078671999919,0.0,7.6111999999999185,-0.298121328,107.31307867199992,0.0,1615704731910.0,0.0027036744936898972,0.0010016693371352888,1.0742067867199991,0.10098949074074073,2.0315753761249087,0.0,0.0,0.0
9140,5.818,sel,long,close,-2.0,0.10719999999999885,-0.00209448,0.0,,0.0,,1.0,107.41818419199991,7.418184191999917,0.0,7.718399999999917,-0.30021580800000003,107.41818419199991,0.0,1615704732528.0,0.0027048582390899367,0.0,1.074181841919999,0.10099664351851852,2.031006357637175,0.0,0.0,0.0
21547,5.7601,buy,long,entry,155.0,0.0,-0.16070679000000002,155.0,5.7601,0.0,,1.0,107.2419774019998,7.2574774019999175,0.0,7.718399999999917,-0.460922598,107.2574774019999,5.0987085259816975,1615720408104.0,0.00637654053366202,0.00014453295598980065,1.072419774019998,0.2824269212962963,1.2808960215874847,0.0,0.0,0.0
24109,5.8137,sel,long,close,-153.0,8.200799999999912,-0.160109298,2.0,5.7601,0.0,,0.12310456170234797,115.40696810399982,15.29816810399983,0.0,15.91919999999983,-0.6210318960000001,115.29816810399981,0.0,1615722522170.0,0.0071347294623872294,0.0009427507003039568,1.1540696810399982,0.30689527777777775,1.5950686227537207,0.0,0.0,0.0
24122,5.8204,sel,long,close,-2.0,0.1205999999999996,-0.0020953440000000003,0.0,,0.0,,1.0,115.41667275999981,15.416672759999829,0.0,16.03979999999983,-0.6231272400000001,115.41667275999981,0.0,1615722531113.0,0.007138576634937358,0.0,1.154166727599998,0.3069987847222222,1.5952544211787318,0.0,0.0,0.0
29831,5.7593,buy,long,entry,166.0,0.0,-0.172087884,166.0,5.7593,0.0,,1.0,115.1449848759999,15.244584875999829,0.0,16.03979999999983,-0.795215124,115.2445848759998,5.0956292885263395,1615728812188.0,0.008828077257143534,0.0008649964226159709,1.151449848759999,0.379696412037037,1.4497729386203584,0.0,0.0,0.0
30850,5.8129,sel,long,close,-165.0,8.844000000000051,-0.17264313,1.0,5.7593,0.0,,0.12352862352913073,123.97044174599986,23.91594174599988,0.0,24.88379999999988,-0.967858254,123.91594174599986,0.0,1615729780252.0,0.009129636397803561,0.000439620922797615,1.2397044174599987,0.3909008564814815,1.732709969961987,0.0,0.0,0.0
30859,5.8129,sel,long,close,-1.0,0.053600000000000314,-0.0010463220000000001,0.0,,0.0,,1.0,123.96849542399985,23.96849542399988,0.0,24.93739999999988,-0.968904576,123.96849542399985,0.0,1615729794907.0,0.009132299824953649,0.0,1.2396849542399986,0.391070474537037,1.7322273726130688,0.0,0.0,0.0
31070,5.7586,buy,long,entry,179.0,0.0,-0.18554209200000002,179.0,5.7586,0.0,,1.0,123.76505333199974,23.78295333199988,0.0,24.93739999999988,-1.154446668,123.78295333199985,5.0976610875757356,1615730057893.0,0.009194742394805725,0.00014462887154497725,1.2376505333199974,0.39411429398148146,1.71771944781381,0.0,0.0,0.0
