trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type,adg
124002,1615915610000.0,0.0,-0.0026614000000000004,99.9973386,99.9959386,0.13307354161923665,14.0,0.9505,14.0,0.9505,long_ientry_full,0.9999717014950684
166347,1615957955000.0,0.0,-0.007452,99.9898866,98.1863866,0.5057211456023393,45.0,0.828,59.0,0.8570677966101694,long_rentry_full,0.9905387361914656
194445,1615986053000.0,1.441500000000002,-0.0104017,101.42098490000001,101.42098490000001,0.0,-59.0,0.8815,0.0,0.8570677966101694,long_nclose_full,1.006289281674313
194462,1615986070000.0,0.0,-0.0010632,101.4199217,101.4151217,0.05241573756805611,-6.0,0.886,-6.0,0.886,shrt_ientry_full,1.0062628828191291
194811,1615986419000.0,0.0,-0.0011308800000000001,101.41879082,101.07919082,0.1081693038469614,-6.0,0.9424,-12.0,0.9142,shrt_rentry_full,1.0047719921040719
195454,1615987062000.0,0.0,-0.001191,101.41759981999999,100.47439981999999,0.16688819327256685,-6.0,0.9925,-18.0,0.9402999999999999,shrt_rentry_full,1.0020943051268083
195804,1615987412000.0,0.0,-0.0014673400000000001,101.41613247999999,99.46073247999999,0.23923314177638028,-7.0,1.0481,-25.0,0.970484,shrt_rentry_full,0.9976168461459527
198364,1615989972000.0,0.0,-0.00284752,101.41328495999998,98.28018495999999,0.3796317219700089,-13.0,1.0952,-38.0,1.01315,shrt_rentry_full,0.9924724359482344
201599,1615993207000.0,1.2368999999999988,-0.0074525600000000004,102.64273239999999,102.64273239999999,0.0,38.0,0.9806,0.0,1.01315,shrt_nclose_full,1.0112416973712186
201601,1615993209000.0,0.0,-0.0011754000000000003,102.64155699999999,102.63975699999999,0.05725751023048102,-6.0,0.9795,-6.0,0.9795,shrt_ientry_full,1.01122902212492
202184,1615993792000.0,0.0,-0.0010129,102.64054409999999,102.42584409999998,0.1066001753589691,-5.0,1.0129,-11.0,0.9946818181818181,shrt_rentry_full,1.010295341261711
203165,1615994773000.0,0.26819999999999866,-0.0021346600000000005,102.90660943999998,102.90660943999998,0.0,11.0,0.9703,0.0,0.9946818181818181,shrt_nclose_full,1.0122592415396354
203169,1615994777000.0,0.0,-0.00116424,102.90544519999999,102.89764519999999,0.05656843511717298,-6.0,0.9702,-6.0,0.9702,shrt_ientry_full,1.0122214988995106
203683,1615995291000.0,0.0,-0.00119772,102.90424748,102.72844748,0.1147649420622341,-6.0,0.9981,-12.0,0.98415,shrt_rentry_full,1.0114841267833665
206685,1615998293000.0,0.23579999999999934,-0.0023148,103.13773268,103.13773268,0.0,12.0,0.9645,0.0,0.98415,shrt_nclose_full,1.0129987663834943
211002,1616002610000.0,0.0,-0.0011628,103.13656988,103.13476988,0.056371857303036385,-6.0,0.969,-6.0,0.969,shrt_ientry_full,1.012719219452738
214304,1616005912000.0,0.0,-0.00119544,103.13537443999999,102.95297443999999,0.11432740768163542,-6.0,0.9962,-12.0,0.9825999999999999,shrt_rentry_full,1.0118020827073853
215700,1616007308000.0,0.0,-0.001854,103.13352044,102.55212044,0.20421294560823972,-9.0,1.03,-21.0,1.0029142857142856,shrt_rentry_full,1.0101455306179787
219088,1616010696000.0,0.34049999999999814,-0.00414414,103.4698763,103.4698763,0.0,21.0,0.9867,0.0,1.0029142857142856,shrt_nclose_full,1.0135427052251125
219403,1616011011000.0,0.0,-0.00119604,103.46868026,103.46688026,0.057797199935021186,-6.0,0.9967,-6.0,0.9967,shrt_ientry_full,1.013511573965899
221101,1616012709000.0,0.08820000000000028,-0.0011784,103.55570186,103.55570186,0.0,6.0,0.982,0.0,0.9967,shrt_nclose_full,1.0137469843092468
221622,1616013230000.0,0.0,-0.00119556,103.5545063,103.5515063,0.057726121378843365,-6.0,0.9963,-6.0,0.9963,shrt_ientry_full,1.0136984349049338
222156,1616013764000.0,0.08819999999999961,-0.00117792,103.64152838,103.64152838,0.0,6.0,0.9816,0.0,0.9963,shrt_nclose_full,1.0140079155170796
225018,1616016626000.0,0.0,-0.00118716,103.64034122,103.63314122,0.05727306500660708,-6.0,0.9893,-6.0,0.9893,shrt_ientry_full,1.0137970197975827
225277,1616016885000.0,0.08699999999999974,-0.00116976,103.72617145999999,103.72617145999999,0.0,6.0,0.9748,0.0,0.9893,shrt_nclose_full,1.0141299851281258
225599,1616017207000.0,0.0,-0.00118668,103.72498477999999,103.72198477999999,0.05720318988317716,-6.0,0.9889,-6.0,0.9889,shrt_ientry_full,1.0140939991527884
226534,1616018142000.0,0.0,-0.0012220800000000002,103.72376269999998,103.54076269999999,0.1161141833509671,-6.0,1.0184,-12.0,1.00365,shrt_rentry_full,1.0133593246318056
232374,1616023982000.0,0.0,-0.00189162,103.72187107999999,103.15067107999998,0.20730343346212607,-9.0,1.0509,-21.0,1.0238999999999998,shrt_rentry_full,1.0116006625368892
