trade_id,price,side,pos_side,type,qty,pnl,fee_paid,long_pos_size,long_pos_price,shrt_pos_size,shrt_pos_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,balance,liq_price,timestamp,progress,drawdown,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
7840,1548.65,buy,long,entry,849621.0,0.0,0.1371551028314984,849621.0,1548.65,0.0,,1.0,100.11944167097921,0.1371551028314984,0.0,0.0,0.1371551028314984,100.1371551028315,1344.0025060146684,1614849520605.0,0.0020969592218997436,0.00017692299873682242,1.0011944167097921,0.0806666087962963,1.0149080260020444,0.0,0.0,0.0
15192,1562.05,sel,long,close,-849621.0,4.706324068863534,0.13597852181428252,0.0,,0.0,,0.13961813839404108,104.97945769350932,4.979457693509315,0.0,4.706324068863534,0.27313362464578095,104.97945769350932,,1614852178224.0,0.004063393431007768,0.0,1.0497945769350931,0.11142608796296297,1.5466854828212266,0.0,0.0,0.0
60817,1558.05,buy,long,entry,897342.0,0.0,0.1439847886781554,897342.0,1558.05,0.0,,,105.10495919737652,5.12344248218747,0.0,4.706324068863534,0.41711841332393634,105.12344248218747,1352.1604927440735,1614880609700.0,0.016266679719167947,0.00017585549675391932,1.0510495919737652,0.4404940972222222,1.1196661031834052,0.0,0.0,0.0
217321,1571.5,sel,long,close,-897342.0,4.929291524584715,0.14275246579700923,0.0,,0.0,,0.13960071728925358,110.1954864725692,10.195486472569195,0.0,9.63561559344825,0.5598708791209456,110.1954864725692,,1615010336610.0,0.05812669324776456,0.0,1.101954864725692,1.941962962962963,1.0512643859684847,0.0,0.0,0.0
239014,1545.05,buy,long,entry,934068.0,0.0,0.15113879809714897,934068.0,1545.05,0.0,,,110.32706037770879,10.346625270666344,0.0,9.63561559344825,0.7110096772180945,110.34662527066635,1340.8783222529325,1615032850318.0,0.06392890452336036,0.00017733539614469927,1.1032706037770879,2.202538287037037,1.045631292792734,0.0,0.0,0.0
254255,1558.4,sel,long,close,-934068.0,5.178909021039403,0.1498440708418891,0.0,,0.0,,0.1396077370124595,115.67537836254765,15.675378362547637,0.0,14.814524614487652,0.8608537480599836,115.67537836254765,,1615046631731.0,0.06800540394950501,0.0,1.1567537836254764,2.3620453819444442,1.0635889072264249,0.0,0.0,0.0
316518,1643.55,buy,long,entry,1043028.0,0.0,0.15865474126129417,1043028.0,1643.55,0.0,,,115.81472616845622,15.834033103808931,0.0,14.814524614487652,1.0195084893212778,115.83403310380893,1426.3619568424265,1615082295196.0,0.08465884425985497,0.0001667053576989327,1.1581472616845623,2.7748169675925927,1.0543370207501612,0.0,0.0,0.0
318422,1657.75,sel,long,close,-1043028.0,5.43603637680083,0.15729573216709394,0.0,,0.0,,0.1396055272997789,121.42736521277686,21.427365212776856,0.0,20.25056099128848,1.1768042214883718,121.42736521277686,,1615083404315.0,0.08516810578517348,0.0,1.2142736521277686,2.7876539930555557,1.0721274770798386,0.0,0.0,0.0
360498,1641.95,buy,long,entry,1093827.0,0.0,0.166543895977344,1093827.0,1641.95,0.0,,,121.57362238045441,21.5939091087542,0.0,20.25056099128848,1.3433481174657158,121.5939091087542,1424.973401297052,1615126974464.0,0.09642214356842012,0.0001668678443775301,1.2157362238045442,3.291938125,1.0611379739947915,0.0,0.0,0.0
368543,1656.15,sel,long,close,-1093827.0,5.711857797610876,0.16511593152794132,0.0,,0.0,,0.13961272714825984,127.47088283789301,27.47088283789302,0.0,25.962418788899356,1.5084640489936572,127.47088283789301,,1615132813822.0,0.09857393399446392,0.0,1.27470882837893,3.359523287037037,1.0749215538197587,0.0,0.0,0.0
