trade_id,price,side,pos_side,type,qty,pnl,fee_paid,long_pos_size,long_pos_price,shrt_pos_size,shrt_pos_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,balance,liq_price,timestamp,progress,drawdown,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
67895,1530.2,buy,long,entry,1145725.0,0.0,0.1871854986276304,1145725.0,1530.2,0.0,,1.0,100.16271920465294,0.1871854986276304,0.0,0.0,0.1871854986276304,100.18718549862763,1383.2506469637556,1614883559671.0,0.018159827343224882,0.0002442654729120671,1.0016271920465294,0.4746372800925926,1.0034313728864588,0.0,0.0,0.0
94913,1540.8,sel,long,close,-1145725.0,5.151002817894289,0.1858977479231568,0.0,,0.0,,0.10228078854933598,105.52408606444507,5.524086064445076,0.0,5.151002817894289,0.3730832465507872,105.52408606444507,,1614900027437.0,0.02538631258012377,0.0,1.0552408606444508,0.6652364236111111,1.0841832846644297,0.0,0.0,0.0
100655,1498.4,buy,long,entry,1183890.0,0.0,0.1975256940736786,1183890.0,1498.4,0.0,,,105.69524599697108,5.721611758518755,0.0,5.151002817894289,0.5706089406244658,105.72161175851875,1354.50441261937,1614903224689.0,0.026922121234734524,0.00024945077991891495,1.0569524599697109,0.7022416550925926,1.0820697005424276,0.0,0.0,0.0
101199,1508.8,sel,long,close,-1183890.0,5.446095488775713,0.19616417020148463,0.0,,0.0,,0.10232327349766723,111.36387141749594,11.363871417495952,0.0,10.597098306670002,0.7667731108259503,111.36387141749594,,1614903354017.0,0.02706762452768267,0.0,1.1136387141749595,0.7037385069444444,1.1652600415996344,0.0,0.0,0.0
101456,1497.25,buy,long,entry,1248449.0,0.0,0.20845700450826515,1248449.0,1497.25,0.0,,,111.54448217507563,11.572328422004217,0.0,10.597098306670002,0.9752301153342156,111.5723284220042,1353.4649163447084,1614903416331.0,0.02713636413482913,0.00024964253171097517,1.1154448217507562,0.7044597337962963,1.1677607484277832,0.0,0.0,0.0
158082,1507.6,sel,long,close,-1248449.0,5.7244096488739045,0.2070259020960467,0.0,,0.0,,0.10226848648910004,117.50376397297416,17.50376397297417,0.0,16.321507955543908,1.1822560174302623,117.50376397297416,,1614953949502.0,0.042282080065861635,0.0,1.1750376397297415,1.2893343981481482,1.1332656828840264,0.0,0.0,0.0
244678,1517.3,buy,long,entry,1334920.0,0.0,0.2199499110261649,1334920.0,1517.3,0.0,,,117.69472065137207,17.723713884000336,0.0,16.321507955543908,1.4022059284564272,117.72371388400032,1371.5893979424839,1615037148605.0,0.06544385057346752,0.0002463426776306681,1.1769472065137208,2.2522869791666666,1.075017702258119,0.0,0.0,0.0
245937,1527.8,sel,long,close,-1334920.0,6.046535058972917,0.21843827726142168,0.0,,0.0,,0.10227483199104366,123.98868722023465,23.988687220234674,0.0,22.368043014516825,1.620644205717849,123.98868722023465,,1615037782786.0,0.06578059440769862,0.0,1.2398868722023466,2.259627037037037,1.0998319110256918,0.0,0.0,0.0
447482,1674.0,buy,long,entry,1554066.0,0.0,0.23208870967741937,1554066.0,1674.0,0.0,,,124.19304646252326,24.220775929912094,0.0,22.368043014516825,1.8527329153952683,124.22077592991207,1513.2410294398087,1615191203229.0,0.11968769215996697,0.00022327713329084833,1.2419304646252325,4.0353266087962965,1.0551601484245787,0.0,0.0,0.0
449564,1685.6,sel,long,close,-1554066.0,6.388773213711561,0.23049151637399146,0.0,,0.0,,0.10230703598516423,130.8400406599976,30.840040659997648,0.0,28.756816228228388,2.08322443176926,130.8400406599976,,1615192262718.0,0.12024456321863983,0.0,1.3084004065999761,4.047589212962963,1.0686660809827353,0.0,0.0,0.0
653408,1798.1,buy,long,entry,1761516.0,0.0,0.24491351982648354,1761516.0,1798.1,0.0,,,131.0577120542074,31.08495417982413,0.0,28.756816228228388,2.3281379515957434,131.0849541798241,1625.4234162217776,1615342069739.0,0.17476657286518718,0.00020786358307126176,1.310577120542074,5.781466770833333,1.0478933642661032,0.0,0.0,0.0
658432,1810.55,sel,long,close,-1761516.0,6.736457588776391,0.24322940542928945,0.0,,0.0,,0.10232318096770442,138.0646411740298,38.06464117402981,0.0,35.49327381700478,2.571367357025033,138.0646411740298,,1615342858104.0,0.17611033857064948,0.0,1.380646411740298,5.790591365740741,1.057283348698952,0.0,0.0,0.0
664178,1779.95,buy,long,entry,1840019.0,0.0,0.25843689429478356,1840019.0,1779.95,0.0,,,138.29403858360124,38.32307806832459,0.0,35.49327381700478,2.8298042513198167,138.32307806832458,1609.01639164922,1615346183174.0,0.17764721710241427,0.0002099836335735225,1.3829403858360123,5.829075972222222,1.05719564466505,0.0,0.0,0.0
665275,1792.25,sel,long,close,-1840019.0,7.0944874874059565,0.2566632724229321,0.0,,0.0,,0.10226167960206439,145.67422882815347,45.67422882815348,0.0,42.58776130441073,3.0864675237427486,145.67422882815347,,1615346704505.0,0.17794063091190712,0.0,1.4567422882815348,5.835109895833333,1.0665959741770157,0.0,0.0,0.0
666665,1775.8,buy,long,entry,1936907.0,0.0,0.27268090438112397,1936907.0,1775.8,0.0,,,145.91619810033626,45.94690973253461,0.0,42.58776130441073,3.3591484281238726,145.9469097325346,1605.2649069514573,1615347787835.0,0.1783124132229327,0.0002104744545031864,1.4591619810033627,5.8476484375,1.0667512538603563,0.0,0.0,0.0
671895,1788.1,sel,long,close,-1936907.0,7.502880429255233,0.27080518427381023,0.0,,0.0,,0.10227614744207297,153.72059534606365,53.720595346063654,0.0,50.09064173366597,3.6299536123976828,153.72059534606365,,1615350158766.0,0.17971127760182756,0.0,1.5372059534606364,5.875089768518518,1.075929200655287,0.0,0.0,0.0
757282,1789.0,buy,long,entry,2059086.0,0.0,0.28774259362772503,2059086.0,1789.0,0.0,,,153.97616905921655,54.00833793969138,0.0,50.09064173366597,3.9176962060254077,154.00833793969136,1617.197317706375,1615410218639.0,0.20254967773962773,0.00020892116404352083,1.5397616905921654,6.5702271875,1.0679004023113545,0.0,0.0,0.0
763169,1801.4,sel,long,close,-2059086.0,7.92274488949451,0.2857619074053514,0.0,,0.0,,0.1022802088837464,162.2168447365912,62.21684473659124,0.0,58.01338662316048,4.203458113430759,162.2168447365912,,1615411639428.0,0.2041242694410721,0.0,1.6221684473659121,6.58667150462963,1.076210277035934,0.0,0.0,0.0
783051,1771.65,buy,long,entry,2151820.0,0.0,0.3036463184037479,2151820.0,1771.65,0.0,,,162.45193045700904,62.52049105499499,0.0,58.01338662316048,4.507104431834508,162.52049105499495,1601.513475247286,1615420953377.0,0.20944209383518061,0.0004220362158395611,1.6245193045700903,6.694471840277778,1.0751707628882416,0.0,0.0,0.0
784532,1783.9,sel,long,close,-2151820.0,8.340528954416422,0.3015611861651438,0.0,,0.0,,0.10226549216778169,171.1625811955765,71.16258119557656,0.0,66.3539155775769,4.808665617999652,171.1625811955765,,1615421246047.0,0.2098382158514604,0.0,1.711625811955765,6.697859224537037,1.0835482949181414,0.0,0.0,0.0
822272,1747.4,buy,long,entry,2239408.0,0.0,0.320391438708939,2239408.0,1747.4,0.0,,,171.3729512502674,71.4829726342855,0.0,66.3539155775769,5.129057056708591,171.48297263428546,1579.5922731922237,1615449666038.0,0.219932506799738,0.0006419997042438571,1.713729512502674,7.026794305555556,1.0796746088425355,0.0,0.0,0.0
838751,1759.5,sel,long,close,-2239408.0,8.813268333908786,0.3181881216254618,0.0,,0.0,,0.10235138194452253,180.6144290898197,80.61442908981975,0.0,75.16718391148568,5.447245178334053,180.6144290898197,,1615459434451.0,0.22434013320505505,0.0,1.806144290898197,7.139854641203704,1.086326710252983,0.0,0.0,0.0
972300,1745.25,buy,long,entry,2360164.0,0.0,0.3380839421286349,2360164.0,1745.25,0.0,,,180.91376859668264,80.95251303194838,0.0,75.16718391148568,5.785329120462688,180.95251303194834,1577.6487549356648,1615554367538.0,0.26006038921595925,0.00021415968262798615,1.8091376859668264,8.238617222222222,1.0746122830374807,0.0,0.0,0.0
989598,1757.35,sel,long,close,-2360164.0,9.311328306271278,0.33575611005206707,0.0,,0.0,,0.10228248837164863,190.59959744827168,90.59959744827174,0.0,84.47851221775696,6.121085230514755,190.59959744827168,,1615561584347.0,0.2646870729685641,0.0,1.9059959744827168,8.322145104166667,1.0805872246720651,0.0,0.0,0.0
