trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type,adg
238289,1604427090000.0,0.0,-0.00051765,999.99948235,999.99913235,0.002588251339808306,35.0,0.07395,35.0,0.07395,long_ientry_partial,0.9999996854030999
247243,1604436044000.0,0.035349999999999895,-0.00052472,1000.03430763,1000.03430763,0.0,-35.0,0.07496,0.0,0.07395,long_nclose_full,1.0000119887970713
247303,1604436104000.0,0.0,-0.024717,1000.0095906299999,999.9765906299999,0.12358381475335871,1650.0,0.0749,1650.0,0.0749,long_ientry_full,0.9999918214296998
275363,1604464164000.0,0.9075000000000145,-0.024898500000000004,1000.8921921299999,1000.8921921299999,0.0,-1650.0,0.07545,0.0,0.0749,long_nclose_full,1.0002798553692689
286474,1604475275000.0,0.0,-0.000566428,1000.8916257019999,1000.891245702,0.002829617040719677,38.0,0.07453,38.0,0.07453,long_ientry_partial,1.0002687143523339
287246,1604476047000.0,0.0,-0.023645520000000003,1000.867980182,1000.791040182,0.12095475367089498,1602.0,0.0738,1640.0,0.07381691463414634,long_rentry_full,1.000237869209529
296141,1604484942000.0,1.4974600000000038,-0.024511440000000002,1002.340928742,1002.340928742,0.0,-1640.0,0.07473,0.0,0.07381691463414634,long_nclose_full,1.0006824073683673
296157,1604484958000.0,0.0,-0.024522718000000002,1002.316406024,1002.283626024,0.12233022353329022,1639.0,0.07481,1639.0,0.07481,long_ientry_full,1.0006656804806728
394909,1604583710000.0,0.003999999999998449,-0.0029932,1002.317412824,1002.3605828240001,0.10740269362047176,-200.0,0.07483,1439.0,0.07481,long_sclose_partial,1.0005159835825668
394916,1604583717000.0,0.012719999999999482,-0.00476046,1002.325372364,1002.3926323640001,0.083667452019308,-318.0,0.07485,1121.0,0.07481,long_sclose_full,1.0005229732641192
394926,1604583727000.0,4.999999999999449e-05,-1.4972e-05,1002.325407392,1002.392607392,0.08359281265553276,-1.0,0.07486,1120.0,0.07481,long_sclose_full,1.0005229545652836
394942,1604583743000.0,0.20159999999999956,-0.016797760000000002,1002.5102096319999,1002.5102096319999,0.0,-1120.0,0.07499,0.0,0.07481,long_nclose_full,1.0005486116167661
396845,1604585646000.0,0.0,-0.004511124,1002.5056985079999,1002.5027185079999,0.022499243678683195,-298.0,0.07569,-298.0,0.07569,shrt_ientry_partial,1.0005443523726556
404871,1604593672000.0,0.0,-0.042166252,1002.4635322559999,1001.6708722559999,0.2328133368350798,-2719.0,0.07754,-3017.0,0.07735726881007624,shrt_rentry_full,1.000356332235197
586591,1604775392000.0,0.0,-0.024392112,1002.4391401439999,997.631030144,0.1216638049293251,1544.0,0.07899,1544.0,0.07899,long_ientry_full,0.9996507174020459
586638,1604775439000.0,-4.081190000000006,-0.047493614,998.3104565299999,997.8626965299999,0.0,3017.0,0.07871,0.0,0.07735726881007624,shrt_nclose_full,0.9996849308799789
592015,1604780816000.0,3.103439999999997,-0.0250128,1001.3888837299999,1001.3888837299999,0.0,-1544.0,0.081,0.0,0.07899,long_nclose_full,1.0002025766988183
592017,1604780818000.0,0.0,-0.025495184,1001.3633885459999,1001.3476585459999,0.12730235742400933,1573.0,0.08104,1573.0,0.08104,long_ientry_full,1.0001965665605284
612436,1604801237000.0,0.0,-0.035234336000000005,1001.3281542099999,1001.6266142099998,0.17593800719504493,-2168.0,0.08126,-2168.0,0.08126,shrt_ientry_full,1.0002293160265965
612457,1604801258000.0,0.2304799999999999,-0.008733584,1001.5499006259998,1001.5292206259999,0.0839084302713957,-536.0,0.08147,1037.0,0.08104,long_sclose_full,1.0002155873341196
621584,1604810385000.0,2.449839999999983,-0.034744368000000005,1003.9649962579998,1002.7931862579998,0.0,2168.0,0.08013,0.0,0.08126,shrt_nclose_full,1.00038778604593
642782,1604831583000.0,7.999999999999674e-05,-1.6224e-05,1003.9650600339999,1004.0583000339999,0.08362585845084762,-1.0,0.08112,1036.0,0.08104,long_sclose_full,1.0005445435832108
