trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type,adg
129073,1616093480000.0,0.0,-0.055618836000000005,999.944381164,999.936321164,0.2781096481349096,806.0,0.34503,806.0,0.34503,long_ientry_full,0.999957373661826
129393,1616093800000.0,0.0,-0.00560704,999.938774124,1004.713054124,0.028036916584778238,-80.0,0.35044,-80.0,0.35044,shrt_ientry_full,1.0031446036477525
129406,1616093813000.0,0.0,-0.015381246,999.9233928780001,1004.8189028780001,0.10494946987684267,-219.0,0.35117,-299.0,0.35097468227424744,shrt_rentry_full,1.0032148472907154
130631,1616095038000.0,2.557849999999984,-0.020476716,1002.460766162,1000.292626162,0.0,299.0,0.34242,0.0,0.35097468227424744,shrt_nclose_full,1.000193534827287
139930,1616104337000.0,0.0,-0.005866560000000001,1002.4548996020001,1005.8231396020001,0.029260967263111653,-84.0,0.3492,-84.0,0.3492,shrt_ientry_full,1.0035915127403736
141345,1616105752000.0,1.8436799999999898,-0.02341674,1004.275162862,1006.771082862,0.1621608957607749,-334.0,0.35055,472.0,0.34503,long_nclose_partial,1.0041335317063704
146168,1616110575000.0,2.629040000000009,-0.033096640000000004,1006.871106222,1006.715706222,0.0,-472.0,0.3506,0.0,0.34503,long_nclose_full,1.0039642250068714
146187,1616110594000.0,0.0,-0.01651016,1006.8545960619999,1006.6096960619999,0.11112190423284361,-235.0,0.35128,-319.0,0.3507322884012539,shrt_rentry_full,1.003901224153753
146581,1616110988000.0,0.0,-0.05457198000000001,1006.8000240819999,1007.6765840819999,0.27101697802281405,786.0,0.34715,786.0,0.34715,long_ientry_full,1.0045177438747368
147732,1616112139000.0,2.6260999999999926,-0.021851500000000003,1009.404272582,1005.5450125819999,0.0,319.0,0.3425,0.0,0.3507322884012539,shrt_nclose_full,1.0032392378140105
164110,1616128517000.0,0.0,-0.006511944,1009.397760638,1009.0485806380001,0.03225658037860149,-94.0,0.34638,-94.0,0.34638,shrt_ientry_full,1.0047537010464658
169380,1616133787000.0,0.0,-0.0181688,1009.379591838,1010.903091838,0.12225699924771774,-260.0,0.3494,-354.0,0.34859807909604523,shrt_rentry_full,1.0055468459111538
173961,1616138368000.0,2.3422799999999864,-0.055040436000000005,1011.666831402,1011.067891402,0.0,-786.0,0.35013,0.0,0.34715,long_nclose_full,1.0054817853901274
