trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type
307033,1611044249299,0.0,-0.003106125,99.996893875,99.996343875,0.1725678601734468,-55.0,0.31375,-55.0,0.31375,shrt_ientry
315245,1611045196148,0.07754999999999818,-0.003092166,100.071351709,100.071351709,0.0,55.0,0.31234,0.0,0.0,shrt_nclose
317025,1611045442841,0.0,-0.0030859055999999997,100.0682658034,100.0671858034,0.17132224549271147,-54.0,0.31748,-54.0,0.31748,shrt_ientry
338884,1611046289065,0.07667999999999875,-0.0030721032000000006,100.1418737002,100.1418737002,0.0,54.0,0.31606,0.0,0.0,shrt_nclose
381622,1611058074030,0.0,-0.0027096804,100.13916401979999,100.13867401979999,0.15032859668194848,49.0,0.30722,49.0,0.30722,long_ientry
383883,1611058562378,0.2136400000000015,-0.0027481356000000003,100.35005588419999,100.35005588419999,0.0,-49.0,0.31158,0.0,0.0,long_nclose
407617,1611065200024,0.0,-0.002711709,100.34734417519999,100.3468541752,0.15012903553976867,49.0,0.30745,49.0,0.30745,long_ientry
427949,1611071548448,0.21363999999999878,-0.0027501642,100.558234011,100.558234011,0.0,-49.0,0.31181,0.0,0.0,long_nclose
430501,1611072046871,0.0,-0.003119193,100.55511481799999,100.55456481799999,0.17233186030729913,-55.0,0.31507,-55.0,0.31507,shrt_ientry
433602,1611072507434,0.07755000000000123,-0.003105234,100.62955958399999,100.62955958399999,0.0,55.0,0.31366,0.0,0.0,shrt_nclose
438200,1611073492400,0.0,-0.0031401810000000006,100.62641940299999,100.62586940299998,0.17336848616398148,-55.0,0.31719,-55.0,0.31719,shrt_ientry
439302,1611073661002,0.07810000000000178,-0.0031261229999999997,100.70139327999999,100.70139327999999,0.0,55.0,0.31577,0.0,0.0,shrt_nclose
439734,1611073714140,0.0,-0.0030891131999999997,100.69830416679999,100.69776416679998,0.17042729906923484,-54.0,0.31781,-54.0,0.31781,shrt_ientry
442594,1611074096052,0.07721999999999929,-0.0030752136000000005,100.77244895319998,100.77244895319998,0.0,54.0,0.31638,0.0,0.0,shrt_nclose
458238,1611079953692,0.0,-0.0027185886000000003,100.76973036459998,100.76924036459998,0.1498790355531776,49.0,0.30823,49.0,0.30823,long_ientry
567986,1611116131783,0.0,-0.0116169984,100.75811336619998,99.76999336619998,0.7904291509562597,224.0,0.28812,273.0,0.29172948717948716,long_rentry
593206,1611126912525,1.130360000000012,-0.014539051800000003,101.87393431439999,101.87393431439999,0.0,-273.0,0.29587,0.0,0.0,long_nclose
602988,1611130687783,0.0,-0.0027953154,101.871138999,101.870608999,0.1524428817876714,53.0,0.29301,53.0,0.29301,long_ientry
740354,1611172861996,0.0,-0.0031333248,101.86800567419999,101.97553567419999,0.17088152344587174,-59.0,0.29504,-59.0,0.29504,shrt_ientry
741446,1611173240806,0.07788000000000256,-0.0031193064,101.9427663678,101.9798663678,0.0,59.0,0.29372,0.0,0.0,shrt_nclose
764276,1611186755634,0.0,-0.0031350240000000006,101.9396313438,102.0556413438,0.17085406107915355,-59.0,0.2952,-59.0,0.2952,shrt_ientry
765006,1611187077146,0.07788000000000256,-0.0031210056,102.01439033820002,102.05997033820002,0.0,59.0,0.29388,0.0,0.0,shrt_nclose
836991,1611220580024,0.0,-0.011875275,102.00251506320002,100.97879506320002,0.7990320625868994,241.0,0.27375,294.0,0.2772220408163265,long_rentry
1131568,1611282928209,0.0,-0.003160368,101.99935469520003,96.41365469520004,0.17213442234479392,-68.0,0.2582,-68.0,0.2582,shrt_ientry
1132298,1611283007379,0.07887999999999962,-0.0031461696,102.07508852560002,96.13862852560003,0.0,68.0,0.25704,0.0,0.0,shrt_nclose
1148263,1611287578366,0.0,-0.0031582871999999997,102.07193023840003,96.43173023840004,0.17189877725462158,-68.0,0.25803,-68.0,0.25803,shrt_ientry
1148692,1611287622557,0.07887999999999962,-0.0031440888,102.14766614960003,96.15828614960004,0.0,68.0,0.25687,0.0,0.0,shrt_nclose
1150821,1611288094570,0.0,-0.0031587768000000006,102.14450737280002,96.52736737280003,0.171803266287748,-68.0,0.25807,-68.0,0.25807,shrt_ientry
1163518,1611290795719,0.07887999999999962,-0.003144578400000001,102.22024279440002,96.2485027944,0.0,68.0,0.25691,0.0,0.0,shrt_nclose
1170615,1611293372538,0.0,-0.0031526046,102.21709018980002,97.57062018980002,0.1713458088806731,-67.0,0.26141,-67.0,0.26141,shrt_ientry
1175672,1611295320331,0.07838999999999657,-0.0031384944000000005,102.29234169540001,97.29668169540003,0.0,67.0,0.26024,0.0,0.0,shrt_nclose
1204199,1611305528250,0.0,-0.003148866,102.28919282940001,97.55158282940002,0.17102197716210693,-67.0,0.2611,-67.0,0.2611,shrt_ientry
1208501,1611306573106,0.07839000000000029,-0.0031347557999999998,102.3644480736,97.2776480736,0.0,67.0,0.25993,0.0,0.0,shrt_nclose
1212001,1611308067773,0.0,-0.0031729860000000005,102.3612750876,98.21166508760001,0.17221063321958766,-67.0,0.2631,-67.0,0.2631,shrt_ientry
1212165,1611308156610,0.07906000000000096,-0.0031587552,102.4371763324,97.9324963324,0.0,67.0,0.26192,0.0,0.0,shrt_nclose
1212732,1611308479821,0.0,-0.0031756392,102.4340006932,98.34907069320002,0.17223226546467574,-67.0,0.26332,-67.0,0.26332,shrt_ientry
1221239,1611310911010,0.07906000000000096,-0.0031614084,102.5098992848,98.0728392848,0.0,67.0,0.26214,0.0,0.0,shrt_nclose
1227472,1611313545340,0.0,-0.0031685148,102.50673077,99.41847076999998,0.17172394307937208,-66.0,0.26671,-66.0,0.26671,shrt_ientry
1256525,1611325252606,0.0,-0.01488402,102.49184675000001,101.43434675000002,0.9785350072248551,-300.0,0.27563,-366.0,0.27402147540983607,shrt_rentry
1266386,1611328554970,1.1548200000000095,-0.014878458000000002,103.63178829200002,101.01908829200006,0.0,-294.0,0.28115,0.0,0.0,long_nclose
