trade_id,price,side,pos_side,type,qty,pnl,fee_paid,long_pos_size,long_pos_price,shrt_pos_size,shrt_pos_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,balance,liq_price,timestamp,progress,drawdown,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
60360,5.5665,buy,long,entry,132.0,0.0,-0.13226004,132.0,5.5665,0.0,,1.0,99.82813996000009,-0.13226004,0.0,0.0,-0.13226004,99.86773996,4.838959972257789,1615766090974.0,0.017862718086593937,0.0003966817373916307,0.9982813996000008,0.8111638425925926,0.9978817393403548,0.0,0.0,0.0
62411,5.6076,sel,long,close,-131.0,5.384100000000018,-0.132227208,1.0,5.5665,0.0,,0.13730188938371768,105.16221275200002,5.119612752000018,0.0,5.384100000000018,-0.264487248,105.11961275200001,0.0,1615766830592.0,0.01846968354046412,0.00040508847127883503,1.0516221275200002,0.8197242361111111,1.0633277744384557,0.0,0.0,0.0
62415,5.611,sel,long,close,-1.0,0.044500000000000206,-0.00100998,0.0,,0.0,,1.0,105.16310277200002,5.163102772000018,0.0,5.428600000000018,-0.26549722800000003,105.16310277200002,0.0,1615766830592.0,0.018470867285864157,0.0,1.05163102772,0.8197242361111111,1.0633387528583338,0.0,0.0,0.0
78110,5.5261,buy,long,entry,140.0,0.0,-0.13925772,140.0,5.5261,0.0,,1.0,105.00984505200005,5.023845052000018,0.0,5.428600000000018,-0.404754948,105.02384505200001,4.804758227565392,1615786688154.0,0.023115588299268592,0.00013332083285176434,1.0500984505200004,1.0495571296296295,1.0476774493014143,0.0,0.0,0.0
107552,5.5669,sel,long,close,-139.0,5.671200000000116,-0.13928383800000002,1.0,5.5261,0.0,,0.13706096956385852,110.59756121400012,10.555761214000135,0.0,11.099800000000133,-0.544038786,110.55576121400013,0.0,1615806482291.0,0.0318285463162583,0.0003779468510984097,1.1059756121400013,1.2786559375,1.0819623181046074,0.0,0.0,0.0
107556,5.5703,sel,long,close,-1.0,0.04420000000000002,-0.001002654,0.0,,0.0,,1.0,110.59895856000013,10.598958560000135,0.0,11.144000000000133,-0.54504144,110.59895856000013,0.0,1615806483109.0,0.03182973006165834,0.0,1.1059895856000013,1.2786654050925925,1.081972377878985,0.0,0.0,0.0
161265,5.4426,buy,long,entry,150.0,0.0,-0.1469502,150.0,5.4426,0.0,,1.0,110.40700836000022,10.452008360000136,0.0,11.144000000000133,-0.69199164,110.45200836000012,4.734661245070422,1615855866218.0,0.04772417548433683,0.00040758282167353295,1.1040700836000021,1.8502291666666666,1.0549662098183072,0.0,0.0,0.0
162242,5.4828,sel,long,close,-148.0,5.949600000000068,-0.146061792,2.0,5.4426,0.0,,0.1364991984332911,116.33654656800019,16.255546568000202,0.0,17.0936000000002,-0.838053432,116.25554656800018,0.0,1615856167215.0,0.04801330529829644,0.0006962558404005704,1.1633654656800019,1.8537129282407407,1.0850533767828716,0.0,0.0,0.0
162450,5.4292,buy,long,reentry,158.0,0.0,-0.154406448,160.0,5.429367500000001,0.0,,1.0,115.94634012000007,16.101140120000203,0.0,17.0936000000002,-0.9924598800000001,116.10114012000018,4.7321281431086515,1615856321727.0,0.04807486005909849,0.0013351003562501072,1.1594634012000007,1.855501261574074,1.083005240882668,0.0,0.0,0.0
166164,5.4695,sel,long,close,-156.0,6.260669999999916,-0.15358356,4.0,5.429367500000001,0.0,,0.13483104009275784,122.36915656000009,22.208226560000117,0.0,23.354270000000117,-1.1460434400000001,122.2082265600001,0.0,1615858588203.0,0.049173967663035036,0.0013151189770690794,1.223691565600001,1.8817336226851853,1.1132457897878705,0.0,0.0,0.0
