trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type,adg
573610,1604762411000.0,0.0,-0.0004893222886302471,9.99951067771137,9.9959996147373,0.2446731167160673,7.0,28.611,7.0,28.611,long_ientry_full,0.9999397339618743
659259,1604848060000.0,0.0006834348805898061,-0.00013966968120395266,10.000054442910756,10.001823989295717,0.17475700879706485,-2.0,28.639,5.0,28.611,long_nclose_partial,1.0000239026221545
659450,1604848251000.0,0.000585392518287764,-6.978610558637776e-05,10.000570049323457,10.00296031870267,0.1397983989817946,-1.0,28.659,4.0,28.611,long_nclose_partial,1.0000387805965332
659576,1604848377000.0,0.0020005797484934362,-0.00027921262041044257,10.00229141645154,10.00229141645154,0.0,-4.0,28.652,0.0,28.611,long_nclose_full,1.0000300130194155
745163,1604933964000.0,0.0,-0.0005039415427810374,10.001787474908758,9.996971241901077,0.2519257402965537,7.0,27.781,7.0,27.781,long_ientry_full,0.9999648775180059
757862,1604946663000.0,0.0033630160877589493,-7.131904575116785e-05,10.005079171950765,10.025791207857274,0.21586530520582442,-1.0,28.043,6.0,27.781,long_nclose_partial,1.000293697068752
757882,1604946683000.0,0.02078829120696707,-0.00042779223557092445,10.025439670922161,10.025439670922161,0.0,-6.0,28.051,0.0,27.781,long_nclose_full,1.0002896908021321
1489536,1605678337000.0,0.0,-0.0005027471540920026,10.024936923768069,10.024124235287067,0.25074828795183846,7.0,27.847,7.0,27.847,long_ientry_full,1.0001397730101762
1490791,1605679592000.0,0.029528232664570372,-0.0004968415075590887,10.05396831492508,10.05396831492508,0.0,-7.0,28.178,0.0,27.847,long_nclose_full,1.0003119854181228
1523774,1605712575000.0,0.0,-0.000507503806278547,10.0534608111188,10.053000798967068,0.2524025386945679,7.0,27.586,7.0,27.586,long_ientry_full,1.0002997728677139
1524804,1605713605000.0,0.03232971065692557,-0.000501037864147162,10.085289483911579,10.085289483911579,0.0,-7.0,27.942,0.0,27.586,long_nclose_full,1.0004813425098695
1856138,1606044939000.0,0.0,-0.0004757373929590866,10.08481374651862,10.084247796729231,0.23586820982356566,7.0,29.428,7.0,29.428,long_ientry_full,1.0003905924160967
1862785,1606051586000.0,0.02906290464505669,-0.00046992481203007516,10.113406726351647,10.113406726351647,0.0,-7.0,29.792,0.0,29.428,long_nclose_full,1.0005231814885902
1948797,1606137598000.0,0.0,-0.0004659056873772838,10.112940820664269,10.112785761694196,0.23035123790365497,7.0,30.049,7.0,30.049,long_ientry_full,1.000497360986251
1948953,1606137754000.0,0.029318131944252382,-0.0004600420609884333,10.141798910547532,10.141798910547532,0.0,-7.0,30.432,0.0,30.049,long_nclose_full,1.0006243954590428
2032896,1606221697000.0,0.0,-0.0004976671850699844,10.141301243362463,10.139674829392767,0.24536653291692243,8.0,32.15,8.0,32.15,long_ientry_full,1.0005896974570188
2033119,1606221920000.0,0.023612282488378045,-0.0004929447285723089,10.164420581122268,10.164420581122268,0.0,-8.0,32.458,0.0,32.15,long_nclose_full,1.0006932845109633
2087231,1606276032000.0,0.0,-0.0005452727878585926,10.16387530833441,10.163792716273237,0.26824059294168395,9.0,33.011,9.0,33.011,long_ientry_full,1.0006727460852467
2107319,1606296120000.0,0.03803130293475749,-0.0005376665272716412,10.201368944741896,10.201368944741896,0.0,-9.0,33.478,0.0,33.011,long_nclose_full,1.0008177433935084
2121415,1606310216000.0,0.0,-0.0005434618519972223,10.200825482889899,10.199922722338409,0.266381310467856,9.0,33.121,9.0,33.121,long_ientry_full,1.0008065286687968
2171266,1606360067000.0,0.0,-0.0009445418971798677,10.199880940992719,9.857835615648572,0.7272891154948048,14.0,29.644,23.0,31.00456521739131,long_rentry_full,0.9994303956383827
2384894,1606573695000.0,-0.05388579766086553,-0.00020429704790765775,10.145790846283946,9.78678406111539,0.6357969569431982,-3.0,29.369,20.0,31.00456521739131,long_sclose_partial,0.9992195117230519
2384898,1606573699000.0,-0.08963577518137054,-0.00034046030232874846,10.055814610800246,9.788297865115885,0.48111439964207003,-5.0,29.372,15.0,31.00456521739131,long_sclose_full,0.9992251119238863
2384944,1606573745000.0,-0.01777653451797312,-6.806193636208951e-05,10.03797001434591,9.791205353398167,0.44983836927598914,-1.0,29.385,14.0,31.00456521739131,long_sclose_full,0.9992358778312216
2384947,1606573748000.0,-0.017637618431919286,-6.803415314487873e-05,10.020264361760846,9.791276163668018,0.4184451391126121,-1.0,29.397,13.0,31.00456521739131,long_sclose_full,0.9992361405871916
2496615,1606685416000.0,-0.06950391912681424,-0.0008524869667857963,9.949907955667246,9.949907955667246,0.0,-13.0,30.499,0.0,31.00456521739131,long_nclose_full,0.9998262266401314
2633143,1606821944000.0,0.0,-0.0005153642981382464,9.949392591369108,9.946567493642954,0.25899284474175555,8.0,31.046,8.0,31.046,long_ientry_full,0.9998242199701175
2633219,1606822020000.0,0.018049701150212316,-0.0005117543579082041,9.966930538161412,9.966930538161412,0.0,-8.0,31.265,0.0,31.046,long_nclose_full,0.9998913200637863
2636661,1606825462000.0,0.0,-0.00045578851412944393,9.966474749647283,9.965287027134893,0.2286608482831778,7.0,30.716,7.0,30.716,long_ientry_full,0.9998860586428981
2711610,1606900411000.0,0.006657950767975027,-0.0004544569239758489,9.972678243491282,9.972678243491282,0.0,-7.0,30.806,0.0,30.716,long_nclose_full,0.9999128293742457
