trade_id,price,side,pos_side,type,qty,pnl,fee_paid,long_pos_size,long_pos_price,shrt_pos_size,shrt_pos_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,balance,liq_price,timestamp,progress,drawdown,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
131,0.4564,buy,long,entry,238.0,0.0,0.1303680981595092,238.0,0.4564,0.0,,1.0,100.01608530336708,0.1303680981595092,0.0,0.0,0.1303680981595092,100.13036809815951,0.39820221215641755,1614883559619.0,4.6685856573208235e-05,0.0011426441501463458,1.0001608530336707,0.000793275462962963,1.2247716392528893,0.0,0.0,0.0
1602,0.461,sel,long,close,-238.0,5.203412160813397,0.12906724511930587,0.0,,0.0,,0.13640812804940894,105.46284750409221,5.462847504092212,0.0,5.203412160813397,0.25943534327881507,105.46284750409221,,1614884757604.0,0.000570921696414348,0.0,1.054628475040922,0.014658842592592593,37.6535622971637,0.0,0.0,0.0
11437,0.4568,buy,long,entry,251.0,0.0,0.1373686514886165,251.0,0.4568,0.0,,,105.47990203122035,5.600216155580829,0.0,5.203412160813397,0.39680399476743156,105.60021615558082,0.39849239764290223,1614903877504.0,0.0040759247452502485,0.0011406355338182351,1.0547990203122035,0.23595398148148147,1.2537066160557035,0.0,0.0,0.0
11530,0.4614,sel,long,close,-251.0,5.478073661444629,0.1359991330732553,0.0,,0.0,,0.13652784909446974,111.2142889500987,11.214288950098712,0.0,10.681485822258026,0.5328031278406868,111.2142889500987,,1614903940999.0,0.004109068139611381,0.0,1.112142889500987,0.2366888773148148,1.5668464633936139,0.0,0.0,0.0
12130,0.4568,buy,long,entry,265.0,0.0,0.1450306479859895,265.0,0.4568,0.0,,,111.23229472575193,11.359319598084701,0.0,10.681485822258026,0.6778337758266764,111.3593195980847,0.39857082262860843,1614904682043.0,0.004322896490328365,0.0011419783494168994,1.1123229472575193,0.24526577546296296,1.5434517631005273,0.0,0.0,0.0
12307,0.4614,sel,long,close,-265.0,5.78362358678417,0.14358474208929345,0.0,,0.0,,0.13635791413085935,117.28652792695816,17.286527926958165,0.0,16.465109409042196,0.8214185179159699,117.28652792695816,,1614904899475.0,0.004385975853789876,0.0,1.1728652792695815,0.24778234953703704,1.903143784512385,0.0,0.0,0.0
12657,0.4568,buy,long,entry,279.0,0.0,0.15269264448336253,279.0,0.4568,0.0,,,117.30548495113645,17.439220571441528,0.0,16.465109409042196,0.9741111623993324,117.43922057144152,0.3984589015887513,1614905512082.0,0.004510709058374783,0.001140062805765494,1.1730548495113644,0.2548727083333333,1.870562872483124,0.0,0.0,0.0
16322,0.4614,sel,long,close,-279.0,6.089173512123711,0.1511703511053316,0.0,,0.0,,0.13660042992686613,123.67956443467057,23.67956443467057,0.0,22.554282921165907,1.1252815135046639,123.67956443467057,,1614912647050.0,0.005816843900671029,0.0,1.2367956443467056,0.3374533564814815,1.8772114702401594,0.0,0.0,0.0
19441,0.4568,buy,long,entry,295.0,0.0,0.16144921190893172,295.0,0.4568,0.0,,,123.69960860002037,23.8410136465795,0.0,22.554282921165907,1.2867307254135956,123.8410136465795,0.3986381080507778,1614920295395.0,0.006928394943814819,0.0011431325301631187,1.2369960860002036,0.42597586805555554,1.6475527886488128,0.0,0.0,0.0
20454,0.4614,sel,long,close,-295.0,6.438373426797472,0.15983961855223233,0.0,,0.0,,0.13621211689972307,130.4392266919292,30.439226691929207,0.0,28.99265634796338,1.446570343965828,130.4392266919292,,1614922942538.0,0.007289408475941994,0.0,1.304392266919292,0.45661409722222224,1.7895663919985056,0.0,0.0,0.0
21993,0.4568,buy,long,entry,311.0,0.0,0.17020577933450087,311.0,0.4568,0.0,,,130.46035799845055,30.60943247126371,0.0,28.99265634796338,1.6167761233003288,130.60943247126372,0.39861175415581906,1614929172116.0,0.00783787819553106,0.0011426802371256662,1.3046035799845055,0.5287156944444444,1.6535348396782468,0.0,0.0,0.0
22685,0.4614,sel,long,close,-311.0,6.787573341471234,0.16850888599913308,0.0,,0.0,,0.13626922176420575,137.5655146987341,37.56551469873408,0.0,35.78022968943461,1.7852850092994619,137.5655146987341,,1614931444267.0,0.008084493560024648,0.0,1.3756551469873408,0.5550137384259259,1.7764812519686946,0.0,0.0,0.0
22850,0.4568,buy,long,entry,328.0,0.0,0.17950963222416816,328.0,0.4568,0.0,,,137.58780109275017,37.745024330958245,0.0,35.78022968943461,1.9647946415236301,137.74502433095827,0.3986136083600618,1614931763782.0,0.008143296356471819,0.0011427120497559031,1.3758780109275017,0.5587118287037037,1.7702504612595733,0.0,0.0,0.0
27735,0.4614,sel,long,close,-328.0,7.158598250812105,0.1777199826614651,0.0,,0.0,,0.136265203986865,145.08134256443185,45.081342564431814,0.0,42.93882794024672,2.1425146241850954,145.08134256443185,,1614949680909.0,0.009884215511892598,0.0,1.4508134256443186,0.7660859837962963,1.6253895991570884,0.0,0.0,0.0
31964,0.4567,buy,long,entry,346.0,0.0,0.18940223341361945,346.0,0.4567,0.0,,,145.10482080887164,45.27074479784543,0.0,42.93882794024672,2.331916857598715,145.27074479784548,0.39855628840638196,1614960843524.0,0.01139134900386281,0.0011434767504547299,1.4510482080887164,0.8952829166666667,1.5156293788615716,0.0,0.0,0.0
35590,0.4613,sel,long,close,-346.0,7.554738987232903,0.18751354866681122,0.0,,0.0,,0.13620223579024276,153.0129973337452,53.01299733374515,0.0,50.49356692747962,2.519430406265526,153.0129973337452,,1614974110495.0,0.012683585003362452,0.0,1.530129973337452,1.0488358217592593,1.5001235017708587,0.0,0.0,0.0
37667,0.4567,buy,long,entry,364.0,0.0,0.19925552879351874,364.0,0.4567,0.0,,,153.03769698974543,53.21225286253867,0.0,50.49356692747962,2.7186859350590447,153.21225286253872,0.3983888786320177,1614986771234.0,0.013423787477427744,0.0011406070283780348,1.5303769698974543,1.1953721527777779,1.4275616937382123,0.0,0.0,0.0
40528,0.4613,sel,long,close,-364.0,7.9477600906149615,0.19726858877086498,0.0,,0.0,,0.13656506581704,161.35728154192455,61.35728154192449,0.0,58.44132701809458,2.91595452382991,161.35728154192455,,1615001321327.0,0.014443392329763232,0.0,1.6135728154192455,1.3637760069444445,1.4202430766201133,0.0,0.0,0.0
49243,0.4568,buy,long,entry,384.0,0.0,0.21015761821366025,384.0,0.4568,0.0,,,161.3833729300409,61.56743916013815,0.0,58.44132701809458,3.1261121420435702,161.5674391601382,0.39848755061727,1615032298401.0,0.017549249123927427,0.0011405526279159679,1.613833729300409,1.7223069560185185,1.320341462855701,0.0,0.0,0.0
54871,0.4614,sel,long,close,-384.0,8.38079795217027,0.2080624187256177,0.0,,0.0,,0.13653835185856997,170.1562995310341,70.15629953103404,0.0,66.82212497026485,3.334174560769188,170.1562995310341,,1615056118597.0,0.019554959053652742,0.0,1.701562995310341,1.9980036689814815,1.3047861661064881,0.0,0.0,0.0
68159,0.4569,buy,long,entry,406.0,0.0,0.22214926679798647,406.0,0.4569,0.0,,,170.1839222945064,70.37844879783202,0.0,66.82212497026485,3.5563238275671742,170.3784487978321,0.3987344014963208,1615147703633.0,0.024290544260864886,0.0011430369020939165,1.701839222945064,3.0580156597222223,1.1899056855681138,0.0,0.0,0.0
68764,0.4615,sel,long,close,-406.0,8.857088860418116,0.2199349945828819,0.0,,0.0,,0.1361906380062375,179.4554726528331,79.45547265283302,0.0,75.67921383068297,3.776258822150056,179.4554726528331,,1615152976629.0,0.02450615451450451,0.0,1.794554726528331,3.1190457060185186,1.206205444033804,0.0,0.0,0.0
75767,0.4571,buy,long,entry,428.0,0.0,0.23408444541675782,428.0,0.4571,0.0,,,179.48466918103605,79.68955709824978,0.0,75.67921383068297,4.010343267566814,179.68955709824985,0.39885048514527066,1615196133488.0,0.027001887747956248,0.0011415343613951617,1.7948466918103605,3.618546388888889,1.1754427806819048,0.0,0.0,0.0
76159,0.4617,sel,long,close,-428.0,9.328901441776704,0.23175222005631363,0.0,,0.0,,0.1363133712748578,189.25021076008287,89.2502107600828,0.0,85.00811527245968,4.242095487623128,189.25021076008287,,1615196910333.0,0.027141588937091343,0.0,1.8925021076008286,3.627537650462963,1.1922583268889813,0.0,0.0,0.0
113073,0.4599,buy,long,entry,454.0,0.0,0.2467927810393564,454.0,0.4599,0.0,,,189.2823077768427,89.49700354112215,0.0,85.00811527245968,4.488888268662484,189.4970035411222,0.4012751781531639,1615342233704.0,0.04029702183436927,0.001134262186472368,1.8928230777684272,5.309521111111111,1.1276936937896482,0.0,0.0,0.0
113920,0.4645,sel,long,close,-454.0,9.776075718243776,0.24434876210979548,0.0,,0.0,,0.13629965959284573,199.51742802147578,99.51742802147572,0.0,94.78419099070345,4.733237030772279,199.51742802147578,,1615342407319.0,0.04059887618946475,0.0,1.9951742802147578,5.3115305439814815,1.1388782199172545,0.0,0.0,0.0
117066,0.4599,buy,long,entry,479.0,0.0,0.2603826918895412,479.0,0.4599,0.0,,,199.55129249510568,99.77781071336527,0.0,94.78419099070345,4.99361972266182,199.7778107133653,0.40132693177776596,1615348151301.0,0.041720049508390804,0.0011351378155828452,1.9955129249510568,5.37801181712963,1.1370847592130835,0.0,0.0,0.0
117886,0.4645,sel,long,close,-479.0,10.314405878940018,0.25780409041980623,0.0,,0.0,,0.1361882656526777,210.35002068272513,110.3500206827251,0.0,105.09859686964347,5.251423813081626,210.35002068272513,,1615349847453.0,0.042012281587704016,0.0,2.1035002068272513,5.397643206018518,1.1477050435411429,0.0,0.0,0.0
128890,0.4602,buy,long,entry,505.0,0.0,0.2743372446762277,505.0,0.4602,0.0,,,210.3858556499171,110.62435792740133,0.0,105.09859686964347,5.525761057757854,210.62435792740135,0.4015440654035542,1615407474721.0,0.045933893539853506,0.0011336421678514689,2.103858556499171,6.064625474537037,1.1304787549328377,0.0,0.0,0.0
130645,0.4648,sel,long,close,-505.0,10.860166312484132,0.2716222030981067,0.0,,0.0,,0.1362786289448178,221.75614644298358,121.75614644298358,0.0,115.9587631821276,5.797383260855961,221.75614644298358,,1615413417918.0,0.046559341465700683,0.0,2.217561464429836,6.133412476851852,1.1386547022405074,0.0,0.0,0.0
132168,0.4602,buy,long,entry,532.0,0.0,0.28900478053020423,532.0,0.4602,0.0,,,221.79389733911452,122.04515122351378,0.0,115.9587631821276,6.086388041386165,222.04515122351378,0.4014957092308699,1615420953095.0,0.047102109095937296,0.0011328259587553206,2.217938973391145,6.220625173611111,1.1366148237385434,0.0,0.0,0.0
152584,0.4648,sel,long,close,-532.0,11.440808867805066,0.286144578313253,0.0,,0.0,,0.1363826430826631,233.7721046696321,133.7721046696321,0.0,127.39957204993266,6.3725326196994185,233.7721046696321,,1615511832659.0,0.054377975109667215,0.0,2.337721046696321,7.272471979166666,1.1238562743482938,0.0,0.0,0.0
152895,0.4593,buy,long,entry,560.0,0.0,0.304811669932506,560.0,0.4593,0.0,,,233.81140094763748,134.07691633956463,0.0,127.39957204993266,6.677344289631924,234.07691633956463,0.40074284279435607,1615512175416.0,0.05448880947145552,0.001135596428792689,2.338114009476375,7.276439074074074,1.1238106906526595,0.0,0.0,0.0
154520,0.4639,sel,long,close,-560.0,12.089964920798018,0.3017891787023066,0.0,,0.0,,0.13633008018457748,246.46867043906497,146.46867043906497,0.0,139.48953697073068,6.979133468334231,246.46867043906497,,1615518007198.0,0.05506792792131402,0.0,2.4646867043906497,7.343936550925926,1.1306935687917203,0.0,0.0,0.0
155532,0.4592,buy,long,entry,591.0,0.0,0.32175522648083626,591.0,0.4592,0.0,,,246.51009002931778,146.7904256655458,0.0,139.48953697073068,7.300888694815067,246.7904256655458,0.40073652086988953,1615522335546.0,0.05542858507285667,0.0011372176943940764,2.465100900293178,7.394033171296297,1.1297786547512456,0.0,0.0,0.0
186319,0.4638,sel,long,close,-591.0,12.76476103330619,0.31856403622250967,0.0,,0.0,,0.1361575320761165,259.8737507350745,159.8737507350745,0.0,152.25429800403688,7.619452731037577,259.8737507350745,,1615647266761.0,0.06640047412872965,0.0,2.5987375073507453,8.83999630787037,1.1140863283862337,0.0,0.0,0.0
187709,0.4569,buy,long,entry,620.0,0.0,0.3392427226964325,620.0,0.4569,0.0,,,259.91593328027847,160.21299345777095,0.0,152.25429800403688,7.958695453734009,260.21299345777095,0.39872693080357796,1615649619224.0,0.066895843141224,0.001142908684909864,2.5991593328027847,8.867223888888889,1.1137371998583545,0.0,0.0,0.0
190016,0.4615,sel,long,close,-620.0,13.525603678471017,0.3358613217768147,0.0,,0.0,,0.13620682234926787,274.0744584580188,174.07445845801877,0.0,165.7799016825079,8.294556775510824,274.0744584580188,,1615660523615.0,0.0677180131497308,0.0,2.740744584580188,8.993432118055555,1.1186329130168722,0.0,0.0,0.0
192208,0.4569,buy,long,entry,654.0,0.0,0.3578463558765595,654.0,0.4569,0.0,,,274.1189542395727,174.4323048138953,0.0,165.7799016825079,8.652403131387382,274.43230481389537,0.3987391820361169,1615671557494.0,0.06849919939101685,0.001143118961590701,2.741189542395727,9.121139050925926,1.1168983201775726,0.0,0.0,0.0
193032,0.4615,sel,long,close,-654.0,14.267330331806523,0.3542795232936078,0.0,,0.0,,0.13618028155087325,289.0539146689955,189.05391466899545,0.0,180.04723201431443,9.00668265468099,289.0539146689955,,1615677111431.0,0.06879285699266818,0.0,2.890539146689955,9.185420729166667,1.1224989078810175,0.0,0.0,0.0
194175,0.4569,buy,long,entry,689.0,0.0,0.3769971547384548,689.0,0.4569,0.0,,,289.1007917232625,189.4309118237339,0.0,180.04723201431443,9.383679809419444,289.43091182373394,0.3986672837795907,1615683648961.0,0.06920020000078404,0.0011418858402416614,2.891007917232625,9.261086585648147,1.1214592502259229,0.0,0.0,0.0
236840,0.4615,sel,long,close,-689.0,15.030872474946017,0.37323943661971826,0.0,,0.0,,0.13652310205849966,304.83502373529967,204.83502373529964,0.0,195.07810448926045,9.756919246039162,304.83502373529967,,1615865657211.0,0.08440517763968426,0.0,3.048350237352997,11.36766355324074,1.1030180439899482,0.0,0.0,0.0
