trade_id,price,side,pos_side,type,qty,pnl,fee_paid,long_pos_size,long_pos_price,shrt_pos_size,shrt_pos_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,balance,liq_price,timestamp,progress,drawdown,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
10485,1531.9,buy,long,entry,764549.0,0.0,0.12477136236046739,764549.0,1531.9,0.0,,1.0,100.10848107775544,0.12477136236046739,0.0,0.0,0.12477136236046739,100.12477136236046,1344.7123049169427,1614850227398.0,0.002804415490002399,0.00016272631878579076,1.0010848107775545,0.08884708333333333,1.0122780092019694,0.0,0.0,0.0
12042,1547.1,sel,long,close,-764549.0,4.903431472766002,0.12354550449227589,0.0,,0.0,,0.13084555155159966,105.15174833961873,5.151748339618745,0.0,4.903431472766002,0.2483168668527433,105.15174833961873,,1614850552650.0,0.003220865172208764,0.0,1.0515174833961873,0.09261157407407407,1.7201641282720699,0.0,0.0,0.0
63939,1540.35,buy,long,entry,808372.0,0.0,0.13119940273314507,808372.0,1540.35,0.0,,,105.24887550661532,5.28294774235189,0.0,4.903431472766002,0.37951626958588836,105.28294774235188,1352.1300150719112,1614881708168.0,0.017101718837888736,0.0003237301640758878,1.0524887550661532,0.45320784722222224,1.1194963518261412,0.0,0.0,0.0
215055,1555.6,sel,long,close,-808372.0,5.144743871639085,0.1299132167652353,0.0,,0.0,,0.1308263329978394,110.5576048307562,10.557604830756212,0.0,10.048175344405088,0.5094294863511236,110.5576048307562,,1615008860121.0,0.05752060784000629,0.0,1.105576048307562,1.9248739699074073,1.0535251854137972,0.0,0.0,0.0
244717,1516.05,buy,long,entry,836522.0,0.0,0.13794432901289536,836522.0,1516.05,0.0,,,110.67735069947722,10.695549159769108,0.0,10.048175344405088,0.647373815364019,110.6955491597691,1330.799234753482,1615037149878.0,0.06545428187571932,0.00016442804401145197,1.1067735069947722,2.252301712962963,1.0460721926399998,0.0,0.0,0.0
247087,1531.1,sel,long,close,-836522.0,5.42371406608083,0.13658840049637516,0.0,,0.0,,0.1308782427158555,116.2558516263463,16.255851626346313,0.0,15.471889410485918,0.783962215860394,116.2558516263463,,1615038850397.0,0.06608818408948239,0.0,1.162558516263463,2.271983645833333,1.0685428490221518,0.0,0.0,0.0
447387,1675.65,buy,long,entry,972240.0,0.0,0.1450541580879062,972240.0,1675.65,0.0,,,116.38359208688252,16.40090578443422,0.0,15.471889410485918,0.9290163739483003,116.4009057844342,1470.8973028982136,1615191183502.0,0.11966228257755873,0.00014876407611444438,1.1638359208688251,4.035098287037037,1.0383162563712407,0.0,0.0,0.0
451249,1692.25,sel,long,close,-972240.0,5.691591725239764,0.14363126015659625,0.0,,0.0,,0.13082946114860622,122.23612876983056,22.23612876983058,0.0,21.163481135725682,1.0726476341048965,122.23612876983056,,1615194034982.0,0.12069524896977517,0.0,1.2223612876983057,4.0681015277777774,1.0505941022683716,0.0,0.0,0.0
652328,1804.15,buy,long,entry,1100645.0,0.0,0.15251572762796883,1100645.0,1804.15,0.0,,,122.37173681743762,22.388644497458547,0.0,21.163481135725682,1.2251633617328652,122.38864449745853,1583.6952994489152,1615341812766.0,0.17447770603359897,0.00013816654450309008,1.2237173681743763,5.778492546296296,1.035556268752112,0.0,0.0,0.0
683037,1822.05,sel,long,close,-1100645.0,5.993318568734398,0.15101739798578523,0.0,,0.0,,0.13084062375889619,128.5329804641787,28.532980464178728,0.0,27.15679970446008,1.3761807597186504,128.5329804641787,,1615364219469.0,0.18269142041437947,0.0,1.2853298046417871,6.037829386574074,1.0424500627156188,0.0,0.0,0.0
