trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type
112803,1612449147644,0.0,-0.0027713502,99.9972286498,99.99375864979999,0.15396816699710403,-347.0,0.04437,-347.0,0.04437,shrt_ientry
112830,1612449151803,0.1353300000000005,-0.0027469907999999998,100.12981165899998,100.12981165899998,0.0,347.0,0.04398,0.0,0.0,shrt_nclose
121692,1612479864361,0.0,-0.0027753876,100.12703627139999,100.12354627139999,0.15399257357629578,-349.0,0.04418,-349.0,0.04418,shrt_ientry
121734,1612479870942,0.1361099999999981,-0.0027508878000000003,100.26039538359998,100.26039538359998,0.0,349.0,0.04379,0.0,0.0,shrt_nclose
127588,1612511114569,0.0,-0.0027751968000000004,100.25762018679998,100.25416018679998,0.15378142799792807,-346.0,0.04456,-346.0,0.04456,shrt_ientry
128817,1612513160794,0.13840000000000158,-0.0027502848,100.39326990199999,100.39326990199999,0.0,346.0,0.04416,0.0,0.0,shrt_nclose
131205,1612525233557,0.0,-0.0027838566,100.39048604539998,100.38705604539999,0.15405712841160873,-343.0,0.04509,-343.0,0.04509,shrt_ientry
132223,1612528813647,0.13719999999999916,-0.0027591606000000003,100.52492688479998,100.52492688479998,0.0,343.0,0.04469,0.0,0.0,shrt_nclose
135940,1612541278194,0.0,-0.002785824,100.52214106079998,100.51874106079998,0.1539640902658349,-340.0,0.04552,-340.0,0.04552,shrt_ientry
136981,1612541502010,0.0,-0.010891134000000002,100.51124992679998,99.94226992679997,0.7559661237457174,-1286.0,0.04705,-1626.0,0.046730073800738,shrt_rentry
137956,1612541597852,0.683039999999994,-0.013554010800000002,101.18073591599997,101.18073591599997,0.0,1626.0,0.04631,0.0,0.0,shrt_nclose
138024,1612541628528,0.0,-0.0028026432,101.17793327279998,101.17457327279998,0.15388968222961125,-336.0,0.04634,-336.0,0.04634,shrt_ientry
139681,1612544248224,0.13776000000000022,-0.0027778464,101.31291542639998,101.31291542639998,0.0,336.0,0.04593,0.0,0.0,shrt_nclose
140674,1612547193092,0.0,-0.0028058004000000004,101.31010962599998,101.30676962599999,0.15386203862126302,-334.0,0.04667,-334.0,0.04667,shrt_ientry
140713,1612547305574,0.13694000000000023,-0.0027811512000000004,101.44426847479998,101.44426847479998,0.0,334.0,0.04626,0.0,0.0,shrt_nclose
140810,1612547942556,0.0,-0.0028154070000000002,101.44145306779998,101.42470306779998,0.15418893881129633,-335.0,0.04669,-335.0,0.04669,shrt_ientry
141030,1612549009473,0.14070000000000124,-0.002790081,101.57936298679998,101.57936298679998,0.0,335.0,0.04627,0.0,0.0,shrt_nclose
143278,1612558145518,0.0,-0.0028112112,101.57655177559998,101.57321177559999,0.15375438255181656,-334.0,0.04676,-334.0,0.04676,shrt_ientry
143630,1612558803922,0.14028000000000124,-0.0027859608000000004,101.71404581479999,101.71404581479999,0.0,334.0,0.04634,0.0,0.0,shrt_nclose
144579,1612561948759,0.0,-0.0028190268000000004,101.71122678799999,101.707886788,0.15397769247875923,-334.0,0.04689,-334.0,0.04689,shrt_ientry
144729,1612562327514,0.14028000000000124,-0.0027937764,101.8487130116,101.8487130116,0.0,334.0,0.04647,0.0,0.0,shrt_nclose
144934,1612562800692,0.0,-0.002822634,101.8458903776,101.8392103776,0.1539708665893204,-334.0,0.04695,-334.0,0.04695,shrt_ientry
145009,1612562934242,0.1402799999999989,-0.0027973836000000003,101.983372994,101.983372994,0.0,334.0,0.04653,0.0,0.0,shrt_nclose
145232,1612563326269,0.0,-0.0028250388,101.98054795520001,101.97720795520002,0.15389856511552236,-334.0,0.04699,-334.0,0.04699,shrt_ientry
147573,1612570356498,0.1402799999999989,-0.0027997884000000002,102.11802816680002,102.11802816680002,0.0,334.0,0.04657,0.0,0.0,shrt_nclose
151144,1612576283924,0.0,-0.0083635344,102.10966463240001,102.0984846324,0.45504096176667563,1118.0,0.04156,1118.0,0.04156,long_ientry
151659,1612576461224,0.7714200000000034,-0.00850239,102.87258224240001,102.87258224240001,0.0,-1118.0,0.04225,0.0,0.0,long_nclose
175481,1612711136190,0.0,-0.008428833,102.86415340940002,102.85288340940002,0.4552300140324766,1127.0,0.04155,1127.0,0.04155,long_ientry
182811,1612741458369,0.7776300000000035,-0.0085688064,103.63321460300001,103.63321460300001,0.0,-1127.0,0.04224,0.0,0.0,long_nclose
188562,1612773725353,0.0,-0.0028723968,103.63034220620001,103.62670220620001,0.15398733286287725,-364.0,0.04384,-364.0,0.04384,shrt_ientry
188773,1612773846075,0.141959999999998,-0.0028468440000000003,103.7694553622,103.7694553622,0.0,364.0,0.04345,0.0,0.0,shrt_nclose
188979,1612773994929,0.0,-0.002880288,103.7665750742,103.7629250742,0.1542076529803339,-365.0,0.04384,-365.0,0.04384,shrt_ientry
189779,1612774642602,0.142349999999998,-0.0028546650000000006,103.9060704092,103.9060704092,0.0,365.0,0.04345,0.0,0.0,shrt_nclose
189872,1612774813216,0.0,-0.0028816020000000005,103.9031888072,103.8995388072,0.1540751557654856,-365.0,0.04386,-365.0,0.04386,shrt_ientry
190368,1612775488035,0.0,-0.011270617200000001,103.89191819,103.33425819,0.7567810987589197,-1381.0,0.04534,-1746.0,0.04503060710194731,shrt_rentry
207985,1612790428193,0.6994600000000015,-0.0140263164,104.5773518736,104.5773518736,0.0,1746.0,0.04463,0.0,0.0,shrt_nclose
210475,1612793497655,0.0,-0.002901492,104.57445038159999,104.56765038159999,0.15414281348053088,-340.0,0.04741,-340.0,0.04741,shrt_ientry
210513,1612793512844,0.14280000000000126,-0.002875788,104.7143745936,104.7143745936,0.0,340.0,0.04699,0.0,0.0,shrt_nclose
210697,1612793618326,0.0,-0.002903328,104.7114712656,104.7012712656,0.15403851941959032,-340.0,0.04744,-340.0,0.04744,shrt_ientry
210796,1612793699033,0.14280000000000126,-0.002877624,104.8513936416,104.8513936416,0.0,340.0,0.04702,0.0,0.0,shrt_nclose
210807,1612793702598,0.0,-0.0029045520000000003,104.8484890896,104.8416890896,0.1539020746995255,-340.0,0.04746,-340.0,0.04746,shrt_ientry
210900,1612793764583,0.14280000000000126,-0.002878848,104.98841024160001,104.98841024160001,0.0,340.0,0.04704,0.0,0.0,shrt_nclose
210942,1612793806473,0.0,-0.002906388,104.98550385360001,104.98210385360001,0.1537983760359533,-340.0,0.04749,-340.0,0.04749,shrt_ientry
210953,1612793807583,0.1427999999999989,-0.0028806840000000005,105.1254231696,105.1254231696,0.0,340.0,0.04707,0.0,0.0,shrt_nclose
212638,1612795754512,0.0,-0.0029131200000000004,105.1225100496,105.1021100496,0.1539537059414192,-340.0,0.0476,-340.0,0.0476,shrt_ientry
212712,1612795812297,0.14280000000000126,-0.0028874160000000003,105.26242263360001,105.26242263360001,0.0,340.0,0.04718,0.0,0.0,shrt_nclose
212765,1612795886289,0.0,-0.002914344,105.2595082896,105.24590828960001,0.153817933059827,-340.0,0.04762,-340.0,0.04762,shrt_ientry
212823,1612795906050,0.14280000000000126,-0.00288864,105.39941964960002,105.39941964960002,0.0,340.0,0.0472,0.0,0.0,shrt_nclose
213504,1612796415300,0.0,-0.002919852,105.39649979760001,105.37609979760002,0.153908336910154,-340.0,0.04771,-340.0,0.04771,shrt_ientry
