trade_id,side,type,price,qty,pos_price,pos_size,liq_price,pnl,fee_paid,pnl_plus_fee,fee_paid_cumsum,apparent_balance,actual_balance,profit_cumsum,loss_cumsum,pnl_plus_fees_cumsum,average_daily_gain,timestamp,closest_long_liq,closest_shrt_liq,closest_liq,avg_gain_per_tick,millis_since_prev_trade,progress,reentry_price
6795,long,entry,34599.5,12614953.0,34599.5,12614953.0,31622.693512174028,0.0,0.09114982152921285,0.09114982152921285,0.09114982152921285,33.676565850084536,40.091149821529214,0.0,0.0,0.09114982152921285,1.2522588381438653,1612297867327.0,1.0,1.0,1.0,1.0022787455382303,0.0,0.0004921894353475313,17434.0
6866,long,close,34644.5,-12614953.0,34599.5,0.0,0.0,0.473580737931205,0.09103142634473005,0.564612164275935,0.1821812478739429,34.15084006807633,40.65576198580515,0.473580737931205,0.0,0.6557619858051478,4.960548410610935,1612297870355.0,0.08571901663392763,1.0,0.08571901663392763,1.0081637018089515,3028.0,0.0004973322535829507,
144290,long,entry,36148.5,13395787.0,36148.5,13395787.0,33038.42376264562,0.0,0.09264414152731096,0.09264414152731096,0.2748253894012539,34.22866114695926,40.74840612733246,0.473580737931205,0.0,0.7484061273324587,1.0419442094024858,1612335972950.0,1.0,1.0,1.0,1.0061982204171518,38102595.0,0.010451510467445961,18240.0
155527,long,close,36195.5,-13395787.0,36148.5,0.0,0.0,0.4811951377142177,0.0925238427428824,0.5737189804571001,0.3673492321441363,34.710585090543226,41.32212510778956,0.9547758756454227,0.0,1.3221251077895588,1.0701428141006004,1612338437565.0,0.07553797742890975,1.0,0.07553797742890975,1.008162790201889,2464615.0,0.011265451995775645,
160476,long,entry,35752.5,13466195.0,35752.5,13466195.0,32676.493970907468,0.0,0.09416261100622335,0.09416261100622335,0.46151184315035965,34.78968168378846,41.416287718795786,0.9547758756454227,0.0,1.416287718795782,1.0723771277118366,1612340014881.0,1.0,1.0,1.0,1.0069832242898744,1577316.0,0.011623928157002273,18050.0
160786,long,close,35799.0,-13466195.0,35752.5,0.0,0.0,0.4892384046246344,0.09404030140506718,0.5832787060297016,0.5555521445554268,35.279635796853405,41.99956642482549,1.444014280270057,0.0,1.9995664248254836,1.1027906062426525,1612340067606.0,0.08569087073204433,1.0,0.08569087073204433,1.0081631114601184,52725.0,0.01164638271549495,
161244,long,entry,35728.5,13677774.0,35728.5,13677774.0,32654.558818796628,0.0,0.095706326881901,0.095706326881901,0.6512584714373277,35.36002911143421,42.09527275170739,1.444014280270057,0.0,2.095272751707385,1.1076838714137616,1612340125820.0,1.0,1.0,1.0,1.0073203773557924,58214.0,0.011679557514816388,18002.5
162046,long,close,35775.0,-13677774.0,35728.5,0.0,0.0,0.49759264290800465,0.095581928721174,0.5931745716291786,0.7468404001585017,35.85829575160272,42.68844732333657,1.9416069231780617,0.0,2.6884473233365633,1.1386770404342825,1612340269812.0,0.08433181485063575,1.0,0.08433181485063575,1.0081642566284532,143992.0,0.01173764963065873,
162632,long,entry,35685.0,13885192.0,35685.0,13885192.0,32614.801363319253,0.0,0.09727611041053665,0.09727611041053665,0.8441165105690384,35.94000768434757,42.78572343374711,1.9416069231780617,0.0,2.7857234337471,1.1435855225451192,1612340348132.0,1.0,1.0,1.0,1.0075086079654654,78320.0,0.011780095989615854,18002.5
163260,long,close,35731.5,-13885192.0,35685.0,0.0,0.0,0.5063699127201584,0.0971495179323566,0.603519430652515,0.941266028501395,36.44696400609568,43.38924286439963,2.44797683589822,0.0,3.389242864399615,1.1755065646983387,1612340450903.0,0.08513881168809949,1.0,0.08513881168809949,1.0081663739995026,102771.0,0.011825584579078436,
368460,long,entry,37675.5,14900366.0,37675.5,14900366.0,34434.0465645599,0.0,0.09887304747116826,0.09887304747116826,1.0401390759725633,36.53001736597147,43.48811591187079,2.44797683589822,0.0,3.488115911870783,1.0712585298325077,1612401937396.0,1.0,1.0,1.0,1.0076297089530977,61486493.0,0.026689053620036998,19000.0
368719,long,close,37724.5,-14900366.0,37675.5,0.0,0.0,0.5137011041723283,0.09874462219512518,0.6124457263674534,1.1388836981676884,37.044471776120126,44.10056163823825,2.9616779400705484,0.0,4.100561638238236,1.0836332904760784,1612401974257.0,0.08561138232089056,1.0,0.08561138232089056,1.0081659160077268,36861.0,0.02670781404148733,
384180,long,entry,37473.0,15063241.0,37473.0,15063241.0,34248.96888702024,0.0,0.10049396231953674,0.10049396231953674,1.239377660487225,37.12888670446854,44.20105560055779,2.9616779400705484,0.0,4.2010556005577735,1.0814898356172562,1612407137941.0,1.0,1.0,1.0,1.007711831637572,5163684.0,0.027827717037794644,18909.0
384710,long,close,37521.5,-15063241.0,37473.0,0.0,0.0,0.5195908663030366,0.10036406460296096,0.6199549309059976,1.339741725090186,37.64964884642958,44.821010531463784,3.481268806373585,0.0,4.821010531463771,1.0932966628859038,1612407221500.0,0.08547479607422598,1.0,0.08547479607422598,1.0081615222854958,83559.0,0.027866107089411153,
443530,long,entry,38032.0,15537697.0,38032.0,15537697.0,34759.874691999794,0.0,0.1021356817942785,0.1021356817942785,1.4418774068844644,37.73544281913677,44.923146213258065,3.481268806373585,0.0,4.9231462132580495,1.081343995529797,1612425230492.0,1.0,1.0,1.0,1.0077682651937465,18008992.0,0.03212667847824733,19190.0
444196,long,close,38081.5,-15537697.0,38032.0,0.0,0.0,0.53104171304354,0.10200292136601762,0.6330446344095576,1.543880328250482,38.2672003120408,45.55619084766762,4.012310519417125,0.0,5.556190847667607,1.0915394121686546,1612425294523.0,0.08479681173234176,1.0,0.08479681173234176,1.0081623236981756,64031.0,0.03217491956197675,
444569,long,entry,37996.0,15777607.0,37996.0,15777607.0,34726.97208571084,0.0,0.10381097352352879,0.10381097352352879,1.647691301774011,38.35440152980057,45.66000182119115,4.012310519417125,0.0,5.660001821191136,1.0931718730413247,1612425349760.0,1.0,1.0,1.0,1.00781527678566,55237.0,0.03220193746622762,19190.0
448951,long,stop_loss_liq_diff,37110.5,-2287754.0,37996.0,13489853.0,34268.63377123936,-1.4366904473789766,0.015411770253701782,-1.4212786771252748,1.6631030720277127,37.16052744101533,44.23872314406587,4.012310519417125,-1.4366904473789766,4.238723144065861,1.0700202561606995,1612425577737.0,0.06410176157952754,1.0,0.06410176157952754,1.0056112980559815,227977.0,0.032519343515630544,21361.5
556570,long,stop_loss_liq_diff,36587.5,-1956029.0,37996.0,11533824.0,33822.17048099267,-1.9818077672966696,0.01336541851725316,-1.9684423487794165,1.6764684905449658,35.50703586804062,42.27028079528645,4.012310519417125,-3.418498214675646,2.2702807952864443,1.0321255272633016,1612447835925.0,0.06298168622882648,1.0,0.06298168622882648,1.0029097410678405,22258188.0,0.04031462458151222,23078.5
776699,long,close,38045.5,-11533824.0,37996.0,0.0,0.0,0.3949456582943224,0.07578967289166919,0.47073533118599153,1.752258163436635,35.90245354623685,42.741016126472445,4.407256177711447,-3.418498214675646,2.7410161264724358,1.0255181160656062,1612524255688.0,0.06545355251325835,1.0,0.06545355251325835,1.0033194758025328,76419763.0,0.05625946169904228,
824680,long,entry,37763.5,14712041.0,37763.5,14712041.0,34514.47542775696,0.0,0.09739590477577555,0.09739590477577555,1.8496540682124105,35.984266106248505,42.83841203124822,4.407256177711447,-3.418498214675646,2.8384120312482115,1.0249542777737612,1612537305217.0,1.0,1.0,1.0,1.0032698927282582,13049529.0,0.05973492031529098,19050.0
825534,long,close,37812.5,-14712041.0,37763.5,0.0,0.0,0.5048488551683413,0.09726969256198348,0.6021185477303248,1.946923760774394,36.49004568634197,43.44053057897854,4.912105032879788,-3.418498214675646,3.440530578978536,1.03010736611366,1612537331293.0,0.08415657199604737,1.0,0.08415657199604737,1.0037576530465755,26076.0,0.05979677900223532,
855788,long,entry,37435.5,14822948.0,37435.5,14822948.0,34214.695122126315,0.0,0.09898991598883412,0.09898991598883412,2.045913676763228,36.57319721577259,43.53952049496737,4.912105032879788,-3.418498214675646,3.53952049496737,1.0296207391615875,1612547958826.0,1.0,1.0,1.0,1.0036933073677017,10627533.0,0.0619881990430012,18909.0
