trade_id,qty,price,side,type,fee_paid,pside,long_psize,long_pprice,shrt_psize,shrt_pprice,pnl,liq_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,available_margin,balance,timestamp,progress,drawdown,balance_starting_balance_ratio,equity_starting_balance_ratio,equity_balance_ratio,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
158723,0.07,115.91,buy,shrt_close,-0.001460466,shrt,0.0,113.07,-0.102,116.72906451612903,0.057334516129032245,607.8817368911137,4.244881250139032,50.61003483599999,0.5254702553548385,0.0,0.5571754193548385,-0.031705164,47.6334436908387,50.52547025535483,1605435911421.0,0.010372909911555492,0.0016709054028353398,1.0105094051070966,1.01220069672,1.0016737020005508,1.01220069672,3.9681739699074075,1.0030607068020552,24.36538638888889,0.0,24.36538638888889
158726,0.07,115.88,buy,shrt_close,-0.0014600880000000002,shrt,0.0,113.07,-0.032,116.72906451612903,0.059434516129032326,1685.5367892604052,13.546792001902174,50.61093474799999,0.5834446834838708,0.0,0.6166099354838708,-0.033165252,49.67710223187096,50.58344468348386,1605435911421.0,0.010373105968394985,0.0005431645286341189,1.0116688936696772,1.0122186949599998,1.000543459716675,1.0122186949599998,3.9681739699074075,1.0030652014639982,24.36538638888889,0.0,24.36538638888889
158729,0.032,115.85,buy,shrt_close,-0.0006672960000000001,shrt,0.0,113.07,-0.0,116.72906451612903,0.028130064516129098,0.0,1.0,50.61090745199999,0.6109074519999999,0.0,0.6447399999999999,-0.033832548,50.61090745199999,50.61090745199999,1605435911421.0,0.010373302025234475,0.0,1.0122181490399997,1.0122181490399997,1.0,1.0122181490399997,3.9681739699074075,1.0030650651334445,24.36538638888889,0.0,24.36538638888889
163433,-0.07,116.37,sel,initial_shrt_entry,-0.0014662620000000003,shrt,0.0,113.07,-0.07,116.37,0.0,834.3767033797214,6.169416595460745,50.60874118999999,0.6094411899999999,0.0,0.6447399999999999,-0.03529881,48.572266189999986,50.60944118999999,1605448612767.0,0.010680719149557712,1.3831602674603523e-05,1.0121888237999999,1.0121748237999997,0.999986168588636,1.0121748237999997,4.115180289351851,1.0029449783956326,27.893538055555556,0.0,27.893538055555556
166635,0.07,115.59,buy,shrt_close,-0.0014564340000000002,shrt,0.0,113.07,-0.0,116.37,0.054600000000000086,0.0,1.0,50.662584755999994,0.662584756,0.0,0.69934,-0.036755244,50.662584755999994,50.662584755999994,1605456785020.0,0.010889977149575358,0.0,1.01325169512,1.01325169512,1.0,1.01325169512,4.209766550925926,1.0031320656055909,30.163608333333332,0.0,30.163608333333332
168469,0.071,114.79,buy,initial_long_entry,-0.0014670162,long,0.071,114.79,-0.0,116.37,0.0,0.0,1.0,50.66040773979999,0.6611177398,0.0,0.69934,-0.0382222602,48.62288523979999,50.66111773979999,1605461843375.0,0.011009833230784714,1.4014889174296904e-05,1.0132223547959998,1.013208154796,0.99998598530724,1.013208154796,4.268312326388889,1.0030789400488773,0.0,1.405098611111111,1.405098611111111
169107,-0.071,115.56,sel,long_close,-0.0014768568000000002,long,0.0,114.79,-0.0,116.37,0.05466999999999971,0.0,1.0,50.71431088299999,0.7143108829999997,0.0,0.7540099999999996,-0.039699117,50.71431088299999,50.71431088299999,1605462273845.0,0.01105152798531665,0.0,1.0142862176599998,1.0142862176599998,1.0,1.0142862176599998,4.273294618055556,1.003324999157318,0.0,1.5246736111111112,1.5246736111111112
169267,0.071,114.77,buy,initial_long_entry,-0.0014667605999999999,long,0.071,114.77,-0.0,116.37,0.0,0.0,1.0,50.71213412239999,0.7128441223999997,0.0,0.7540099999999996,-0.0411658776,48.674966622399985,50.712844122399986,1605462474467.0,0.01106198435008955,1.4000593985737566e-05,1.0142568824479996,1.0142426824479998,0.9999859996020282,1.0142426824479998,4.275616631944445,1.0033131180936299,0.0,1.5804019444444444,1.5804019444444444
174369,0.078,113.16,buy,long_reentry,-0.0015887664,long,0.149,113.9271812080537,-0.0,116.37,0.0,0.0,1.0,50.59545535599999,0.7112553559999997,0.0,0.7540099999999996,-0.042754643999999994,46.35166785599999,50.71125535599999,1605478415269.0,0.011395411681785372,0.0022887431130959807,1.0142251071199997,1.0119091071199997,0.9977164832700932,1.0119091071199997,4.460116655092593,1.002657885143048,0.0,6.0084025,6.0084025
175782,-0.071,114.69,sel,long_close,-0.0014657382,long,0.078,113.9271812080537,-0.0,116.37,0.05416013422818741,0.0,1.0,50.825009617799985,0.763949752028187,0.0,0.8081701342281871,-0.04422038219999999,48.60342958424294,50.763949752028175,1605481304924.0,0.011487754453186038,0.001201374406635145,1.0152789950405634,1.0165001923559998,1.00120281944313,1.0165001923559998,4.493561736111111,1.0036486382370438,0.0,6.811084444444444,6.811084444444444
176280,-0.078,114.69,sel,long_close,-0.0016102476,long,0.0,113.9271812080537,-0.0,116.37,0.05949986577181153,0.0,1.0,50.82183937019999,0.8218393701999985,0.0,0.8676699999999986,-0.045830629799999995,50.82183937019999,50.82183937019999,1605482680579.0,0.011520299888541688,0.0,1.0164367874039997,1.0164367874039997,1.0,1.0164367874039997,4.509483668981481,1.0036218496064018,0.0,7.1932108333333336,7.1932108333333336
176506,0.071,114.49,buy,initial_long_entry,-0.0014631821999999998,long,0.071,114.49,-0.0,116.37,0.0,0.0,1.0,50.81966618799999,0.8203761879999986,0.0,0.8676699999999986,-0.047293812,48.78746868799999,50.82037618799999,1605483427106.0,0.011535069503783408,1.3970969375742215e-05,1.0164075237599999,1.0163933237599998,0.9999860292258095,1.0163933237599998,4.518124027777778,1.0036054121073286,0.0,7.400579444444444,7.400579444444444
180732,-0.071,115.26,sel,long_close,-0.0014730228,long,0.0,114.49,-0.0,116.37,0.054670000000000725,0.0,1.0,50.87357316519999,0.8735731651999993,0.0,0.9223399999999994,-0.0487668348,50.87357316519999,50.87357316519999,1605498203410.0,0.011811248238347607,0.0,1.0174714633039998,1.0174714633039998,1.0,1.0174714633039998,4.689146064814815,1.0037005928816587,0.0,11.505108333333334,11.505108333333334
182211,-0.07,116.05,sel,initial_shrt_entry,-0.0014622300000000001,shrt,0.0,114.49,-0.07,116.05,0.0,837.7885993354158,6.218581762324796,50.87141093519999,0.8721109351999993,0.0,0.9223399999999994,-0.0502290648,48.84053593519999,50.87211093519999,1605504303965.0,0.011907904260217093,1.3760184495247859e-05,1.0174422187039998,1.0174282187039998,0.9999862400048448,1.0174282187039998,4.7597543402777776,1.0036366345657577,1.694598611111111,0.0,1.694598611111111
184707,-0.077,117.67,sel,shrt_reentry,-0.0016309062,shrt,0.0,114.49,-0.147,116.89857142857142,0.0,460.20611660107386,2.9106570071471265,50.75561002899999,0.8704800289999993,0.0,0.9223399999999994,-0.051859971,46.45958752899999,50.87048002899999,1605509775007.0,0.01207102355067432,0.0022631980964147734,1.0174096005799997,1.0151122005799997,0.997741912403136,1.0151122005799997,4.823076585648148,1.0031147122526518,3.2143325,0.0,3.2143325
197910,-0.163,119.05,sel,shrt_reentry,-0.003492927,shrt,0.0,114.49,-0.31,118.0298064516129,0.0,280.44545638748156,1.355496861981199,50.547627101999986,0.8669871019999993,0.0,0.9223399999999994,-0.055352898,41.40031710199999,50.86698710199999,1605534084526.0,0.012933869701277996,0.006318001819463594,1.0173397420399999,1.0109525420399996,0.9937216647142947,1.0109525420399996,5.10443675925926,1.0021363039815925,9.966976666666667,0.0,9.966976666666667
215620,0.069,117.24,buy,shrt_close,-0.0014561208000000003,shrt,0.0,114.49,-0.241,118.0298064516129,0.05449664516129038,327.13334291693286,1.7905258288572279,51.11278098119999,0.9200276263612897,0.0,0.9768366451612898,-0.0568090188,44.00148514249031,50.92002762636128,1605563272392.0,0.014091258577078276,0.003771138082070019,1.0184005525272257,1.0222556196239998,1.0037854133986943,1.0222556196239998,5.442259282407408,1.0040527564244703,18.074717222222223,0.0,18.074717222222223
215623,0.07,117.21,buy,shrt_close,-0.0014768460000000002,shrt,0.0,114.49,-0.171,118.0298064516129,0.057386451612903365,413.3277791123847,2.5266875350886067,51.11783413519999,0.975937231974193,0.0,1.0342230967741932,-0.0582858648,46.07205990939354,50.975937231974186,1605563272835.0,0.014091454633917767,0.0027758786268312426,1.0195187446394838,1.0223566827039998,1.002783605578061,1.0223566827039998,5.442264409722222,1.0040709912361108,18.074840277777778,0.0,18.074840277777778
215721,0.07,117.24,buy,shrt_close,-0.0014772240000000003,shrt,0.0,114.49,-0.101,118.0298064516129,0.055286451612903284,619.0278889395024,4.28045627347524,51.11052691119999,1.0297464595870962,0.0,1.0895095483870965,-0.059763088799999996,48.13027429829676,51.02974645958709,1605563292922.0,0.014097859157341169,0.0015805051619454315,1.0205949291917418,1.0222105382239999,1.0015830071128586,1.0222105382239999,5.442496898148148,1.0040444432563727,18.08042,0.0,18.08042
215722,0.07,117.21,buy,shrt_close,-0.0014768460000000002,shrt,0.0,114.49,-0.031,118.0298064516129,0.057386451612903365,1753.6288866666803,13.962703811149149,51.11138006519999,1.0856560651999996,0.0,1.146896,-0.06123993479999999,50.196649065199985,51.08565606519999,1605563292922.0,0.014097924509621,0.0005032930037729769,1.0217131213039998,1.0222276013039997,1.0005035464351708,1.0222276013039997,5.442496898148148,1.0040475226759122,18.08042,0.0,18.08042
215727,0.031,117.21,buy,shrt_close,-0.0006540318,shrt,0.0,114.49,-0.0,118.0298064516129,0.025414000000000058,0.0,1.0,51.11041603339999,1.1104160333999997,0.0,1.17231,-0.061893966599999996,51.11041603339999,51.11041603339999,1605563293952.0,0.014098251271020152,0.0,1.022208320668,1.022208320668,1.0,1.022208320668,5.442508819444445,1.0040440341690706,18.080706111111112,0.0,18.080706111111112
217246,-0.069,118.2,sel,initial_shrt_entry,-0.0014680440000000004,shrt,0.0,114.49,-0.069,118.2,0.0,853.8078202293484,6.222194385293084,51.107567989399996,1.1089479893999998,0.0,1.17231,-0.06336201059999999,49.068617989399996,51.108947989399994,1605566681031.0,0.014197521384082864,2.700187182226543e-05,1.0221789597879998,1.0221513597879999,0.9999729988572591,1.0221513597879999,5.481711122685185,1.004004849022075,19.021561388888887,0.0,19.021561388888887
228622,-0.076,119.85,sel,shrt_reentry,-0.001639548,shrt,0.0,114.49,-0.145,119.06482758620689,0.0,468.7279631822855,2.9106287600724636,50.992008441399996,1.1073084413999998,0.0,1.17231,-0.0650015586,46.6759084414,51.107308441399994,1605595352638.0,0.014940968919435997,0.002261138627879317,1.0221461688279998,1.0198401688279999,0.9977439625854646,1.0198401688279999,5.813558425925926,1.0033850438522378,26.985896666666665,0.0,26.985896666666665
233578,0.069,118.27,buy,shrt_close,-0.0014689134000000002,shrt,0.0,114.49,-0.076,119.06482758620689,0.05484310344827559,786.8085609756163,5.6532095465551855,51.22184952799999,1.1606826314482754,0.0,1.2271531034482757,-0.06647047199999999,48.95961780386206,51.16068263144827,1605606937701.0,0.015264854818276549,0.0011941563437354794,1.0232136526289652,1.02443699056,1.001195584058023,1.02443699056,5.947644803240741,1.004067534861647,30.203969722222222,0.0,30.203969722222222
233582,0.076,118.23,buy,shrt_close,-0.0016173864000000003,shrt,0.0,114.49,-0.0,119.06482758620689,0.06344689655172323,0.0,1.0,51.22251214159999,1.2225121415999987,0.0,1.2905999999999989,-0.06808785839999999,51.22251214159999,51.22251214159999,1605606937701.0,0.015265116227395872,0.0,1.024450242832,1.024450242832,1.0,1.024450242832,5.947644803240741,1.004069718700827,30.203969722222222,0.0,30.203969722222222
234281,0.07,117.36,buy,initial_long_entry,-0.0014787360000000002,long,0.07,117.36,-0.0,119.06482758620689,0.0,0.0,1.0,51.22033340559999,1.2210334055999987,0.0,1.2905999999999989,-0.06956659439999999,49.166533405599985,51.22103340559999,1605607070123.0,0.015310797470997475,1.3666447550405625e-05,1.0244206681119998,1.0244066681119997,0.9999863337392189,1.0244066681119997,5.949177465277778,1.0040614892058473,0.0,0.03678388888888889,0.03678388888888889
234392,-0.07,118.15,sel,long_close,-0.0014886900000000004,long,0.0,117.36,-0.0,119.06482758620689,0.055300000000000446,0.0,1.0,51.27484471559999,1.2748447155999991,0.0,1.3458999999999992,-0.07105528439999999,51.27484471559999,51.27484471559999,1605607111027.0,0.015318051574058675,0.0,1.0254968943119998,1.0254968943119998,1.0,1.0254968943119998,5.949650891203704,1.0042406886311415,0.0,0.04814611111111111,0.04814611111111111
238317,-0.069,119.13,sel,initial_shrt_entry,-0.0014795946,shrt,0.0,117.36,-0.069,119.13,0.0,857.1010850203127,6.193462736217479,51.27198512099999,1.2733651209999992,0.0,1.3458999999999992,-0.07253487899999998,49.216992620999996,51.27336512099999,1605616730866.0,0.015574559272393857,2.6915283204672986e-05,1.0254673024199998,1.02543970242,0.9999730854412083,1.02543970242,6.060991620370371,1.0041533850800608,2.6721775,0.0,2.6721775
242879,0.069,118.33,buy,shrt_close,-0.0014696586000000002,shrt,0.0,117.36,-0.0,119.13,0.05519999999999981,0.0,1.0,51.32709546239999,1.327095462399999,0.0,1.4010999999999991,-0.07400453759999999,51.32709546239999,51.32709546239999,1605626295786.0,0.015872696372981145,0.0,1.0265419092479997,1.0265419092479997,1.0,1.0265419092479997,6.171696712962963,1.004253523458351,5.329099722222222,0.0,5.329099722222222
243411,0.07,117.51,buy,initial_long_entry,-0.0014806260000000003,long,0.07,117.51,-0.0,119.13,0.0,0.0,1.0,51.324914836399984,1.325614836399999,0.0,1.4010999999999991,-0.07548516359999999,49.268489836399986,51.325614836399986,1605626429664.0,0.015907463785851034,1.3638600321757893e-05,1.0265122967279998,1.0264982967279996,0.9999863615856871,1.0264982967279996,6.173246226851852,1.0042455420495056,0.0,0.03718833333333333,0.03718833333333333
243684,-0.07,118.3,sel,long_close,-0.0014905800000000002,long,0.0,117.51,-0.0,119.13,0.05529999999999945,0.0,1.0,51.379424256399986,1.3794242563999985,0.0,1.4563999999999986,-0.0769757436,51.379424256399986,51.379424256399986,1605626705187.0,0.015925304958244794,0.0,1.0275884851279997,1.0275884851279997,1.0,1.0275884851279997,6.176435150462963,1.0044159495485458,0.0,0.1137225,0.1137225
245437,-0.069,119.24,sel,initial_shrt_entry,-0.0014809608000000002,shrt,0.0,117.51,-0.069,119.24,0.0,858.7170348402336,6.200377618985692,51.376563295599986,1.3779432955999986,0.0,1.4563999999999986,-0.0784567044,49.31967329559998,51.377943295599984,1605628937644.0,0.01603986750478787,2.6860496527522325e-05,1.0275588659119996,1.0275312659119997,0.9999731402249393,1.0275312659119997,6.202273773148148,1.004388494819149,0.6201269444444445,0.0,0.6201269444444445
247313,-0.076,120.91,sel,shrt_reentry,-0.0016540488,shrt,0.0,117.51,-0.145,120.11531034482758,0.0,471.616256225406,2.9002336770212205,51.25960924679998,1.3762892467999985,0.0,1.4563999999999986,-0.0801107532,46.90542924679998,51.376289246799985,1605631289986.0,0.016162468381750113,0.0022762561344980676,1.0275257849359998,1.0251921849359997,0.9977289134402156,1.0251921849359997,6.229499953703704,1.0040019011791927,1.2735552777777779,0.0,1.2735552777777779
253540,-0.161,122.33,sel,shrt_reentry,-0.0035451234,shrt,0.0,117.51,-0.306,121.28055555555555,0.0,287.45221236892365,1.3496175606418477,51.04855412339998,1.3727441233999986,0.0,1.4563999999999986,-0.0836558766,41.77059162339998,51.37274412339998,1605635357625.0,0.016569417028255384,0.006350620611434656,1.0274548824679997,1.0209710824679996,0.993689455264035,1.0209710824679996,6.276579108796296,1.0033120855477324,2.403455,0.0,2.403455
259800,-0.34,124.67,sel,shrt_reentry,-0.007629804000000001,shrt,0.0,117.51,-0.646,123.06447368421051,0.0,201.38056202013917,0.6151793553107087,50.32148431939997,1.3651143193999986,0.0,1.4563999999999986,-0.0912856806,30.446571819399974,51.365114319399986,1605642441866.0,0.016978522299995066,0.020739253106603486,1.0273022863879997,1.0064296863879993,0.9796821244568739,1.0064296863879993,6.358572638888889,1.0010084551361755,4.371299722222222,0.0,4.371299722222222
274135,0.067,122.24,buy,shrt_close,-0.0014742144,shrt,0.0,117.51,-0.579,123.06447368421051,0.055239736842104634,210.51488063425646,0.7222848779698637,51.902040104999976,1.4188798418421031,0.0,1.5116397368421033,-0.09275989500000001,34.08845753921051,51.41887984184209,1605665277215.0,0.017915347231367004,0.009309080378737164,1.0283775968368418,1.0380408020999996,1.0093965536519665,1.0380408020999996,6.622870659722222,1.0056532169829642,10.714452222222222,0.0,10.714452222222222
274138,0.067,122.21,buy,shrt_close,-0.0014738526,shrt,0.0,117.51,-0.512,123.06447368421051,0.057249736842104715,222.15901925974987,0.8179952476247943,51.917266252399976,1.474655726084208,0.0,1.568889473684208,-0.09423374760000001,36.16501362082103,51.474655726084194,1605665277216.0,0.017915543288206496,0.008525304937359288,1.029493114521684,1.0383453250479995,1.0085986107157487,1.0383453250479995,6.622870671296297,1.0056977573097508,10.7144525,0.0,10.7144525
275528,0.067,122.24,buy,shrt_close,-0.0014742144,shrt,0.0,117.51,-0.445,123.06447368421051,0.055239736842104634,237.31397349734823,0.941536230854522,51.89976203799998,1.5284212485263124,0.0,1.6241292105263128,-0.09570796200000002,38.208839340631556,51.5284212485263,1605669325465.0,0.018006382957171056,0.00715496131180311,1.030568424970526,1.0379952407599995,1.0072065237101417,1.0379952407599995,6.669725405092593,1.0056067741476904,11.83896611111111,0.0,11.83896611111111
275534,0.067,122.21,buy,shrt_close,-0.0014738526,shrt,0.0,117.51,-0.378,123.06447368421051,0.057249736842104715,257.836032222427,1.109951163849648,51.91096818539997,1.5841971327684172,0.0,1.6813789473684175,-0.09718181460000003,40.28137542224208,51.5841971327684,1605669326199.0,0.01800677507085004,0.006294836410380722,1.0316839426553681,1.0382193637079995,1.0063347123885735,1.0382193637079995,6.669733900462963,1.0056393184701171,11.83917,0.0,11.83917
275554,0.068,122.21,buy,shrt_close,-0.0014958504,shrt,0.0,117.51,-0.31,123.06447368421051,0.05810421052631523,287.7386775311796,1.3548463665699286,51.91189233499998,1.6408054928947324,0.0,1.7394831578947327,-0.09867766500000003,42.37439562447367,51.64080549289472,1605669349033.0,0.018008082116446653,0.005222056640815046,1.0328161098578945,1.0382378466999997,1.0052494696687595,1.0382378466999997,6.66999818287037,1.005641778482249,11.845512777777778,0.0,11.845512777777778
275557,0.068,122.17,buy,shrt_close,-0.0014953608,shrt,0.0,117.51,-0.242,123.06447368421051,0.06082421052631469,334.4495347110464,1.7377990726182582,51.91901697419998,1.7001343426210471,0.0,1.8003073684210473,-0.10017302580000002,44.47361631630524,51.700134342621034,1605669349254.0,0.018008278173286145,0.0042158469927832355,1.0340026868524206,1.0383803394839994,1.0042336956056708,1.0383803394839994,6.670000740740741,1.0056624676283035,11.845574166666667,0.0,11.845574166666667
275559,0.068,122.14,buy,shrt_close,-0.0014949936000000004,shrt,0.0,117.51,-0.174,123.06447368421051,0.06286421052631477,417.68556913503846,2.4202879883314643,51.92584198059998,1.7615035595473618,0.0,1.8631715789473622,-0.10166801940000002,46.57253737533682,51.76150355954735,1605669349491.0,0.018008408877845807,0.0031648677187367503,1.035230071190947,1.0385168396119995,1.0031749159076024,1.0385168396119995,6.670003483796297,1.0056822841460968,11.84564,0.0,11.84564
