trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type,adg
6,1612137606000.0,0.0,-6.036788187212876e-07,0.09999939632118128,0.09999896805738934,0.03018412315122246,1.0,33130.2,1.0,33130.2,long_ientry,-0.1380866217808442
5864,1612143464000.0,5.629007938462316e-06,-6.025530171335951e-07,0.10000442277610261,0.10000442277610261,0.0,-1.0,33192.1,0.0,33130.2,long_nclose,0.0006518484543478476
5867,1612143467000.0,0.0,-6.023933086151278e-07,0.100003820382794,0.1000032033643331,0.030118514788199616,1.0,33200.9,1.0,33200.9,long_ientry,0.0004718451265666168
6068,1612143668000.0,8.891394123111609e-06,-6.006150297905056e-07,0.10001211116188732,0.10001211116188732,0.0,-1.0,33299.2,0.0,33200.9,long_nclose,0.001725846537314224
6070,1612143670000.0,0.0,-5.999160117583538e-07,0.10001151124587557,0.10001138527585816,0.029992348094984623,1.0,33338.0,1.0,33338.0,long_ientry,0.0016217944802805473
6089,1612143689000.0,5.594974825457851e-06,-5.987970167932623e-07,0.10001650742368423,0.10001650742368423,0.0,-1.0,33400.3,0.0,33338.0,long_nclose,0.0023448761544657692
6091,1612143691000.0,0.0,-5.987450304162476e-07,0.10001590867865381,0.10001509287889027,0.029932489657219726,1.0,33403.2,1.0,33403.2,long_ientry,0.0021430356598286515
6139,1612143739000.0,5.5821036972254095e-06,-5.976286096768025e-07,0.10002089315374137,0.10002089315374137,0.0,-1.0,33465.6,0.0,33403.2,long_nclose,0.0029445121708526756
6141,1612143741000.0,0.0,-5.974590068438929e-07,0.10002029569473453,0.10001991191637706,0.02986688864964761,1.0,33475.1,1.0,33475.1,long_ientry,0.00280512930700616
6303,1612143903000.0,5.5670632257143464e-06,-5.963455941987501e-07,0.10002526641236605,0.10002526641236605,0.0,-1.0,33537.6,0.0,33475.1,long_nclose,0.003469024429166412
6305,1612143905000.0,0.0,-5.960594509696398e-07,0.10002467035291508,0.10002415509788934,0.02979562186341504,1.0,33553.7,1.0,33553.7,long_ientry,0.003315155399525871
8169,1612145769000.0,5.558734364149477e-06,-5.949477040968099e-07,0.10002963413957514,0.10002963413957514,0.0,-1.0,33616.4,0.0,33553.7,long_nclose,0.0031387267077398473
8171,1612145771000.0,0.0,-5.949052315966066e-07,0.10002903923434354,0.10002883572088547,0.029736626291235756,1.0,33618.8,1.0,33618.8,long_ientry,0.0030532960052662705
8222,1612145822000.0,5.546062025596279e-06,-5.937960191914874e-07,0.10003399150034994,0.10003399150034994,0.0,-1.0,33681.6,0.0,33618.8,long_nclose,0.0035777380803794223
8229,1612145829000.0,0.0,-5.915409642117717e-07,0.10003339995938573,0.1000319032913744,0.029567172786886253,1.0,33810.0,1.0,33810.0,long_ientry,0.0033547515435687902
15633,1612153233000.0,5.518431818987005e-06,-5.904372778479742e-07,0.10003832795392688,0.10003832795392688,0.0,-1.0,33873.2,0.0,33810.0,long_nclose,0.0021201364429965786
15635,1612153235000.0,0.0,-5.904512228244825e-07,0.10003773750270406,0.10003730164755809,0.029511424266693474,1.0,33872.4,1.0,33872.4,long_ientry,0.0020630534794880973
15867,1612153467000.0,5.506820605555158e-06,-5.893498587033715e-07,0.10004265497345091,0.10004265497345091,0.0,-1.0,33935.7,0.0,33872.4,long_nclose,0.002324878931064811
15874,1612153474000.0,0.0,-5.887859821833362e-07,0.10004206618746873,0.1000419535157535,0.02942692032569633,1.0,33968.2,1.0,33968.2,long_ientry,0.0022856013433001365
23983,1612161583000.0,8.692978591504113e-06,-5.870473864650355e-07,0.10005017211867377,0.10005017211867377,0.0,-1.0,34068.8,0.0,33968.2,long_nclose,0.0018086569455799673
23985,1612161585000.0,0.0,-5.867218967545479e-07,0.10004958539677701,0.10004644081608212,0.029321555628028045,1.0,34087.7,1.0,34087.7,long_ientry,0.001673926066084075
24018,1612161618000.0,5.4718378782814346e-06,-5.856275291788916e-07,0.10005447160712612,0.10005447160712612,0.0,-1.0,34151.4,0.0,34087.7,long_nclose,0.0019608947758531503
