trade_id,qty,price,side,type,fee_paid,pnl,pside,long_psize,long_pprice,shrt_psize,shrt_pprice,liq_price,liq_diff,equity,available_margin,balance,timestamp,gain,n_days,closest_liq,average_daily_gain
117693,-20.976,93.62,sel,long_close,-0.35347916160000004,33.9811200000001,long,0.0,92.0,-30.444,90.21,127.19238694395837,0.357732567719453,1043.4845782905993,585.7590382905994,1149.1252582905997,1581486595166.0,1.0434845782905993,6.722162546296296,0.159802333348283,1.006352229520285
117701,7.801,93.51,buy,stop_loss_long_entry,-0.13130487180000003,0.0,long,7.801,93.51,-30.444,90.21,138.41424574690882,0.48036626467282156,1048.7551834187996,469.45105841879956,1148.9939534187997,1581486706366.0,1.0487551834187996,6.723449583333333,0.159802333348283,1.0071054067868443
131662,-7.801,95.15,sel,long_close,-0.133607727,12.793640000000005,long,0.0,93.51,-30.444,90.21,127.60146601966835,0.34091494346015505,1010.9561856917996,553.2306456917997,1161.6539856917998,1581577851903.0,1.0109561856917997,7.778374780092593,0.159802333348283,1.0014018657902222
131675,7.801,95.22,buy,stop_loss_long_entry,-0.1337060196,0.0,long,7.801,95.22,-30.444,90.21,138.37868405433255,0.45355760561273684,1009.4486996721997,427.9212896721998,1161.5202796721999,1581577864558.0,1.0094486996721996,7.77852125,0.159802333348283,1.001209745001198
152633,-7.801,96.89,sel,long_close,-0.1360510002,13.027670000000013,long,0.0,95.22,-30.444,90.21,128.0180282995236,0.32113548296721967,970.7415386719995,513.0159986719996,1174.4118986719998,1581767041550.0,0.9707415386719995,9.968069768518518,0.159802333348283,0.9970254181296918
152671,7.801,97.13,buy,stop_loss_long_entry,-0.1363880034,0.0,long,7.801,97.13,-30.444,90.21,138.2849172244449,0.4238562317179253,963.8294606685995,379.8187323352662,1174.2755106685997,1581767116454.0,0.9638294606685995,9.968936712962963,0.159802333348283,0.996311249755621
157598,30.444,88.62,buy,shrt_close,-0.4856305104,48.405959999999666,shrt,7.801,97.13,0.0,90.21,0.0,1.0,1155.7313201581994,1029.4461318248661,1222.1958401581994,1581789119266.0,1.1557313201581993,10.223598888888889,0.159802333348283,1.0142574697895643
521550,-96.791,40.53,sel,initial_shrt_entry,-0.7061290614000001,0.0,shrt,7.801,97.13,-96.791,40.53,48.949315320472046,0.2074325436722261,779.0632110967997,0.0,1221.4897110967995,1584309431840.0,0.7790632110967997,39.39388331018519,0.159802333348283,0.9936824296942497
521569,24.802,40.48,buy,stop_loss_shrt_close,-0.18071729279999998,1.2401000000001057,shrt,7.801,97.13,-71.989,40.53,52.30744790604876,0.29345815791416324,786.7894138039999,174.21853047066656,1222.5490938039995,1584309446625.0,0.7867894138039999,39.39405443287037,0.159802333348283,0.9939314116032498
521571,18.446,40.44,buy,stop_loss_long_entry,-0.1342721232,0.0,long,26.247,57.2891138034823,-71.989,40.53,56.904404166727815,0.40782791110162825,787.5699816807996,50.67305834746628,1222.4148216807996,1584309447440.0,0.7875699816807996,39.39406386574074,0.159802333348283,0.993956431935364
521572,18.446,40.42,buy,stop_loss_shrt_close,-0.13420571760000002,2.0290599999999896,shrt,26.247,57.2891138034823,-53.543,40.53,68.07408803694291,0.6850021791322504,787.9816959631999,175.68750262986657,1224.3096759631997,1584309447794.0,0.7879816959631999,39.394067962962964,0.159802333348283,0.9939696191575693
521764,53.543,39.81,buy,shrt_close,-0.3836784294000001,38.55095999999994,shrt,26.247,57.2891138034823,0.0,40.53,9.244724738348955,0.7676037019017357,802.9152475337996,552.3040192004663,1262.4769575337996,1584309672408.0,0.8029152475337996,39.39666766203704,0.159802333348283,0.994443800650176
557148,-81.313,38.72,sel,initial_shrt_entry,-0.5667190848,0.0,shrt,26.247,57.2891138034823,-81.313,38.72,52.17395928674151,0.3471200435512913,773.9760484489996,0.0,1261.9102384489995,1584612163478.0,0.7739760484489996,42.89772171296296,0.159802333348283,0.9940451213083418
557156,20.836,38.68,buy,stop_loss_shrt_close,-0.14506856640000002,0.8334399999999822,shrt,26.247,57.2891138034823,-60.477,38.72,60.44834203317813,0.5643980857447756,777.9534798825995,137.06401154926618,1262.5986098825995,1584612193352.0,0.7779534798825994,42.89806747685185,0.159802333348283,0.9941639526271491
557157,15.496,38.64,buy,stop_loss_long_entry,-0.1077777792,0.0,long,41.743,50.36611671417962,-60.477,38.72,77.61940476011146,1.0103445936314805,778.4077221033997,37.72401377006645,1262.4908321033995,1584612193690.0,0.7784077221033997,42.89807138888889,0.159802333348283,0.994177481055491
557213,60.477,38.04,buy,shrt_close,-0.4140981144,41.12435999999998,shrt,41.743,50.36611671417962,0.0,38.72,19.262057167068733,0.4928368307775478,786.1674239889995,435.7619556556662,1303.2010939889994,1584612589404.0,0.7861674239889995,42.90265141203704,0.159802333348283,0.994407986770769
557754,-72.541,38.77,sel,initial_shrt_entry,-0.5062346226,0.0,shrt,41.743,50.36611671417962,-72.541,38.77,63.92756771459927,0.6476177246030741,817.7142193663999,0.0,1302.6948593663994,1584620106518.0,0.8177142193663999,42.9896550462963,0.159802333348283,0.9953297583708084
558236,72.541,38.09,buy,shrt_close,-0.4973556042,49.32787999999998,shrt,41.743,50.36611671417962,0.0,38.77,18.097407149405317,0.5246281284632173,838.2485837621996,487.84311542886627,1351.5253837621995,1584624758432.0,0.8382485837621996,43.043496643518516,0.159802333348283,0.9959092670280766
558993,-80.633,38.91,sel,initial_shrt_entry,-0.5647374054,0.0,shrt,41.743,50.36611671417962,-80.633,38.91,60.21457832184406,0.5471371614040097,872.3590663567993,0.0,1350.9606463567995,1584632742767.0,0.8723590663567993,43.13590792824074,0.159802333348283,0.9968393327501025
560846,20.661,42.35,buy,stop_loss_shrt_close,-0.15749880300000002,-71.0738400000001,shrt,41.743,50.36611671417962,-59.972,38.91,80.19447747520206,0.8954024456441044,739.5380275537992,0.2141392204658814,1279.7293075537993,1584640210102.0,0.7395380275537993,43.22233541666667,0.159802333348283,0.9930434380600935
597710,59.972,38.22,buy,shrt_close,-0.41258337120000005,41.38067999999986,shrt,41.743,50.36611671417962,0.0,38.91,18.840383551757338,0.5067962421005933,812.8471941825995,462.4417258492662,1320.6974041825993,1584735825412.0,0.8128471941825995,44.32899409722222,0.159802333348283,0.9953364925092492
693168,-90.618,42.78,sel,initial_shrt_entry,-0.6977948472,0.0,shrt,41.743,50.36611671417962,-90.618,42.78,62.29629141216907,0.45586098182213297,1002.8435893353995,6.33178100206635,1319.9996093353993,1584968604120.0,1.0028435893353995,47.02319210648148,0.159802333348283,1.0000603880679486
694068,90.618,42.03,buy,shrt_close,-0.6855614172000001,67.9635,shrt,41.743,50.36611671417962,0.0,42.78,17.23575436958768,0.5898202196671185,1038.8855979181997,688.4801295848663,1387.2775479181994,1584969464025.0,1.0388855979181997,47.033144710648145,0.159802333348283,1.0008114293392136
716939,-107.421,44.96,sel,initial_shrt_entry,-0.8693366688000002,0.0,shrt,41.743,50.36611671417962,-107.421,44.96,61.79118486335838,0.37405347705933695,1160.0839012493998,4.737072916066381,1386.4082112493993,1585008063437.0,1.1600839012493998,47.479897164351854,0.159802333348283,1.0031323736055282
716951,27.526,44.89,buy,stop_loss_shrt_close,-0.2224155852,1.9268200000000077,shrt,41.743,50.36611671417962,-79.895,44.96,74.01295550364041,0.6494975596978029,1165.8787656641996,216.7934306641996,1388.1126156641992,1585008074007.0,1.1658787656641996,47.48001950231482,0.159802333348283,1.003237644479607
716952,20.472,44.87,buy,stop_loss_long_entry,-0.1653441552,0.0,long,62.215,48.55760588282568,-79.895,44.96,105.70608976309929,1.356355099489507,1165.8902215089993,63.70844650899926,1387.9472715089992,1585008074145.0,1.1658902215089992,47.48002109953703,0.159802333348283,1.0032378519883034
718753,79.895,44.17,buy,shrt_close,-0.635213187,63.11704999999993,shrt,62.215,48.55760588282568,0.0,44.96,25.39681295484877,0.4248910109862144,1176.832058321999,673.3301499886657,1450.4291083219991,1585010476357.0,1.176832058321999,47.507824479166665,0.159802333348283,1.0034332340854966
721395,-15.942,43.92,sel,stop_loss_shrt_entry,-0.1260310752,0.0,shrt,62.215,48.55760588282568,-15.942,43.92,19.005646459385776,0.5674636672875335,1162.699887246799,542.5025389134657,1450.3030772467991,1585015389112.0,1.162699887246799,47.564685069444444,0.159802333348283,1.0031742860625088
726094,15.942,43.15,buy,shrt_close,-0.12382151400000001,12.27534000000005,shrt,62.215,48.55760588282568,0.0,43.92,25.202357021938763,0.4158007180820871,1125.3982457327993,621.8963373994659,1462.4545957327991,1585023181665.0,1.1253982457327993,47.65487665509259,0.159802333348283,1.002482086410265
726113,-15.942,43.19,sel,stop_loss_shrt_entry,-0.1239362964,0.0,shrt,62.215,48.55760588282568,-15.942,43.19,18.997133628719112,0.5605567053268768,1130.235979436399,511.97824110306567,1462.3306594363992,1585023189290.0,1.130235979436399,47.654964907407404,0.159802333348283,1.002572320326187
726116,-15.942,43.23,sel,stop_loss_shrt_entry,-0.1240510788,0.0,shrt,62.215,48.55760588282568,-31.884,43.209999999999994,6.083945829483106,0.859395751571918,1131.325168357599,398.2053200242658,1462.2066083575992,1585023193805.0,1.131325168357599,47.655017164351854,0.159802333348283,1.002592582024467
792907,-62.215,49.41,sel,long_close,-0.5533277670000001,53.0316999999999,long,0.0,48.55760588282568,-31.884,43.209999999999994,90.17506492192868,0.8246674407512885,1316.6853405905988,1087.067400590599,1514.684980590599,1585217059927.0,1.3166853405905987,49.89883802083333,0.159802333348283,1.0055287319371222
1288022,8.17,63.42,buy,stop_loss_long_entry,-0.093265452,0.0,long,8.17,63.42,-31.884,43.209999999999994,99.11187454668305,0.5635253911765744,870.9274951385987,554.9526551385987,1514.591715138599,1588073526733.0,0.8709274951385987,82.95979642361111,0.159802333348283,0.998335561163311
1294010,-8.17,64.54,sel,long_close,-0.09491252400000003,9.150400000000037,long,0.0,63.42,-31.884,43.209999999999994,90.45447683409637,0.40130870385896783,843.242642614599,613.6247026145991,1523.647202614599,1588155951427.0,0.843242642614599,83.9137859375,0.159802333348283,0.9979702091926015
1294034,8.17,64.56,buy,stop_loss_long_entry,-0.094941936,0.0,long,8.17,64.56,-31.884,43.209999999999994,99.0971275448474,0.5351994972091,843.0660006785992,525.5388606785991,1523.5522606785992,1588155985085.0,0.8430660006785992,83.91417549768518,0.159802333348283,0.9979677270626715
1295347,-8.17,65.7,sel,long_close,-0.09661842000000001,9.313800000000004,long,0.0,64.56,-31.884,43.209999999999994,90.73887755697027,0.38068894639333944,815.060602258599,585.4426622585991,1532.7694422585992,1588165469631.0,0.815060602258599,84.02395033564815,0.159802333348283,0.9975692148579667
1295378,8.17,65.87,buy,stop_loss_long_entry,-0.09686842200000001,0.0,long,8.17,65.87,-31.884,43.209999999999994,99.03106903941847,0.5048027509408671,811.6039738365989,492.2930505032656,1532.6725738365992,1588165475349.0,0.8116039738365989,84.0240165162037,0.159802333348283,0.9975187606381493
1306656,-8.17,67.03,sel,long_close,-0.098574318,9.477199999999971,long,0.0,65.87,-31.884,43.209999999999994,91.02825150210887,0.35741502389067803,781.6177995185989,551.9998595185989,1542.051199518599,1588210371059.0,0.7816177995185989,84.54364278935185,0.159802333348283,0.9970898968416291
1306660,8.17,67.05,buy,stop_loss_long_entry,-0.09860373,0.0,long,8.17,67.05,-31.884,43.209999999999994,99.0160163062251,0.4778509896451507,783.023735788599,462.106045788599,1541.9525957885992,1588210391706.0,0.783023735788599,84.54388175925926,0.159802333348283,0.9971111002613601
1309371,-8.17,68.23,sel,long_close,-0.10033903800000002,9.640600000000056,long,0.0,67.05,-31.884,43.209999999999994,91.32261059008509,0.3380602284261552,753.117496750599,523.499556750599,1551.4928567505992,1588225811711.0,0.753117496750599,84.72235403935186,0.159802333348283,0.9966589678008584
1309374,8.17,68.15,buy,stop_loss_long_entry,-0.10022139000000002,0.0,long,8.17,68.15,-31.884,43.209999999999994,99.03492894896968,0.45404388414285246,757.1542353605992,434.7387120272658,1551.3926353605993,1588225826227.0,0.7571542353605991,84.72252204861111,0.159802333348283,0.9967218624425919
1722829,-8.17,69.35,sel,long_close,-0.10198610999999999,9.803999999999908,long,0.0,68.15,-31.884,43.209999999999994,91.62196215663612,0.3209625455109013,727.3280492505992,497.7101092505992,1561.0946492505993,1591094261209.0,0.7273280492505991,117.92200100694444,0.159802333348283,0.9973037409803897
1722845,8.17,69.39,buy,stop_loss_long_entry,-0.102044934,0.0,long,8.17,69.39,-31.884,43.209999999999994,99.01276881437352,0.4271082273619706,726.5066243165992,402.40263431659923,1560.9926043165992,1591094278892.0,0.7265066243165992,117.9222056712963,0.159802333348283,0.9972941888497302
1723253,8.17,69.64,buy,stop_loss_long_entry,-0.102412584,0.0,long,16.34,69.515,-31.884,43.209999999999994,113.85609582742592,0.6351586360394359,720.3940117325991,301.4635550659325,1560.8901917325993,1591097061090.0,0.7203940117325991,117.95440703703704,0.159802333348283,0.9972234909434624
2216228,-16.34,70.74,sel,long_close,-0.208060488,20.01649999999991,long,0.0,69.515,-31.884,43.209999999999994,92.23314832010942,0.30364873950684695,702.613271244599,472.995331244599,1580.6986312445993,1594826349265.0,0.7026132712445989,161.11746461805555,0.159802333348283,0.9978117683039606
2216260,8.17,70.68,buy,stop_loss_long_entry,-0.103942008,0.0,long,8.17,70.68,-31.884,43.209999999999994,99.39110488931347,0.4066105984901425,705.215489236599,379.354949236599,1580.5946892365992,1594826352612.0,0.7052154892365989,161.11750335648148,0.159802333348283,0.9978346635430155
2216263,8.17,70.63,buy,stop_loss_long_entry,-0.103868478,0.0,long,16.34,70.655,-31.884,43.209999999999994,113.91755025082502,0.6131060641578167,705.9784807585988,283.94342409193223,1580.490820758599,1594826352784.0,0.7059784807585988,161.11750534722222,0.159802333348283,0.9978413605705817
2217243,-16.34,71.9,sel,long_close,-0.21147228,20.343300000000074,long,0.0,70.655,-31.884,43.209999999999994,92.85431210499513,0.29125729529961253,685.551848478599,455.93390847859905,1600.622648478599,1594826543313.0,0.6855518484785991,161.11971054398148,0.159802333348283,0.9976595713790524
2217261,8.17,71.83,buy,stop_loss_long_entry,-0.105633198,0.0,long,8.17,71.83,-31.884,43.209999999999994,99.83055899555332,0.39001056802496975,688.2340752805991,360.80761861393245,1600.517015280599,1594826544333.0,0.6882340752805991,161.11972234953703,0.159802333348283,0.9976837509723228
2217310,8.17,71.88,buy,stop_loss_long_entry,-0.105706728,0.0,long,16.34,71.85499999999999,-31.884,43.209999999999994,113.93728630872916,0.5857659889871839,687.1718485525989,261.8687918859323,1600.411308552599,1594826551992.0,0.6871718485525989,161.11981099537036,0.159802333348283,0.9976741878328829
2336942,-16.34,73.12,sel,long_close,-0.21506054400000002,20.670100000000243,long,0.0,71.85499999999999,-31.884,43.209999999999994,93.48544250768751,0.27834599354146744,666.8970680085993,437.2791280085993,1620.8663480085993,1595524858160.0,0.6668970680085993,169.20205831018518,0.159802333348283,0.9976085694884843
2336961,8.17,73.13,buy,stop_loss_long_entry,-0.107544978,0.0,long,8.17,73.13,-31.884,43.209999999999994,100.23218952163289,0.3709778350654205,667.2638030305991,338.0671796972658,1620.7588030305992,1595524865692.0,0.6672638030305991,169.2021454861111,0.159802333348283,0.9976118120935673
2336963,8.17,73.11,buy,stop_loss_long_entry,-0.10751556600000002,0.0,long,16.34,73.12,-31.884,43.209999999999994,113.91012078463014,0.5582779861098516,667.3117274645988,238.56365413126548,1620.6512874645991,1595524866527.0,0.6673117274645988,169.20215515046297,0.159802333348283,0.9976122356773517
2371586,-16.34,74.41,sel,long_close,-0.218854692,21.07859999999987,long,0.0,73.12,-31.884,43.209999999999994,94.12907428009407,0.26483571996901467,646.4113927725988,416.7934527725988,1641.511032772599,1595732709186.0,0.6464113927725987,171.60774148148147,0.159802333348283,0.9974606918424755
2371591,8.17,74.41,buy,stop_loss_long_entry,-0.109427346,0.0,long,8.17,74.41,-31.884,43.209999999999994,100.65738216726963,0.35292180332351647,646.8579454265986,315.91838875993193,1641.401605426599,1595732733105.0,0.6468579454265986,171.60801832175926,0.159802333348283,0.9974647098914564
2371592,8.17,74.4,buy,stop_loss_long_entry,-0.10941264000000002,0.0,long,16.34,74.405,-31.884,43.209999999999994,113.88763692537714,0.5311594101287597,647.0594127865988,214.81185611993214,1641.292192786599,1595732734874.0,0.6470594127865988,171.60803879629628,0.159802333348283,0.9974665202347611
2373039,-16.34,75.71,sel,long_close,-0.22267825199999997,21.323699999999878,long,0.0,74.405,-31.884,43.209999999999994,94.78011040938532,0.2517183096854902,625.8443745345985,396.2264345345985,1662.3932145345987,1595735841734.0,0.6258443745345985,171.64399782407406,0.159802333348283,0.9972733429179041
2373059,8.17,75.76,buy,stop_loss_long_entry,-0.11141265600000001,0.0,long,8.17,75.76,-31.884,43.209999999999994,101.06861048880356,0.33459144973991223,625.1690218785982,292.3912152119315,1662.2818018785986,1595735879633.0,0.6251690218785982,171.64443646990742,0.159802333348283,0.9972670767823458
2373060,8.17,75.73,buy,stop_loss_long_entry,-0.11136853800000002,0.0,long,16.34,75.745,-31.884,43.209999999999994,113.82338268786418,0.5032142457456971,625.2130933405983,189.31627000726496,1662.1704333405985,1595735882142.0,0.6252130933405984,171.64446550925925,0.159802333348283,0.997267486812502
2373061,8.17,75.72,buy,stop_loss_long_entry,-0.111353832,0.0,long,24.51,75.73666666666666,-31.884,43.209999999999994,153.44983970007104,1.026810721173835,625.1754795085983,86.1732561752649,1662.0590795085984,1595735882180.0,0.6251754795085983,171.64446594907406,0.159802333348283,0.9972671372654277
2377740,-24.51,77.07,sel,long_close,-0.340017426,32.679999999999886,long,0.0,75.73666666666666,-31.884,43.209999999999994,95.77794499103103,0.24257842489661438,614.4879820825981,384.87004208259816,1694.3990620825982,1595757143269.0,0.6144879820825981,171.89054336805555,0.159802333348283,0.9971710091690252
2377748,8.17,77.1,buy,stop_loss_long_entry,-0.11338326,0.0,long,8.17,77.1,-31.884,43.209999999999994,101.94761992960427,0.32279252536141534,614.4483388225981,279.84589882259814,1694.2856788225981,1595757144864.0,0.6144483388225981,171.8905618287037,0.159802333348283,0.9971706352002755
2377785,8.17,77.14,buy,stop_loss_long_entry,-0.113442084,0.0,long,16.34,77.12,-31.884,43.209999999999994,114.42554881259434,0.4835414081757338,612.8303567385979,173.18895007193123,1694.172236738598,1595757156292.0,0.6128303567385979,171.89069409722222,0.159802333348283,0.997155341491615
2395269,-16.34,78.48,sel,long_close,-0.23082537600000003,22.22239999999999,long,0.0,77.12,-31.884,43.209999999999994,96.45649660444676,0.22890172766526642,591.2962913625979,361.67835136259794,1716.163811362598,1595810345756.0,0.5912962913625979,172.50631289351853,0.159802333348283,0.9969587278649632
2395291,8.17,78.43,buy,stop_loss_long_entry,-0.11533915800000001,0.0,long,8.17,78.43,-31.884,43.209999999999994,102.40251456081991,0.30582140475414316,593.3311322045977,256.917675537931,1716.0484722045978,1595810354924.0,0.5933311322045977,172.50641900462963,0.159802333348283,0.9969785840672162
2395321,8.17,78.46,buy,stop_loss_long_entry,-0.115383276,0.0,long,16.34,78.445,-31.884,43.209999999999994,114.43251841989903,0.45866817616187405,592.4226289285975,149.1728055952642,1715.9330889285977,1595810360496.0,0.5924226289285975,172.50648349537036,0.159802333348283,0.996969729135133
2426032,-16.34,79.83,sel,long_close,-0.234795996,22.630900000000082,long,0.0,78.445,-31.884,43.209999999999994,97.14753858397093,0.21677778787538732,570.4182729325976,340.8003329325976,1738.3291929325978,1595898303005.0,0.5704182729325976,173.5243366087963,0.159802333348283,0.99677003082984
2426046,8.17,79.76,buy,stop_loss_long_entry,-0.11729505600000002,0.0,long,8.17,79.76,-31.884,43.209999999999994,102.87413403428114,0.28995779353330586,573.0888378765976,234.8643645432643,1738.2118978765977,1595898312755.0,0.5730888378765976,173.52444945601852,0.159802333348283,0.996796863824595
2426050,8.17,79.69,buy,stop_loss_long_entry,-0.117192114,0.0,long,16.34,79.725,-31.884,43.209999999999994,114.51123943006591,0.43713904907211226,574.5499257625975,127.81423576259749,1738.0947057625976,1595898314918.0,0.5745499257625974,173.52447449074074,0.159802333348283,0.9968114911247058
2428142,8.17,80.6,buy,stop_loss_long_entry,-0.11853036,0.0,long,24.51,80.01666666666665,-31.884,43.209999999999994,149.69149736742173,0.857675569215956,560.2783954025979,3.7923720692646157,1737.9761754025976,1595904024984.0,0.5602783954025978,173.5905632175926,0.159802333348283,0.9966682758156286
2428143,8.17,80.58,buy,stop_loss_shrt_close,-0.118500948,-305.3129,shrt,24.51,80.01666666666665,-23.714,43.209999999999994,0.0,1.0,560.136014454598,62.48760778793144,1432.5447744545977,1595904024984.0,0.560136014454598,173.5905632175926,0.159802333348283,0.996666816573373
2428488,-24.51,81.42,sel,long_close,-0.3592087560000001,34.39570000000042,long,0.0,80.01666666666665,-23.714,43.209999999999994,104.42796563365015,0.28242620205882524,560.2321856985978,389.45186236526456,1466.5812656985981,1595904394906.0,0.5602321856985979,173.59484472222223,0.159802333348283,0.9966678843068125
2428545,6.076,81.56,buy,stop_loss_long_entry,-0.0892005408,0.0,long,6.076,81.56,-23.714,43.209999999999994,112.00788949930222,0.37399275637024326,557.7656851577981,304.39226849113146,1466.4920651577982,1595904406002.0,0.5577656851577981,173.59497314814814,0.159802333348283,0.9966425542276519
2428556,6.076,81.56,buy,stop_loss_long_entry,-0.0892005408,0.0,long,12.152,81.56,-23.714,43.209999999999994,127.36203801116987,0.5619577877258997,557.2022046169978,221.23569461699788,1466.4028646169982,1595904407807.0,0.5572022046169979,173.59499403935186,0.159802333348283,0.9966367516979694
